# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -9.260759837273838113e-02 1.530933706761063551e+00 3.061867413522127102e+00 1.393962089026067108e+00 2.787924178052134216e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.496109262214167845e-01
-1.493987975951903735e+01 -9.554088979037198004e-02 1.529775662034940087e+00 3.059551324069880174e+00 1.392804044299943644e+00 2.785608088599887289e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.503600190812679260e-01
-1.487975951903807648e+01 -9.846134966065869798e-02 1.528533396714161885e+00 3.057066793428323770e+00 1.391561778979165220e+00 2.783123557958330441e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.510897836080119849e-01
-1.481963927855711383e+01 -1.014084157902984673e-01 1.527188137242481591e+00 3.054376274484963183e+00 1.390216519507484927e+00 2.780433039014969854e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.518009917276470278e-01
-1.475951903807615295e+01 -1.043105729182271235e-01 1.525776073824282264e+00 3.051552147648564528e+00 1.388804456089285599e+00 2.777608912178571199e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.524574670082659344e-01
-1.469939879759519030e+01 -1.071906475364957367e-01 1.524275906459515717e+00 3.048551812919031434e+00 1.387304288724519274e+00 2.774608577449038549e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.530092402711457411e-01
-1.463927855711422765e+01 -1.099709863211476568e-01 1.522732543778974268e+00 3.045465087557948536e+00 1.385760926043977603e+00 2.771521852087955207e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.535287452948740694e-01
-1.457915831663326678e+01 -1.127046084214857330e-01 1.521114184813570969e+00 3.042228369627141937e+00 1.384142567078574526e+00 2.768285134157149052e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.539762948649515462e-01
-1.451903807615230413e+01 -1.153620384022197715e-01 1.519452803349364167e+00 3.038905606698728334e+00 1.382481185614367503e+00 2.764962371228735005e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.543664584684248164e-01
-1.445891783567134325e+01 -1.179077241231258483e-01 1.517760519251197593e+00 3.035521038502395186e+00 1.380788901516200928e+00 2.761577803032401857e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.547150931001235241e-01
-1.439879759519038060e+01 -1.203840545170135889e-01 1.516020306215549507e+00 3.032040612431099014e+00 1.379048688480553064e+00 2.758097376961106129e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.550024405952606710e-01
-1.433867735470941795e+01 -1.227322531353594037e-01 1.514278125558139898e+00 3.028556251116279796e+00 1.377306507823143455e+00 2.754613015646286911e+00 1.369716177349965536e-01 2.739432354699931071e-01 2.551657715855408237e-01
