# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
0.000000000000000000e+00 -1.863727454909819281e-01 4.440892098500626162e-16 2.287303364959778650e-05 4.574606729919557301e-05 4.782576047445329104e-03 9.565152094890658208e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961248414477378466e-02 5.922496828954756931e-02 1.720827828249351099e-01 3.441655656498702198e-01
0.000000000000000000e+00 -1.723446893787574652e-01 4.440892098500626162e-16 2.280405430717845827e-05 4.560810861435691654e-05 4.775359076255780190e-03 9.550718152511560380e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961241516543136609e-02 5.922483033086273219e-02 1.720825823999377613e-01 3.441651647998755226e-01
1.535258319332945209e+00 -1.583166332665331133e-01 4.440892098500626162e-16 2.273507496475914697e-05 4.547014992951829395e-05 4.768131181580383647e-03 9.536262363160767294e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961234618608894753e-02 5.922469237217789506e-02 1.720823819747069605e-01 3.441647639494139210e-01
7.569983922303126223e-01 -1.442885771543086504e-01 4.440892098500626162e-16 2.266609562233983907e-05 4.533219124467967814e-05 4.760892313667663966e-03 9.521784627335327933e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961227720674652897e-02 5.922455441349305794e-02 1.720821815492427076e-01 3.441643630984854152e-01
1.125606788822949289e+00 -1.302605210420841875e-01 4.440892098500626162e-16 2.259711627992052100e-05 4.519423255984104200e-05 4.753642422387334074e-03 9.507284844774668148e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961220822740410694e-02 5.922441645480821387e-02 1.720819811235450303e-01 3.441639622470900606e-01
0.000000000000000000e+00 -1.162324649298597246e-01 4.440892098500626162e-16 2.252813693750121309e-05 4.505627387500242618e-05 4.746381457226253424e-03 9.492762914452506848e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961213924806168837e-02 5.922427849612337675e-02 1.720817806976139008e-01 3.441635613952278017e-01
0.000000000000000000e+00 -1.022044088176352616e-01 4.440892098500626162e-16 2.245915759508189841e-05 4.491831519016379682e-05 4.739109367284310634e-03 9.478218734568621268e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961207026871926981e-02 5.922414053743853962e-02 1.720815802714493470e-01 3.441631605428986940e-01
2.076922519496813724e+00 -8.817635270541079873e-02 4.440892098500626162e-16 2.239017825266258034e-05 4.478035650532516068e-05 4.731826101270267954e-03 9.463652202540535907e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961200128937685125e-02 5.922400257875370250e-02 1.720813798450513687e-01 3.441627596901027375e-01
0.000000000000000000e+00 -7.414829659318633581e-02 4.440892098500626162e-16 2.232119891024327243e-05 4.464239782048654487e-05 4.724531607497538081e-03 9.449063214995076163e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961193231003443269e-02 5.922386462006886537e-02 1.720811794184199384e-01 3.441623588368398767e-01
0.000000000000000000e+00 -6.012024048096187290e-02 4.440892098500626162e-16 2.225221956782395436e-05 4.450443913564790873e-05 4.717225833879903733e-03 9.434451667759807467e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961186333069201065e-02 5.922372666138402131e-02 1.720809789915550558e-01 3.441619579831101117e-01
1.401098243596208714e+00 -4.609218436873740998e-02 4.440892098500626162e-16 2.218324022540464307e-05 4.436648045080928614e-05 4.709908727927181703e-03 9.419817455854363406e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961179435134959209e-02 5.922358870269918418e-02 1.720807785644567212e-01 3.441615571289134423e-01
2.084145283832957996e-01 -3.206412825651305809e-02 4.440892098500626162e-16 2.211426088298533177e-05 4.422852176597066355e-05 4.702580236740818397e-03 9.405160473481636793e-03 2.958961111112418801e-02 5.917922222224837603e-02 1.720163105961879102e-01 3.440326211923758204e-01 2.961172537200717353e-02 5.922345074401434706e-02 1.720805781371249621e-01 3.441611562742499242e-01
