# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
1.812556746559955467e+00 -8.597194388777554819e-01 2.172497380343938467e+00 1.671629681816485732e-02 3.343259363632971465e-02 1.292915187402671751e-01 2.585830374805343501e-01 2.244510730683850763e-01 4.489021461367701527e-01 4.737626758920388537e-01 9.475253517840777073e-01 2.411673698865499371e-01 4.823347397730998742e-01 4.910879451651709582e-01 9.821758903303419164e-01
2.192861906567222352e+00 -8.456913827655310190e-01 2.178827395521106602e+00 1.666004011814618477e-02 3.332008023629236954e-02 1.290737778100036204e-01 2.581475556200072408e-01 2.187543016449724487e-01 4.375086032899448973e-01 4.677117719760455761e-01 9.354235439520911521e-01 2.354143417631186230e-01 4.708286835262372461e-01 4.851951584291815944e-01 9.703903168583631889e-01
2.026579272928132447e+00 -8.316633266533066671e-01 2.185161587794566262e+00 1.660375070056859317e-02 3.320750140113718635e-02 1.288555419862436324e-01 2.577110839724872648e-01 2.133535401139790844e-01 4.267070802279581687e-01 4.619020893154512364e-01 9.238041786309024728e-01 2.299572908145476879e-01 4.599145816290953759e-01 4.795386228600858614e-01 9.590772457201717227e-01
2.463501962223207720e+00 -8.176352705410820931e-01 2.191499912787758131e+00 1.654742899118693059e-02 3.309485798237386117e-02 1.286368104050583661e-01 2.572736208101167321e-01 2.074607418246806889e-01 4.149214836493613778e-01 4.554785854732148476e-01 9.109571709464296951e-01 2.240081708158676299e-01 4.480163416317352598e-01 4.732950145689975852e-01 9.465900291379951703e-01
2.667571947903900842e+00 -8.036072144288577412e-01 2.197842326059316509e+00 1.649107541591019258e-02 3.298215083182038515e-02 1.284175821914981808e-01 2.568351643829963615e-01 2.021810751986691523e-01 4.043621503973383047e-01 4.496454994756081680e-01 8.992909989512163360e-01 2.186721506145793414e-01 4.373443012291586829e-01 4.676239414471625722e-01 9.352478828943251443e-01
1.892566927116698050e+00 -7.895791583166332783e-01 2.204188783103672833e+00 1.643469040078757160e-02 3.286938080157514319e-02 1.281978564594103143e-01 2.563957129188206285e-01 1.965906119299438426e-01 3.931812238598876852e-01 4.433853988686860537e-01 8.867707977373721073e-01 2.130253023307314142e-01 4.260506046614628284e-01 4.615466415550343870e-01 9.230932831100687741e-01
2.446595078015745717e+00 -7.755511022044088154e-01 2.210539239351489549e+00 1.637827437201493791e-02 3.275654874402987582e-02 1.279776323113337444e-01 2.559552646226674888e-01 1.919992201072227289e-01 3.839984402144454578e-01 4.381771560764238793e-01 8.763543121528477586e-01 2.083774944792376738e-01 4.167549889584753475e-01 4.564838381358508612e-01 9.129676762717017224e-01
2.220691595437668475e+00 -7.615230460921843525e-01 2.216893650170213448e+00 1.632182775591759644e-02 3.264365551183519287e-02 1.277569088382995988e-01 2.555138176765991975e-01 1.865454354603970633e-01 3.730908709207941265e-01 4.319090592478896373e-01 8.638181184957792746e-01 2.028672632163146528e-01 4.057345264326293055e-01 4.504078853842533037e-01 9.008157707685066073e-01
1.935157332994664081e+00 -7.474949899799598896e-01 2.223251970864617455e+00 1.626535097895299292e-02 3.253070195790598584e-02 1.275356851197067543e-01 2.550713702394135085e-01 1.823009203790886268e-01 3.646018407581772536e-01 4.269671186158117138e-01 8.539342372316234275e-01 1.985662713580416128e-01 3.971325427160832255e-01 4.456077550470162185e-01 8.912155100940324370e-01
2.425218090716332320e+00 -7.334669338677355377e-01 2.229614156677273584e+00 1.620884446770028825e-02 3.241768893540057650e-02 1.273139602231439793e-01 2.546279204462879586e-01 1.774588724374110971e-01 3.549177448748221941e-01 4.212586763942210988e-01 8.425173527884421976e-01 1.936677169051113923e-01 3.873354338102227845e-01 4.400769443007795378e-01 8.801538886015590757e-01
2.717833101354452552e+00 -7.194388777555109638e-01 2.235980162789143577e+00 1.615230864885888046e-02 3.230461729771776092e-02 1.270917332042445780e-01 2.541834664084891560e-01 1.729564302478112381e-01 3.459128604956224762e-01 4.158803075980049835e-01 8.317606151960099670e-01 1.891087388966701255e-01 3.782174777933402510e-01 4.348663460152672466e-01 8.697326920305344933e-01
2.164813916145773565e+00 -7.054108216432866119e-01 2.242349944320058963e+00 1.609574394924150054e-02 3.219148789848300107e-02 1.268690031065173029e-01 2.537380062130346059e-01 1.682845140474478474e-01 3.365690280948956947e-01 4.102249554176925495e-01 8.204499108353850989e-01 1.843802579966893340e-01 3.687605159933786680e-01 4.293952235373483250e-01 8.587904470746966501e-01
2.201621657558330725e+00 -6.913827655310621489e-01 2.248723456329234427e+00 1.603915079576657271e-02 3.207830159153314542e-02 1.266457689611720505e-01 2.532915379223441010e-01 1.643154974226380682e-01 3.286309948452761365e-01 4.053584801415138217e-01 8.107169602830276434e-01 1.803546482184046340e-01 3.607092964368092680e-01 4.246818199763260915e-01 8.493636399526521830e-01
2.744190057534431570e+00 -6.773547094188376860e-01 2.255100653815874878e+00 1.598252961545560541e-02 3.196505923091121082e-02 1.264220297869623755e-01 2.528440595739247509e-01 1.598254980409329340e-01 3.196509960818658680e-01 3.997818130442316042e-01 7.995636260884632085e-01 1.758080276563885325e-01 3.516160553127770649e-01 4.192946787837743550e-01 8.385893575675487099e-01
1.904177122094122376e+00 -6.633266533066132231e-01 2.261481491719592007e+00 1.592588083542774424e-02 3.185176167085548848e-02 1.261977845900146833e-01 2.523955691800293666e-01 1.561074294633600645e-01 3.122148589267201291e-01 3.951043273154067337e-01 7.902086546308134674e-01 1.720333102987878227e-01 3.440666205975756453e-01 4.147689842536298466e-01 8.295379685072596931e-01
2.232167620877768766e+00 -6.492985971943887602e-01 2.267865924921001142e+00 1.586920488289231962e-02 3.173840976578463924e-02 1.259730323636464588e-01 2.519460647272929177e-01 1.522610383461452666e-01 3.045220766922905331e-01 3.902064047989797779e-01 7.804128095979595559e-01 1.681302432290375792e-01 3.362604864580751585e-01 4.100368803279011987e-01 8.200737606558023973e-01
2.621473513884273299e+00 -6.352705410821642973e-01 2.274253908242255484e+00 1.581250218514513098e-02 3.162500437029026196e-02 1.257477720881969852e-01 2.514955441763939703e-01 1.483969433566975638e-01 2.967938867133951275e-01 3.852232383394044168e-01 7.704464766788088337e-01 1.642094455418426913e-01 3.284188910836853825e-01 4.052276465665227700e-01 8.104552931330455401e-01
2.833818013835119665e+00 -6.212424849699398344e-01 2.280645396447540829e+00 1.575577316956197974e-02 3.151154633912395947e-02 1.255220027308438790e-01 2.510440054616877581e-01 1.447729707913819053e-01 2.895459415827638106e-01 3.804904345596376580e-01 7.609808691192753161e-01 1.605287439609438815e-01 3.210574879218877631e-01 4.006603848160482650e-01 8.013207696320965301e-01
2.276341441743470639e+00 -6.072144288577154825e-01 2.287040344243707501e+00 1.569901826359586944e-02 3.139803652719173888e-02 1.252957232454319225e-01 2.505914464908638450e-01 1.416317770136805154e-01 2.832635540273610308e-01 3.763399753064780584e-01 7.526799506129561168e-01 1.573307952772763918e-01 3.146615905545527836e-01 3.966494614609685776e-01 7.932989229219371552e-01
2.205921122287562763e+00 -5.931863727454909085e-01 2.293438706280620298e+00 1.564223789476755153e-02 3.128447578953510305e-02 1.250689325722721124e-01 2.501378651445442247e-01 1.378539887898631300e-01 2.757079775797262600e-01 3.712869359267346181e-01 7.425738718534692362e-01 1.534962266846306711e-01 3.069924533692613422e-01 3.917859449809687478e-01 7.835718899619374955e-01
2.838676580113350667e+00 -5.791583166332665567e-01 2.299840437151883243e+00 1.558543249066265783e-02 3.117086498132531566e-02 1.248416296379643436e-01 2.496832592759286873e-01 1.346274800910714775e-01 2.692549601821429550e-01 3.669161758373041260e-01 7.338323516746082520e-01 1.502129125817341371e-01 3.004258251634682741e-01 3.875731061125554100e-01 7.751462122251108200e-01
2.514274593195173768e+00 -5.651302605210420937e-01 2.306245491395261915e+00 1.552860247892563078e-02 3.105720495785126156e-02 1.246138133552040506e-01 2.492276267104081011e-01 1.316173451102239933e-01 2.632346902204479866e-01 3.627910488286942292e-01 7.255820976573884584e-01 1.471459475891496171e-01 2.942918951782992343e-01 3.835960734798384286e-01 7.671921469596768572e-01
2.738353423835045319e+00 -5.511022044088176308e-01 2.312653823493244332e+00 1.547174828725396412e-02 3.094349657450792823e-02 1.243854826225872928e-01 2.487709652451745856e-01 1.280881761535199725e-01 2.561763523070399451e-01 3.578940851055238959e-01 7.157881702110477917e-01 1.435599244407739228e-01 2.871198488815478456e-01 3.788930250621854734e-01 7.577860501243709468e-01
2.777254961348519124e+00 -5.370741482965931679e-01 2.319065387873662232e+00 1.541487034339606745e-02 3.082974068679213489e-02 1.241566363244271665e-01 2.483132726488543329e-01 1.251600131894818890e-01 2.503200263789637781e-01 3.537796110426403295e-01 7.075592220852806591e-01 1.405748835328779478e-01 2.811497670657558956e-01 3.749331720892110642e-01 7.498663441784221284e-01
2.884166493349750837e+00 -5.230460921843687050e-01 2.325480138910030803e+00 1.535796907513928278e-02 3.071593815027856555e-02 1.239272733305275404e-01 2.478545466610550807e-01 1.224060653209363414e-01 2.448121306418726828e-01 3.498657818663270525e-01 6.997315637326541049e-01 1.377640343960756242e-01 2.755280687921512484e-01 3.711657775119840408e-01 7.423315550239680816e-01
2.947546937989778293e+00 -5.090180360721443531e-01 2.331898030922336496e+00 1.530104491031201476e-02 3.060208982062402952e-02 1.236973924960102639e-01 2.473947849920205277e-01 1.193001358924604266e-01 2.386002717849208532e-01 3.453985175018277620e-01 6.907970350036555240e-01 1.346011808027724466e-01 2.692023616055448931e-01 3.668803358082474708e-01 7.337606716164949416e-01
2.671899982635715709e+00 -4.949899799599197792e-01 2.338319018177394515e+00 1.524409827677050862e-02 3.048819655354101724e-02 1.234669926610772739e-01 2.469339853221545478e-01 1.165546210618541995e-01 2.331092421237083989e-01 3.414009681618583314e-01 6.828019363237166628e-01 1.317987193386247202e-01 2.635974386772494404e-01 3.630409334202201466e-01 7.260818668404402931e-01
2.336024655893620405e+00 -4.809619238476954273e-01 2.344743054889481648e+00 1.518712960240164306e-02 3.037425920480328612e-02 1.232360726508340276e-01 2.464721453016680552e-01 1.144355822533187766e-01 2.288711645066375533e-01 3.382832869849156099e-01 6.765665739698312198e-01 1.296227118557204128e-01 2.592454237114408255e-01 3.600315428621781444e-01 7.200630857243562888e-01
2.847653000127869038e+00 -4.669338677354709644e-01 2.351170095220854517e+00 1.513013931511069700e-02 3.026027863022139400e-02 1.230046312750487369e-01 2.460092625500974739e-01 1.114627889251946224e-01 2.229255778503892449e-01 3.338604333028917237e-01 6.677208666057834474e-01 1.265929282403053246e-01 2.531858564806106493e-01 3.557989997741777266e-01 7.115979995483554532e-01
2.500286701393530819e+00 -4.529058116232465014e-01 2.357600093282273157e+00 1.507312784281969811e-02 3.014625568563939623e-02 1.227726673279508768e-01 2.455453346559017536e-01 1.088920430818108159e-01 2.177840861636216319e-01 3.299879438431210787e-01 6.599758876862421575e-01 1.239651709246305106e-01 2.479303418492610211e-01 3.520868797962095620e-01 7.041737595924191240e-01
2.857759920846169255e+00 -4.388777555110220385e-01 2.364033003133584998e+00 1.501609561346143457e-02 3.003219122692286913e-02 1.225401795880087380e-01 2.450803591760174760e-01 1.065260079772398089e-01 2.130520159544796177e-01 3.263832225731583270e-01 6.527664451463166539e-01 1.215421035907012504e-01 2.430842071814025007e-01 3.486288909294541494e-01 6.972577818589082987e-01
2.761901729665675376e+00 -4.248496993987975756e-01 2.370468778784249331e+00 1.495904305497329674e-02 2.991808610994659348e-02 1.223071668177024562e-01 2.446143336354049125e-01 1.042128676565057671e-01 2.084257353130115342e-01 3.228201785150763836e-01 6.456403570301527672e-01 1.191719107114790621e-01 2.383438214229581242e-01 3.452128484159867616e-01 6.904256968319735233e-01
2.131445143892326755e+00 -4.108216432865731127e-01 2.376907374193898637e+00 1.490197059529160470e-02 2.980394119058320940e-02 1.220736277632954031e-01 2.441472555265908062e-01 1.019779353667417537e-01 2.039558707334835075e-01 3.193398430618105133e-01 6.386796861236210265e-01 1.168799059620333619e-01 2.337598119240667238e-01 3.418770333936360650e-01 6.837540667872721301e-01
3.038100921240177943e+00 -3.967935871743486498e-01 2.383348743272863057e+00 1.484487866234865221e-02 2.968975732469730441e-02 1.218395611546128771e-01 2.436791223092257541e-01 9.977846151287948773e-02 1.995569230257589755e-01 3.158772886943274627e-01 6.317545773886549254e-01 1.146233401752281417e-01 2.292466803504562833e-01 3.385606890577051997e-01 6.771213781154103994e-01
2.887904979249367621e+00 -3.827655310621242979e-01 2.389792839882741493e+00 1.478776768406523875e-02 2.957553536813047751e-02 1.216049657047985760e-01 2.432099314095971521e-01 9.751874336692709089e-02 1.950374867338541818e-01 3.122799118850380085e-01 6.245598237700760169e-01 1.123065110509923331e-01 2.246130221019846662e-01 3.351216362024277418e-01 6.702432724048554835e-01
2.357452520618183112e+00 -3.687374749498998350e-01 2.396239617836945168e+00 1.473063808834286330e-02 2.946127617668572660e-02 1.213698401100654911e-01 2.427396802201309822e-01 9.561463755625380923e-02 1.912292751125076185e-01 3.092161663889095857e-01 6.184323327778191715e-01 1.103452756445966743e-01 2.206905512891933485e-01 3.321825938314599269e-01 6.643651876629198538e-01
2.907770912052464407e+00 -3.547094188376753721e-01 2.402689030901260736e+00 1.467349030306437999e-02 2.934698060612875997e-02 1.211341830494777339e-01 2.422683660989554677e-01 9.354598697426856624e-02 1.870919739485371325e-01 3.058528845282786901e-01 6.117057690565573802e-01 1.082194772773329428e-01 2.164389545546658855e-01 3.289672890688874474e-01 6.579345781377748947e-01
2.276795076327686740e+00 -3.406813627254509091e-01 2.409141032794376969e+00 1.461632475608472259e-02 2.923264951216944518e-02 1.208979931846874134e-01 2.417959863693748268e-01 9.155037284431719047e-02 1.831007456886343809e-01 3.025729215318468945e-01 6.051458430636937891e-01 1.061666976004019131e-01 2.123333952008038261e-01 3.258323151567412146e-01 6.516646303134824292e-01
2.210137860809965993e+00 -3.266533066132264462e-01 2.415595577188469623e+00 1.455914187522572116e-02 2.911828375045144232e-02 1.206612691596840453e-01 2.413225383193680906e-01 8.980110806809238344e-02 1.796022161361847669e-01 2.996683301052888715e-01 5.993366602105777430e-01 1.043602499433181063e-01 2.087204998866362127e-01 3.230483709033650230e-01 6.460967418067300461e-01
2.893666536678789480e+00 -3.126252505010019833e-01 2.422052617709691269e+00 1.450194208827012242e-02 2.900388417654024484e-02 1.204240096005365634e-01 2.408480192010731269e-01 8.779552749780114573e-02 1.755910549956022915e-01 2.963031007225559454e-01 5.926062014451118909e-01 1.022974695860712629e-01 2.045949391721425259e-01 3.198397561061965266e-01 6.396795122123930533e-01
3.162209236117896616e+00 -2.985971943887775204e-01 2.428512107938850306e+00 1.444472582295935371e-02 2.888945164591870743e-02 1.201862131151462537e-01 2.403724262302925074e-01 8.600226014646226991e-02 1.720045202929245398e-01 2.932614194647196748e-01 5.865228389294393496e-01 1.004469859694216288e-01 2.008939719388432577e-01 3.169337248849065647e-01 6.338674497698131294e-01
2.228603240001203911e+00 -2.845691382765530575e-01 2.434974001411819522e+00 1.438749350698499685e-02 2.877498701396999370e-02 1.199478782929693926e-01 2.398957565859387853e-01 8.442726135623807027e-02 1.688545227124761405e-01 2.905636958675981707e-01 5.811273917351963414e-01 9.881475486322306712e-02 1.976295097264461342e-01 3.143481427704370446e-01 6.286962855408740891e-01
2.860303448991420971e+00 -2.705410821643285946e-01 2.441438251620191568e+00 1.433024556798401586e-02 2.866049113596803172e-02 1.197090037047506966e-01 2.394180074095013933e-01 8.268965434613971544e-02 1.653793086922794309e-01 2.875580886466936326e-01 5.751161772933872651e-01 9.701989991412372782e-02 1.940397998282474556e-01 3.114801757963477913e-01 6.229603515926955826e-01
2.629404290799818078e+00 -2.565130260521042427e-01 2.447904812011847397e+00 1.427298243353539511e-02 2.854596486707079023e-02 1.194695879022581869e-01 2.389391758045163738e-01 8.106734346250808743e-02 1.621346869250161749e-01 2.847232752384463716e-01 5.694465504768927433e-01 9.534032589604347907e-02 1.906806517920869581e-01 3.087722880960068750e-01 6.175445761920137500e-01
3.216199224907292820e+00 -2.424849699398797798e-01 2.454373635991391467e+00 1.421570453115241460e-02 2.843140906230482920e-02 1.192296294179949895e-01 2.384592588359899790e-01 7.947224012898210233e-02 1.589444802579642047e-01 2.819082122411160074e-01 5.638164244822320148e-01 9.368794466013451172e-02 1.873758893202690234e-01 3.060848651275239196e-01 6.121697302550478392e-01
3.117287923106413228e+00 -2.284569138276553169e-01 2.460844676920861396e+00 1.415841228827788810e-02 2.831682457655577620e-02 1.189891267649186846e-01 2.379782535298373691e-01 7.804178147888155004e-02 1.560835629577631001e-01 2.793595917073218304e-01 5.587191834146436609e-01 9.220019376715943293e-02 1.844003875343188659e-01 3.036448480826892671e-01 6.072896961653785342e-01
3.102994750606884899e+00 -2.144288577154308539e-01 2.467317888120205804e+00 1.410110613227964944e-02 2.820221226455929889e-02 1.187480784361568120e-01 2.374961568723136240e-01 7.653965707558994802e-02 1.530793141511798960e-01 2.766580146599587620e-01 5.533160293199175239e-01 9.064076320786959573e-02 1.812815264157391915e-01 3.010660445946530261e-01 6.021320891893060523e-01
2.850671600280162643e+00 -2.004008016032063910e-01 2.473793222867845198e+00 1.404378649044496497e-02 2.808757298088992993e-02 1.185064829047127039e-01 2.370129658094254077e-01 7.502337003739791010e-02 1.500467400747958202e-01 2.739039430847937107e-01 5.478078861695874213e-01 8.906715652784287507e-02 1.781343130556857501e-01 2.984412111754053409e-01 5.968824223508106819e-01
3.284413963556100491e+00 -1.863727454909819281e-01 2.480270634401284813e+00 1.398645378997445329e-02 2.797290757994890659e-02 1.182643386231642252e-01 2.365286772463284504e-01 7.367762315382672678e-02 1.473552463076534536e-01 2.714362229950651462e-01 5.428724459901302923e-01 8.766407694380118354e-02 1.753281538876023671e-01 2.960811999161736541e-01 5.921623998323473081e-01
3.315515822596294626e+00 -1.723446893787574652e-01 2.486750075917599556e+00 1.392910845797626015e-02 2.785821691595252031e-02 1.180216440233581021e-01 2.360432880467162042e-01 7.241099245812836205e-02 1.448219849162567241e-01 2.690929067406429565e-01 5.381858134812859129e-01 8.634010091610462567e-02 1.726802018322092513e-01 2.938368610574660922e-01 5.876737221149321844e-01
3.166821206465263217e+00 -1.583166332665331133e-01 2.493231500574090820e+00 1.387175092146498805e-02 2.774350184292997609e-02 1.177783975161191821e-01 2.355567950322383641e-01 7.118615190745901378e-02 1.423723038149180276e-01 2.668073310601847270e-01 5.336146621203694540e-01 8.505790282892400356e-02 1.701158056578480071e-01 2.916468803689215017e-01 5.832937607378430034e-01
3.202171789007318470e+00 -1.442885771543086504e-01 2.499714861488730122e+00 1.381438160734740211e-02 2.762876321469480423e-02 1.175345974908979796e-01 2.350691949817959592e-01 6.979411135110479003e-02 1.395882227022095801e-01 2.641857516050113985e-01 5.283715032100227971e-01 8.360849295845218521e-02 1.672169859169043704e-01 2.891513322785357332e-01 5.783026645570714663e-01
2.486392046144530799e+00 -1.302605210420841875e-01 2.506200111740890080e+00 1.375700094242991375e-02 2.751400188485982751e-02 1.172902423155051388e-01 2.345804846310102776e-01 6.865137272630676690e-02 1.373027454526135338e-01 2.620140697105916017e-01 5.240281394211832033e-01 8.240837366873668413e-02 1.648167473374733683e-01 2.870685870462609257e-01 5.741371740925218514e-01
2.499264900372190290e+00 -1.162324649298597246e-01 2.512687204371711669e+00 1.369960935339967732e-02 2.739921870679935464e-02 1.170453303357279484e-01 2.340906606714558968e-01 6.748436773102492459e-02 1.349687354620498492e-01 2.597775350776601044e-01 5.195550701553202089e-01 8.118397708442459670e-02 1.623679541688491934e-01 2.849280208832128958e-01 5.698560417664257916e-01
2.963777271971373750e+00 -1.022044088176352616e-01 2.519176092384881382e+00 1.364220726682953411e-02 2.728441453365906821e-02 1.167998598750423778e-01 2.335997197500847555e-01 6.633991164004106322e-02 1.326798232800821264e-01 2.575653541143316794e-01 5.151307082286633587e-01 7.998211890687059733e-02 1.599642378137411947e-01 2.828111011026098187e-01 5.656222022052196374e-01
3.141661106218422983e+00 -8.817635270541079873e-02 2.525666728746988721e+00 1.358479510916707315e-02 2.716959021833414631e-02 1.165538292342515603e-01 2.331076584685031206e-01 6.523597082830701055e-02 1.304719416566140211e-01 2.554133333017424845e-01 5.108266666034849690e-01 7.882076593747408544e-02 1.576415318749481709e-01 2.807503623104947721e-01 5.615007246209895442e-01
2.853522999400729177e+00 -7.414829659318633581e-02 2.532159066388273150e+00 1.352737330673316543e-02 2.705474661346633086e-02 1.163072366911584998e-01 2.326144733823169997e-01 6.405550719216229760e-02 1.281110143843245952e-01 2.530918947579363087e-01 5.061837895158726175e-01 7.758288049889545956e-02 1.551657609977909191e-01 2.785370361350451573e-01 5.570740722700903147e-01
3.145318936267780696e+00 -6.012024048096187290e-02 2.538653058203062862e+00 1.346994228571103160e-02 2.693988457142206319e-02 1.160600805001919256e-01 2.321201610003838511e-01 6.305825113789308156e-02 1.261165022757861631e-01 2.511140201938017458e-01 5.022280403876034915e-01 7.652819342360411836e-02 1.530563868472082367e-01 2.766372957928922016e-01 5.532745915857844032e-01
2.972517066723685097e+00 -4.609218436873740998e-02 2.545148657050447127e+00 1.341250247214896031e-02 2.682500494429792062e-02 1.158123588920843966e-01 2.316247177841687932e-01 6.196074325688766260e-02 1.239214865137753252e-01 2.489191500405054380e-01 4.978383000810108761e-01 7.537324572903662812e-02 1.507464914580732562e-01 2.745418833785414070e-01 5.490837667570828140e-01
3.359939910052972323e+00 -3.206412825651305809e-02 2.551645815754759017e+00 1.335505429194683465e-02 2.671010858389366929e-02 1.155640700734741066e-01 2.311281401469482133e-01 6.120579571516322759e-02 1.224115914303264552e-01 2.473980511547397565e-01 4.947961023094795130e-01 7.456085000711006050e-02 1.491217000142201210e-01 2.730583271154902181e-01 5.461166542309804361e-01
2.831662210319414008e+00 -1.803607214428859518e-02 2.558144487106197573e+00 1.329759817085744700e-02 2.659519634171489399e-02 1.153152122265637958e-01 2.306304244531275915e-01 6.019715887212559458e-02 1.203943177442511892e-01 2.453510930730197492e-01 4.907021861460394985e-01 7.349475704298304157e-02 1.469895140859660831e-01 2.710991645929272109e-01 5.421983291858544218e-01
2.709497424663811938e+00 -4.008016032064132261e-03 2.564644623861390915e+00 1.324013453447508114e-02 2.648026906895016228e-02 1.150657835087176561e-01 2.301315670174353123e-01 5.931678598917409367e-02 1.186335719783481873e-01 2.435503766968429296e-01 4.871007533936858591e-01 7.255692052364917655e-02 1.451138410472983531e-01 2.693639183774418910e-01 5.387278367548837821e-01
2.708373809241559904e+00 1.002004008016044168e-02 2.571146178743993538e+00 1.318266380823798073e-02 2.636532761647596146e-02 1.148157820521115563e-01 2.296315641042231126e-01 5.847100656734671720e-02 1.169420131346934344e-01 2.418077884753646878e-01 4.836155769507293756e-01 7.165367037558470487e-02 1.433073407511694097e-01 2.676820322240263672e-01 5.353640644480527344e-01
2.627090730596419288e+00 2.404809619238479357e-02 2.577649104445143724e+00 1.312518641741372734e-02 2.625037283482745468e-02 1.145652059633016501e-01 2.291304119266033001e-01 5.764924391877708498e-02 1.152984878375541700e-01 2.401025695797050219e-01 4.802051391594100438e-01 7.077443033619081059e-02 1.415488606723816212e-01 2.660346412334130828e-01 5.320692824668261656e-01
3.336597606399089422e+00 3.807615230460914546e-02 2.584153353624224714e+00 1.306770278710343153e-02 2.613540557420686306e-02 1.143140533228676620e-01 2.286281066457353239e-01 5.664786156341978379e-02 1.132957231268395676e-01 2.380081123899346895e-01 4.760162247798693791e-01 6.971556435052321532e-02 1.394311287010464306e-01 2.640370510942038340e-01 5.280741021884076680e-01
3.024175950253746858e+00 5.210420841683371940e-02 2.590658878909276819e+00 1.301021334222817773e-02 2.602042668445635545e-02 1.140623221849712265e-01 2.281246443699424531e-01 5.589935753907929877e-02 1.117987150781585975e-01 2.364304496867510041e-01 4.728608993735020083e-01 6.890957088130747477e-02 1.378191417626149495e-01 2.625063254119935907e-01 5.250126508239871814e-01
