# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
4.119030033726817641e-01 -8.597194388777554819e-01 4.113468566280686911e-01 1.153182891865936130e-02 2.306365783731872260e-02 1.073863535029445093e-01 2.147727070058890186e-01 5.136996624040498505e-01 1.027399324808099701e+00 7.167284439758546677e-01 1.433456887951709335e+00 5.252314913227091875e-01 1.050462982645418375e+00 7.247285638932062790e-01 1.449457127786412558e+00
5.282305639914236517e-02 -8.456913827655310190e-01 4.161140259553808285e-01 1.147880800780323729e-02 2.295761601560647458e-02 1.071391992120682146e-01 2.142783984241364292e-01 5.131658308709636795e-01 1.026331661741927359e+00 7.163559386722243572e-01 1.432711877344448714e+00 5.246446388787668891e-01 1.049289277757533778e+00 7.243235733280858346e-01 1.448647146656171669e+00
0.000000000000000000e+00 -8.316633266533066671e-01 4.208890890949190666e-01 1.142584826679953619e-02 2.285169653359907238e-02 1.068917595832323125e-01 2.137835191664646250e-01 5.130120139159063397e-01 1.026024027831812679e+00 7.162485699224162561e-01 1.432497139844832512e+00 5.244378621827058273e-01 1.048875724365411655e+00 7.241808214684408718e-01 1.448361642936881744e+00
0.000000000000000000e+00 -8.176352705410820931e-01 4.256720131237987648e-01 1.137295019953411118e-02 2.274590039906822236e-02 1.066440349927463699e-01 2.132880699854927398e-01 5.119580220384485347e-01 1.023916044076897069e+00 7.155124192062976007e-01 1.431024838412595201e+00 5.233309722379826390e-01 1.046661944475965278e+00 7.234161819022177919e-01 1.446832363804435584e+00
0.000000000000000000e+00 -8.036072144288577412e-01 4.304627650312824461e-01 1.132011430884593065e-02 2.264022861769186129e-02 1.063960258132132103e-01 2.127920516264264206e-01 5.122277747163667128e-01 1.024455549432733426e+00 7.157008975237957316e-01 1.431401795047591463e+00 5.235478890252126538e-01 1.047095778050425308e+00 7.235660916773343221e-01 1.447132183354668644e+00
0.000000000000000000e+00 -7.895791583166332783e-01 4.352613117192649650e-01 1.126734109651797260e-02 2.253468219303594519e-02 1.061477324134527805e-01 2.122954648269055611e-01 5.109979918306812863e-01 1.021995983661362573e+00 7.148412354017368298e-01 1.429682470803473660e+00 5.222653329271992328e-01 1.044530665854398466e+00 7.226792739017767753e-01 1.445358547803553551e+00
0.000000000000000000e+00 -7.755511022044088154e-01 4.400676200026010232e-01 1.121463106327014875e-02 2.242926212654029750e-02 1.058991551584343299e-01 2.117983103168686598e-01 5.102149855895039554e-01 1.020429971179007911e+00 7.142933470147289077e-01 1.428586694029457815e+00 5.214296166527740972e-01 1.042859233305548194e+00 7.221008355159092007e-01 1.444201671031818401e+00
5.555107632257505479e-02 -7.615230460921843525e-01 4.448816566095536995e-01 1.116198470875200306e-02 2.232396941750400612e-02 1.056502944092064661e-01 2.113005888184129322e-01 5.102196101701156339e-01 1.020439220340231268e+00 7.142965841792299209e-01 1.428593168358459842e+00 5.213815948788675936e-01 1.042763189757735187e+00 7.220675833181182668e-01 1.444135166636236534e+00
0.000000000000000000e+00 -7.474949899799598896e-01 4.497033881820591272e-01 1.110940253153597582e-02 2.221880506307195163e-02 1.054011505228286266e-01 2.108023010456572532e-01 5.093768544585511870e-01 1.018753708917102374e+00 7.137064203568237453e-01 1.427412840713647491e+00 5.204862569900872149e-01 1.040972513980174430e+00 7.214473348693494215e-01 1.442894669738698843e+00
0.000000000000000000e+00 -7.334669338677355377e-01 4.545327812762685049e-01 1.105688502910844723e-02 2.211377005821689445e-02 1.051517238522909209e-01 2.103034477045818418e-01 5.098012580896008616e-01 1.019602516179201723e+00 7.140036821260804523e-01 1.428007364252160905e+00 5.208581431187092603e-01 1.041716286237418521e+00 7.217050250058602012e-01 1.443410050011720402e+00
0.000000000000000000e+00 -7.194388777555109638e-01 4.593698023627228455e-01 1.100443269786260253e-02 2.200886539572520506e-02 1.049020147464413688e-01 2.098040294928827376e-01 5.104606745075953578e-01 1.020921349015190716e+00 7.144653067207640262e-01 1.428930613441528052e+00 5.214651072054579117e-01 1.042930214410915823e+00 7.221254096107253551e-01 1.444250819221450710e+00
7.615484602454128948e-01 -7.054108216432866119e-01 4.642144178269664856e-01 1.095204603309119298e-02 2.190409206618238597e-02 1.046520235499113216e-01 2.093040470998226432e-01 5.092875855755850667e-01 1.018575171151170133e+00 7.136438786787041577e-01 1.427287757357408315e+00 5.202396316086762562e-01 1.040479263217352512e+00 7.212763905803906139e-01 1.442552781160781228e+00
1.600336151682201002e+00 -6.913827655310621489e-01 4.690665939698095421e-01 1.089972552897948074e-02 2.179945105795896149e-02 1.044017506030405634e-01 2.088035012060811269e-01 5.098531516199341640e-01 1.019706303239868328e+00 7.140400210211849119e-01 1.428080042042369824e+00 5.207528771489136066e-01 1.041505754297827213e+00 7.216320926545004566e-01 1.443264185309000913e+00
0.000000000000000000e+00 -6.773547094188376860e-01 4.739262970076889570e-01 1.084747167859891059e-02 2.169494335719782119e-02 1.041511962418046888e-01 2.083023924836093776e-01 5.095003071746743162e-01 1.019000614349348632e+00 7.137929021604756397e-01 1.427585804320951279e+00 5.203477788532732129e-01 1.040695557706546426e+00 7.213513560348197018e-01 1.442702712069639404e+00
0.000000000000000000e+00 -6.633266533066132231e-01 4.787934930731874150e-01 1.079528497389660273e-02 2.159056994779320546e-02 1.039003607977210253e-01 2.078007215954420506e-01 5.095272907860745049e-01 1.019054581572149010e+00 7.138118034790924549e-01 1.427623606958184910e+00 5.203225757599710954e-01 1.040645151519942191e+00 7.213338864631073655e-01 1.442667772926214731e+00
4.712000162786505464e-01 -6.492985971943887602e-01 4.836681482152314082e-01 1.074316590569140278e-02 2.148633181138280557e-02 1.036492445977847121e-01 2.072984891955694242e-01 5.088440661528706999e-01 1.017688132305741400e+00 7.133330681756389069e-01 1.426666136351277814e+00 5.195872320585620541e-01 1.039174464117124108e+00 7.208239952017150287e-01 1.441647990403430057e+00
0.000000000000000000e+00 -6.352705410821642973e-01 4.885502283997071871e-01 1.069111496366543200e-02 2.138222992733086400e-02 1.033978479643818948e-01 2.067956959287637897e-01 5.094270968137410982e-01 1.018854193627482196e+00 7.137416176836972603e-01 1.427483235367394521e+00 5.201182117774065805e-01 1.040236423554813161e+00 7.211922155551920843e-01 1.442384431110384169e+00
0.000000000000000000e+00 -6.212424849699398344e-01 4.934396995096768102e-01 1.063913263635365113e-02 2.127826527270730225e-02 1.031461712151917481e-01 2.062923424303834963e-01 5.094387189837505936e-01 1.018877437967501187e+00 7.137497593581034749e-01 1.427499518716206950e+00 5.200778516201042256e-01 1.040155703240208451e+00 7.211642334587207159e-01 1.442328466917441432e+00
1.311619869954050444e+00 -6.072144288577154825e-01 4.983365273459301470e-01 1.058721941114361062e-02 2.117443882228722124e-02 1.028942146631364879e-01 2.057884293262729758e-01 5.103472548481953197e-01 1.020694509696390639e+00 7.143859285065707887e-01 1.428771857013141577e+00 5.209344742593389199e-01 1.041868948518677840e+00 7.217579055745346750e-01 1.443515811149069350e+00
8.039173000368614597e-01 -5.931863727454909085e-01 5.032406776271778348e-01 1.053537577426026835e-02 2.107075154852053669e-02 1.026419786162575259e-01 2.052839572325150519e-01 5.097994657180077160e-01 1.019598931436015432e+00 7.140024269692699654e-01 1.428004853938539931e+00 5.203348414922679410e-01 1.040669682984535882e+00 7.213423885314573791e-01 1.442684777062914758e+00
1.739729259946977358e+00 -5.791583166332665567e-01 5.081521159906647878e-01 1.048360221076491232e-02 2.096720442152982464e-02 1.023894633776586960e-01 2.047789267553173920e-01 5.101348244757416550e-01 1.020269648951483310e+00 7.142372326305467256e-01 1.428474465261093451e+00 5.206184266865065968e-01 1.041236853373013194e+00 7.215389294324364711e-01 1.443077858864872942e+00
9.143987016986525607e-01 -5.651302605210420937e-01 5.130708079924219955e-01 1.043189920454448694e-02 2.086379840908897387e-02 1.021366692454012126e-01 2.042733384908024252e-01 5.105512709460011678e-01 1.021102541892002336e+00 7.145287054737556875e-01 1.429057410947511375e+00 5.209831701505456270e-01 1.041966340301091254e+00 7.217916390140202143e-01 1.443583278028040429e+00
2.635483659327952477e+00 -5.511022044088176308e-01 5.179967191077541333e-01 1.038026723830633678e-02 2.076053447661267357e-02 1.018835965124236104e-01 2.037671930248472207e-01 5.109443297772712222e-01 1.021888659554542444e+00 7.148037001703833049e-01 1.429607400340766610e+00 5.213245970155775399e-01 1.042649194031155080e+00 7.220281137293599327e-01 1.444056227458719865e+00
1.563398129105018519e+00 -5.370741482965931679e-01 5.229298147315641909e-01 1.032870679356867952e-02 2.065741358713735903e-02 1.016302454664391730e-01 2.032604909328783460e-01 5.115777449216346584e-01 1.023155489843269317e+00 7.152466322336894500e-01 1.430493264467378900e+00 5.219064517152033345e-01 1.043812903430406669e+00 7.224309321417538010e-01 1.444861864283507602e+00
0.000000000000000000e+00 -5.230460921843687050e-01 5.278700601788728353e-01 1.027721835065707572e-02 2.055443670131415143e-02 1.013766163898612016e-01 2.027532327797224032e-01 5.112392877334545060e-01 1.022478575466909012e+00 7.150099913521870132e-01 1.430019982704374026e+00 5.215165060841115974e-01 1.043033012168223195e+00 7.221609973434673924e-01 1.444321994686934785e+00
0.000000000000000000e+00 -5.090180360721443531e-01 5.328174206851217232e-01 1.022580238869375165e-02 2.045160477738750329e-02 1.011227095596916453e-01 2.022454191193832906e-01 5.120557466672835956e-01 1.024111493334567191e+00 7.155807059076449983e-01 1.431161411815289997e+00 5.222815490559773455e-01 1.044563098111954691e+00 7.226904932652548075e-01 1.445380986530509615e+00
1.832727536722468464e+00 -4.949899799599197792e-01 5.377718614065467584e-01 1.017445938559250612e-02 2.034891877118501224e-02 1.008685252474353644e-01 2.017370504948707288e-01 5.136355103473322359e-01 1.027271020694664472e+00 7.166836891874491799e-01 1.433367378374898360e+00 5.238099697329247073e-01 1.047619939465849415e+00 7.237471725215406382e-01 1.447494345043081276e+00
0.000000000000000000e+00 -4.809619238476954273e-01 5.427333474207558517e-01 1.012318981805041679e-02 2.024637963610083358e-02 1.006140637189971432e-01 2.012281274379942864e-01 5.128405827625303059e-01 1.025681165525060612e+00 7.161288869767301613e-01 1.432257773953460323e+00 5.229637725805806880e-01 1.045927545161161376e+00 7.231623417881911653e-01 1.446324683576382331e+00
0.000000000000000000e+00 -4.669338677354709644e-01 5.477018437269651763e-01 1.007199416154233758e-02 2.014398832308467516e-02 1.003593252345906239e-01 2.007186504691812479e-01 5.134516093969674344e-01 1.026903218793934869e+00 7.165553777601333385e-01 1.433110755520266677e+00 5.235236035585097980e-01 1.047047207117019596e+00 7.235493096938935276e-01 1.447098619387787055e+00
0.000000000000000000e+00 -4.529058116232465014e-01 5.526773152464932171e-01 1.002087289031326073e-02 2.004174578062652146e-02 1.001043100486350701e-01 2.002086200972701402e-01 5.146295942790393152e-01 1.029259188558078630e+00 7.173768844052889060e-01 1.434753768810577812e+00 5.246504671693525967e-01 1.049300934338705193e+00 7.243275965813760209e-01 1.448655193162752042e+00
2.295701582529219298e+00 -4.388777555110220385e-01 5.576597268231786586e-01 9.969826477369856527e-03 1.993965295473971305e-02 9.984901840964614805e-02 1.996980368192922961e-01 5.154700011880887223e-01 1.030940002376177445e+00 7.179623953857811047e-01 1.435924790771562209e+00 5.254398276654586031e-01 1.050879655330917206e+00 7.248722836924160751e-01 1.449744567384832150e+00
0.000000000000000000e+00 -4.248496993987975756e-01 5.626490432237543082e-01 9.918855394476285697e-03 1.983771078895257139e-02 9.959345056014620723e-02 1.991869011202924145e-01 5.164501160095243959e-01 1.032900232019048792e+00 7.186446381971581809e-01 1.437289276394316362e+00 5.263689714040006296e-01 1.052737942808001259e+00 7.255129023001594124e-01 1.451025804600318825e+00
0.000000000000000000e+00 -4.108216432865731127e-01 5.676452291382647619e-01 9.867960112144675763e-03 1.973592022428935153e-02 9.933760673654602746e-02 1.986752134730920549e-01 5.167653192316969957e-01 1.033530638463393991e+00 7.188639087001773564e-01 1.437727817400354713e+00 5.266332793438416315e-01 1.053266558687683263e+00 7.256950319134350957e-01 1.451390063826870191e+00
0.000000000000000000e+00 -3.967935871743486498e-01 5.726482491805475750e-01 9.817141099629200438e-03 1.963428219925840088e-02 9.908148716904283115e-02 1.981629743380856623e-01 5.179600245019102545e-01 1.035920049003820509e+00 7.196943966031069673e-01 1.439388793206213935e+00 5.277771656015394219e-01 1.055554331203078844e+00 7.264827359280737751e-01 1.452965471856147550e+00
0.000000000000000000e+00 -3.827655310621242979e-01 5.776580678885379072e-01 9.766398824919515428e-03 1.953279764983903086e-02 9.882509208151296631e-02 1.976501841630259326e-01 5.189083017907820672e-01 1.037816603581564134e+00 7.203529008692767244e-01 1.440705801738553449e+00 5.286747006157015427e-01 1.057349401231403085e+00 7.271001998457307103e-01 1.454200399691461421e+00
0.000000000000000000e+00 -3.687374749498998350e-01 5.826746497248023182e-01 9.715733754733366784e-03 1.943146750946673357e-02 9.856842169139853893e-02 1.971368433827970779e-01 5.211792260909980934e-01 1.042358452181996187e+00 7.219274382450068250e-01 1.443854876490013650e+00 5.308949598457314289e-01 1.061789919691462858e+00 7.286253906128521418e-01 1.457250781225704284e+00
1.175192725910806590e+00 -3.547094188376753721e-01 5.876979590768431905e-01 9.665146354510264354e-03 1.933029270902052871e-02 9.831147620959754252e-02 1.966229524191950850e-01 5.208644018710119061e-01 1.041728803742023812e+00 7.217093610803534398e-01 1.443418722160706880e+00 5.305295482255221184e-01 1.061059096451044237e+00 7.283745933415869400e-01 1.456749186683173880e+00
5.311816099336695851e-01 -3.406813627254509091e-01 5.927279602576434048e-01 9.614637088403760537e-03 1.922927417680752107e-02 9.805425584034463404e-02 1.961085116806892681e-01 5.218984534672574949e-01 1.043796906934514990e+00 7.224253964716754739e-01 1.444850792943350948e+00 5.315130905556612051e-01 1.063026181111322410e+00 7.290494431488588889e-01 1.458098886297717778e+00
0.000000000000000000e+00 -3.266533066132264462e-01 5.977646175059949663e-01 9.564206419275050886e-03 1.912841283855010177e-02 9.779676078109668380e-02 1.955935215621933676e-01 5.220897171750915611e-01 1.044179434350183122e+00 7.225577604420919675e-01 1.445115520884183935e+00 5.316539235943665842e-01 1.063307847188733168e+00 7.291460235058314643e-01 1.458292047011662929e+00
0.000000000000000000e+00 -3.126252505010019833e-01 6.028078949869553060e-01 9.513854808687794221e-03 1.902770961737558844e-02 9.753899122242240538e-02 1.950779824448448108e-01 5.243989373533001208e-01 1.048797874706600242e+00 7.241539458936201434e-01 1.448307891787240287e+00 5.339127921619879480e-01 1.067825584323975896e+00 7.306933639783435019e-01 1.461386727956687004e+00
0.000000000000000000e+00 -2.985971943887775204e-01 6.078577567922591740e-01 9.463582716897189079e-03 1.892716543379437816e-02 9.728094734786041364e-02 1.945618946957208273e-01 5.259005978015339755e-01 1.051801195603067951e+00 7.251900425416319962e-01 1.450380085083263992e+00 5.353641805184311542e-01 1.070728361036862308e+00 7.316858482425576682e-01 1.463371696485115336e+00
1.664815879966888623e+00 -2.845691382765530575e-01 6.129141669407665027e-01 9.413390602848337868e-03 1.882678120569667574e-02 9.702262933382262144e-02 1.940452586676452429e-01 5.264248315264300482e-01 1.052849663052860096e+00 7.255513982664701933e-01 1.451102796532940387e+00 5.358382221292783409e-01 1.071676444258556682e+00 7.320097145047177456e-01 1.464019429009435491e+00
0.000000000000000000e+00 -2.705410821643285946e-01 6.179770893788900654e-01 9.363278924165562705e-03 1.872655784833112541e-02 9.676403734944900858e-02 1.935280746988980172e-01 5.282657760544441361e-01 1.056531552108888272e+00 7.268189431037445081e-01 1.453637886207489016e+00 5.376290549786096884e-01 1.075258109957219377e+00 7.332319244131488833e-01 1.466463848826297767e+00
2.343239066832247808e+00 -2.565130260521042427e-01 6.230464879809702872e-01 9.313248137149121586e-03 1.862649627429824317e-02 9.650517155649805667e-02 1.930103431129961133e-01 5.293435778263437808e-01 1.058687155652687562e+00 7.275600166490348020e-01 1.455120033298069604e+00 5.386568259634929579e-01 1.077313651926985916e+00 7.339324396451576416e-01 1.467864879290315283e+00
1.566612577566951492e+00 -2.424849699398797798e-01 6.281223265497701824e-01 9.263298696764047171e-03 1.852659739352809434e-02 9.624603210919423224e-02 1.924920642183884645e-01 5.304391745265549796e-01 1.060878349053109959e+00 7.283125527728839810e-01 1.456625105545767962e+00 5.397024732233189903e-01 1.079404946446637981e+00 7.346444536123027946e-01 1.469288907224605589e+00
1.647432548606484470e-01 -2.284569138276553169e-01 6.332045688168770337e-01 9.213431056638245534e-03 1.842686211327649107e-02 9.598661915412087797e-02 1.919732383082417559e-01 5.318203056117819516e-01 1.063640611223563903e+00 7.292601083370610082e-01 1.458520216674122016e+00 5.410337366684202509e-01 1.082067473336840502e+00 7.355499552500973648e-01 1.471099910500194730e+00
0.000000000000000000e+00 -2.144288577154308539e-01 6.382931784431185029e-01 9.163645669052403533e-03 1.832729133810480707e-02 9.572693283006827869e-02 1.914538656601365574e-01 5.344231514050203913e-01 1.068846302810040783e+00 7.310425099848985031e-01 1.462085019969797006e+00 5.435867970740727584e-01 1.087173594148145517e+00 7.372833899350186293e-01 1.474566779870037259e+00
1.083331228737684615e+00 -2.004008016032063910e-01 6.433881190190087196e-01 9.113942984936042324e-03 1.822788596987208465e-02 9.546697326791105109e-02 1.909339465358221022e-01 5.350438677817738187e-01 1.070087735563547637e+00 7.314669286999746500e-01 1.462933857399949300e+00 5.441578107667098818e-01 1.088315621533419764e+00 7.376705299567754004e-01 1.475341059913550801e+00
3.241331167308642680e+00 -1.863727454909819281e-01 6.484893540652454380e-01 9.064323453858567914e-03 1.812864690771713583e-02 9.520674059045697302e-02 1.904134811809139460e-01 5.370478562816128898e-01 1.074095712563225780e+00 7.328354905990926982e-01 1.465670981198185396e+00 5.461121797354714369e-01 1.092224359470942874e+00 7.389940322732460043e-01 1.477988064546492009e+00
2.107957780490908595e-01 -1.723446893787574652e-01 6.535968470330282276e-01 9.014787524023848420e-03 1.802957504804769684e-02 9.494623491231155010e-02 1.898924698246231002e-01 5.387335716703163246e-01 1.077467143340632649e+00 7.339847216872543711e-01 1.467969443374508742e+00 5.477483591943401731e-01 1.095496718388680346e+00 7.401002359102043515e-01 1.480200471820408703e+00
2.260332073558096067e+00 -1.583166332665331133e-01 6.587105613045087793e-01 8.965335642265452251e-03 1.793067128453090450e-02 9.468545633974338738e-02 1.893709126794867748e-01 5.402461653646576378e-01 1.080492330729315276e+00 7.350143980662267040e-01 1.470028796132453408e+00 5.492115010069230641e-01 1.098423002013846128e+00 7.410880521280336364e-01 1.482176104256067273e+00
1.920756010370346267e+00 -1.442885771543086504e-01 6.638304601933915361e-01 8.915968254036382018e-03 1.783193650807276404e-02 9.442440497051798887e-02 1.888488099410359777e-01 5.428144210552102722e-01 1.085628842110420544e+00 7.367594051352247542e-01 1.473518810270449508e+00 5.517303893092466716e-01 1.103460778618493343e+00 7.427855607840304630e-01 1.485571121568060926e+00
0.000000000000000000e+00 -1.302605210420841875e-01 6.689565069451191004e-01 8.866685803405131502e-03 1.773337160681026300e-02 9.416308089376181079e-02 1.883261617875236216e-01 5.437445787292920496e-01 1.087489157458584099e+00 7.373903842126584562e-01 1.474780768425316912e+00 5.526112645326971551e-01 1.105222529065394310e+00 7.433782782222636554e-01 1.486756556444527311e+00
0.000000000000000000e+00 -1.162324649298597246e-01 6.740886647375405882e-01 8.817488733048540334e-03 1.763497746609708067e-02 9.390148418980681644e-02 1.878029683796136329e-01 5.449053415701602399e-01 1.089810683140320480e+00 7.381770394493182286e-01 1.476354078898636457e+00 5.537228303032087906e-01 1.107445660606417581e+00 7.441255474066246212e-01 1.488251094813249242e+00
0.000000000000000000e+00 -1.022044088176352616e-01 6.792268966812038400e-01 8.768377484247115439e-03 1.753675496849423088e-02 9.363961493004505088e-02 1.872792298600901018e-01 5.473011358929136261e-01 1.094602271785827252e+00 7.397980372324014509e-01 1.479596074464802902e+00 5.560695133771607068e-01 1.112139026754321414e+00 7.457006861852554236e-01 1.491401372370510847e+00
1.531822685801050188e+00 -8.817635270541079873e-02 6.843711658198743386e-01 8.719352496875913336e-03 1.743870499375182667e-02 9.337747317675668124e-02 1.867549463535133625e-01 5.487910275976046748e-01 1.097582055195209350e+00 7.408043112709352673e-01 1.481608622541870535e+00 5.575103800944806176e-01 1.115020760188961235e+00 7.466661771464411235e-01 1.493332354292882247e+00
1.332687748489723489e+00 -7.414829659318633581e-02 6.895214351309069123e-01 8.670414209399282188e-03 1.734082841879856438e-02 9.311505898295550920e-02 1.862301179659110184e-01 5.507730138459138169e-01 1.101546027691827634e+00 7.421408315447370896e-01 1.484281663089474179e+00 5.594434280553131078e-01 1.118886856110626216e+00 7.479595096362590123e-01 1.495919019272518025e+00
1.559808696628993241e+00 -6.012024048096187290e-02 6.946776675257773093e-01 8.621563058864701798e-03 1.724312611772940360e-02 9.285237239222647598e-02 1.857047447844529520e-01 5.518582437949921538e-01 1.103716487589984308e+00 7.428716199956706401e-01 1.485743239991341280e+00 5.604798068538568989e-01 1.120959613707713798e+00 7.486519931542672257e-01 1.497303986308534451e+00
2.708188840943153708e-01 -4.609218436873740998e-02 6.998398258504492375e-01 8.572799480896710345e-03 1.714559896179342069e-02 9.258941343856062767e-02 1.851788268771212553e-01 5.557392665499648610e-01 1.111478533099929722e+00 7.454792193951249590e-01 1.490958438790249918e+00 5.643120660308615921e-01 1.128624132061723184e+00 7.512070726709524360e-01 1.502414145341904872e+00
1.587618802247342753e+00 -3.206412825651305809e-02 7.050078728858837351e-01 8.524123909690251716e-03 1.704824781938050343e-02 9.232618214618348862e-02 1.846523642923669772e-01 5.576153628917281946e-01 1.115230725783456389e+00 7.467364748636081684e-01 1.493472949727216337e+00 5.661394868014184567e-01 1.132278973602836913e+00 7.524224124794651747e-01 1.504844824958930349e+00
1.666172080641752928e-01 -1.803607214428859518e-02 7.101817713484515071e-01 8.475536778004919697e-03 1.695107355600983939e-02 9.206267852938518348e-02 1.841253570587703670e-01 5.589056465294155451e-01 1.117811293058831090e+00 7.475999241100921289e-01 1.495199848220184258e+00 5.673811833074204891e-01 1.134762366614840978e+00 7.532470931290876637e-01 1.506494186258175327e+00
3.055614542423410018e+00 -4.008016032064132261e-03 7.153614838903836759e-01 8.427038517158806641e-03 1.685407703431761328e-02 9.179890259234478600e-02 1.835978051846895720e-01 5.622280498813354566e-01 1.124456099762670913e+00 7.498186780024457265e-01 1.499637356004891453e+00 5.706550883984942146e-01 1.141310176796988429e+00 7.554171618374143637e-01 1.510834323674828727e+00
3.238501164378615904e+00 1.002004008016044168e-02 7.205469731001621359e-01 8.378629557020613947e-03 1.675725911404122789e-02 9.153485432894190033e-02 1.830697086578838007e-01 5.628332586134113802e-01 1.125666517226822760e+00 7.502221395116325242e-01 1.500444279023265048e+00 5.712118881704320028e-01 1.142423776340864006e+00 7.557856099254814941e-01 1.511571219850962988e+00
0.000000000000000000e+00 2.404809619238479357e-02 7.257382015031006439e-01 8.330310326004316049e-03 1.666062065200863210e-02 9.127053372257837305e-02 1.825410674451567461e-01 5.650959632949299483e-01 1.130191926589859897e+00 7.517286500426400009e-01 1.503457300085280002e+00 5.734262736209342348e-01 1.146852547241868470e+00 7.572491489733971237e-01 1.514498297946794247e+00
1.811754357427647122e+00 3.807615230460914546e-02 7.309351315617387268e-01 8.282081251065056063e-03 1.656416250213011213e-02 9.100594074600325267e-02 1.820118814920065053e-01 5.680351481800883784e-01 1.136070296360176757e+00 7.536810652922683040e-01 1.507362130584536608e+00 5.763172294311534882e-01 1.152634458862306976e+00 7.591556029109931547e-01 1.518311205821986309e+00
5.764997933819090425e-01 5.210420841683371940e-02 7.361377256761871823e-01 8.233942757691172995e-03 1.646788551538234599e-02 9.074107536111290784e-02 1.814821507222258157e-01 5.699990269012384925e-01 1.139998053802476985e+00 7.549827990764017560e-01 1.509965598152803512e+00 5.782329696589296741e-01 1.156465939317859348e+00 7.604163133829584531e-01 1.520832626765916906e+00
