# Y X mu var 2var std 2std noisevar 2noisevar noisestd 2noisestd fullvar 2fullvar fullstd 2fullstd
8.278278260991240867e-01 -7.334669338677355377e-01 1.729356175154867170e+00 1.195964340670876980e-02 2.391928681341753959e-02 1.093601545660427971e-01 2.187203091320855941e-01 2.111359569786303292e-01 4.222719139572606584e-01 4.594953285710642876e-01 9.189906571421285753e-01 2.230956003853390990e-01 4.461912007706781980e-01 4.723299698148944459e-01 9.446599396297888918e-01
2.433050611846317324e+00 -7.194388777555109638e-01 1.740444481496333351e+00 1.181722273025806978e-02 2.363444546051613956e-02 1.087070500485505242e-01 2.174141000971010484e-01 2.085310586411125711e-01 4.170621172822251421e-01 4.566520104424293125e-01 9.133040208848586250e-01 2.203482813713706356e-01 4.406965627427412713e-01 4.694126983490866656e-01 9.388253966981733312e-01
1.951277216268066050e+00 -7.054108216432866119e-01 1.751569169996481490e+00 1.167551010753614671e-02 2.335102021507229342e-02 1.080532743952544311e-01 2.161065487905088622e-01 2.058957584030761678e-01 4.117915168061523357e-01 4.537573783456045895e-01 9.075147566912091790e-01 2.175712685106123145e-01 4.351425370212246291e-01 4.664453542598664404e-01 9.328907085197328808e-01
1.119252449699291052e+00 -6.913827655310621489e-01 1.762729906630390531e+00 1.153451005722212243e-02 2.306902011444424486e-02 1.073988363867231233e-01 2.147976727734462465e-01 2.039497429890499147e-01 4.078994859780998294e-01 4.516079527522183779e-01 9.032159055044367557e-01 2.154842530462720285e-01 4.309685060925440570e-01 4.642028145609115586e-01 9.284056291218231172e-01
2.172250036604352008e+00 -6.773547094188376860e-01 1.773926354812440431e+00 1.139422703839983522e-02 2.278845407679967044e-02 1.067437447272664985e-01 2.134874894545329971e-01 2.014039865121261819e-01 4.028079730242523637e-01 4.487805549621398105e-01 8.975611099242796209e-01 2.127982135505260275e-01 4.255964271010520550e-01 4.613005674725818572e-01 9.226011349451637145e-01
2.371444582859718153e+00 -6.633266533066132231e-01 1.785158175410661352e+00 1.125466545027170757e-02 2.250933090054341515e-02 1.060880080417749560e-01 2.121760160835499121e-01 1.991293989868679615e-01 3.982587979737359229e-01 4.462391724029480256e-01 8.924783448058960511e-01 2.103840644371396673e-01 4.207681288742793346e-01 4.586764267292789965e-01 9.173528534585579930e-01
2.386983452460265553e+00 -6.492985971943887602e-01 1.796425026761866661e+00 1.111582963187243873e-02 2.223165926374487747e-02 1.054316348724254476e-01 2.108632697448508952e-01 1.968018117882547324e-01 3.936036235765094649e-01 4.436235022947440099e-01 8.872470045894880197e-01 2.079176414201271694e-01 4.158352828402543389e-01 4.559798695338722618e-01 9.119597390677445237e-01
2.387340616981575181e+00 -6.352705410821642973e-01 1.807726564686509718e+00 1.097772386179224693e-02 2.195544772358449387e-02 1.047746336752949370e-01 2.095492673505898740e-01 1.948285443238454151e-01 3.896570886476908302e-01 4.413938652992873135e-01 8.827877305985746270e-01 2.058062681856376586e-01 4.116125363712753171e-01 4.536587574219609897e-01 9.073175148439219795e-01
7.145697656931161434e-01 -6.212424849699398344e-01 1.819062442503996069e+00 1.084035235790469648e-02 2.168070471580939296e-02 1.041170128168528303e-01 2.082340256337056605e-01 1.924433512417584036e-01 3.848867024835168071e-01 4.386836573679926965e-01 8.773673147359853930e-01 2.032837035996631070e-01 4.065674071993262140e-01 4.508699408916756468e-01 9.017398817833512936e-01
2.559531687249814169e+00 -6.072144288577154825e-01 1.830432311048119542e+00 1.070371927709812786e-02 2.140743855419625571e-02 1.034587805703224422e-01 2.069175611406448845e-01 1.905841903664225734e-01 3.811683807328451468e-01 4.365594923563368979e-01 8.731189847126737957e-01 2.012879096435206960e-01 4.025758192870413921e-01 4.486512115703251702e-01 8.973024231406503404e-01
1.533467443910037531e+00 -5.931863727454909085e-01 1.841835818682798109e+00 1.056782871501648138e-02 2.113565743003296277e-02 1.027999451119332164e-01 2.055998902238664328e-01 1.884819327913868081e-01 3.769638655827736162e-01 4.341450596187716449e-01 8.682901192375432897e-01 1.990497615064032999e-01 3.980995230128065998e-01 4.461499316445126651e-01 8.922998632890253301e-01
1.824298952743467872e+00 -5.791583166332665567e-01 1.853272611317943630e+00 1.043268470580107320e-02 2.086536941160214639e-02 1.021405145170175555e-01 2.042810290340351109e-01 1.866559497414586877e-01 3.733118994829173753e-01 4.320369772848832168e-01 8.640739545697664337e-01 1.970886344472597695e-01 3.941772688945195391e-01 4.439466572092414798e-01 8.878933144184829596e-01
1.094249692736811053e+00 -5.651302605210420937e-01 1.864742332425642246e+00 1.029829122184356197e-02 2.059658244368712393e-02 1.014804967559952420e-01 2.029609935119904840e-01 1.848729351172467006e-01 3.697458702344934012e-01 4.299685280543759647e-01 8.599370561087519294e-01 1.951712263390902591e-01 3.903424526781805182e-01 4.417818764266934761e-01 8.835637528533869522e-01
2.204072179934447817e+00 -5.511022044088176308e-01 1.876244623056293026e+00 1.016465217353660841e-02 2.032930434707321682e-02 1.008198996901733119e-01 2.016397993803466238e-01 1.828680484134017903e-01 3.657360968268035806e-01 4.276307383869894507e-01 8.552614767739789015e-01 1.930327005869383883e-01 3.860654011738767766e-01 4.393548686277852222e-01 8.787097372555704444e-01
1.435335687381998904e+00 -5.370741482965931679e-01 1.887779121855422293e+00 1.003177140904063132e-02 2.006354281808126264e-02 1.001587310674443010e-01 2.003174621348886020e-01 1.808744713226490552e-01 3.617489426452981105e-01 4.252933944027922908e-01 8.505867888055845816e-01 1.909062427316896848e-01 3.818124854633793697e-01 4.369281894450044446e-01 8.738563788900088891e-01
1.225574352493506991e+00 -5.230460921843687050e-01 1.899345465080115813e+00 9.899652714046950144e-03 1.979930542809390029e-02 9.949699851777916992e-02 1.989939970355583398e-01 1.794363085265424651e-01 3.588726170530849302e-01 4.235992310268545391e-01 8.471984620537090782e-01 1.893359612405894066e-01 3.786719224811788131e-01 4.351275229637737163e-01 8.702550459275474326e-01
2.499679646892573714e+00 -5.090180360721443531e-01 1.910943286616123782e+00 9.768299811555719581e-03 1.953659962311143916e-02 9.883470954859795155e-02 1.976694190971959031e-01 1.773187505963236266e-01 3.546375011926472531e-01 4.210923302511263011e-01 8.421846605022526022e-01 1.870870504078793461e-01 3.741741008157586923e-01 4.325356059423077770e-01 8.650712118846155541e-01
2.982982651478424341e+00 -4.949899799599197792e-01 1.922572217995215826e+00 9.637716361642676907e-03 1.927543272328535381e-02 9.817187153987988468e-02 1.963437430797597694e-01 1.756768404592500554e-01 3.513536809185001109e-01 4.191382116429496762e-01 8.382764232858993525e-01 1.853145568208927341e-01 3.706291136417854681e-01 4.304817729252804481e-01 8.609635458505608963e-01
1.294502176319417774e+00 -4.809619238476954273e-01 1.934231888412051736e+00 9.507905961256127303e-03 1.901581192251225461e-02 9.750849173921277702e-02 1.950169834784255540e-01 1.741817618915013077e-01 3.483635237830026155e-01 4.173508858161215085e-01 8.347017716322430170e-01 1.836896678527574212e-01 3.673793357055148423e-01 4.285903263639502803e-01 8.571806527279005605e-01
2.571990803897358457e+00 -4.669338677354709644e-01 1.945921924742247011e+00 9.378872144003083666e-03 1.875774428800616733e-02 9.684457725656653304e-02 1.936891545131330661e-01 1.725574317966073468e-01 3.451148635932146935e-01 4.154003271503374228e-01 8.308006543006748457e-01 1.819363039406104443e-01 3.638726078812208886e-01 4.265399206880997607e-01 8.530798413761995214e-01
2.351507851390278958e+00 -4.529058116232465014e-01 1.957641951559850435e+00 9.250618379940001718e-03 1.850123675988000344e-02 9.618013505885714132e-02 1.923602701177142826e-01 1.708635559992263686e-01 3.417271119984527372e-01 4.133564515030899722e-01 8.267129030061799444e-01 1.801141743791663807e-01 3.602283487583327615e-01 4.243986031776805778e-01 8.487972063553611557e-01
1.668784723651161706e+00 -4.388777555110220385e-01 1.969391591155408738e+00 9.123148075380116406e-03 1.824629615076023281e-02 9.551517196435399537e-02 1.910303439287079907e-01 1.691812110263531677e-01 3.383624220527063353e-01 4.113164366109786085e-01 8.226328732219572171e-01 1.783043591017332841e-01 3.566087182034665681e-01 4.222610082658985742e-01 8.445220165317971484e-01
2.105996374796555770e+00 -4.248496993987975756e-01 1.981170463554156047e+00 8.996464572699612583e-03 1.799292914539922517e-02 9.484969463682849100e-02 1.896993892736569820e-01 1.680218014117388359e-01 3.360436028234776717e-01 4.099046247747624716e-01 8.198092495495249432e-01 1.770182659844384554e-01 3.540365319688769108e-01 4.207353871311972915e-01 8.414707742623945830e-01
3.027524315282269729e+00 -4.108216432865731127e-01 1.992978186534395180e+00 8.870571150149881082e-03 1.774114230029976216e-02 9.418370957946964328e-02 1.883674191589392866e-01 1.664219326389864140e-01 3.328438652779728280e-01 4.079484436040740625e-01 8.158968872081481249e-01 1.752925037891363003e-01 3.505850075782726005e-01 4.186794761976472823e-01 8.373589523952945646e-01
2.610054482323254987e+00 -3.967935871743486498e-01 2.004814375645986413e+00 8.745471021678160456e-03 1.749094204335632091e-02 9.351722312856686203e-02 1.870344462571337241e-01 1.648084644878677341e-01 3.296169289757354681e-01 4.059660878544755214e-01 8.119321757089510427e-01 1.735539355095458980e-01 3.471078710190917960e-01 4.165980502949406250e-01 8.331961005898812500e-01
1.751781021427154084e+00 -3.827655310621242979e-01 2.016678644229286999e+00 8.621167336749639351e-03 1.724233467349927870e-02 9.285024144691084169e-02 1.857004828938216834e-01 1.638296110710728559e-01 3.276592221421457118e-01 4.047587072208241876e-01 8.095174144416483752e-01 1.724507784078224970e-01 3.449015568156449940e-01 4.152719330846024182e-01 8.305438661692048363e-01
1.796242061023368031e+00 -3.687374749498998350e-01 2.028570603433975439e+00 8.497663180183861673e-03 1.699532636036772335e-02 9.218277051696732727e-02 1.843655410339346545e-01 1.627665783314459769e-01 3.255331566628919537e-01 4.034434016456905359e-01 8.068868032913810717e-01 1.712642415116298333e-01 3.425284830232596667e-01 4.138408407970748382e-01 8.276816815941496763e-01
2.878048614828378593e+00 -3.547094188376753721e-01 2.040489862238345609e+00 8.374961571985216346e-03 1.674992314397043269e-02 9.151481613370163193e-02 1.830296322674032639e-01 1.611533915862526922e-01 3.223067831725053844e-01 4.014391505399699800e-01 8.028783010799399600e-01 1.695283531582379155e-01 3.390567063164758310e-01 4.117382094951085869e-01 8.234764189902171738e-01
2.734811652583764907e+00 -3.406813627254509091e-01 2.052436027468560908e+00 8.253065467194448460e-03 1.650613093438889692e-02 9.084638389718353857e-02 1.816927677943670771e-01 1.599992918194464431e-01 3.199985836388928861e-01 3.999991147733285013e-01 7.999982295466570026e-01 1.682523572866408967e-01 3.365047145732817935e-01 4.101857594878701718e-01 8.203715189757403436e-01
1.316289633495000277e+00 -3.266533066132264462e-01 2.064408703818237711e+00 8.131977755728676122e-03 1.626395551145735224e-02 9.017747920478080825e-02 1.803549584095616165e-01 1.584749928379505235e-01 3.169499856759010470e-01 3.980891769917269674e-01 7.961783539834539347e-01 1.666069705936792100e-01 3.332139411873584200e-01 4.081751714566666522e-01 8.163503429133333045e-01
2.667863519922267113e+00 -3.126252505010019833e-01 2.076407493868287713e+00 8.011701262239965399e-03 1.602340252447993080e-02 8.950810724308701227e-02 1.790162144861740245e-01 1.573776307593213186e-01 3.147552615186426372e-01 3.967084959505169373e-01 7.934169919010338745e-01 1.653893320215612806e-01 3.307786640431225611e-01 4.066808724559851651e-01 8.133617449119703302e-01
2.449033432959247580e+00 -2.985971943887775204e-01 2.088431998106866416e+00 7.892238745980639444e-03 1.578447749196127889e-02 8.883827297950269708e-02 1.776765459590053942e-01 1.563357419007171123e-01 3.126714838014342246e-01 3.953931485252584754e-01 7.907862970505169509e-01 1.642279806466977465e-01 3.284559612933954931e-01 4.052505159116984168e-01 8.105010318233968336e-01
2.845109434887049371e+00 -2.845691382765530575e-01 2.100481814949300752e+00 7.773592900662353034e-03 1.554718580132470607e-02 8.816798115337763642e-02 1.763359623067552728e-01 1.550815433506841923e-01 3.101630867013683845e-01 3.938039402427103708e-01 7.876078804854207416e-01 1.628551362513465384e-01 3.257102725026930767e-01 4.035531393154395130e-01 8.071062786308790260e-01
2.858813634187055364e+00 -2.705410821643285946e-01 2.112556540758596224e+00 7.655766354333715627e-03 1.531153270866743125e-02 8.749723626683139632e-02 1.749944725336627926e-01 1.540312990413058025e-01 3.080625980826116050e-01 3.924682140521774665e-01 7.849364281043549330e-01 1.616870653956395121e-01 3.233741307912790242e-01 4.021033018959674354e-01 8.042066037919348709e-01
2.496570863349672376e+00 -2.565130260521042427e-01 2.124655769866054200e+00 7.538761669262359667e-03 1.507752333852471933e-02 8.682604257515344481e-02 1.736520851503068896e-01 1.532678388448488194e-01 3.065356776896976387e-01 3.914943663002685148e-01 7.829887326005370296e-01 1.608066005141111920e-01 3.216132010282223841e-01 4.010069831238742832e-01 8.020139662477485665e-01
3.183810638545283123e+00 -2.424849699398797798e-01 2.136779094591633399e+00 7.422581341809121082e-03 1.484516268361824216e-02 8.615440407668734091e-02 1.723088081533746818e-01 1.521422306619965303e-01 3.042844613239930607e-01 3.900541381167446642e-01 7.801082762334893284e-01 1.595648120038056506e-01 3.191296240076113011e-01 3.994556446012568762e-01 7.989112892025137524e-01
1.476136355311288728e+00 -2.284569138276553169e-01 2.148926105265184017e+00 7.307227802331619886e-03 1.461445560466323977e-02 8.548232450238832381e-02 1.709646490047766476e-01 1.508677903540041609e-01 3.017355807080083219e-01 3.884170314932188228e-01 7.768340629864376456e-01 1.581750181563357782e-01 3.163500363126715564e-01 3.977122303328573527e-01 7.954244606657147054e-01
1.656997819687329621e+00 -2.144288577154308539e-01 2.161096390247259524e+00 7.192703415075689909e-03 1.438540683015137982e-02 8.480980730479045770e-02 1.696196146095809154e-01 1.499054239933408916e-01 2.998108479866817833e-01 3.871762182693313514e-01 7.743524365386627029e-01 1.570981274084165824e-01 3.141962548168331648e-01 3.963560613998688420e-01 7.927121227997376840e-01
1.584014606618719956e+00 -2.004008016032063910e-01 2.173289535950567952e+00 7.079010478074685038e-03 1.415802095614937008e-02 8.413685564646854187e-02 1.682737112929370837e-01 1.490200408125454123e-01 2.980400816250908247e-01 3.860311396928302607e-01 7.720622793856605215e-01 1.560990512906201000e-01 3.121981025812402000e-01 3.950937246915218748e-01 7.901874493830437496e-01
3.148597001949318130e+00 -1.863727454909819281e-01 2.185505126861198466e+00 6.966151223068016603e-03 1.393230244613603321e-02 8.346347238803342172e-02 1.669269447760668434e-01 1.482649804315593622e-01 2.965299608631187245e-01 3.850519191376136630e-01 7.701038382752273259e-01 1.552311316546273745e-01 3.104622633092547490e-01 3.939938218482967325e-01 7.879876436965934650e-01
2.057100870201204135e+00 -1.723446893787574652e-01 2.197742745560368860e+00 6.854127815408833126e-03 1.370825563081766625e-02 8.278966007545164596e-02 1.655793201509032919e-01 1.473736334975623286e-01 2.947472669951246571e-01 3.838927369690162683e-01 7.677854739380325366e-01 1.542277613129711678e-01 3.084555226259423355e-01 3.927184249726146659e-01 7.854368499452293317e-01
1.525238875773264224e+00 -1.583166332665331133e-01 2.210001972746290733e+00 6.742942353987649122e-03 1.348588470797529824e-02 8.211542092681281546e-02 1.642308418536256309e-01 1.465032699814455830e-01 2.930065399628911660e-01 3.827574558143127526e-01 7.655149116286255051e-01 1.532462123354332295e-01 3.064924246708664590e-01 3.914667448652991433e-01 7.829334897305982865e-01
2.977460148302062848e+00 -1.442885771543086504e-01 2.222282387255868130e+00 6.632596871162037624e-03 1.326519374232407525e-02 8.144075681845078241e-02 1.628815136369015648e-01 1.456396872801760667e-01 2.912793745603521334e-01 3.816276814909737025e-01 7.632553629819474050e-01 1.522722841513381165e-01 3.045445683026762329e-01 3.902208146054463311e-01 7.804416292108926623e-01
2.984003868755530142e+00 -1.302605210420841875e-01 2.234583566087100515e+00 6.523093332689127756e-03 1.304618666537825551e-02 8.076566927035971899e-02 1.615313385407194380e-01 1.449275355686691635e-01 2.898550711373383271e-01 3.806934929423789749e-01 7.613869858847579497e-01 1.514506289013582974e-01 3.029012578027165947e-01 3.891665824571250432e-01 7.783331649142500863e-01
1.595264420726056898e+00 -1.162324649298597246e-01 2.246905084421167764e+00 6.414433637661209192e-03 1.282886727532241838e-02 8.009015943086397749e-02 1.601803188617279550e-01 1.441378770211385330e-01 2.882757540422770659e-01 3.796549446815338791e-01 7.593098893630677582e-01 1.505523106587997317e-01 3.011046213175994635e-01 3.880107094640555809e-01 7.760214189281111619e-01
2.803578133280473228e+00 -1.022044088176352616e-01 2.259246515645210174e+00 6.306619618461060429e-03 1.261323923692212086e-02 7.941422806060045858e-02 1.588284561212009172e-01 1.435537239661845155e-01 2.871074479323690309e-01 3.788848426186834373e-01 7.577696852373668746e-01 1.498603435846455889e-01 2.997206871692911778e-01 3.871179969784995789e-01 7.742359939569991578e-01
1.846052281260432970e+00 -8.817635270541079873e-02 2.271607431374629726e+00 6.199653040703144262e-03 1.239930608140628852e-02 7.873787551555569419e-02 1.574757510311113884e-01 1.428743588938171383e-01 2.857487177876342765e-01 3.779872469989128403e-01 7.559744939978256806e-01 1.490740119345202730e-01 2.981480238690405460e-01 3.861010385048456173e-01 7.722020770096912345e-01
1.585593675919620082e+00 -7.414829659318633581e-02 2.283987401476278212e+00 6.093535603198290546e-03 1.218707120639658109e-02 7.806110172933949931e-02 1.561222034586789986e-01 1.424026284619603899e-01 2.848052569239207799e-01 3.773627279713251959e-01 7.547254559426503917e-01 1.484961640651586701e-01 2.969923281303173401e-01 3.853520002091058161e-01 7.707040004182116322e-01
2.287079534923648350e+00 -6.012024048096187290e-02 2.296385994091069804e+00 5.988268937917233178e-03 1.197653787583446636e-02 7.738390619448745622e-02 1.547678123889749124e-01 1.415299702937617976e-01 2.830599405875235952e-01 3.762046920145491469e-01 7.524093840290982937e-01 1.475182392316790325e-01 2.950364784633580650e-01 3.840810321165040730e-01 7.681620642330081461e-01
2.697134733153883523e+00 -4.609218436873740998e-02 2.308802775657402329e+00 5.883854609960716478e-03 1.176770921992143296e-02 7.670628794278025464e-02 1.534125758855605093e-01 1.410854546012367816e-01 2.821709092024735632e-01 3.756134377271888591e-01 7.512268754543777183e-01 1.469693092111974964e-01 2.939386184223949927e-01 3.833657642659259457e-01 7.667315285318518914e-01
2.435245816866318691e+00 -3.206412825651305809e-02 2.321237310934566977e+00 5.780294117531898333e-03 1.156058823506379667e-02 7.602824552448844697e-02 1.520564910489768939e-01 1.404838846737337943e-01 2.809677693474675886e-01 3.748117990054926074e-01 7.496235980109852148e-01 1.462641787912656866e-01 2.925283575825313731e-01 3.824450010017985679e-01 7.648900020035971359e-01
1.855424889825713741e+00 -1.803607214428859518e-02 2.333689163025726820e+00 5.677588891927647097e-03 1.135517778385529419e-02 7.534977698658203160e-02 1.506995539731640632e-01 1.397407970850845227e-01 2.794815941701690454e-01 3.738192037403703649e-01 7.476384074807407298e-01 1.454183859770121767e-01 2.908367719540243534e-01 3.813376272766852981e-01 7.626752545533705963e-01
2.763616127632605668e+00 -4.008016032064132261e-03 2.346157893402233796e+00 5.575740297515543488e-03 1.115148059503108698e-02 7.467087984961436053e-02 1.493417596992287211e-01 1.392740903677429920e-01 2.785481807354859840e-01 3.731944404298421225e-01 7.463888808596842450e-01 1.448498306652585277e-01 2.896996613305170554e-01 3.805914222171310479e-01 7.611828444342620958e-01
1.321575718767003194e+00 1.002004008016044168e-02 2.358643061926912754e+00 5.474749631741271383e-03 1.094949926348254277e-02 7.399155108349379784e-02 1.479831021669875957e-01 1.388199311295534033e-01 2.776398622591068066e-01 3.725854682211229285e-01 7.451709364422458570e-01 1.442946807612946747e-01 2.885893615225893494e-01 3.798613967768963429e-01 7.597227935537926857e-01
1.852524094972892499e+00 2.404809619238479357e-02 2.371144226878289185e+00 5.374618125119095917e-03 1.074923625023819183e-02 7.331178708174487801e-02 1.466235741634897560e-01 1.381062550181616500e-01 2.762125100363232999e-01 3.716264993486896873e-01 7.432529986973793745e-01 1.434808731432807571e-01 2.869617462865615143e-01 3.787886919421971643e-01 7.575773838843943286e-01
1.435552177758979475e+00 3.807615230460914546e-02 2.383660944974544726e+00 5.275346941244176552e-03 1.055069388248835310e-02 7.263158363442295817e-02 1.452631672688459163e-01 1.377209014455181846e-01 2.754418028910363692e-01 3.711076682655832237e-01 7.422153365311664475e-01 1.429962483867623646e-01 2.859924967735247292e-01 3.781484475530242917e-01 7.562968951060485834e-01
3.007659932481648646e+00 5.210420841683371940e-02 2.396192771397921639e+00 5.176937176807025996e-03 1.035387435361405199e-02 7.195093589945182611e-02 1.439018717989036522e-01 1.372149298018324748e-01 2.744298596036649496e-01 3.704253363389611309e-01 7.408506726779222618e-01 1.423918669786395086e-01 2.847837339572790172e-01 3.773484688966413647e-01 7.546969377932827294e-01
