# X mode_0 mode_1
-2.033033033033032844e+00 7.097284173460502998e-01 2.902715826539497002e-01
-2.027027027027027195e+00 7.096627522732861237e-01 2.903372477267138763e-01
-2.021021021021021102e+00 7.096843069147525940e-01 2.903156930852474615e-01
-2.015015015015015010e+00 7.097046670682238823e-01 2.902953329317761177e-01
-2.009009009009008917e+00 7.096580943528763008e-01 2.903419056471237547e-01
-2.003003003003002824e+00 7.096377596922502917e-01 2.903622403077496528e-01
-1.996996996996996954e+00 7.096355461765200268e-01 2.903644538234799732e-01
-1.990990990990991083e+00 7.096936020128129519e-01 2.903063979871871036e-01
-1.984984984984984990e+00 7.096693437402312732e-01 2.903306562597686158e-01
-1.978978978978978898e+00 7.096053414881566823e-01 2.903946585118432067e-01
-1.972972972972973027e+00 7.096672592311897843e-01 2.903327407688102157e-01
-1.966966966966966934e+00 7.097013674362313562e-01 2.902986325637686993e-01
-1.960960960960961064e+00 7.096936758148665314e-01 2.903063241851335796e-01
-1.954954954954954971e+00 7.096555734587824960e-01 2.903444265412174485e-01
-1.948948948948948878e+00 7.096733836332864698e-01 2.903266163667135857e-01
-1.942942942942943008e+00 7.096781663468341161e-01 2.903218336531658839e-01
-1.936936936936936915e+00 7.096640641220096635e-01 2.903359358779903365e-01
-1.930930930930931044e+00 7.096666885988369700e-01 2.903333114011630300e-01
-1.924924924924924952e+00 7.096883023981079841e-01 2.903116976018920714e-01
-1.918918918918918859e+00 7.096583496033801453e-01 2.903416503966197437e-01
-1.912912912912912988e+00 7.096305711509104386e-01 2.903694288490895614e-01
-1.906906906906906896e+00 7.096813987921373190e-01 2.903186012078627365e-01
-1.900900900900900803e+00 7.096541919789873809e-01 2.903458080210126746e-01
-1.894894894894894932e+00 7.096945339833907740e-01 2.903054660166091705e-01
-1.888888888888888840e+00 7.096326930529784915e-01 2.903673069470215640e-01
-1.882882882882882969e+00 7.097396080374266392e-01 2.902603919625733608e-01
-1.876876876876876876e+00 7.096455454405821150e-01 2.903544545594178294e-01
-1.870870870870870784e+00 7.097108297606142813e-01 2.902891702393858298e-01
-1.864864864864864913e+00 7.097142980233586140e-01 2.902857019766414415e-01
-1.858858858858858820e+00 7.096979382046686435e-01 2.903020617953314120e-01
-1.852852852852852950e+00 7.096934726184247477e-01 2.903065273815752523e-01
-1.846846846846846857e+00 7.096693606170569879e-01 2.903306393829429566e-01
-1.840840840840840764e+00 7.096535613316993230e-01 2.903464386683006215e-01
-1.834834834834834894e+00 7.096466524768791917e-01 2.903533475231208638e-01
-1.828828828828828801e+00 7.096460468311983627e-01 2.903539531688016928e-01
