# X 0 1 2 3 4 5 6 7 8 9
0.000000000000000000e+00 -7.395868647317097588e-01 -7.108318343047055343e-01 -8.238503269386562300e-01 -9.846395793967408494e-01 -6.891476591744707392e-01 8.749424286106816107e-01 3.460416955352331181e-01 5.705822050132467460e-01 -3.372563216876628064e-03 -5.090163594615696452e-01
4.008016032064127925e-03 -4.000125485404965597e-01 -4.686745692897832383e-01 -5.361893658372403060e-01 -9.323290072366738901e-01 -4.146427512670129989e-01 9.610794105051255753e-01 7.052945806791153238e-01 7.136293891640713705e-01 3.883903189807297318e-01 -3.058906546587285974e-02
8.016032064128255849e-03 9.859825236260501280e-02 -8.007760182607334687e-02 -3.968077421661568571e-02 -8.085885235760746914e-01 -2.279174663634096071e-02 1.003338931078681995e+00 8.911416592767293920e-01 8.285895949701910235e-01 7.037810288591729302e-01 4.886793187024250362e-01
1.202404809619238291e-02 5.610171582031641124e-01 3.770287537783710841e-01 4.904179545376886051e-01 -4.718746948201704705e-01 4.024020669894838309e-01 1.014261749112080668e+00 9.737032724088942048e-01 9.096174812341751847e-01 8.860024434146385186e-01 8.135533927405936838e-01
1.603206412825651170e-02 8.284428309533872214e-01 7.336094651194389193e-01 8.099063921397284815e-01 1.117857656093465823e-01 7.248427065969623717e-01 1.007781690108447537e+00 1.012635824840826704e+00 9.644944194693251260e-01 9.685262095587331421e-01 9.446182227713104673e-01
2.004008016032064049e-02 9.448031520076253242e-01 9.163768804664436107e-01 9.407846572777551764e-01 6.516422958735256232e-01 8.912263047844319885e-01 1.002138420529540275e+00 1.018376516857695924e+00 1.000598574604499857e+00 1.004715569420424615e+00 1.001529912885107176e+00
2.404809619238476581e-02 9.976566922450741393e-01 9.886311895471621147e-01 9.998598449355144968e-01 9.040611671429408247e-01 9.693526584247098565e-01 1.004692843291641768e+00 1.008434173283668134e+00 1.013952134974064112e+00 1.014078577067847764e+00 1.015737966584982610e+00
2.805611222444889460e-02 1.011500986711359129e+00 1.010935181946873929e+00 1.013072386565075256e+00 9.935619179163778236e-01 1.009617376348449280e+00 1.011313890163351381e+00 1.004236661806076070e+00 1.008246570644020013e+00 1.009826669646922914e+00 1.007433098397181093e+00
3.206412825651302340e-02 1.003142680379530027e+00 1.010274013743314825e+00 1.004750648865661455e+00 1.010627621119848385e+00 1.014734144190003962e+00 1.016528665240539864e+00 1.010222276773188543e+00 1.002165012170792791e+00 1.011820385411486223e+00 1.005560195174139970e+00
3.607214428857714872e-02 1.010519621373683341e+00 1.003325468693911482e+00 1.015938955774349450e+00 1.004371914037596403e+00 1.005647570829881321e+00 1.018832241798241167e+00 1.019402529214261000e+00 1.004815177634451162e+00 1.026597141954628478e+00 1.013283700881863592e+00
4.008016032064128098e-02 1.055088289608188568e+00 9.965802971423204371e-01 1.052674170862353709e+00 1.026030373752102820e+00 9.931886404202251439e-01 1.018902255964668990e+00 1.025888951208826061e+00 1.009219659323894458e+00 1.045037425972640488e+00 1.021287522260087677e+00
4.408817635270540630e-02 1.122741740658773857e+00 9.924972131847933365e-01 1.091933859032887533e+00 1.068373683723193635e+00 9.528180150754725908e-01 1.017001299516355317e+00 1.028208595965544925e+00 1.009232224191008331e+00 1.056132726904666530e+00 1.025234566064563868e+00
4.809619238476953162e-02 1.183157482184681530e+00 9.914487706473170681e-01 1.116627353152370272e+00 1.100586275108341727e+00 8.718601668283566530e-01 1.012913381380551092e+00 1.026611504254090423e+00 1.007010079212774079e+00 1.054819978828613003e+00 1.025413014681772150e+00
5.210420841683366389e-02 1.211976462040500468e+00 9.914186618931956074e-01 1.124752433706563970e+00 1.113676196467253687e+00 7.781857858838978625e-01 1.007398426638853595e+00 1.021173528554628840e+00 1.006972061773287574e+00 1.042093425794091255e+00 1.022251243093403650e+00
5.611222444889778921e-02 1.198944278108805328e+00 9.919655652899752596e-01 1.118161296149848605e+00 1.112423363024064749e+00 7.176293906377484433e-01 1.002918932973538402e+00 1.012879673611801978e+00 1.009191252532182670e+00 1.024328646711790469e+00 1.015915594350903950e+00
6.012024048096192147e-02 1.148587198078784954e+00 9.947578593112965661e-01 1.095027793611251576e+00 1.096678575127933541e+00 7.222845255420715649e-01 1.002431807167442956e+00 1.005587681288640178e+00 1.009251728985098406e+00 1.011417636507785600e+00 1.008534683946347155e+00
6.412825651302604679e-02 1.080162497663952337e+00 1.000100067971044338e+00 1.056352055355534114e+00 1.063727629218693460e+00 7.933017428905831947e-01 1.006822065901153751e+00 1.004946421212337793e+00 1.004797328460385275e+00 1.009629714352010099e+00 1.004755727528201747e+00
6.813627254509017905e-02 1.023548840370341884e+00 1.006426363733293528e+00 1.018214429520897468e+00 1.024786814659428558e+00 8.953820447801783544e-01 1.012823980432954185e+00 1.012434103464746826e+00 1.002224170578994045e+00 1.013740989867027098e+00 1.008031751703596823e+00
7.214428857715429744e-02 1.002174806112538175e+00 1.011585280045939506e+00 1.004535556951669406e+00 1.004708311699501255e+00 9.727492140987780145e-01 1.013217185059407166e+00 1.019382918178810993e+00 1.009112192472906067e+00 1.010203776652314644e+00 1.014745571610970343e+00
7.615230460921842970e-02 1.008820087894976236e+00 1.010062055034780970e+00 1.012429210242286493e+00 1.009050169532808017e+00 1.001117153690209927e+00 9.997316876373327776e-01 1.010774449625790661e+00 1.013245535812619780e+00 9.896021129717051945e-01 1.013226866651623759e+00
8.016032064128256196e-02 1.007999456338784405e+00 9.917376142834209984e-01 1.004600596500166532e+00 1.006351023521407040e+00 1.012056479452189794e+00 9.662359231037004337e-01 9.780698319610416913e-01 9.895683720613077661e-01 9.465267364929017546e-01 9.923470934035660829e-01
8.416833667334668034e-02 9.746075685443090775e-01 9.430284419640631022e-01 9.582397629658585547e-01 9.646656139505975780e-01 1.012310266495246802e+00 9.046182890306998514e-01 9.170743136658875416e-01 9.310253275430161457e-01 8.615275605966306038e-01 9.487987566873063994e-01
8.817635270541081260e-02 9.013433849175535029e-01 8.358309533763170762e-01 8.678424234809479776e-01 8.683935451462788668e-01 9.675308214512348126e-01 7.887566073816376644e-01 7.986312505753569990e-01 8.164805946364364075e-01 6.981176675059429515e-01 8.704530187742410829e-01
9.218436873747494487e-02 7.488523953134634814e-01 6.229218094351164359e-01 6.811062004323383823e-01 6.667505876780576157e-01 8.684270206275157555e-01 5.727049095679968005e-01 5.662988992534115917e-01 5.853380232069071987e-01 4.324974334215792582e-01 7.077158370453695557e-01
9.619238476953906325e-02 4.576982877529802152e-01 2.857118023682132524e-01 3.484042249069042030e-01 3.200431562641754546e-01 6.319827061343786800e-01 2.401766229605074576e-01 2.068208382581056270e-01 2.297410667697832587e-01 8.672459682037043927e-02 4.041013969692484609e-01
1.002004008016031955e-01 5.457806009868656355e-02 -1.119063009529370073e-01 -6.055499694657186238e-02 -9.149077211967750201e-02 2.055583859708250971e-01 -1.459544337437037875e-01 -1.982417046981122533e-01 -1.635064926710736999e-01 -2.692428580334789157e-01 -9.834238299699609234e-03
1.042084168336673278e-01 -3.358677655293755837e-01 -4.615635792201650545e-01 -4.193312849454302049e-01 -4.424507413922062482e-01 -2.618989494614908931e-01 -4.851248711625185672e-01 -5.368176100048264177e-01 -4.962822667894600248e-01 -5.583866355855271468e-01 -4.104084495924883447e-01
1.082164328657314600e-01 -6.190974280521122086e-01 -7.003275279352187965e-01 -6.691628042389962117e-01 -6.798006729647235735e-01 -6.120638899036217051e-01 -7.195621798427653815e-01 -7.572009536141877106e-01 -7.217499289078168623e-01 -7.493238411615567030e-01 -6.949796080210765004e-01
1.122244488977955784e-01 -7.903114790581192706e-01 -8.366308449325222663e-01 -8.180216923531300477e-01 -8.185006138019762512e-01 -8.092338080827624625e-01 -8.522442009130685170e-01 -8.737044332852513806e-01 -8.486182195418026097e-01 -8.609297662280245289e-01 -8.492295384646610934e-01
1.162324649298597107e-01 -8.826440711004231998e-01 -9.091259518264394046e-01 -8.962375969197498016e-01 -8.930349405379073291e-01 -8.960877802647654322e-01 -9.179646126610282453e-01 -9.279536689841595409e-01 -9.151985586910117432e-01 -9.234808553585283075e-01 -9.224522030574240361e-01
1.202404809619238429e-01 -9.295459658387321689e-01 -9.496087087533215954e-01 -9.374404649631047359e-01 -9.327842103116217309e-01 -9.367096181270089250e-01 -9.521153514447843191e-01 -9.603868151359891137e-01 -9.523960697031285116e-01 -9.588481012049040464e-01 -9.644534973986341742e-01
1.242484969939879613e-01 -9.581287161217543202e-01 -9.749553718632928412e-01 -9.668716515852291415e-01 -9.573560807477422552e-01 -9.699948867042488265e-01 -9.734056160416229009e-01 -9.898626640335478344e-01 -9.723637370897854071e-01 -9.838908293852417497e-01 -9.906556169070720452e-01
1.282565130260520936e-01 -9.827678787640052871e-01 -9.922026416154446915e-01 -9.938938935774608296e-01 -9.773247296624242297e-01 -1.000802219983957686e+00 -9.884367537769905843e-01 -1.013235875712366951e+00 -9.817199041501423196e-01 -1.005918157413312253e+00 -1.003835447092536359e+00
1.322645290581162258e-01 -1.004258518891484320e+00 -1.004067641576127601e+00 -1.015282495347422653e+00 -9.959285631008228945e-01 -1.021544692549660072e+00 -1.001699566983884404e+00 -1.023491276621821156e+00 -9.891089217027478897e-01 -1.020026539758925210e+00 -1.012202187956132260e+00
1.362725450901803581e-01 -1.017760241243436337e+00 -1.011861433134616739e+00 -1.024747182614739183e+00 -1.011653729984641537e+00 -1.028755718328891122e+00 -1.016035014916776058e+00 -1.021175029071984763e+00 -1.000922911518643765e+00 -1.020092154355445757e+00 -1.021953800844504379e+00
1.402805611222444904e-01 -1.020810037965316441e+00 -1.016498982694933773e+00 -1.020727562860635151e+00 -1.021520260883951758e+00 -1.025501717921098788e+00 -1.030209011341664871e+00 -1.012507714831897720e+00 -1.017214117447912347e+00 -1.008467262688071520e+00 -1.032236828396384976e+00
1.442885771543085949e-01 -1.015851126631708512e+00 -1.018739721212770677e+00 -1.008406126640817080e+00 -1.024178239861019968e+00 -1.017907434515104459e+00 -1.040348413242475845e+00 -1.004130535712352668e+00 -1.033154043047433301e+00 -9.944575197958435142e-01 -1.039185320070617813e+00
