# X Y
-1.731812249505963575e+00 -2.031278697516080367e+00
-1.731335100518635928e+00 -2.042793846603066843e+00
-1.730857951531308281e+00 -2.089936639943087648e+00
-1.730380802543980412e+00 -2.248272207698594372e+00
-1.729903653556652765e+00 -2.348021070005327005e+00
-1.729426504569325118e+00 -2.411406823209387262e+00
-1.728949355581997249e+00 -2.452512059246242604e+00
-1.728472206594669602e+00 -2.480429193719040804e+00
-1.727995057607341955e+00 -2.496676068619265276e+00
-1.727517908620014087e+00 -2.508558761009492155e+00
-1.727040759632686440e+00 -2.517460400711397650e+00
-1.726563610645358571e+00 -2.524126243331351827e+00
-1.726086461658030924e+00 -2.528709415638271008e+00
-1.725609312670703277e+00 -2.531365696271156374e+00
-1.725132163683375408e+00 -2.532427419184256401e+00
-1.724655014696047761e+00 -2.532178708163429715e+00
-1.724177865708720114e+00 -2.530842012646107531e+00
-1.723700716721392245e+00 -2.528549694450214158e+00
-1.723223567734064599e+00 -2.525404335128971223e+00
-1.722746418746736952e+00 -2.520762419754465355e+00
-1.722269269759409083e+00 -2.515596404698879685e+00
-1.721792120772081436e+00 -2.509984403627669280e+00
-1.721314971784753789e+00 -2.503613204578291285e+00
-1.720837822797425920e+00 -2.496966437524999360e+00
-1.720360673810098273e+00 -2.490067467822008940e+00
-1.719883524822770626e+00 -2.482467642881795555e+00
-1.719406375835442757e+00 -2.474451308199468791e+00
-1.718929226848115110e+00 -2.466015510400554334e+00
-1.718452077860787464e+00 -2.456767267402442556e+00
-1.717974928873459595e+00 -2.447359852740790487e+00
-1.717497779886131948e+00 -2.437742990752104877e+00
-1.717020630898804301e+00 -2.427810631612210113e+00
-1.716543481911476432e+00 -2.418361757963811254e+00
-1.716066332924148785e+00 -2.408414923082870640e+00
-1.715589183936821138e+00 -2.398522769629082063e+00
-1.715112034949493269e+00 -2.389003708341811638e+00
-1.714634885962165622e+00 -2.379827490231879228e+00
-1.714157736974837976e+00 -2.370967047051077525e+00
-1.713680587987510107e+00 -2.362398090058700273e+00
-1.713203439000182460e+00 -2.354109207813675386e+00
-1.712726290012854813e+00 -2.346105115864167701e+00
-1.712249141025526944e+00 -2.338365473219997881e+00
-1.711771992038199297e+00 -2.330871828783141808e+00
-1.711294843050871650e+00 -2.323607411068987716e+00
-1.710817694063543781e+00 -2.316556937200488608e+00
-1.710340545076216134e+00 -2.309706455389862967e+00
-1.709863396088888488e+00 -2.302930962151147565e+00
-1.709386247101560619e+00 -2.296217373627552849e+00
-1.708909098114232972e+00 -2.289561897562790715e+00
-1.708431949126905325e+00 -2.283392338830302126e+00
-1.707954800139577456e+00 -2.278025608012633985e+00
-1.707477651152249809e+00 -2.272465703470778919e+00
-1.707000502164922162e+00 -2.266723563509785766e+00
-1.706523353177594293e+00 -2.260809308449328370e+00
-1.706046204190266646e+00 -2.254697679503110841e+00
-1.705569055202938999e+00 -2.248456857683099219e+00
-1.705091906215611131e+00 -2.242291004462066528e+00
-1.704614757228283484e+00 -2.236196240730354834e+00
-1.704137608240955837e+00 -2.230168953167544821e+00
-1.703660459253627968e+00 -2.224151025424792927e+00
-1.703183310266300321e+00 -2.221199866340965556e+00
-1.702706161278972674e+00 -2.217744988073510282e+00
-1.702229012291644805e+00 -2.212313065479440510e+00
-1.701751863304317158e+00 -2.197987278126081190e+00
-1.701274714316989511e+00 -2.183356277281346625e+00
-1.700797565329661643e+00 -2.169127037673666880e+00
-1.700320416342333996e+00 -2.155474746608436298e+00
-1.699843267355006349e+00 -2.142301106954196843e+00
-1.699366118367678480e+00 -2.130037848399826572e+00
-1.698888969380350833e+00 -2.117362713669967533e+00
-1.698411820393023186e+00 -2.104783335244376996e+00
-1.697934671405695317e+00 -2.092299715186184628e+00
-1.697457522418367670e+00 -2.079990465332901994e+00
-1.696980373431040023e+00 -2.067923371401067190e+00
-1.696503224443712154e+00 -2.056111693935833262e+00
-1.696026075456384508e+00 -2.044559395030280946e+00
-1.695548926469056861e+00 -2.033268968490514084e+00
-1.695071777481728992e+00 -2.022255104995978936e+00
-1.694594628494401345e+00 -2.011533102072073476e+00
-1.694117479507073698e+00 -2.001912460982119946e+00
-1.693640330519745829e+00 -1.992702121780204783e+00
-1.693163181532418182e+00 -1.983894947717283586e+00
-1.692686032545090535e+00 -1.975633302001487124e+00
-1.692208883557762666e+00 -1.967761693220313468e+00
-1.691731734570435020e+00 -1.960284163531410773e+00
-1.691254585583107373e+00 -1.953407739866816373e+00
-1.690777436595779504e+00 -1.947039508837299593e+00
-1.690300287608451857e+00 -1.940967832582439767e+00
-1.689823138621124210e+00 -1.935185841943011464e+00
-1.689345989633796341e+00 -1.929657100936379210e+00
-1.688868840646468694e+00 -1.924415543905191539e+00
-1.688391691659141047e+00 -1.919528204475975164e+00
-1.687914542671813178e+00 -1.914500209036060774e+00
-1.687437393684485532e+00 -1.909836934796952601e+00
-1.686960244697157885e+00 -1.905659062717090402e+00
-1.686483095709830016e+00 -1.902108616435719268e+00
-1.686005946722502369e+00 -1.898196788007089353e+00
-1.685528797735174722e+00 -1.893650131160873551e+00
-1.685051648747846853e+00 -1.888454512358738624e+00
-1.684574499760519206e+00 -1.883217529110152721e+00
-1.684097350773191559e+00 -1.877921953975520308e+00
-1.683620201785863690e+00 -1.872567787544172635e+00
-1.683143052798536043e+00 -1.867305619473007328e+00
-1.682665903811208397e+00 -1.862377027614442460e+00
-1.682188754823880528e+00 -1.857782010256584071e+00
-1.681711605836552881e+00 -1.853085150590774388e+00
-1.681234456849225234e+00 -1.848364576864954367e+00
-1.680757307861897365e+00 -1.843748406946411622e+00
-1.680280158874569718e+00 -1.839532420686833536e+00
-1.679803009887242071e+00 -1.835357210653695725e+00
-1.679325860899914202e+00 -1.830824914137024750e+00
-1.678848711912586555e+00 -1.826333899433912222e+00
-1.678371562925258909e+00 -1.822265670155253092e+00
-1.677894413937931040e+00 -1.818942330594494283e+00
-1.677417264950603393e+00 -1.816115679598821142e+00
-1.676940115963275746e+00 -1.813731951444480295e+00
-1.676462966975947877e+00 -1.811603652376027718e+00
-1.675985817988620230e+00 -1.809730782576388863e+00
-1.675508669001292583e+00 -1.808131581082969230e+00
-1.675031520013964714e+00 -1.807049812942504996e+00
-1.674554371026637067e+00 -1.806512407720709978e+00
-1.674077222039309421e+00 -1.806360862981978954e+00
-1.673600073051981552e+00 -1.806386333542570055e+00
-1.673122924064653905e+00 -1.806723289263276300e+00
-1.672645775077326258e+00 -1.807295922245209630e+00
-1.672168626089998389e+00 -1.808056516171916428e+00
-1.671691477102670742e+00 -1.808992542148068594e+00
-1.671214328115343095e+00 -1.810218221265942562e+00
-1.670737179128015226e+00 -1.811876296907216854e+00
-1.670260030140687579e+00 -1.813952000778336737e+00
