,#!line,omega,omega_dot,theta,theta_dot,psi_zero,r_zero,sin_psi,cos_psi,action_d,action_T,next_omega_delta,next_omega_dot_delta,next_theta_delta,next_theta_dot_delta,next_psi_zero_delta,next_r_zero_delta,next_sin_psi_delta,next_cos_psi_delta,next_psi_delta,psi,next_omega,next_omega_dot,next_theta,next_theta_dot,next_psi_zero,next_r_zero,next_sin_psi,next_cos_psi,next_psi,default_reward,step,episode,sin_psi_zero,cos_psi_zero,x_front,y_front,x_back,y_back
48176,48176.0,-0.07327744768870283,0.011904115657290583,-0.2983839561995587,1.0561900296364313,0.980833807348791,29.40110381531303,0.6059641678917427,0.7954919403936584,-0.0010224686353384922,0.962834148190024,0.0038505798049883327,0.04428940466400579,0.15080807593986822,0.8855071760837455,-0.005385070343513988,0.23716563979729344,-0.047796302710918386,0.034236107992968716,-0.05880130759390044,0.6509773485166459,-0.06942686788371448,0.05619352032129638,-0.1475758802596905,1.941697205720177,0.975448737005277,29.638269455110322,0.5581678651808243,0.8297280483866271,0.5921760409227455,0.20148059089393364,10.0,6662.0,0.8309615312358133,0.5563298784050993,16.3567125105488,24.431186246395626,15.473716456711838,23.75856602003579
48177,48177.0,-0.06942686788371448,0.05619352032129638,-0.1475758802596905,1.941697205720177,0.975448737005277,29.638269455110322,0.5581678651808243,0.8297280483866272,-0.017355699877088827,-1.4604813509402934,0.005142958514163146,-0.015389383642845469,0.1132165514125331,-1.612396636633817,-0.004247463961889242,0.2483402487338893,-0.01625217762330378,0.010704808883398751,-0.019461196369400025,0.5921760409227455,-0.06428390936955133,0.04080413667845091,-0.0343593288471574,0.32930056908636,0.9712012730433875,29.88660970384421,0.5419156875575205,0.840432857270026,0.5727148445533454,0.21400203112478364,11.0,6662.0,0.8279536216955607,0.5607965765954748,16.621040046640097,24.539112536147506,15.70004191293094,23.91954620579679
48178,48178.0,-0.06428390936955133,0.04080413667845091,-0.0343593288471574,0.32930056908636,0.9712012730433875,29.88660970384421,0.5419156875575205,0.8404328572700259,0.010249226488830492,1.0208349469158913,0.003055562861641291,-0.02508006241917936,0.0806306330692124,0.9640207693853352,-0.0036098663334311882,0.25577758981795284,-0.00043492117552634813,0.00028028027355275764,-0.0005174103464722356,0.5727148445533454,-0.061228346507910036,0.01572407425927155,0.04627130422205501,1.2933213384716953,0.9675914067099564,30.142387293662164,0.5414807663819942,0.8407131375435786,0.5721974342068732,0.21766259339654842,12.0,6662.0,0.8255641970848988,0.5643082105477168,16.865259241314355,24.673314943743893,15.932378769744627,24.071788530555047
48179,48179.0,-0.061228346507910036,0.01572407425927155,0.04627130422205501,1.2933213384716953,0.9675914067099564,30.142387293662164,0.5414807663819942,0.8407131375435787,-0.01587734558809428,-1.9628339585342671,-0.0016061235529717872,-0.06507630003905583,0.030069611330273156,-1.958226287027813,-0.002783127380963757,0.2655517702101271,0.016263211960715562,-0.010700092692808359,0.019467820026760837,0.5721974342068732,-0.06283447006088183,-0.04935222577978428,0.07634091555232819,-0.6649049485561185,0.9648082793289928,30.407939063872288,0.5577439783427096,0.8300130448507702,0.591665254233634,0.21691512852118994,13.0,6662.0,0.8235217452848111,0.567284703692122,17.099315244458325,24.82291139112738,16.16612366178495,24.22186774044337
48180,48180.0,-0.06283447006088183,-0.04935222577978428,0.07634091555232819,-0.6649049485561185,0.9648082793289928,30.407939063872288,0.5577439783427097,0.8300130448507703,-0.005771834889828456,-1.0470841827542032,-0.007405551524722414,-0.04338351686867764,-0.11159205509764865,-0.8841174606830235,-0.0030165288414701896,0.2621908682773473,0.005788485287566703,-0.0039191261981808,0.006990444268739182,0.591665254233634,-0.07024002158560425,-0.09273574264846192,-0.035251139545320484,-1.5490224092391423,0.9617917504875226,30.67012993214964,0.5635324636302764,0.8260939186525894,0.5986556985023732,0.21158794878656517,14.0,6662.0,0.8219397323168809,0.5695744696164445,17.319585764434223,24.993493294467214,16.398271284649866,24.374397478506808
48181,48181.0,-0.07024002158560425,-0.09273574264846192,-0.035251139545320484,-1.5490224092391423,0.9617917504875226,30.67012993214964,0.5635324636302764,0.8260939186525895,-0.004567939451627066,-0.024930239142113567,-0.00960407908074157,0.0009879685200332305,-0.14437880637831144,0.2100223882750656,-0.004198369753923292,0.24762955812879284,-0.022916078990110052,0.015175315694296419,-0.027486077285908458,0.5986556985023732,-0.0798441006663458,-0.0917477741284287,-0.1796299459236319,-1.3390000209640767,0.9575933807335995,30.91775949027843,0.5406163846401664,0.8412692343468859,0.5711696212164648,0.20922128773332924,15.0,6662.0,0.8202178575122281,0.5720512793605573,17.544887065840726,25.156188262569433,16.62792281613635,24.530667227939826
48182,48182.0,-0.0798441006663458,-0.0917477741284287,-0.1796299459236319,-1.3390000209640767,0.9575933807335995,30.91775949027843,0.5406163846401664,0.8412692343468859,0.004958084563981103,0.1549612455760898,-0.007092156803664025,0.04801630841350068,-0.1163399561200874,0.3315326907500493,-0.005594586617821751,0.2270533039837978,-0.05269791718194944,0.03161997346429146,-0.06146610887078019,0.5711696212164648,-0.08693625747000985,-0.04373146571492801,-0.2959699020437193,-1.0074673302140271,0.9519987941157778,31.144812794262226,0.4879184674582168,0.8728892078111775,0.5097035123456846,0.21475676977741154,16.0,6662.0,0.8178089530828123,0.5754898055201277,17.792855396178417,25.28482052041079,16.859046546053374,24.684736333460204
48183,48183.0,-0.08693625747000985,-0.04373146571492801,-0.2959699020437193,-1.0074673302140271,0.9519987941157778,31.144812794262226,0.48791846745821693,0.8728892078111774,0.01806983285508928,1.864041266383181,-0.00044168798030706785,0.07846395749718771,-0.003727540187834944,1.9078756210484864,-0.006658208607975281,0.20481150512677004,-0.07240630915250874,0.03669841650004424,-0.08119771525460884,0.5097035123456846,-0.0873779454503169,0.034732491782259706,-0.29969744223155426,0.9004082908344595,0.9453405855078024,31.349624299389,0.41551215830570815,0.9095876243112216,0.4285057970910757,0.2284371767548988,17.0,6662.0,0.8145765438823762,0.5800560784584912,18.06573797376359,25.369833965813736,17.096830953093182,24.828244466935114
48184,48184.0,-0.0873779454503169,0.034732491782259706,-0.29969744223155426,0.9004082908344595,0.9453405855078024,31.349624299389,0.4155121583057082,0.9095876243112216,-0.005938677948347264,1.9624662813091625,0.0056422457544807875,0.032516812225187916,0.18367214368603196,1.858927535167329,-0.006310062120447379,0.20468370956745474,-0.052496043516067285,0.02219523687642344,-0.05700300765730891,0.4285057970910757,-0.08173569969583613,0.06724930400744761,-0.11602529854552232,2.759335826001788,0.9390305233873548,31.554308008956454,0.3630161147896409,0.9317828611876452,0.3715027894337668,0.2475667785871952,18.0,6662.0,0.8106963823116359,0.5854668015411514,18.354164268080037,25.415027006343614,17.344522005094582,24.953808510624278
48185,48185.0,-0.08173569969583613,0.06724930400744761,-0.11602529854552232,2.759335826001788,0.9390305233873548,31.554308008956454,0.3630161147896409,0.9317828611876451,-0.00577593005636067,-1.0081487693460107,0.005116507562671013,-0.04410680087322516,0.2174495575432797,-1.1514057871772212,-0.0047115083712815356,0.23429170641679775,0.0005392322974310803,-0.00021026090122688854,0.0005787755407138384,0.3715027894337668,-0.0766191921331651,0.02314250313422245,0.10142425899775742,1.6079300388245668,0.9343190150160734,31.78859971537325,0.363555347087072,0.9315726002864182,0.37208156497448064,0.2611475215088679,19.0,6662.0,0.8069859352921938,0.590570656433744,18.635048394161956,25.463882761105683,17.60076941824367,25.06093487368918
48186,48186.0,-0.0766191921331651,0.02314250313422245,0.10142425899775742,1.6079300388245668,0.9343190150160734,31.78859971537325,0.363555347087072,0.9315726002864182,-0.008726589104807388,-0.626705838379364,-0.0024381812798710406,-0.10276554162142584,0.12978708992286267,-0.5780442762966981,-0.003194342157924468,0.26265754105276073,0.0399977441253424,-0.016616370419161197,0.04331531636440289,0.37208156497448064,-0.07905737341303615,-0.07962303848720338,0.2312113489206201,1.0298857625278683,0.9311246728581488,32.05125725642601,0.4035530912124144,0.914956229867257,0.4153968813388835,0.2597087546796011,20.0,6662.0,0.8041945101490824,0.5943662085331546,18.894069487404515,25.56421737642985,17.860023901086592,25.160670941163197
48187,48187.0,-0.07905737341303615,-0.07962303848720338,0.2312113489206201,1.0298857625278683,0.9311246728581488,32.05125725642601,0.40355309121241434,0.914956229867257,-0.014854613373516441,-0.7588395239740596,-0.014984936236058176,-0.14637552088201475,0.07974660615518132,-0.40499929739703433,-0.0018375949495735844,0.2822651829051992,0.06345270195306474,-0.030701973926194673,0.07050471908753453,0.4153968813388835,-0.09404230964909432,-0.2259985593692182,0.31095795507580143,0.624886465130834,0.9292870779085752,32.333522439331205,0.4670057931654791,0.8842542559410623,0.485901600426418,0.24727535436464376,21.0,6662.0,0.8022918014155052,0.5969320441905122,19.132422512954367,25.714460921889806,18.11682109780171,25.266516990644025
48188,48188.0,-0.09404230964909432,-0.2259985593692182,0.31095795507580143,0.624886465130834,0.9292870779085752,32.333522439331205,0.4670057931654791,0.8842542559410623,0.0077293160598185095,-1.328479329169867,-0.030692968965584724,-0.16592665806092002,0.029108448247807395,-0.5997255511724351,-0.0006337321530818231,0.2928025172311237,0.0741158562014586,-0.043309929254446884,0.08586873490064617,0.485901600426418,-0.12473527861467905,-0.3919252174301382,0.3400664033236088,0.025160913958399048,0.9286533457554936,32.62632495656233,0.5411216493669377,0.8409443266866153,0.5717703353270642,0.2287097324461525,22.0,6662.0,0.8011935281520755,0.5984053228767516,19.348551935050683,25.90540892075207,18.367029710956103,25.387032490338388
48189,48189.0,-0.12473527861467905,-0.3919252174301382,0.3400664033236088,0.025160913958399048,0.9286533457554936,32.62632495656233,0.5411216493669377,0.8409443266866155,0.0019969697903237725,-1.8733109844683644,-0.0483917418110077,-0.18521385167478563,-0.03729350388470132,-0.7204116994232246,0.00012371653118958823,0.2933293913095767,0.06944831514426208,-0.04898200533742891,0.08500974251125105,0.5717703353270642,-0.17312702042568676,-0.5771390691049239,0.3027728994389075,-0.6952507854648255,0.9287770622866832,32.91965434787191,0.6105699645111999,0.7919623213491866,0.6567800778383153,0.20775162427155527,23.0,6662.0,0.8008141385975358,0.598912944777692,19.540328357008647,26.127622315692747,18.606880154386506,25.526977284895445
