# X Y
-1.731812249505963575e+00 -1.915167539541294150e+00
-1.729426504569325118e+00 -1.786772430335327400e+00
-1.727040759632686440e+00 -1.820134343753568196e+00
-1.724655014696047761e+00 -1.860582461701103307e+00
-1.722269269759409083e+00 -1.897008079407493719e+00
-1.719883524822770626e+00 -1.933070828456705970e+00
-1.717497779886131948e+00 -1.969695984251603749e+00
-1.715112034949493269e+00 -2.004552348891955216e+00
-1.712726290012854813e+00 -2.028525803877458955e+00
-1.710340545076216134e+00 -2.044577659213387744e+00
-1.707954800139577456e+00 -2.053653734598286817e+00
-1.705569055202938999e+00 -2.057487977862629158e+00
-1.703183310266300321e+00 -2.058241802848074897e+00
-1.700797565329661643e+00 -2.071307643897654316e+00
-1.698411820393023186e+00 -2.068229925183989071e+00
-1.696026075456384508e+00 -2.057904351247111130e+00
-1.693640330519745829e+00 -2.039650778730353053e+00
-1.691254585583107373e+00 -2.014349377395862284e+00
-1.688868840646468694e+00 -1.982451046925701732e+00
-1.686483095709830016e+00 -1.945469489395989182e+00
-1.684097350773191559e+00 -1.910217458139773949e+00
-1.681711605836552881e+00 -1.874213326222261777e+00
-1.679325860899914202e+00 -1.838263356946397087e+00
-1.676940115963275746e+00 -1.801143019993745709e+00
-1.674554371026637067e+00 -1.763715298370617468e+00
-1.672168626089998389e+00 -1.733670638705060218e+00
-1.669782881153359932e+00 -1.709226180634902725e+00
-1.667397136216721254e+00 -1.684514670206100684e+00
-1.665011391280082576e+00 -1.666043727293598842e+00
-1.662625646343444119e+00 -1.654241035481723632e+00
-1.660239901406805441e+00 -1.652626624135830724e+00
-1.657854156470166762e+00 -1.653118864270699317e+00
-1.655468411533528306e+00 -1.657625359511153862e+00
-1.653082666596889627e+00 -1.667612353767408573e+00
-1.650696921660250949e+00 -1.682875185806627982e+00
-1.648311176723612492e+00 -1.704179831649738297e+00
-1.645925431786973814e+00 -1.729240219912994814e+00
-1.643539686850335135e+00 -1.754813723124984515e+00
-1.641153941913696679e+00 -1.779972426994424151e+00
-1.638768196977058000e+00 -1.800634164685064320e+00
-1.636382452040419322e+00 -1.820731095947889289e+00
-1.633996707103780865e+00 -1.839893866274033618e+00
-1.631610962167142187e+00 -1.850491551804952506e+00
-1.629225217230503509e+00 -1.857326370925047820e+00
-1.626839472293865052e+00 -1.847443359550585251e+00
-1.624453727357226374e+00 -1.817679634168252845e+00
-1.622067982420587695e+00 -1.758174778231232915e+00
