# X align relalign posterior
-1.550495634321429561e+00 -1.511378847895887390e+00 -2.180498337507769113e-02 -1.318016697157738282e+00
-1.545724144448152426e+00 -1.506557539951814295e+00 -2.175516530428173168e-02 -1.320020666809747834e+00
-1.540952654574875291e+00 -1.501731998041754501e+00 -2.170111326749907255e-02 -1.349652551410786661e+00
-1.536181164701597934e+00 -1.496899524919875102e+00 -2.164013001889703025e-02 -1.404456209963973468e+00
-1.531409674828320799e+00 -1.492057424291572287e+00 -2.156951926387135066e-02 -1.478460840848595526e+00
-1.526638184955043664e+00 -1.487203001971905358e+00 -2.148658681748155663e-02 -1.562482017079316332e+00
-1.521866695081766307e+00 -1.482333703576282469e+00 -2.138877829513602391e-02 -1.644996891367232816e+00
-1.517095205208489173e+00 -1.477446783888890502e+00 -2.127334848102119258e-02 -1.713554013915875363e+00
-1.512323715335211816e+00 -1.472539810336363830e+00 -2.113786480177187732e-02 -1.756485108243548421e+00
-1.507552225461934681e+00 -1.467610223267494352e+00 -2.097976760617953351e-02 -1.764666466615609330e+00
-1.502780735588657546e+00 -1.462655646488013383e+00 -2.079668069997570035e-02 -1.732982947577978106e+00
-1.498009245715380189e+00 -1.457673760180553169e+00 -2.058628426579284243e-02 -1.661233587344142393e+00
-1.493237755842103054e+00 -1.452662240117938541e+00 -2.034625407645535011e-02 -1.554280470567696248e+00
-1.488466265968825919e+00 -1.447618923935753532e+00 -2.007442776754747582e-02 -1.421412270999721672e+00
-1.483694776095548562e+00 -1.442541834722170346e+00 -1.976882842724164702e-02 -1.275032621503206176e+00
-1.478923286222271427e+00 -1.437429045627772517e+00 -1.942752920612095258e-02 -1.128875327119368777e+00
-1.474151796348994292e+00 -1.432278568436790467e+00 -1.904854188841603735e-02 -9.959747457815224525e-01
-1.469380306475716935e+00 -1.427088810071178715e+00 -1.863027339608164246e-02 -8.865654396622102418e-01
-1.464608816602439800e+00 -1.421858147386518612e+00 -1.817110058469867395e-02 -8.059905161455411804e-01
-1.459837326729162665e+00 -1.416585108824440331e+00 -1.766955189589752839e-02 -7.529093230775456558e-01
-1.455065836855885308e+00 -1.411268518828023844e+00 -1.712445177275839781e-02 -7.183246894373492841e-01
-1.450294346982608173e+00 -1.405907015882802424e+00 -1.653443870081411360e-02 -6.862478407682510717e-01
-1.445522857109331039e+00 -1.400499799990661431e+00 -1.589871268195025555e-02 -6.367445964975628758e-01
-1.440751367236053682e+00 -1.395045868184266791e+00 -1.521627074883297182e-02 -5.514396363775111443e-01
-1.435979877362776547e+00 -1.389544558549567599e+00 -1.448645098741091486e-02 -4.203116016372577812e-01
-1.431208387489499412e+00 -1.383995419951963513e+00 -1.370880226308396344e-02 -2.473909144624079071e-01
-1.426436897616222055e+00 -1.378397990638017268e+00 -1.288286282241507541e-02 -5.251627744020948008e-02
-1.421665407742944920e+00 -1.372752164808864528e+00 -1.200852686653947066e-02 1.326023031394463203e-01
-1.416893917869667785e+00 -1.367057830870046287e+00 -1.108568280099836434e-02 2.735320789383921536e-01
-1.412122427996390428e+00 -1.361315273744019505e+00 -1.011461554824893971e-02 3.443217876048479953e-01
-1.407350938123113293e+00 -1.355524639852609958e+00 -9.095471530116527870e-03 3.363840792997617735e-01
-1.402579448249836158e+00 -1.349686617107705766e+00 -8.028938658489470637e-03 2.614071635264181293e-01
-1.397807958376558801e+00 -1.343801813954592195e+00 -6.915625378653256217e-03 1.473566430651173098e-01
-1.393036468503281666e+00 -1.337870957489735613e+00 -5.756258787073809113e-03 2.957098167801386346e-02
-1.388264978630004531e+00 -1.331895432638747323e+00 -4.552223809362654361e-03 -5.928887612658467754e-02
-1.383493488756727174e+00 -1.325875978496609209e+00 -3.304259540501897074e-03 -9.703619273724284344e-02
-1.378721998883450039e+00 -1.319814339142407089e+00 -2.014110059576912359e-03 -7.574296348776293764e-02
-1.373950509010172905e+00 -1.313711885278716407e+00 -6.831460691633650661e-04 -1.824858995544742513e-03
-1.369179019136895548e+00 -1.307570401742951249e+00 6.868475933244355680e-04 1.064692504352204860e-01
-1.364407529263618413e+00 -1.301391725326457527e+00 2.094034136541023106e-03 2.231390196883112909e-01
-1.359636039390341278e+00 -1.295178002130262573e+00 3.536267459458841689e-03 3.195080341157686687e-01
-1.354864549517063921e+00 -1.288931316905962410e+00 5.011462810481648322e-03 3.696785430211340095e-01
-1.350093059643786786e+00 -1.282654195559313148e+00 6.517094283853774872e-03 3.554029636726347974e-01
-1.345321569770509651e+00 -1.276348960743625138e+00 8.050839226264649984e-03 2.695936914862387956e-01
-1.340550079897232294e+00 -1.270018349876527619e+00 9.609960220084812210e-03 1.183323276026418958e-01
-1.335778590023955159e+00 -1.263665225754620369e+00 1.119159446871492714e-02 -7.843156710297244372e-02
-1.331007100150678024e+00 -1.257292495815145683e+00 1.279283453491247835e-02 -2.879765344085056800e-01
-1.326235610277400667e+00 -1.250903035358326143e+00 1.441080511845466150e-02 -4.689965322230613687e-01
-1.321464120404123532e+00 -1.244500269423507666e+00 1.604208117999600391e-02 -5.796638967926781572e-01
-1.316692630530846175e+00 -1.238087342328769713e+00 1.768351840145659937e-02 -5.884100935983551661e-01
-1.311921140657569040e+00 -1.231667645450450932e+00 1.933172540649824578e-02 -4.839900717053027268e-01
-1.307149650784291905e+00 -1.225244699997470876e+00 2.098318098620116645e-02 -2.809349843213618803e-01
-1.302378160911014549e+00 -1.218822125960508096e+00 2.263426514988658989e-02 -1.777920937524857248e-02
-1.297606671037737414e+00 -1.212403545162741958e+00 2.428135607437559296e-02 2.519853253586344932e-01
-1.292835181164460279e+00 -1.205992701730640437e+00 2.592070963319997867e-02 4.736381270588477799e-01
-1.288063691291182922e+00 -1.199593304284890083e+00 2.754861720567297612e-02 6.053644236721901217e-01
-1.283292201417905787e+00 -1.193209262824225902e+00 2.916116879306002163e-02 6.282645808559795819e-01
-1.278520711544628652e+00 -1.186844430365340486e+00 3.075451137866830331e-02 5.492919805639667752e-01
-1.273749221671351295e+00 -1.180502884178861622e+00 3.232456769186980994e-02 3.968655310493377497e-01
-1.268977731798074160e+00 -1.174188364378773386e+00 3.386759761868091134e-02 2.116095144516105808e-01
-1.264206241924797025e+00 -1.167904891858839944e+00 3.537958026533721823e-02 3.600676441348260592e-02
-1.259434752051519668e+00 -1.161656451408008550e+00 3.685653084289125525e-02 -9.401185146027229989e-02
-1.254663262178242533e+00 -1.155447023225077752e+00 3.829446915254491879e-02 -1.542816294059681792e-01
-1.249891772304965398e+00 -1.149280523063615833e+00 3.968947944072970246e-02 -1.347300810953579453e-01
-1.245120282431688041e+00 -1.143160833106136254e+00 4.103767952493192483e-02 -3.951869529869012077e-02
-1.240348792558410906e+00 -1.137091947615449516e+00 4.233507514234152724e-02 1.147071595827316992e-01
-1.235577302685133771e+00 -1.131077481316254740e+00 4.357805156825916848e-02 3.024894681442598099e-01
-1.230805812811856415e+00 -1.125121378061936905e+00 4.476266494929964646e-02 4.948889744586800754e-01
-1.226034322938579280e+00 -1.119227208269124585e+00 4.588534486883483199e-02 6.656933177451217487e-01
-1.221262833065302145e+00 -1.113398663241071951e+00 4.694240002361033115e-02 7.970352641442591812e-01
-1.216491343192024788e+00 -1.107639286272183110e+00 4.793028711922181495e-02 8.829077489306892401e-01
-1.211719853318747653e+00 -1.101952360762323169e+00 4.884572275580462142e-02 9.293821825779174928e-01
-1.206948363445470518e+00 -1.096341322901543736e+00 4.968527074330691962e-02 9.513626949004875266e-01
-1.202176873572193161e+00 -1.090809271748768738e+00 5.044583202280455980e-02 9.670186006398765466e-01
-1.197405383698916026e+00 -1.085359382815618279e+00 5.112423108267788452e-02 9.919283659939787112e-01
-1.192633893825638891e+00 -1.079994481572568610e+00 5.171764245245041858e-02 1.034987560767980153e+00
-1.187862403952361534e+00 -1.074717276941000277e+00 5.222335721074139459e-02 1.097140477251027146e+00
-1.183090914079084399e+00 -1.069530524397433568e+00 5.263861988103096801e-02 1.172724110148315457e+00
-1.178319424205807264e+00 -1.064436572516479718e+00 5.296108188870768396e-02 1.252350567181012231e+00
-1.173547934332529907e+00 -1.059437662369171695e+00 5.318850216273834919e-02 1.326103565472469992e+00
-1.168776444459252772e+00 -1.054535953192861308e+00 5.331872146577160132e-02 1.386174861121363122e+00
-1.164004954585975637e+00 -1.049733274361255742e+00 5.334991042410003326e-02 1.428514145623235088e+00
-1.159233464712698281e+00 -1.045031423070986509e+00 5.328027184109190850e-02 1.453370474351058927e+00
-1.154461974839421146e+00 -1.040431706456520722e+00 5.310849858228056108e-02 1.464794608115471686e+00
-1.149690484966144011e+00 -1.035935629639836986e+00 5.283308552568716232e-02 1.469317402395592165e+00
-1.144918995092866654e+00 -1.031544049726013990e+00 5.245317556623280142e-02 1.474172067241215967e+00
-1.140147505219589519e+00 -1.027257999388091925e+00 5.196773603087773141e-02 1.485511070788128940e+00
-1.135376015346312384e+00 -1.023078046649806172e+00 5.137619889588634914e-02 1.507030096400991059e+00
-1.130604525473035027e+00 -1.019004401239046009e+00 5.067835443336915491e-02 1.539281583816264565e+00
-1.125833035599757892e+00 -1.015037519636957430e+00 4.987374616218059886e-02 1.579737617070247957e+00
-1.121061545726480757e+00 -1.011177133051398114e+00 4.896264287446278063e-02 1.623507789654341504e+00
-1.116290055853203400e+00 -1.007423050543346355e+00 4.794523550923718291e-02 1.664427494274783648e+00
-1.111518565979926265e+00 -1.003774616177054213e+00 4.682218000225218946e-02 1.696277850730707915e+00
-1.106747076106648908e+00 -1.000231125721940728e+00 4.559418058408831742e-02 1.713847007954212742e+00
-1.101975586233371773e+00 -9.967915555796289517e-01 4.426226085312295888e-02 1.713694656092260793e+00
-1.097204096360094638e+00 -9.934546518848019758e-01 4.282767467467279987e-02 1.694520956486734509e+00
-1.092432606486817281e+00 -9.902188944994477771e-01 4.129194218674964167e-02 1.657154056603976855e+00
-1.087661116613540147e+00 -9.870825516728989335e-01 3.965679514002135031e-02 1.604239243693704076e+00
-1.082889626740263012e+00 -9.840436395941615233e-01 3.792421734548162560e-02 1.539727656130896349e+00
-1.078118136866985655e+00 -9.810999492900722707e-01 3.609641777629352122e-02 1.468279929284732166e+00
-1.073346646993708520e+00 -9.782491246691686904e-01 3.417575252391996665e-02 1.394693514901102382e+00
-1.068575157120431385e+00 -9.754884470668071517e-01 3.216494025300437043e-02 1.323399631978596780e+00
-1.063803667247154028e+00 -9.728151231622262918e-01 3.006677428430787336e-02 1.258116348115822181e+00
-1.059032177373876893e+00 -9.702259599383266098e-01 2.788444763493042045e-02 1.201616168121397710e+00
-1.054260687500599758e+00 -9.677177827008587307e-01 2.562113499912116454e-02 1.155653635580948801e+00
-1.049489197627322401e+00 -9.652871478464012389e-01 2.328027998030129941e-02 1.120984980858423352e+00
-1.044717707754045266e+00 -9.629302386882623299e-01 2.086569926516307349e-02 1.097474477141455296e+00
-1.039946217880768131e+00 -9.606433070337153657e-01 1.838114104643290281e-02 1.084259185132889769e+00
-1.035174728007490774e+00 -9.584223076694349253e-01 1.583065053743598627e-02 1.079921273980235963e+00
-1.030403238134213639e+00 -9.562630102844903446e-01 1.321845804910343203e-02 1.082671591678373790e+00
-1.025631748260936504e+00 -9.541610932963086045e-01 1.054888516400803722e-02 1.090512371458608687e+00
-1.020860258387659147e+00 -9.521120175068533698e-01 7.826471080185914975e-03 1.101377101982118578e+00
-1.016088768514382012e+00 -9.501112499531852995e-01 5.055748760576850298e-03 1.113238694662300965e+00
-1.011317278641104878e+00 -9.481538916028776631e-01 2.241617237607351765e-03 1.124192348872392611e+00
-1.006545788767827521e+00 -9.462351166142691783e-01 -6.110976470615203660e-04 1.132506729728680828e+00
-1.001774298894550386e+00 -9.443499707170913693e-01 -3.497441623160846280e-03 1.136657882001398168e+00
-9.970028090212731398e-01 -9.424934496899867176e-01 -6.412410469333440499e-03 1.135341617343399445e+00
-9.922313191479960048e-01 -9.406603031410346594e-01 -9.350753793658517221e-03 1.127477438928967235e+00
-9.874598292747187589e-01 -9.388454159696024703e-01 -1.230735649550357413e-02 1.112203907878011488e+00
-9.826883394014415130e-01 -9.370435307412418036e-01 -1.527696114042015330e-02 1.088870987674913415e+00
-9.779168495281643780e-01 -9.352492437238062450e-01 -1.825416399626172970e-02 1.057029806522793436e+00
-9.731453596548871321e-01 -9.334573616281931496e-01 -2.123377177392588022e-02 1.016433200893613442e+00
-9.683738697816098862e-01 -9.316625575205706999e-01 -2.421045753958067648e-02 9.670324236042354693e-01
-9.636023799083326402e-01 -9.298594000600640674e-01 -2.717878995235128992e-02 9.089804939035196485e-01
-9.588308900350555053e-01 -9.280427396963975006e-01 -3.013361946196185803e-02 8.426531492249852429e-01
-9.540594001617782594e-01 -9.262071507162874529e-01 -3.306952035512905619e-02 7.686473454961436635e-01
-9.492879102885010134e-01 -9.243474603803611966e-01 -3.598131989248004592e-02 6.878192991430746028e-01
-9.445164204152238785e-01 -9.224585551776570691e-01 -3.886390456305305330e-02 6.012980701011817475e-01
-9.397449305419466326e-01 -9.205353065127566126e-01 -4.171214577142984270e-02 5.104984870334098312e-01
-9.349734406686693866e-01 -9.185726684098368677e-01 -4.452099754178734381e-02 4.171330592763357048e-01
-9.302019507953922517e-01 -9.165657399084340407e-01 -4.728555891366165165e-02 3.232171360337170452e-01
-9.254304609221150058e-01 -9.145097438541895940e-01 -5.000105273269445094e-02 2.310471867404055857e-01
-9.206589710488377598e-01 -9.123999123781600940e-01 -5.266271112994219683e-02 1.431508867436277477e-01
-9.158874811755606249e-01 -9.102318341202773055e-01 -5.526612274533654334e-02 6.223013650671072039e-02
-9.111159913022833789e-01 -9.080010217111391668e-01 -5.780680020947565056e-02 -8.958275836140172643e-03
-9.063445014290061330e-01 -9.057033023843907849e-01 -6.028057075600451453e-02 -6.772821155524100245e-02
-9.015730115557289981e-01 -9.033345133731588428e-01 -6.268327161804970737e-02 -1.116382573516431775e-01
-8.968015216824517521e-01 -9.008908926317653609e-01 -6.501114074993347147e-02 -1.386774255714118276e-01
-8.920300318091745062e-01 -8.983686736884246571e-01 -6.726041167987001357e-02 -1.474663258952710332e-01
-8.872585419358973713e-01 -8.957643569777461456e-01 -6.942758484246863704e-02 -1.374471894458693666e-01
-8.824870520626201253e-01 -8.930746964358323714e-01 -7.150941417383210874e-02 -1.090389557746595517e-01
-8.777155621893428794e-01 -8.902966577832290840e-01 -7.350286539450606726e-02 -6.374462737003921964e-02
-8.729440723160657445e-01 -8.874274195728751868e-01 -7.540511705742930504e-02 -4.171971965653997749e-03
-8.681725824427884985e-01 -8.844642964684467090e-01 -7.721348382627807316e-02 6.604157448243419548e-02
-8.634010925695112526e-01 -8.814049674705487503e-01 -7.892564470165736035e-02 1.424001630681900332e-01
-8.586296026962340067e-01 -8.782473939670827345e-01 -8.053956107146859056e-02 2.198298779779475076e-01
-8.538581128229568717e-01 -8.749896038492043226e-01 -8.205326082686731359e-02 2.930536008722451902e-01
-8.490866229496796258e-01 -8.716300162191000789e-01 -8.346516307004031576e-02 3.570162465126330842e-01
-8.443151330764023799e-01 -8.681673831795793106e-01 -8.477401990379679342e-02 4.073577383198513369e-01
-8.395436432031252449e-01 -8.646004186732501040e-01 -8.597854527074472175e-02 4.408845350922921957e-01
-8.347721533298479990e-01 -8.609284307667847136e-01 -8.707804723755657728e-02 4.559905874702084860e-01
-8.300006634565707531e-01 -8.571508692667908491e-01 -8.807197561083995874e-02 4.530172666241955026e-01
-8.252291735832936181e-01 -8.532673595249994358e-01 -8.895995574232568037e-02 4.344861442611178681e-01
-8.204576837100163722e-01 -8.492779280687181576e-01 -8.974201415932164805e-02 4.051879051624438510e-01
-8.156861938367391263e-01 -8.451826761014293865e-01 -9.041825206531012293e-02 3.720725151864114899e-01
-8.109147039634619913e-01 -8.409821841794888897e-01 -9.098925001664676104e-02 3.439178415042430936e-01
-8.061432140901847454e-01 -8.366771005311808285e-01 -9.145565624161594576e-02 3.307181318911354140e-01
-8.013717242169074995e-01 -8.322684903494628195e-01 -9.181853593317518270e-02 3.427654071043055861e-01
-7.966002343436303645e-01 -8.277574266248298729e-01 -9.207896208181937103e-02 3.894124836118140198e-01
-7.918287444703531186e-01 -8.231455268251322011e-01 -9.223855215539894514e-02 4.775567206508636309e-01
-7.870572545970758727e-01 -8.184343346180057432e-01 -9.229884982154973327e-02 6.100152206124321852e-01
-7.822857647237987377e-01 -8.136258207891271521e-01 -9.226182586594827706e-02 7.840297074042189562e-01
-7.775142748505214918e-01 -8.087221414436371880e-01 -9.212963639373555891e-02 9.902941792844713875e-01
-7.727427849772442459e-01 -8.037255665094664714e-01 -9.190455133284208822e-02 1.212875723079441581e+00
-7.679712951039671109e-01 -7.986386486155527820e-01 -9.158912331220553371e-02 1.430338358333911319e+00
-7.631998052306898650e-01 -7.934641096580800079e-01 -9.118607422801000562e-02 1.618244576993970618e+00
-7.584283153574126191e-01 -7.882048187855932309e-01 -9.069827322880047449e-02 1.752977633170837990e+00
-7.536568254841353731e-01 -7.828637901284123402e-01 -9.012873444489682973e-02 1.816546465696861734e+00
-7.488853356108582382e-01 -7.774442617133960898e-01 -8.948069590315771427e-02 1.801617800300662431e+00
-7.441138457375809923e-01 -7.719495619768893535e-01 -8.875748603992822394e-02 1.715474988190361039e+00
-7.393423558643037463e-01 -7.663831242376722974e-01 -8.796253817398841379e-02 1.581216340798560882e+00
-7.345708659910266114e-01 -7.607486303142866335e-01 -8.709953412387988481e-02 1.434724913164351356e+00
-7.297993761177493655e-01 -7.550495971615437396e-01 -8.617199084441423684e-02 1.317064610338286812e+00
-7.250278862444721195e-01 -7.492899082082458140e-01 -8.518379176439355716e-02 1.263915496254827797e+00
-7.202563963711949846e-01 -7.434732798778298513e-01 -8.413865330725472935e-02 1.295283485294231429e+00
-7.154849064979177387e-01 -7.376037097331961112e-01 -8.304057303589823524e-02 1.409237476201958383e+00
-7.107134166246404927e-01 -7.316849848995059524e-01 -8.189333807548532240e-02 1.582065490621667792e+00
-7.059419267513633578e-01 -7.257211746524763196e-01 -8.070101770173282452e-02 1.774771684310502806e+00
-7.011704368780861119e-01 -7.197161573837221882e-01 -7.946749030625593901e-02 1.943553048227732116e+00
-6.963989470048088659e-01 -7.136739091998927087e-01 -7.819673199570370548e-02 2.050633674396475037e+00
-6.916274571315317310e-01 -7.075983288560453444e-01 -7.689264152513347605e-02 2.072192923078738147e+00
-6.868559672582544851e-01 -7.014933442493460625e-01 -7.555914679171144011e-02 2.001561834799116202e+00
-6.820844773849772391e-01 -6.953628064705331679e-01 -7.420009888617579152e-02 1.848096156955825631e+00
-6.773129875117001042e-01 -6.892105237810720597e-01 -7.281930606999181821e-02 1.634062368727418058e+00
-6.725414976384228583e-01 -6.830401041168689957e-01 -7.142037627906600017e-02 1.392063548965650988e+00
-6.677700077651456123e-01 -6.768552601552457748e-01 -7.000702219072002519e-02 1.163161474268852302e+00
-6.629985178918684774e-01 -6.706594709113699038e-01 -6.858272282012128906e-02 9.924146855084737817e-01
-6.582270280185912315e-01 -6.644561141497805634e-01 -6.715085593180919465e-02 9.181137471515771198e-01
-6.534555381453139855e-01 -6.582484911950022832e-01 -6.571472285030816041e-02 9.556941184856270199e-01
-6.486840482720367396e-01 -6.520397721280108971e-01 -6.427749365659402025e-02 1.084735261362692604e+00
-6.439125583987596046e-01 -6.458328423870517421e-01 -6.284205378891200011e-02 1.250293375724921496e+00
-6.391410685254823587e-01 -6.396305482801898368e-01 -6.141124955532734075e-02 1.383141297081905918e+00
-6.343695786522051128e-01 -6.334356511490923936e-01 -5.998784229750714347e-02 1.430616489010190673e+00
-6.295980887789279778e-01 -6.272504387953491412e-01 -5.857411981704102599e-02 1.380651801911753296e+00
-6.248265989056507319e-01 -6.210773457089572291e-01 -5.717251660392635992e-02 1.264450865242459088e+00
-6.200551090323734860e-01 -6.149183757877761947e-01 -5.578503655602257139e-02 1.136661172447463564e+00
-6.152836191590963510e-01 -6.087754513388645705e-01 -5.441360198038808216e-02 1.045640887438297195e+00
-6.105121292858191051e-01 -6.026502346444588820e-01 -5.305987515925963960e-02 1.010663752782249070e+00
-6.057406394125418592e-01 -5.965442389913131471e-01 -5.172536937939115065e-02 1.016198892904556228e+00
-6.009691495392647242e-01 -5.904586693804476649e-01 -5.041128964180280336e-02 1.022377162700712994e+00
-5.961976596659874783e-01 -5.843945602528486383e-01 -4.911867038748102265e-02 9.834987009962722349e-01
-5.914261697927102324e-01 -5.783527628396715192e-01 -4.784836284758114955e-02 8.657488284506610343e-01
-5.866546799194330974e-01 -5.723339680738949165e-01 -4.660105795508168169e-02 6.584441208311678784e-01
-5.818831900461558515e-01 -5.663383861651389850e-01 -4.537696591960299619e-02 3.765288059910849583e-01
-5.771117001728786056e-01 -5.603662755330667267e-01 -4.417634516080798379e-02 5.472297026073835724e-02
-5.723402102996014706e-01 -5.544175588779866048e-01 -4.299911837900499689e-02 -2.637660441610253925e-01
-5.675687204263242247e-01 -5.484920380937498008e-01 -4.184508746804543877e-02 -5.387405129013673744e-01
-5.627972305530469788e-01 -5.425891723839825209e-01 -4.071371163155540485e-02 -7.398754560229466870e-01
-5.580257406797697328e-01 -5.367082787846615410e-01 -3.960430790551167091e-02 -8.477448261412938724e-01
-5.532542508064925979e-01 -5.308484796941094208e-01 -3.851599868823668560e-02 -8.524996892252673097e-01
-5.484827609332153520e-01 -5.250087720458721519e-01 -3.744778091327666258e-02 -7.547738040625018296e-01
-5.437112710599381060e-01 -5.191877920479324171e-01 -3.639829078861417377e-02 -5.694938253286646601e-01
-5.389397811866609711e-01 -5.133841779252371618e-01 -3.536616653919605335e-02 -3.278613320021018795e-01
-5.341682913133837252e-01 -5.075963078857593791e-01 -3.434978637299551663e-02 -7.156904246984002738e-02
-5.293968014401064792e-01 -5.018224027499900153e-01 -3.334737111050339875e-02 1.612671724215445357e-01
-5.246253115668293443e-01 -4.960605749552326471e-01 -3.235703318902316550e-02 3.511110425650839639e-01
-5.198538216935520984e-01 -4.903087604018836476e-01 -3.137670850895141195e-02 5.024379169066316431e-01
-5.150823318202748524e-01 -4.845648272421318459e-01 -3.040426522247685615e-02 6.344577163779209217e-01
-5.103108419469977175e-01 -4.788264235261570079e-01 -2.943735137977915306e-02 7.625571971247834258e-01
-5.055393520737204716e-01 -4.730912321331178783e-01 -2.847364986001726939e-02 8.832111451291958515e-01
-5.007678622004432256e-01 -4.673567529266210441e-01 -2.751066052679768115e-02 9.731092262265047532e-01
-4.959963723271660352e-01 -4.616204283310380574e-01 -2.654582580449188489e-02 1.002919995602803205e+00
-4.912248824538888448e-01 -4.558796394274469699e-01 -2.557652677417798781e-02 9.555665017758924185e-01
-4.864533925806116543e-01 -4.501316935811106035e-01 -2.460007080111881184e-02 8.361608174818778716e-01
-4.816819027073344084e-01 -4.443740265386249555e-01 -2.361389363191040980e-02 6.678848711395047877e-01
-4.769104128340572180e-01 -4.386037833586007850e-01 -2.261514032516342976e-02 4.789725836892243516e-01
-4.721389229607799720e-01 -4.328183973479256541e-01 -2.160124418776554478e-02 2.918788206329837598e-01
-4.673674330875027816e-01 -4.270150581844841531e-01 -2.056939489760123418e-02 1.219461068633034273e-01
-4.625959432142255912e-01 -4.211911168796877991e-01 -1.951694346608207065e-02 -1.655620768277032973e-02
-4.578244533409483452e-01 -4.153439854887846505e-01 -1.844130194845616799e-02 -1.062248811943913296e-01
-4.530529634676711548e-01 -4.094710218863940043e-01 -1.733982821934271223e-02 -1.315206239332707971e-01
-4.482814735943939644e-01 -4.035697695668966634e-01 -1.621006577312256169e-02 -9.139907435762112398e-02
-4.435099837211167184e-01 -3.976377858959105893e-01 -1.504957197541373359e-02 -9.561730923389744063e-03
-4.387384938478395280e-01 -3.916727415878071272e-01 -1.385601754058746193e-02 6.824127842491245488e-02
-4.339670039745623376e-01 -3.856723650604533260e-01 -1.262713088651085114e-02 9.215648018400779407e-02
