# X Y
-4.998135642257878208e-01 -3.714422699791606886e-01
-4.974278192891491979e-01 -3.966472821795273274e-01
-4.950420743525106304e-01 -4.078675507448144000e-01
-4.926563294158720074e-01 -4.099097047228534851e-01
-4.902705844792333845e-01 -4.128150302424572482e-01
-4.878848395425948170e-01 -4.177518765997712547e-01
-4.854990946059561940e-01 -4.211043176840578162e-01
-4.831133496693175711e-01 -3.967538760051715907e-01
-4.807276047326789481e-01 -3.284982595916094428e-01
-4.783418597960403806e-01 -2.339396816924157185e-01
-4.759561148594017577e-01 -1.332550644886116575e-01
-4.735703699227631347e-01 -3.228378019877466143e-02
-4.711846249861245672e-01 1.109381445952393186e-01
-4.687988800494859443e-01 3.070308959666959159e-01
-4.664131351128473213e-01 5.029989734948917546e-01
-4.640273901762087538e-01 6.883762879764292464e-01
-4.616416452395701309e-01 8.711080633754395564e-01
-4.592559003029315079e-01 1.062720239685954304e+00
-4.568701553662929404e-01 1.212056374377149970e+00
-4.544844104296543175e-01 1.279031120226308493e+00
-4.520986654930156945e-01 1.304777646931617463e+00
-4.497129205563771270e-01 1.307168049785612407e+00
-4.473271756197385041e-01 1.284281809334441027e+00
-4.449414306830998811e-01 1.243973982074547679e+00
-4.425556857464613136e-01 1.210391714290006915e+00
-4.401699408098226907e-01 1.153237852839655631e+00
-4.377841958731840677e-01 1.031989010993672018e+00
-4.353984509365455002e-01 8.795539372278159407e-01
-4.330127059999068773e-01 7.286452427612620797e-01
-4.306269610632682543e-01 5.760347244420502832e-01
-4.282412161266296313e-01 4.641990581310665998e-01
-4.258554711899910639e-01 4.232207686369262589e-01
-4.234697262533524409e-01 4.024352327552627728e-01
-4.210839813167138179e-01 3.890773227136601342e-01
-4.186982363800752505e-01 4.026747569489961820e-01
-4.163124914434366275e-01 4.353912548442611108e-01
-4.139267465067980045e-01 4.040340713454599886e-01
-4.115410015701594371e-01 3.201323091282662348e-01
-4.091552566335208141e-01 2.686713270049880253e-01
-4.067695116968821911e-01 2.323492599652875468e-01
-4.043837667602436237e-01 1.876138440176801925e-01
-4.019980218236050007e-01 1.403006695116929547e-01
1.004398618324852804e-01 1.056707313345544463e+00
1.028256067691238895e-01 1.008708364475811692e+00
1.052113517057624986e-01 9.839929138080799609e-01
1.075970966424010938e-01 9.639908985243998973e-01
1.099828415790397029e-01 9.362664162013799585e-01
1.123685865156783120e-01 9.064502487255475804e-01
1.147543314523169211e-01 8.704328901848854549e-01
