# X align relalign posterior
-1.583896063434370172e+00 -1.566315239587326102e+00 -4.334094595357579349e-02 -1.814743477992486920e+00
-1.579124573561092815e+00 -1.559706876585742030e+00 -4.150407282526907826e-02 -1.833492917038552328e+00
-1.574353083687815680e+00 -1.553005732521049120e+00 -3.957441863385330327e-02 -1.866038608885226768e+00
-1.569581593814538545e+00 -1.546223532511566967e+00 -3.756370849764828490e-02 -1.898866289542751495e+00
-1.564810103941261188e+00 -1.539372311375670765e+00 -3.548397723502944023e-02 -1.907518448726453819e+00
-1.560038614067984053e+00 -1.532464362558708215e+00 -3.334751829134402490e-02 -1.867225412600435064e+00
-1.555267124194706918e+00 -1.525512068945713340e+00 -3.116671455162628446e-02 -1.768162294172110904e+00
-1.550495634321429561e+00 -1.518528117881170703e+00 -2.895425336036100417e-02 -1.626616885762609765e+00
-1.545724144448152426e+00 -1.511525156537897763e+00 -2.672278189036519924e-02 -1.482820787755215086e+00
-1.540952654574875291e+00 -1.504515984572933673e+00 -2.448509979867824482e-02 -1.383813844058774833e+00
-1.536181164701597934e+00 -1.497513522611408243e+00 -2.225412771043017157e-02 -1.361034011693581514e+00
-1.531409674828320799e+00 -1.490530726470440825e+00 -2.004282144273988875e-02 -1.417019069072885884e+00
-1.526638184955043664e+00 -1.483580510892072768e+00 -1.786409573764896619e-02 -1.528102165179120231e+00
-1.521866695081766307e+00 -1.476675681569101117e+00 -1.573075628795467251e-02 -1.657474318362232690e+00
-1.517095205208489173e+00 -1.469828981191563022e+00 -1.365554578369371219e-02 -1.767856894593846651e+00
-1.512323715335211816e+00 -1.463053163561625292e+00 -1.165121802703333875e-02 -1.828525026180829904e+00
-1.507552225461934681e+00 -1.456360585554301146e+00 -9.730129892986327800e-03 -1.818971248382414085e+00
-1.502780735588657546e+00 -1.449763524307289053e+00 -7.904558519251370097e-03 -1.732600421630662524e+00
-1.498009245715380189e+00 -1.443274153138470295e+00 -6.186677223709968754e-03 -1.579514257585984627e+00
-1.493237755842103054e+00 -1.436904064453596641e+00 -4.588078412113449911e-03 -1.384583330564755244e+00
-1.488466265968825919e+00 -1.430664759740559955e+00 -3.120263572353898507e-03 -1.179310188842111362e+00
-1.483694776095548562e+00 -1.424567425482195615e+00 -1.794419187266915738e-03 -9.906773769426400200e-01
-1.478923286222271427e+00 -1.418622613994151793e+00 -6.210975725002287895e-04 -8.326841336312882369e-01
-1.474151796348994292e+00 -1.412840734355687244e+00 3.892921926871850680e-04 -7.045538562189438414e-01
-1.469380306475716935e+00 -1.407231553265149593e+00 1.226983409947479675e-03 -5.953385364700443105e-01
-1.464608816602439800e+00 -1.401804413509939895e+00 1.882633291880042581e-03 -4.914464107997457143e-01
-1.459837326729162665e+00 -1.396568151383167367e+00 2.347405545375436109e-03 -3.829996953135950122e-01
-1.455065836855885308e+00 -1.391530973397979931e+00 2.613093657285514571e-03 -2.667621198593023157e-01
-1.450294346982608173e+00 -1.386700620965896524e+00 2.671956216091786462e-03 -1.456899516386781501e-01
-1.445522857109331039e+00 -1.382084196349284921e+00 2.516890959426254515e-03 -2.653062975094133691e-02
-1.440751367236053682e+00 -1.377688083736708036e+00 2.141513698725783232e-03 8.292176600403533548e-02
-1.435979877362776547e+00 -1.373518027580482359e+00 1.540079981674324916e-03 1.759535909348604044e-01
-1.431208387489499412e+00 -1.369579104580723294e+00 7.075131081562546775e-04 2.481208740632452336e-01
-1.426436897616222055e+00 -1.365875822652457661e+00 -3.606948368554685480e-04 2.976102035790653133e-01
-1.421665407742944920e+00 -1.362411565972496907e+00 -1.667928030171850207e-03 3.250302183062874217e-01
-1.416893917869667785e+00 -1.359189530061540863e+00 -3.217381992492940324e-03 3.328509810668376367e-01
-1.412122427996390428e+00 -1.356211707762311702e+00 -5.011049566541136979e-03 3.247230337415258905e-01
-1.407350938123113293e+00 -1.353479328879639620e+00 -7.050160557146190055e-03 3.047968349969465418e-01
-1.402579448249836158e+00 -1.350993193678866833e+00 -9.335515229650537261e-03 2.771799665455993988e-01
-1.397807958376558801e+00 -1.348752970824905528e+00 -1.186678224896658973e-02 2.455252337032184373e-01
-1.393036468503281666e+00 -1.346757645244976320e+00 -1.464294654231451664e-02 2.128225279946667214e-01
-1.388264978630004531e+00 -1.345005316268252926e+00 -1.766210743886825751e-02 1.813266771713812897e-01
-1.383493488756727174e+00 -1.343493357294042401e+00 -2.092163833793508898e-02 1.525978490417579936e-01
-1.378721998883450039e+00 -1.342218403360712520e+00 -2.441817427788234296e-02 1.276071667515417118e-01
-1.373950509010172905e+00 -1.341176135407509573e+00 -2.814739619795653125e-02 1.068690429082044258e-01
-1.369179019136895548e+00 -1.340361392933204776e+00 -3.210414359692909114e-02 9.057545539607492202e-02
-1.364407529263618413e+00 -1.339768416616858637e+00 -3.628265715386008727e-02 7.871849611272330183e-02
-1.359636039390341278e+00 -1.339390603066750396e+00 -4.067633347702898083e-02 7.118153192930987139e-02
-1.354864549517063921e+00 -1.339220367221530372e+00 -4.527758750508631413e-02 6.779174686922784243e-02
-1.350093059643786786e+00 -1.339249689180773473e+00 -5.007839933760654949e-02 6.837544174207210723e-02
-1.345321569770509651e+00 -1.339469512269276352e+00 -5.506971229938656398e-02 7.275417318484711515e-02
-1.340550079897232294e+00 -1.339870250149566511e+00 -6.024194005295407939e-02 8.075204240120537058e-02
-1.335778590023955159e+00 -1.340441651366233833e+00 -6.558483114289853644e-02 9.218038200010136851e-02
-1.331007100150678024e+00 -1.341172640912923875e+00 -7.108731056286571315e-02 1.067990690918287910e-01
-1.326235610277400667e+00 -1.342051423786873032e+00 -7.673758331009222777e-02 1.242988643944911153e-01
-1.321464120404123532e+00 -1.343065968049144354e+00 -8.252361744564068458e-02 1.442827437948709379e-01
-1.316692630530846175e+00 -1.344203268504838844e+00 -8.843240777461253144e-02 1.662355199906834224e-01
-1.311921140657569040e+00 -1.345449908949386542e+00 -9.445053809243736387e-02 1.895255401388872274e-01
-1.307149650784291905e+00 -1.346791931250935992e+00 -1.005640502672639491e-01 2.134145465337463632e-01
-1.302378160911014549e+00 -1.348215007038198854e+00 -1.067586159278041680e-01 2.370877758709105665e-01
-1.297606671037737414e+00 -1.349704234042387485e+00 -1.130193328052699342e-01 2.596823542045885169e-01
-1.292835181164460279e+00 -1.351244290769181067e+00 -1.193308794053406507e-01 2.803478905588407954e-01
-1.288063691291182922e+00 -1.352819587023836645e+00 -1.256776655332735859e-01 2.983051143059910482e-01
-1.283292201417905787e+00 -1.354414118791405608e+00 -1.320436871741196838e-01 3.129012965354917020e-01
-1.278520711544628652e+00 -1.356011803313913244e+00 -1.384128615699044551e-01 3.236587636841279370e-01
-1.273749221671351295e+00 -1.357595972920849992e+00 -1.447685210501185593e-01 3.303140667905191119e-01
-1.268977731798074160e+00 -1.359150226568006659e+00 -1.510942645705523613e-01 3.328394008515912494e-01
-1.264206241924797025e+00 -1.360657633855725912e+00 -1.573731617315487497e-01 3.314393419847150302e-01
-1.259434752051519668e+00 -1.362101452190299655e+00 -1.635884699393998498e-01 3.265361737096483807e-01
-1.254663262178242533e+00 -1.363464633527118552e+00 -1.697231411494958819e-01 3.187382926730760735e-01
-1.249891772304965398e+00 -1.364730360248502805e+00 -1.757603577441572695e-01 3.087937957151752899e-01
-1.245120282431688041e+00 -1.365881860070550680e+00 -1.816833474394825010e-01 2.975464045522778767e-01
-1.240348792558410906e+00 -1.366902335659757606e+00 -1.874753129019665621e-01 2.858785885084335066e-01
-1.235577302685133771e+00 -1.367775362492226421e+00 -1.931198296077125121e-01 2.746721166654636503e-01
-1.230805812811856415e+00 -1.368484443414117235e+00 -1.986004004028806835e-01 2.647678571811357129e-01
-1.226034322938579280e+00 -1.369013597485146949e+00 -2.039010443471875322e-01 2.569228438246079493e-01
-1.221262833065302145e+00 -1.369346999996300607e+00 -2.090059367316183248e-01 2.517846847811265887e-01
-1.216491343192024788e+00 -1.369469255063405999e+00 -2.138996816720010741e-01 2.498643851411320727e-01
-1.211719853318747653e+00 -1.369365448484437309e+00 -2.185673649663095186e-01 2.514963106935028669e-01
-1.206948363445470518e+00 -1.369020883956066692e+00 -2.229942903112160368e-01 2.568121450506318793e-01
-1.202176873572193161e+00 -1.368421422960645284e+00 -2.271663191890719857e-01 2.656772228925984303e-01
-1.197405383698916026e+00 -1.367553671771744472e+00 -2.310700578734483090e-01 2.776225108516134910e-01
-1.192633893825638891e+00 -1.366404713294093298e+00 -2.346925892690742699e-01 2.917636630504740758e-01
-1.187862403952361534e+00 -1.364962105287550909e+00 -2.380214711358092372e-01 3.066962673883951718e-01
-1.183090914079084399e+00 -1.363214355259753319e+00 -2.410452109812887822e-01 3.203989068314706534e-01
-1.178319424205807264e+00 -1.361150257032030186e+00 -2.437526026268427848e-01 3.301569637180163941e-01
-1.173547934332529907e+00 -1.358759892808764524e+00 -2.461337282768544799e-01 3.325823112340348109e-01
-1.168776444459252772e+00 -1.356033591439850028e+00 -2.481789167812171182e-01 3.237777102877598123e-01
-1.164004954585975637e+00 -1.352962866979103396e+00 -2.498796821937476209e-01 2.997688596669538796e-01
-1.159233464712698281e+00 -1.349539722614075510e+00 -2.512280277019970920e-01 2.573063840713154526e-01
-1.154461974839421146e+00 -1.345757290012442375e+00 -2.522170849736410925e-01 1.951149647448560120e-01
-1.149690484966144011e+00 -1.341609686407839508e+00 -2.528409712423153599e-01 1.155178347428069685e-01
-1.144918995092866654e+00 -1.337091530518340177e+00 -2.530943052260933857e-01 2.607547897367690215e-02
-1.140147505219589519e+00 -1.332198685105232761e+00 -2.529729496862631044e-01 -5.939699923717473018e-02
-1.135376015346312384e+00 -1.326927859070606175e+00 -2.524736135249136537e-01 -1.215844920372359250e-01
-1.130604525473035027e+00 -1.321276776639425998e+00 -2.515940209670108341e-01 -1.392516631387792359e-01
-1.125833035599757892e+00 -1.315244003319292254e+00 -2.503327375201542249e-01 -9.617203600167117949e-02
-1.121061545726480757e+00 -1.308829228960933566e+00 -2.486894530350726717e-01 9.581832522369881922e-03
-1.116290055853203400e+00 -1.302033089586577264e+00 -2.466648035339937262e-01 1.572024358378044662e-01
-1.111518565979926265e+00 -1.294857085798605700e+00 -2.442602896192992978e-01 3.010518964897310745e-01
-1.106747076106648908e+00 -1.287303970374947371e+00 -2.414786640689183250e-01 3.809798825365100505e-01
-1.101975586233371773e+00 -1.279377147753040234e+00 -2.383233313202883230e-01 3.471973122529080635e-01
-1.097204096360094638e+00 -1.271081308564064649e+00 -2.347989820045898735e-01 1.904555662997436949e-01
-1.092432606486817281e+00 -1.262421895151025097e+00 -2.309110584648276787e-01 -4.489428075472723378e-02
-1.087661116613540147e+00 -1.253405487997026446e+00 -2.266661411841061624e-01 -2.834145074879686477e-01
-1.082889626740263012e+00 -1.244039454411792756e+00 -2.220715974721496067e-01 -4.618259146874922338e-01
-1.078118136866985655e+00 -1.234332172004381389e+00 -2.171358049380155975e-01 -5.490084771666213781e-01
-1.073346646993708520e+00 -1.224292905259031672e+00 -2.118680280659430148e-01 -5.244549840674805896e-01
-1.068575157120431385e+00 -1.213931843516909526e+00 -2.062784561970980035e-01 -3.569659436626237414e-01
-1.063803667247154028e+00 -1.203260040986739110e+00 -2.003781435402049449e-01 -4.261899426306337002e-02
-1.059032177373876893e+00 -1.192289262965986918e+00 -1.941788553927298877e-01 3.100208451768785567e-01
-1.054260687500599758e+00 -1.181032220221165163e+00 -1.876933025211852679e-01 4.838215563004298891e-01
-1.049489197627322401e+00 -1.169502300647973891e+00 -1.809348728212713531e-01 3.516927977567263497e-01
-1.044717707754045266e+00 -1.157713721713667487e+00 -1.739177837602420840e-01 6.876248706074161721e-02
-1.039946217880768131e+00 -1.145681274939857941e+00 -1.666568268597096725e-01 -4.344368016963995327e-02
-1.035174728007490774e+00 -1.133420471336327395e+00 -1.591675131294564838e-01 1.808332559172886045e-01
-1.030403238134213639e+00 -1.120947500158550270e+00 -1.514660318249564930e-01 5.880209883792505421e-01
-1.025631748260936504e+00 -1.108279040859768694e+00 -1.435690623994520521e-01 8.909659443534355683e-01
-1.020860258387659147e+00 -1.095432249868694585e+00 -1.354937612816553005e-01 1.002430653369941194e+00
-1.016088768514382012e+00 -1.082424923512931958e+00 -1.272579247991698081e-01 1.059886093246006578e+00
-1.011317278641104878e+00 -1.069275164334476669e+00 -1.188796554939916539e-01 1.185115434991657501e+00
-1.006545788767827521e+00 -1.056001438999797593e+00 -1.103774200325899346e-01 1.359086551415868982e+00
-1.001774298894550386e+00 -1.042622717188187220e+00 -1.017701880942566972e-01 1.463312329485051411e+00
-9.970028090212731398e-01 -1.029158068185809016e+00 -9.307702896515573920e-02 1.483128404610881024e+00
-9.922313191479960048e-01 -1.015626837906135282e+00 -8.431728855875914030e-02 1.556618297106731053e+00
-9.874598292747187589e-01 -1.002048600913827414e+00 -7.551054143972851795e-02 1.673537418844938784e+00
-9.826883394014415130e-01 -9.884429218236916448e-01 -6.667635222286999452e-02 1.646278238059818211e+00
-9.779168495281643780e-01 -9.748296268099225781e-01 -5.783454708237806274e-02 1.490843584998700955e+00
-9.731453596548871321e-01 -9.612284276895128876e-01 -4.900483783524561820e-02 1.427268862002756045e+00
-9.683738697816098862e-01 -9.476590362309739168e-01 -4.020693624998389337e-02 1.410134956082985891e+00
-9.636023799083326402e-01 -9.341410150990384631e-01 -3.146040499132568558e-02 1.120220355024650782e+00
-9.588308900350555053e-01 -9.206938236519275343e-01 -2.278470341749189165e-02 5.081994825097170265e-01
-9.540594001617782594e-01 -9.073366821394743820e-01 -1.419905177831598531e-02 -3.442880515975998978e-02
-9.492879102885010134e-01 -8.940886806943250109e-01 -5.722540206443860189e-03 -1.270028009423213589e-01
-9.445164204152238785e-01 -8.809684252588190212e-01 2.626225355784994608e-03 1.518896677445913390e-01
-9.397449305419466326e-01 -8.679941603321587040e-01 1.082900040916806583e-02 4.146158488916050766e-01
-9.349734406686693866e-01 -8.551839239604414056e-01 1.886774690760811835e-02 4.474192807618925238e-01
-9.302019507953922517e-01 -8.425550659219785965e-01 2.672511507279379250e-02 3.528013704831027830e-01
-9.254304609221150058e-01 -8.301246487147471154e-01 3.438404240674802770e-02 3.618943807911136901e-01
-9.206589710488377598e-01 -8.179089422772160001e-01 4.182825897100189705e-02 6.300675645026477811e-01
-9.158874811755606249e-01 -8.059238802827267678e-01 4.904183109221399439e-02 1.117315840295969753e+00
-9.111159913022833789e-01 -7.941845078406336578e-01 5.600971366102985849e-02 1.599735359003841229e+00
-9.063445014290061330e-01 -7.827052646514857104e-01 6.271746697690055994e-02 1.816266235123376926e+00
-9.015730115557289981e-01 -7.715000103399429765e-01 6.915123141516615890e-02 1.674105315091578561e+00
-8.968015216824517521e-01 -7.605817571190245374e-01 7.529799476280735204e-02 1.352622701345668865e+00
-8.920300318091745062e-01 -7.499627003956386151e-01 8.114556161291602843e-02 1.164797847149366739e+00
-8.872585419358973713e-01 -7.396541460769533449e-01 8.668262605832416368e-02 1.283204771710141134e+00
-8.824870520626201253e-01 -7.296667696233705147e-01 9.189851263862974795e-02 1.615331541260436321e+00
-8.777155621893428794e-01 -7.200101403883577555e-01 9.678365200036526117e-02 1.933036863203781319e+00
-8.729440723160657445e-01 -7.106931156364756363e-01 1.013291868789702455e-01 2.072706033335096176e+00
-8.681725824427884985e-01 -7.017234566456476141e-01 1.055273559965210217e-01 2.004279283177777593e+00
-8.634010925695112526e-01 -6.931080936858116104e-01 1.093712290830797795e-01 1.777348346208630137e+00
-8.586296026962340067e-01 -6.848530086737497635e-01 1.128548242218643805e-01 1.467368294869085599e+00
-8.538581128229568717e-01 -6.769631157188624737e-01 1.159732273034745353e-01 1.164549394715999941e+00
-8.490866229496796258e-01 -6.694424797453301101e-01 1.187223734037296530e-01 9.603903936692529397e-01
-8.443151330764023799e-01 -6.622939747300670144e-01 1.210993885457155028e-01 9.096950647755212005e-01
-8.395436432031252449e-01 -6.555198237492515512e-01 1.231020496532538311e-01 1.000955433880708512e+00
-8.347721533298479990e-01 -6.491208905249771233e-01 1.247294930042510130e-01 1.166752286633369717e+00
-8.300006634565707531e-01 -6.430972855253799247e-01 1.259816081305709656e-01 1.325187193693209586e+00
-8.252291735832936181e-01 -6.374479514351621967e-01 1.268594523475115587e-01 1.419547837788077693e+00
-8.204576837100163722e-01 -6.321710175121719733e-01 1.273648963972245363e-01 1.433702188243239029e+00
-8.156861938367391263e-01 -6.272636540765169633e-01 1.275007699596023003e-01 1.383767530647634025e+00
-8.109147039634619913e-01 -6.227218919264629893e-01 1.272710422363791394e-01 1.299726144990336341e+00
-8.061432140901847454e-01 -6.185409113773790990e-01 1.266805329121857837e-01 1.209700460711419900e+00
-8.013717242169074995e-01 -6.147150569890222904e-01 1.257348974272653463e-01 1.132143907524443271e+00
-7.966002343436303645e-01 -6.112375473173656815e-01 1.244409172256448204e-01 1.074978497280505874e+00
-7.918287444703531186e-01 -6.081010659153327502e-01 1.228059087544005057e-01 1.038419454761398075e+00
-7.870572545970758727e-01 -6.052970538661697208e-01 1.208384309302862891e-01 1.018561897481427891e+00
-7.822857647237987377e-01 -6.028164621808400625e-01 1.185475327423388126e-01 1.010251861719482225e+00
-7.775142748505214918e-01 -6.006492960364722133e-01 1.159432090134294158e-01 1.008783648794880694e+00
-7.727427849772442459e-01 -5.987847130823185093e-01 1.130363020943058738e-01 1.010626243470506669e+00
-7.679712951039671109e-01 -5.972112903807327289e-01 1.098382349226145194e-01 1.013513474601790865e+00
-7.631998052306898650e-01 -5.959168584719689576e-01 1.063611769581010447e-01 1.016229458841873878e+00
-7.584283153574126191e-01 -5.948886273961111470e-01 1.026179181606816093e-01 1.018285745274478238e+00
-7.536568254841353731e-01 -5.941131301441064938e-01 9.862192553940901663e-02 1.019626396226291920e+00
-7.488853356108582382e-01 -5.935765286039844657e-01 9.438703720625390980e-02 1.020389661402043124e+00
-7.441138457375809923e-01 -5.932641272347846106e-01 8.992794870217651892e-02 1.020757089704048770e+00
-7.393423558643037463e-01 -5.931610294856645149e-01 8.525955657801936871e-02 1.020864527268798838e+00
-7.345708659910266114e-01 -5.932518327732168029e-01 8.039726341718994584e-02 1.020770282692830211e+00
-7.297993761177493655e-01 -5.935207311519925533e-01 7.535687516513694950e-02 1.020459780497914526e+00
-7.250278862444721195e-01 -5.939515827997904340e-01 7.015453364406182279e-02 1.019872189311393118e+00
-7.202563963711949846e-01 -5.945279734970579932e-01 6.480665307351712867e-02 1.018938915331769390e+00
-7.154849064979177387e-01 -5.952332517843652582e-01 5.932988491293261779e-02 1.017622563196558971e+00
-7.107134166246404927e-01 -5.960505199964890588e-01 5.374112682753157122e-02 1.015949002809256374e+00
-7.059419267513633578e-01 -5.969629194073331480e-01 4.805723754341034715e-02 1.014026980856689963e+00
-7.011704368780861119e-01 -5.979532643409232184e-01 4.229540273654303073e-02 1.012053266107794336e+00
-6.963989470048088659e-01 -5.990044657809160400e-01 3.647271142327296323e-02 1.010299731902700504e+00
-6.916274571315317310e-01 -6.000995940979114707e-01 3.060609323300039764e-02 1.009084226054718147e+00
-6.868559672582544851e-01 -6.012214062165188722e-01 2.471279124111575021e-02 1.008733015844231140e+00
-6.820844773849772391e-01 -6.023531231984813328e-01 1.880958438587604364e-02 1.009535703138914720e+00
-6.773129875117001042e-01 -6.034779637335849767e-01 1.291325397749526482e-02 1.011702626434442642e+00
-6.725414976384228583e-01 -6.045793864231744363e-01 7.040341414628559225e-03 1.015327433201474783e+00
-6.677700077651456123e-01 -6.056411058248410972e-01 1.207132139684652383e-03 1.020368926350922578e+00
-6.629985178918684774e-01 -6.066471579556259597e-01 -4.570409864377344977e-03 1.026644797404092646e+00
-6.582270280185912315e-01 -6.075818415912960235e-01 -1.027658337332465477e-02 1.033840853536565962e+00
-6.534555381453139855e-01 -6.084299456003811057e-01 -1.589617725568698292e-02 1.041536604706763569e+00
-6.486840482720367396e-01 -6.091766086439576178e-01 -2.141433017254074089e-02 1.049240537535696127e+00
-6.439125583987596046e-01 -6.098075510249644227e-01 -2.681676242682468070e-02 1.056427790200483940e+00
-6.391410685254823587e-01 -6.103088533912023328e-01 -3.208955466633983677e-02 1.062576766707097775e+00
-6.343695786522051128e-01 -6.106672120670320059e-01 -3.721940321544675578e-02 1.067208441476539260e+00
-6.295980887789279778e-01 -6.108699057301889557e-01 -4.219358675188084051e-02 1.069914288822888526e+00
-6.248265989056507319e-01 -6.109048074022898067e-01 -4.699997829725893750e-02 1.070386133009432417e+00
-6.200551090323734860e-01 -6.107604032800785232e-01 -5.162706404832489993e-02 1.068445075562114432e+00
-6.152836191590963510e-01 -6.104259045399403893e-01 -5.606405518146390099e-02 1.064068508698519100e+00
-6.105121292858191051e-01 -6.098910884060922966e-01 -6.030072892089305414e-02 1.057425620224770491e+00
-6.057406394125418592e-01 -6.091464914036094358e-01 -6.432762179168743932e-02 1.048913003925989962e+00
-6.009691495392647242e-01 -6.081836253958829985e-01 -6.813624565723813697e-02 1.039186037986914446e+00
-5.961976596659874783e-01 -6.069943081305562149e-01 -7.171841826518859930e-02 1.029161770441551660e+00
-5.914261697927102324e-01 -6.055714274608172687e-01 -7.506702746872689902e-02 1.019989381026381814e+00
-5.866546799194330974e-01 -6.039085240092505469e-01 -7.817561389043731213e-02 1.012933305433401099e+00
-5.818831900461558515e-01 -6.020000354177890145e-01 -8.103861517225302569e-02 1.009147072319187988e+00
-5.771117001728786056e-01 -5.998410856886784437e-01 -8.365115531641970081e-02 1.009302008514402882e+00
-5.723402102996014706e-01 -5.974275570371266886e-01 -8.600911653814508062e-02 1.013074871048842862e+00
-5.675687204263242247e-01 -5.947562496750656846e-01 -8.810929904936132262e-02 1.018531004432510656e+00
-5.627972305530469788e-01 -5.918246946948694243e-01 -8.994923394244230819e-02 1.021517554571548470e+00
-5.580257406797697328e-01 -5.886312074518389448e-01 -9.152723657268907465e-02 1.015258607674015767e+00
-5.532542508064925979e-01 -5.851749003899223700e-01 -9.284241938404963479e-02 9.903993162921472804e-01
-5.484827609332153520e-01 -5.814556812004997299e-01 -9.389469006790424066e-02 9.357818549977000577e-01
-5.437112710599381060e-01 -5.774741446517211996e-01 -9.468464339240295624e-02 8.401601971271529523e-01
-5.389397811866609711e-01 -5.732316992156472057e-01 -9.521368782960609733e-02 6.948750800726527510e-01
-5.341682913133837252e-01 -5.687305590970892499e-01 -9.548403758432538746e-02 4.971289107428119580e-01
-5.293968014401064792e-01 -5.639734731363739151e-01 -9.549844149688729855e-02 2.529805563689095926e-01
-5.246253115668293443e-01 -5.589640573121632539e-01 -9.526051554595377224e-02 -2.117669130593580196e-02
-5.198538216935520984e-01 -5.537064179223678551e-01 -9.477436602943561939e-02 -2.998133093580005459e-01
-5.150823318202748524e-01 -5.482055568774910626e-01 -9.404499485783607282e-02 -5.520276174366365307e-01
-5.103108419469977175e-01 -5.424668265213091756e-01 -9.307775437493132076e-02 -7.462869496720280216e-01
-5.055393520737204716e-01 -5.364963616508839905e-01 -9.187877937778338167e-02 -8.539449867763069246e-01
-5.007678622004432256e-01 -5.303007939851045460e-01 -9.045470158528118310e-02 -8.520065428935852392e-01
-4.959963723271660352e-01 -5.238873050319798885e-01 -8.881270250543371603e-02 -7.290013107996097252e-01
-4.912248824538888448e-01 -5.172634644897997624e-01 -8.696035183653078038e-02 -4.963808871370113951e-01
-4.864533925806116543e-01 -5.104374739418208184e-01 -8.490585116182902681e-02 -1.976475105725968850e-01
-4.816819027073344084e-01 -5.034178365672128397e-01 -8.265770366049829398e-02 1.018375575096988062e-01
-4.769104128340572180e-01 -4.962134913959943550e-01 -8.022484836255699969e-02 3.502611042367804739e-01
-4.721389229607799720e-01 -4.888337396268059853e-01 -7.761658646664587602e-02 5.434090966624242069e-01
-4.673674330875027816e-01 -4.812881067331480356e-01 -7.484244344626511669e-02 7.147146287006186371e-01
-4.625959432142255912e-01 -4.735865394387698823e-01 -7.191236602516415388e-02 8.787652740890702363e-01
-4.578244533409483452e-01 -4.657390878834006265e-01 -6.883640434307214395e-02 9.904911105686032835e-01
-4.530529634676711548e-01 -4.577560084589953893e-01 -6.562481479194409717e-02 9.789301986099524511e-01
-4.482814735943939644e-01 -4.496478274137625797e-01 -6.228812361998847802e-02 8.223439100176029859e-01
-4.435099837211167184e-01 -4.414249966407866599e-01 -5.883678272028980416e-02 5.713146213151135688e-01
-4.387384938478395280e-01 -4.330982501689883413e-01 -5.528152612176867597e-02 2.988330291778027448e-01
-4.339670039745623376e-01 -4.246782706973298849e-01 -5.163303652338741001e-02 5.880941987626775447e-02
