# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -2.297047260129021599e-03 1.061080946441061768e+00 2.122161892882123535e+00 8.908851589802081472e-01 1.781770317960416294e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.758131547923532434e-01
-1.493987975951903735e+01 -2.356503253496206908e-03 1.060843036401257322e+00 2.121686072802514644e+00 8.906472489404035908e-01 1.781294497880807182e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.757029433998103296e-01
-1.487975951903807648e+01 -2.414494379387757857e-03 1.060605361557902526e+00 2.121210723115805052e+00 8.904095740970487949e-01 1.780819148194097590e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.754547429641086009e-01
-1.481963927855711383e+01 -2.472366877676534461e-03 1.060362703506845472e+00 2.120725407013690944e+00 8.901669160459917407e-01 1.780333832091983481e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.751496382195934287e-01
-1.475951903807615295e+01 -2.529046926958486603e-03 1.060119835630894070e+00 2.120239671261788139e+00 8.899240481700404493e-01 1.779848096340080899e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.748390984232454426e-01
-1.469939879759519030e+01 -2.584166254087563210e-03 1.059878817658511885e+00 2.119757635317023770e+00 8.896830301976581534e-01 1.779366060395316307e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.743574848755749307e-01
-1.463927855711422765e+01 -2.637877171825666386e-03 1.059639493626708395e+00 2.119278987253416791e+00 8.894437061658546639e-01 1.778887412331709328e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.738880226089941416e-01
-1.457915831663326678e+01 -2.690067908358746273e-03 1.059402877058793546e+00 2.118805754117587092e+00 8.892070895979399259e-01 1.778414179195879852e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.733248148073428307e-01
-1.451903807615230413e+01 -2.741072787629083695e-03 1.059167950717572859e+00 2.118335901435145718e+00 8.889721632567191278e-01 1.777944326513438256e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.726498274792631404e-01
-1.445891783567134325e+01 -2.789389563920306476e-03 1.058942264531441468e+00 2.117884529062882937e+00 8.887464770705877370e-01 1.777492954141175474e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.720020035172017736e-01
-1.439879759519038060e+01 -2.836080439575692624e-03 1.058721532793817310e+00 2.117443065587634621e+00 8.885257453329635791e-01 1.777051490665927158e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.711428603251291869e-01
-1.433867735470941795e+01 -2.881939874133579351e-03 1.058502533386225686e+00 2.117005066772451372e+00 8.883067459253719544e-01 1.776613491850743909e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.702948531227748474e-01
-1.427855711422845708e+01 -2.925045177243353924e-03 1.058295093345277715e+00 2.116590186690555431e+00 8.880993058844239840e-01 1.776198611768847968e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.692903355640097196e-01
-1.421843687374749443e+01 -2.966248840889306859e-03 1.058095835859282463e+00 2.116191671718564926e+00 8.879000483984288428e-01 1.775800096796857686e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.683235630045500142e-01
-1.415831663326653356e+01 -3.005222754100890341e-03 1.057907059014499218e+00 2.115814118028998436e+00 8.877112715536454868e-01 1.775422543107290974e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.671150530223082020e-01
-1.409819639278557091e+01 -3.042017758461824321e-03 1.057729254996596424e+00 2.115458509993192848e+00 8.875334675357426928e-01 1.775066935071485386e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.659442555266013919e-01
-1.403807615230461003e+01 -3.075880234454952001e-03 1.057566784789876202e+00 2.115133569579752404e+00 8.873709973290224706e-01 1.774741994658044941e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.645615117757837975e-01
-1.397795591182364738e+01 -3.108364739065138695e-03 1.057412976167176888e+00 2.114825952334353776e+00 8.872171887063231566e-01 1.774434377412646313e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.632142685232263801e-01
-1.391783567134268473e+01 -3.137864415235208822e-03 1.057276231586665727e+00 2.114552463173331454e+00 8.870804441258119954e-01 1.774160888251623991e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.616872667915275952e-01
-1.385771543086172386e+01 -3.165320672730317312e-03 1.057152918729149738e+00 2.114305837458299475e+00 8.869571312682961173e-01 1.773914262536592235e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.601437843971594055e-01
-1.379759519038076121e+01 -3.190332487815041550e-03 1.057045666117877314e+00 2.114091332235754628e+00 8.868498786570235826e-01 1.773699757314047165e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.584576615924772947e-01
-1.373747494989980034e+01 -3.212798205497288673e-03 1.056955552075359517e+00 2.113911104150719034e+00 8.867597646145057855e-01 1.773519529229011571e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.566054048611284832e-01
-1.367735470941883769e+01 -3.233216654466451213e-03 1.056881321043649402e+00 2.113762642087298804e+00 8.866855335827956708e-01 1.773371067165591342e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.547892140458327681e-01
-1.361723446893787504e+01 -3.251242768630461903e-03 1.056824923461273658e+00 2.113649846922547315e+00 8.866291360004199262e-01 1.773258272000839852e+00 1.701957874608536758e-01 3.403915749217073516e-01 2.528054073985492312e-01
