# X align relalign posterior
-1.202176873572193161e+00 -1.103048979826744658e+00 9.912789374544850318e-02 9.261848623000953351e-01
-1.197405383698916026e+00 -1.097649119203839785e+00 9.975626449507624116e-02 9.156799781882668521e-01
-1.192633893825638891e+00 -1.092326624441028127e+00 1.003072693846107644e-01 8.737304429345577050e-01
-1.187862403952361534e+00 -1.087084291327449437e+00 1.007781126249120973e-01 8.283218498040808564e-01
-1.183090914079084399e+00 -1.081924890475137957e+00 1.011660236039464422e-01 8.057008884888831046e-01
-1.178319424205807264e+00 -1.076850807784365260e+00 1.014686164214420039e-01 8.234363394454037310e-01
-1.173547934332529907e+00 -1.071864435534212623e+00 1.016834987983172844e-01 8.864495782972913185e-01
-1.168776444459252772e+00 -1.066967814954060456e+00 1.018086295051923162e-01 9.871633450661517761e-01
-1.164004954585975637e+00 -1.062162915500573179e+00 1.018420390854024582e-01 1.109265254040193049e+00
-1.159233464712698281e+00 -1.057451270556003298e+00 1.017821941566949828e-01 1.233384786290605106e+00
-1.154461974839421146e+00 -1.052834351555104409e+00 1.016276232843167371e-01 1.342548746890098954e+00
-1.149690484966144011e+00 -1.048313497570023012e+00 1.013769873961209989e-01 1.425853056748028536e+00
-1.144918995092866654e+00 -1.043889449039940631e+00 1.010295460529260225e-01 1.479685314634838100e+00
-1.140147505219589519e+00 -1.039563027571666520e+00 1.005844776479229985e-01 1.506760978689950736e+00
-1.135376015346312384e+00 -1.035334625996502389e+00 1.000413893498099949e-01 1.513895764632569030e+00
-1.130604525473035027e+00 -1.031204421998682008e+00 9.940010347435301874e-02 1.509464706818499202e+00
-1.125833035599757892e+00 -1.027172475337492452e+00 9.866056026226543985e-02 1.501316943247401170e+00
-1.121061545726480757e+00 -1.023238297320453460e+00 9.782324840602729665e-02 1.495490241266512754e+00
-1.116290055853203400e+00 -1.019401466872377648e+00 9.688858898082575166e-02 1.495738482894702237e+00
-1.111518565979926265e+00 -1.015660997707949154e+00 9.585756827197711161e-02 1.503657017035645804e+00
-1.106747076106648908e+00 -1.012015981552992105e+00 9.473109455365680276e-02 1.519139428876767450e+00
-1.101975586233371773e+00 -1.008464920848183510e+00 9.351066538518826299e-02 1.540933512316813303e+00
-1.097204096360094638e+00 -1.005006363486711685e+00 9.219773287338295376e-02 1.567158870103662949e+00
-1.092432606486817281e+00 -1.001638316154506825e+00 9.079429033231045665e-02 1.595718748293134759e+00
-1.087661116613540147e+00 -9.983587183058811876e-01 8.930239830765895892e-02 1.624590419202493585e+00
-1.082889626740263012e+00 -9.951652999621601881e-01 8.772432677810282353e-02 1.652012678093893960e+00
-1.078118136866985655e+00 -9.920555798381076595e-01 8.606255702887799508e-02 1.676590412638090388e+00
-1.073346646993708520e+00 -9.890267603611835323e-01 8.431988663252498739e-02 1.697335856038775681e+00
-1.068575157120431385e+00 -9.860757495770329228e-01 8.249940754339846194e-02 1.713661509854150999e+00
-1.063803667247154028e+00 -9.831994855188359583e-01 8.060418172831806949e-02 1.725335592331266987e+00
-1.059032177373876893e+00 -9.803945203714213852e-01 7.863765700245550772e-02 1.732420449937634110e+00
-1.054260687500599758e+00 -9.776573407084223621e-01 7.660334679217739584e-02 1.735192915906348166e+00
-1.049489197627322401e+00 -9.749841292805399018e-01 7.450506834678249923e-02 1.734057279422091202e+00
-1.044717707754045266e+00 -9.723710229033799557e-01 7.234668485066531041e-02 1.729471422878511966e+00
-1.039946217880768131e+00 -9.698140100140690834e-01 7.013220786669904783e-02 1.721871403491724628e+00
-1.035174728007490774e+00 -9.673087981007801872e-01 6.786592990671058701e-02 1.711613587898574096e+00
-1.030403238134213639e+00 -9.648511088221998211e-01 6.555212931201381821e-02 1.698934105360380364e+00
-1.025631748260936504e+00 -9.624365146969692253e-01 6.319523356396727909e-02 1.683920528776889025e+00
-1.020860258387659147e+00 -9.600605433668505384e-01 6.079971502080860901e-02 1.666493983212343100e+00
-1.016088768514382012e+00 -9.577184347483514992e-01 5.837033376603051327e-02 1.646412236519915417e+00
-1.011317278641104878e+00 -9.554055357130906145e-01 5.591174292801426304e-02 1.623276247668503203e+00
-1.006545788767827521e+00 -9.531170958470264187e-01 5.342869292080110188e-02 1.596548770167491416e+00
-1.001774298894550386e+00 -9.508483186266378784e-01 5.092598026791250732e-02 1.565580223613177058e+00
-9.970028090212731398e-01 -9.485942955710937596e-01 4.840851345017938012e-02 1.529631882460000813e+00
-9.922313191479960048e-01 -9.463503396920940336e-01 4.588097945590197124e-02 1.487924459291751322e+00
-9.874598292747187589e-01 -9.441114138161333935e-01 4.334841545858536538e-02 1.439659976716240575e+00
-9.826883394014415130e-01 -9.418727774540853748e-01 4.081556194735613818e-02 1.384084688847122546e+00
-9.779168495281643780e-01 -9.396295552952931285e-01 3.828729423287124956e-02 1.320527405594720705e+00
-9.731453596548871321e-01 -9.373769324568729244e-01 3.576842719801420767e-02 1.248460312990160581e+00
-9.683738697816098862e-01 -9.351102973265673635e-01 3.326357245504252269e-02 1.167565440793068010e+00
-9.636023799083326402e-01 -9.328248714675464459e-01 3.077750844078619430e-02 1.077789401572183614e+00
-9.588308900350555053e-01 -9.305161560141469446e-01 2.831473402090856073e-02 9.794266420232095038e-01
-9.540594001617782594e-01 -9.281795919111818227e-01 2.587980825059643664e-02 8.731768358086270387e-01
-9.492879102885010134e-01 -9.258107878184729245e-01 2.347712247002808894e-02 7.602144737877681857e-01
-9.445164204152238785e-01 -9.234055426188423343e-01 2.111087779638154416e-02 6.422425313366343369e-01
-9.397449305419466326e-01 -9.209596074724309966e-01 1.878532306951563591e-02 5.215081885580911125e-01
-9.349734406686693866e-01 -9.184690117943342669e-01 1.650442887433511974e-02 4.008121279223088029e-01
-9.302019507953922517e-01 -9.159298978959196091e-01 1.427205289947264255e-02 2.834558657724938202e-01
-9.254304609221150058e-01 -9.133385959225625017e-01 1.209186499955250405e-02 1.731383579419472074e-01
-9.206589710488377598e-01 -9.106914880788228306e-01 9.967482970014929222e-03 7.378472880267605838e-02
-9.158874811755606249e-01 -9.079852631578952948e-01 7.902218017665330052e-03 -1.067438761597239161e-02
-9.111159913022833789e-01 -9.052167564302627811e-01 5.899234872020597820e-03 -7.660242648512277652e-02
-9.063445014290061330e-01 -9.023829236595709569e-01 3.961577769435176144e-03 -1.209911772064763413e-01
-9.015730115557289981e-01 -8.994810446678574989e-01 2.091966887871499203e-03 -1.418047808073507610e-01
-8.968015216824517521e-01 -8.965084965009511020e-01 2.930251815006501559e-04 -1.383059425924388908e-01
-8.920300318091745062e-01 -8.934629031729712789e-01 -1.432871363796772712e-03 -1.112938485818871781e-01
-8.872585419358973713e-01 -8.903420764117728758e-01 -3.083534475875504555e-03 -6.321943082632114352e-02
-8.824870520626201253e-01 -8.871440959859948627e-01 -4.657043923374737382e-03 1.878879924462895090e-03
-8.777155621893428794e-01 -8.838672417897256439e-01 -6.151679600382764512e-03 7.863342601967593382e-02
-8.729440723160657445e-01 -8.805100140239121576e-01 -7.565941707846413067e-03 1.607944011739461665e-01
-8.681725824427884985e-01 -8.770710663821994491e-01 -8.898483939410950505e-03 2.418206761506420666e-01
-8.634010925695112526e-01 -8.735494230118474590e-01 -1.014833044233620640e-02 3.155185770095568776e-01
-8.586296026962340067e-01 -8.699441940594330180e-01 -1.131459136319901138e-02 3.766514734287563781e-01
-8.538581128229568717e-01 -8.662548206742552992e-01 -1.239670785129842745e-02 4.213995256270829382e-01
-8.490866229496796258e-01 -8.624808448473935130e-01 -1.339422189771388716e-02 4.476413480652666754e-01
-8.443151330764023799e-01 -8.586221838073172519e-01 -1.430705073091487201e-02 4.550565503007309998e-01
-8.395436432031252449e-01 -8.546788389527280039e-01 -1.513519574960275893e-02 4.451462138135807711e-01
-8.347721533298479990e-01 -8.506511020866293071e-01 -1.587894875678130813e-02 4.212657907460777285e-01
-8.300006634565707531e-01 -8.465394254817359965e-01 -1.653876202516524341e-02 3.887591365060865112e-01
-8.252291735832936181e-01 -8.423445501497880405e-01 -1.711537656649442241e-02 3.551330086608028846e-01
-8.204576837100163722e-01 -8.380672887744483601e-01 -1.760960506443198792e-02 3.300615077838894296e-01
-8.156861938367391263e-01 -8.337087328633461247e-01 -1.802253902660699847e-02 3.248986970428064947e-01
-8.109147039634619913e-01 -8.292701919262661647e-01 -1.835548796280417339e-02 3.513941746878821437e-01
-8.061432140901847454e-01 -8.247530651366413723e-01 -1.860985104645662691e-02 4.195728737711763578e-01
-8.013717242169074995e-01 -8.201590231624840133e-01 -1.878729894557651381e-02 5.351198283553854074e-01
-7.966002343436303645e-01 -8.154897963981319053e-01 -1.888956205450154080e-02 6.970256500428450019e-01
-7.918287444703531186e-01 -8.107474002604183605e-01 -1.891865579006524190e-02 8.963595413693469238e-01
-7.870572545970758727e-01 -8.059338099755976037e-01 -1.887655537852173104e-02 1.116844667794596013e+00
-7.822857647237987377e-01 -8.010513598596072926e-01 -1.876559513580855487e-02 1.337248396185089838e+00
-7.775142748505214918e-01 -7.961023322427094318e-01 -1.858805739218793995e-02 1.535047551666260723e+00
-7.727427849772442459e-01 -7.910892115348552300e-01 -1.834642655761098418e-02 1.690282330522581589e+00
-7.679712951039671109e-01 -7.860146157363741004e-01 -1.804332063240698947e-02 1.788687937152161567e+00
-7.631998052306898650e-01 -7.808811910137075651e-01 -1.768138578301770014e-02 1.823598483742500775e+00
-7.584283153574126191e-01 -7.756916861852647394e-01 -1.726337082785212029e-02 1.796731443161794228e+00
-7.536568254841353731e-01 -7.704489696771628093e-01 -1.679214419302743622e-02 1.718269869618020973e+00
-7.488853356108582382e-01 -7.651559300995158797e-01 -1.627059448865764146e-02 1.606429052002449787e+00
-7.441138457375809923e-01 -7.598155000850048690e-01 -1.570165434742387678e-02 1.486129598286853426e+00
-7.393423558643037463e-01 -7.544306878954001316e-01 -1.508833203109638532e-02 1.385963520932048887e+00
-7.345708659910266114e-01 -7.490044891208016420e-01 -1.443362312977503059e-02 1.332954102776886973e+00
-7.297993761177493655e-01 -7.435399350215401437e-01 -1.374055890379077827e-02 1.345790583252241213e+00
-7.250278862444721195e-01 -7.380401311972863976e-01 -1.301224495281427807e-02 1.428665274283301034e+00
-7.202563963711949846e-01 -7.325080142829254459e-01 -1.225161791173046133e-02 1.568479770779711124e+00
-7.154849064979177387e-01 -7.269466964978825718e-01 -1.146178999996483316e-02 1.737230894572697526e+00
-7.107134166246404927e-01 -7.213590924160415696e-01 -1.064567579140107689e-02 1.899171261449871473e+00
-7.059419267513633578e-01 -7.157481781967817147e-01 -9.806251445418356916e-03 2.020015195727477675e+00
-7.011704368780861119e-01 -7.101168512765009266e-01 -8.946414398414814784e-03 2.074683669307965328e+00
-6.963989470048088659e-01 -7.044679538282105913e-01 -8.069006823401725370e-03 2.051154375653052142e+00
-6.916274571315317310e-01 -6.988041937102218437e-01 -7.176736578690112722e-03 1.950345413251765248e+00
-6.868559672582544851e-01 -6.931283330221917893e-01 -6.272365763937304273e-03 1.783954398314635537e+00
-6.820844773849772391e-01 -6.874429381427710206e-01 -5.358460757793781504e-03 1.572529420790034660e+00
-6.773129875117001042e-01 -6.817504936408412819e-01 -4.437506129141177702e-03 1.344549785329667735e+00
-6.725414976384228583e-01 -6.760532990387433383e-01 -3.511801400320480049e-03 1.135026264526632911e+00
-6.677700077651456123e-01 -6.703537293388512897e-01 -2.583721573705677343e-03 9.809798636992793641e-01
-6.629985178918684774e-01 -6.646538443285094910e-01 -1.655326436641013643e-03 9.124119546679491100e-01
-6.582270280185912315e-01 -6.589556861901629814e-01 -7.286581715717499463e-04 9.409295408559955609e-01
-6.534555381453139855e-01 -6.532611431090588061e-01 1.943950362551793987e-04 1.051529151774011517e+00
-6.486840482720367396e-01 -6.475717743198918797e-01 1.112273952144859912e-03 1.203572052424531247e+00
-6.439125583987596046e-01 -6.418892945808019057e-01 2.023263817957698940e-03 1.343144677521945773e+00
-6.391410685254823587e-01 -6.362150958906577225e-01 2.925972634824636209e-03 1.422776588407326681e+00
-6.343695786522051128e-01 -6.305503536228701522e-01 3.819225029334960553e-03 1.419522694914642003e+00
-6.295980887789279778e-01 -6.248961380679064481e-01 4.701950711021529727e-03 1.342527368765530582e+00
-6.248265989056507319e-01 -6.192533495461853832e-01 5.573249359465348718e-03 1.226457061255330494e+00
-6.200551090323734860e-01 -6.136228072680832701e-01 6.432301764290215829e-03 1.114492419862011641e+00
-6.152836191590963510e-01 -6.080049496231222372e-01 7.278669535974113813e-03 1.039463554947026580e+00
-6.105121292858191051e-01 -6.024002447447461828e-01 8.111884541072922339e-03 1.011565194024794945e+00
-6.057406394125418592e-01 -5.968088614715143514e-01 8.931777941027507772e-03 1.016648253869485874e+00
-6.009691495392647242e-01 -5.912308258658282023e-01 9.738323673436521943e-03 1.023750932335510733e+00
-5.961976596659874783e-01 -5.856659394427270460e-01 1.053172022326043233e-02 9.972198521986269659e-01
-5.914261697927102324e-01 -5.801140011184492407e-01 1.131216867426099171e-02 9.085310183765146208e-01
-5.866546799194330974e-01 -5.745743796573535844e-01 1.208030026207951302e-02 7.444931521998013890e-01
-5.818831900461558515e-01 -5.690464859739243764e-01 1.283670407223147514e-02 5.103434373731926543e-01
-5.771117001728786056e-01 -5.635294965396622224e-01 1.358220363321638313e-02 2.275555258916126533e-01
-5.723402102996014706e-01 -5.580223358936831080e-01 1.431787440591836269e-02 -7.248492822250923728e-02
-5.675687204263242247e-01 -5.525240277423971724e-01 1.504469268392705228e-02 -3.564171361238623881e-01
-5.627972305530469788e-01 -5.470330698401962843e-01 1.576416071285069442e-02 -5.953408744816102161e-01
-5.580257406797697328e-01 -5.415481131327845032e-01 1.647762754698522958e-02 -7.675118891215277905e-01
-5.532542508064925979e-01 -5.360675704973636435e-01 1.718668030912895439e-02 -8.579322350222762239e-01
-5.484827609332153520e-01 -5.305897518826653281e-01 1.789300905055002389e-02 -8.576427324213315995e-01
-5.437112710599381060e-01 -5.251127790059847422e-01 1.859849205395336380e-02 -7.655299020424742862e-01
-5.389397811866609711e-01 -5.196346699352271115e-01 1.930511125143385964e-02 -5.924170773059409534e-01
-5.341682913133837252e-01 -5.141533502795226918e-01 2.001494103386103340e-02 -3.636023433976049990e-01
-5.293968014401064792e-01 -5.086667986422322985e-01 2.073000279787418076e-02 -1.151875266949495269e-01
-5.246253115668293443e-01 -5.031726218335684786e-01 2.145268973326086570e-02 1.169051183995309939e-01
-5.198538216935520984e-01 -4.976685474154339817e-01 2.218527427811811670e-02 3.103458018526681350e-01
-5.150823318202748524e-01 -4.921522048945772276e-01 2.293012692569762478e-02 4.639599230694207987e-01
-5.103108419469977175e-01 -4.866210764940224198e-01 2.368976545297529768e-02 5.934302990876197947e-01
-5.055393520737204716e-01 -4.810727328352791266e-01 2.446661923844134501e-02 7.166849750027121102e-01
-5.007678622004432256e-01 -4.755046346522426859e-01 2.526322754820053973e-02 8.380557940227318925e-01
-4.959963723271660352e-01 -4.699141764657166487e-01 2.608219586144938651e-02 9.418836933587905191e-01
-4.912248824538888448e-01 -4.642988671442192516e-01 2.692601530966959311e-02 1.000174592179557731e+00
-4.864533925806116543e-01 -4.586561294995029070e-01 2.779726308110874733e-02 9.891231890434913909e-01
-4.816819027073344084e-01 -4.529833537721454917e-01 2.869854893518891670e-02 9.031115834657975627e-01
-4.769104128340572180e-01 -4.472780821101427495e-01 2.963233072391446843e-02 7.570716296480689556e-01
-4.721389229607799720e-01 -4.415378292518470360e-01 3.060109370893293601e-02 5.771071495403491403e-01
-4.673674330875027816e-01 -4.357601127833654608e-01 3.160732030413732074e-02 3.879612405562178346e-01
-4.625959432142255912e-01 -4.299425933491030083e-01 3.265334986512258286e-02 2.072084751842754313e-01
-4.578244533409483452e-01 -4.240829391983546581e-01 3.374151414259368709e-02 4.893950042768568931e-02
-4.530529634676711548e-01 -4.181789119316618453e-01 3.487405153600930952e-02 -6.964846185253487088e-02
-4.482814735943939644e-01 -4.122285040741912598e-01 3.605296952020270451e-02 -1.286916581746189725e-01
-4.435099837211167184e-01 -4.062295093582083960e-01 3.728047436290832239e-02 -1.168604289613457414e-01
-4.387384938478395280e-01 -4.001801806240027903e-01 3.855831322383673765e-02 -4.612127185836101262e-02
-4.339670039745623376e-01 -3.940786791838301051e-01 3.988832479073223247e-02 4.323427903059307020e-02
-4.291955141012850916e-01 -3.879233800476339922e-01 4.127213405365109944e-02 9.575069193557184111e-02
-4.244240242280079012e-01 -3.817127303422859219e-01 4.271129388572197927e-02 6.757862756051546960e-02
-4.196525343547306552e-01 -3.754454903015742584e-01 4.420704405315639685e-02 -4.892020376529271353e-02
