# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -2.529356233689073659e-05 7.475031064029462602e-01 1.495006212805892520e+00 6.639388494896627524e-01 1.327877698979325505e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.422647051284595010e-01
-1.493987975951903735e+01 -2.865804138948462905e-05 7.475030035548776430e-01 1.495006007109755286e+00 6.639387466415941352e-01 1.327877493283188270e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.411350474777784303e-01
-1.487975951903807648e+01 -3.240914657478870459e-05 7.475028737638144127e-01 1.495005747527628825e+00 6.639386168505309049e-01 1.327877233701061810e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.400322671894441595e-01
-1.481963927855711383e+01 -3.661206194557184212e-05 7.475027094057529187e-01 1.495005418811505837e+00 6.639384524924694109e-01 1.327876904984938822e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.388637185844969091e-01
-1.475951903807615295e+01 -4.125339591528716718e-05 7.475025046465997303e-01 1.495005009293199461e+00 6.639382477333162225e-01 1.327876495466632445e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.377721008385621615e-01
-1.469939879759519030e+01 -4.641793976531586539e-05 7.475022481176685218e-01 1.495004496235337044e+00 6.639379912043850140e-01 1.327875982408770028e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.365465116682224478e-01
-1.463927855711422765e+01 -5.208413764258011159e-05 7.475019319061856349e-01 1.495003863812371270e+00 6.639376749929021271e-01 1.327875349985804254e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.352790605869812368e-01
-1.457915831663326678e+01 -5.838415498381711643e-05 7.475015376244246168e-01 1.495003075248849234e+00 6.639372807111411090e-01 1.327874561422282218e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.339844509174620169e-01
-1.451903807615230413e+01 -6.518690078887183405e-05 7.475010614048376301e-01 1.495002122809675260e+00 6.639368044915541223e-01 1.327873608983108245e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.326639998678953325e-01
-1.445891783567134325e+01 -7.275950178889717596e-05 7.475004696365413759e-01 1.495000939273082752e+00 6.639362127232578681e-01 1.327872425446515736e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.312277424887004385e-01
-1.439879759519038060e+01 -8.104483287228731033e-05 7.474997477958013059e-01 1.494999495591602612e+00 6.639354908825177981e-01 1.327870981765035596e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.298062659519434892e-01
-1.433867735470941795e+01 -9.000650633705537819e-05 7.474988794803232306e-01 1.494997758960646461e+00 6.639346225670397228e-01 1.327869245134079446e+00 8.356425691328349392e-02 1.671285138265669878e-01 4.283235909169717526e-01
