# X mode_0 mode_1
-1.169338677354709333e+01 6.570923578794910513e-01 3.429076421205088931e-01
-1.163326653306613245e+01 6.632042242439157853e-01 3.367957757560841592e-01
-1.157314629258517158e+01 6.695513600208732319e-01 3.304486399791268236e-01
-1.151302605210420893e+01 6.758897689469859360e-01 3.241102310530140640e-01
-1.145290581162324628e+01 6.822362820863226984e-01 3.177637179136772461e-01
-1.139278557114228363e+01 6.886206067291725796e-01 3.113793932708274204e-01
-1.133266533066132276e+01 6.950578221855470140e-01 3.049421778144529305e-01
-1.127254509018036188e+01 7.014735336081587835e-01 2.985264663918412720e-01
-1.121242484969939923e+01 7.079377742504322502e-01 2.920622257495676943e-01
-1.115230460921843658e+01 7.144307220995582686e-01 2.855692779004417869e-01
-1.109218436873747571e+01 7.209412395682437413e-01 2.790587604317562032e-01
-1.103206412825651306e+01 7.274095233611499456e-01 2.725904766388499989e-01
-1.097194388777555218e+01 7.338846600344576254e-01 2.661153399655422636e-01
-1.091182364729458953e+01 7.403134250298488706e-01 2.596865749701511850e-01
-1.085170340681362688e+01 7.468008914325954262e-01 2.531991085674045738e-01
-1.079158316633266423e+01 7.531533861226846760e-01 2.468466138773153240e-01
-1.073146292585170336e+01 7.595378882451677693e-01 2.404621117548322862e-01
-1.067134268537074249e+01 7.658961049154421330e-01 2.341038950845578670e-01
-1.061122244488977984e+01 7.722121252841078753e-01 2.277878747158922079e-01
-1.055110220440881719e+01 7.784892315750870928e-01 2.215107684249129349e-01
-1.049098196392785631e+01 7.847126834323547850e-01 2.152873165676452982e-01
-1.043086172344689366e+01 7.908370526016622604e-01 2.091629473983377396e-01
-1.037074148296593279e+01 7.968729583111807679e-01 2.031270416888192598e-01
-1.031062124248497014e+01 8.028768012492807360e-01 1.971231987507193195e-01
-1.025050100200400749e+01 8.088165919922628566e-01 1.911834080077371156e-01
-1.019038076152304662e+01 8.147191245448381913e-01 1.852808754551618919e-01
-1.013026052104208397e+01 8.204180579454924960e-01 1.795819420545074208e-01
-1.007014028056112309e+01 8.261136298171527503e-01 1.738863701828473052e-01
-1.001002004008016044e+01 8.317049306899986227e-01 1.682950693100013217e-01
-9.949899799599197792e+00 8.372019991339455514e-01 1.627980008660544764e-01
-9.889779559118236918e+00 8.426003862933542088e-01 1.573996137066456524e-01
-9.829659318637276044e+00 8.478755666963863069e-01 1.521244333036137486e-01
-9.769539078156313394e+00 8.530387369206987591e-01 1.469612630793013242e-01
-9.709418837675350744e+00 8.581312167092802756e-01 1.418687832907197521e-01
-9.649298597194388094e+00 8.630790172977039765e-01 1.369209827022960235e-01
-9.589178356713427220e+00 8.679239634497284417e-01 1.320760365502716416e-01
-9.529058116232466347e+00 8.726469381798025449e-01 1.273530618201973996e-01
-9.468937875751503697e+00 8.772713893352587222e-01 1.227286106647412500e-01
-9.408817635270541047e+00 8.817378243408613425e-01 1.182621756591385465e-01
-9.348697394789578397e+00 8.861196794519844433e-01 1.138803205480155706e-01
-9.288577154308617523e+00 8.903860372816908564e-01 1.096139627183090326e-01
-9.228456913827656649e+00 8.945219553222587550e-01 1.054780446777412034e-01
-9.168336673346693999e+00 8.985299236852505311e-01 1.014700763147494827e-01
-9.108216432865731349e+00 9.024497733244698505e-01 9.755022667553023275e-02
-9.048096192384768699e+00 9.062176021115360136e-01 9.378239788846398639e-02
-8.987975951903807825e+00 9.098478903134281648e-01 9.015210968657197399e-02
-8.927855711422846952e+00 9.133805593540325063e-01 8.661944064596750759e-02
-8.867735470941884302e+00 9.168071827192409984e-01 8.319281728075905713e-02
