# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-3.000000000000000000e+00 1.124557790751087860e-01 2.840110617377963886e-01 5.680221234755927773e-01 5.854368034128066417e-02 1.170873606825613283e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893193938559860845e-01
-2.993993993993993907e+00 1.104617204563642652e-01 2.829389802715461810e-01 5.658779605430923620e-01 5.747159887503042186e-02 1.149431977500608437e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893570215339077878e-01
-2.987987987987987815e+00 1.084449765829768042e-01 2.818867412853888754e-01 5.637734825707777508e-01 5.641935988887312320e-02 1.128387197777462464e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893978160323292137e-01
-2.981981981981982166e+00 1.064056164467684917e-01 2.808544821530680746e-01 5.617089643061361492e-01 5.538710075655233628e-02 1.107742015131046726e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893813554784393949e-01
-2.975975975975976073e+00 1.043437120118392292e-01 2.798423361948086940e-01 5.596846723896173881e-01 5.437495479829297651e-02 1.087499095965859530e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893341928801527629e-01
-2.969969969969969981e+00 1.022593382131290474e-01 2.788504322660816381e-01 5.577008645321632763e-01 5.338305086956591367e-02 1.067661017391318273e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893789946761213150e-01
-2.963963963963963888e+00 1.001525729547637633e-01 2.778788943054840699e-01 5.557577886109681398e-01 5.241151290896835235e-02 1.048230258179367047e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893295849905944017e-01
-2.957957957957957795e+00 9.802349710820368323e-02 2.769278408401864011e-01 5.538556816803728022e-01 5.146045944367066971e-02 1.029209188873413394e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893466542295772159e-01
-2.951951951951952147e+00 9.587219451030448703e-02 2.759973844473625482e-01 5.519947688947250963e-01 5.053000305084684451e-02 1.010600061016936890e-01 2.254673813965157314e-01 4.509347627930314628e-01 5.893483125031621084e-01
-2.945945945945946054e+00 9.369875196114174631e-02 2.750876311705421351e-01 5.501752623410842702e-01 4.962024977402641063e-02 9.924049954805282125e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893787751258764418e-01
-2.939939939939939961e+00 9.150325922176993920e-02 2.741986798903209843e-01 5.483973597806419686e-01 4.873129849380525985e-02 9.746259698761051971e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.894298972224824018e-01
-2.933933933933933869e+00 8.928580901181004670e-02 2.733306216490721252e-01 5.466612432981442504e-01 4.786324025255639381e-02 9.572648050511278761e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893393102159650843e-01
-2.927927927927927776e+00 8.704649700695765713e-02 2.724835389304149924e-01 5.449670778608299848e-01 4.701615753389928182e-02 9.403231506779856363e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893900104635168002e-01
-2.921921921921922127e+00 8.478542183633752671e-02 2.716575048942584392e-01 5.433150097885168783e-01 4.619012349774271470e-02 9.238024699548542940e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893795400707604326e-01
-2.915915915915916035e+00 8.250268507982738697e-02 2.708525825696306288e-01 5.417051651392612577e-01 4.538520117311489049e-02 9.077040234622978099e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893353116191407670e-01
-2.909909909909909942e+00 8.019839126526684403e-02 2.700688240080085789e-01 5.401376480160171578e-01 4.460144261149286832e-02 8.920288522298573664e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893248544555417245e-01
-2.903903903903903849e+00 7.787264786559422447e-02 2.693062694010036617e-01 5.386125388020073235e-01 4.383888800448793727e-02 8.767777600897587453e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893682297677302895e-01
-2.897897897897897757e+00 7.552556529595200185e-02 2.685649461671527627e-01 5.371298923343055254e-01 4.309756477063700353e-02 8.619512954127400706e-02 2.254673813965157314e-01 4.509347627930314628e-01 5.893551471378869477e-01
