# X true mean std 2std sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9 sample_10 sample_11 sample_12 sample_13 sample_14 sample_15 sample_16 sample_17 sample_18 sample_19 sample_20 sample_21 sample_22 sample_23 sample_24 sample_25 sample_26 sample_27 sample_28 sample_29
-1.439393939393939448e+00 3.855247599580131634e-01 -5.741860270500183105e-01 9.140314459800720215e-01 1.828062891960144043e+00 7.031317353248596191e-01 -6.493221521377563477e-01 -6.634429693222045898e-01 -1.943380832672119141e+00 -2.207505464553833008e+00 1.598312854766845703e-01 -1.697884321212768555e+00 -2.084365367889404297e+00 -4.938578605651855469e-02 -1.087425589561462402e+00 5.707222819328308105e-01 -2.232077121734619141e-01 -1.807671070098876953e+00 -1.826237440109252930e+00 1.150887250900268555e+00 -7.657229900360107422e-01 -5.861459374427795410e-01 -6.326109766960144043e-01 1.420338153839111328e-01 -7.828359603881835938e-01 -1.376177549362182617e+00 -6.261812448501586914e-01 -1.359567642211914062e-01 -6.261812448501586914e-01 -6.261812448501586914e-01 -1.678977370262145996e+00 -4.018580913543701172e-01 -8.624536991119384766e-01 1.039468050003051758e-01 4.917248785495758057e-01
-1.388888888888888840e+00 4.751137561601386228e-01 -5.296843647956848145e-01 8.976073265075683594e-01 1.795214653015136719e+00 7.165485024452209473e-01 -6.154464483261108398e-01 -6.006246805191040039e-01 -1.879829168319702148e+00 -2.138173341751098633e+00 2.030797004699707031e-01 -1.613888025283813477e+00 -2.010910511016845703e+00 -1.771026849746704102e-02 -1.024911165237426758e+00 5.590072274208068848e-01 -1.833453178405761719e-01 -1.767371296882629395e+00 -1.799318075180053711e+00 1.137983918190002441e+00 -6.860244274139404297e-01 -5.393199324607849121e-01 -5.855479836463928223e-01 2.115554809570312500e-01 -7.948029637336730957e-01 -1.317605376243591309e+00 -5.607377290725708008e-01 -1.212326586246490479e-01 -5.607377290725708008e-01 -5.607377290725708008e-01 -1.644474506378173828e+00 -3.436033725738525391e-01 -8.323532342910766602e-01 1.450512409210205078e-01 5.059158802032470703e-01
-1.338383838383838453e+00 5.400433766516916645e-01 -4.851832091808319092e-01 8.816176056861877441e-01 1.763235211372375488e+00 7.299652099609375000e-01 -5.815708637237548828e-01 -5.378066301345825195e-01 -1.816277742385864258e+00 -2.068841218948364258e+00 2.463278770446777344e-01 -1.529891967773437500e+00 -1.937456011772155762e+00 1.396518945693969727e-02 -9.623968601226806641e-01 5.472922325134277344e-01 -1.434830427169799805e-01 -1.727071642875671387e+00 -1.772398710250854492e+00 1.125080704689025879e+00 -6.063261032104492188e-01 -4.924940466880798340e-01 -5.384851098060607910e-01 2.810769081115722656e-01 -8.067699670791625977e-01 -1.259033203125000000e+00 -4.952944517135620117e-01 -1.065086126327514648e-01 -4.952944517135620117e-01 -4.952944517135620117e-01 -1.609971642494201660e+00 -2.853488922119140625e-01 -8.022528290748596191e-01 1.861554384231567383e-01 5.201067924499511719e-01
-1.287878787878787845e+00 5.825680811404527759e-01 -4.406815767288208008e-01 8.660881519317626953e-01 1.732176303863525391e+00 7.433819770812988281e-01 -5.476952791213989258e-01 -4.749884605407714844e-01 -1.752726316452026367e+00 -1.999509215354919434e+00 2.895761728286743164e-01 -1.445896148681640625e+00 -1.864001274108886719e+00 4.564064741134643555e-02 -8.998825550079345703e-01 5.355772376060485840e-01 -1.036207675933837891e-01 -1.686771988868713379e+00 -1.745479464530944824e+00 1.112177371978759766e+00 -5.266277790069580078e-01 -4.456681609153747559e-01 -4.914222359657287598e-01 3.505984544754028320e-01 -8.187369108200073242e-01 -1.200461149215698242e+00 -4.298511743545532227e-01 -9.178456664085388184e-02 -4.298511743545532227e-01 -4.298511743545532227e-01 -1.575468778610229492e+00 -2.270944118499755859e-01 -7.721524238586425781e-01 2.272596359252929688e-01 5.342977643013000488e-01
-1.237373737373737459e+00 6.048707591847501952e-01 -3.961807787418365479e-01 8.510416746139526367e-01 1.702083349227905273e+00 7.567987442016601562e-01 -5.138196945190429688e-01 -4.121702909469604492e-01 -1.689174652099609375e+00 -1.930177092552185059e+00 3.328244686126708984e-01 -1.361900091171264648e+00 -1.790546655654907227e+00 7.731610536575317383e-02 -8.373682498931884766e-01 5.238622426986694336e-01 -6.375855207443237305e-02 -1.646472334861755371e+00 -1.718560218811035156e+00 1.099274158477783203e+00 -4.469293355941772461e-01 -3.988422751426696777e-01 -4.443593621253967285e-01 4.201198816299438477e-01 -8.307038545608520508e-01 -1.141888976097106934e+00 -3.644078969955444336e-01 -7.706052064895629883e-02 -3.644078969955444336e-01 -3.644078969955444336e-01 -1.540966033935546875e+00 -1.688398122787475586e-01 -7.420520782470703125e-01 2.683639526367187500e-01 5.484887361526489258e-01
-1.186868686868686851e+00 6.090627301934579130e-01 -3.516793847084045410e-01 8.365061283111572266e-01 1.673012256622314453e+00 7.702155113220214844e-01 -4.799441099166870117e-01 -3.493521213531494141e-01 -1.625623226165771484e+00 -1.860845088958740234e+00 3.760727643966674805e-01 -1.277904152870178223e+00 -1.717091917991638184e+00 1.089915633201599121e-01 -7.748539447784423828e-01 5.121471881866455078e-01 -2.389633655548095703e-02 -1.606172561645507812e+00 -1.691640853881835938e+00 1.086370944976806641e+00 -3.672310113906860352e-01 -3.520163893699645996e-01 -3.972964882850646973e-01 4.896414279937744141e-01 -8.426707983016967773e-01 -1.083316922187805176e+00 -2.989646196365356445e-01 -6.233647465705871582e-02 -2.989646196365356445e-01 -2.989646196365356445e-01 -1.506463170051574707e+00 -1.105853319168090820e-01 -7.119516730308532715e-01 3.094681501388549805e-01 5.626796483993530273e-01
-1.136363636363636465e+00 5.971837434259958943e-01 -3.071780800819396973e-01 8.225088119506835938e-01 1.645017623901367188e+00 7.836322188377380371e-01 -4.460685253143310547e-01 -2.865339517593383789e-01 -1.562071800231933594e+00 -1.791513085365295410e+00 4.193210005760192871e-01 -1.193908095359802246e+00 -1.643637299537658691e+00 1.406670212745666504e-01 -7.123396396636962891e-01 5.004321932792663574e-01 1.596593856811523438e-02 -1.565872907638549805e+00 -1.664721488952636719e+00 1.073467731475830078e+00 -2.875326871871948242e-01 -3.051905035972595215e-01 -3.502336144447326660e-01 5.591629743576049805e-01 -8.546378016471862793e-01 -1.024744749069213867e+00 -2.335213422775268555e-01 -4.761242866516113281e-02 -2.335213422775268555e-01 -2.335213422775268555e-01 -1.471960306167602539e+00 -5.233085155487060547e-02 -6.818512678146362305e-01 3.505724072456359863e-01 5.768706798553466797e-01
-1.085858585858585856e+00 5.712019779923320772e-01 -2.626765966415405273e-01 8.090755939483642578e-01 1.618151187896728516e+00 7.970489263534545898e-01 -4.121929407119750977e-01 -2.237159013748168945e-01 -1.498520374298095703e+00 -1.722181081771850586e+00 4.625692963600158691e-01 -1.109912157058715820e+00 -1.570182561874389648e+00 1.723424792289733887e-01 -6.498254537582397461e-01 4.887171983718872070e-01 5.582821369171142578e-02 -1.525573253631591797e+00 -1.637802243232727051e+00 1.060564517974853516e+00 -2.078342437744140625e-01 -2.583646178245544434e-01 -3.031707406044006348e-01 6.286844015121459961e-01 -8.666048049926757812e-01 -9.661726951599121094e-01 -1.680780649185180664e-01 -3.288835287094116211e-02 -1.680780649185180664e-01 -1.680780649185180664e-01 -1.437457561492919922e+00 5.923748016357421875e-03 -6.517508625984191895e-01 3.916766643524169922e-01 5.910615921020507812e-01
-1.035353535353535470e+00 5.330140428529803742e-01 -2.181754410266876221e-01 7.962370514869689941e-01 1.592474102973937988e+00 8.104656934738159180e-01 -3.783173561096191406e-01 -1.608977317810058594e-01 -1.434968948364257812e+00 -1.652849078178405762e+00 5.058175921440124512e-01 -1.025916218757629395e+00 -1.496727943420410156e+00 2.040179371833801270e-01 -5.873111486434936523e-01 4.770022034645080566e-01 9.569042921066284180e-02 -1.485273599624633789e+00 -1.610882997512817383e+00 1.047661304473876953e+00 -1.281359195709228516e-01 -2.115387320518493652e-01 -2.561078667640686035e-01 6.982059478759765625e-01 -8.785717487335205078e-01 -9.076005220413208008e-01 -1.026347875595092773e-01 -1.816430687904357910e-02 -1.026347875595092773e-01 -1.026347875595092773e-01 -1.402954697608947754e+00 6.417822837829589844e-02 -6.216505169868469238e-01 4.327808618545532227e-01 6.052525639533996582e-01
-9.848484848484848619e-01 4.844449768190013383e-01 -1.736743003129959106e-01 7.840214967727661133e-01 1.568042993545532227e+00 8.238824605941772461e-01 -3.444417715072631836e-01 -9.807956218719482422e-02 -1.371417522430419922e+00 -1.583516955375671387e+00 5.490658879280090332e-01 -9.419201612472534180e-01 -1.423273205757141113e+00 2.356933951377868652e-01 -5.247968435287475586e-01 4.652871787548065186e-01 1.355527043342590332e-01 -1.444973945617675781e+00 -1.583963632583618164e+00 1.034757971763610840e+00 -4.843759536743164062e-02 -1.647128462791442871e-01 -2.090449929237365723e-01 7.677273750305175781e-01 -8.905386924743652344e-01 -8.490284681320190430e-01 -3.719151020050048828e-02 -3.440260887145996094e-03 -3.719151020050048828e-02 -3.719151020050048828e-02 -1.368451833724975586e+00 1.224327087402343750e-01 -5.915501117706298828e-01 4.738851189613342285e-01 6.194435358047485352e-01
-9.343434343434344758e-01 4.272482485520023854e-01 -1.291730105876922607e-01 7.724582552909851074e-01 1.544916510581970215e+00 8.372991681098937988e-01 -3.105661869049072266e-01 -3.526139259338378906e-02 -1.307865858078002930e+00 -1.514184951782226562e+00 5.923141241073608398e-01 -8.579242229461669922e-01 -1.349818587303161621e+00 2.673688530921936035e-01 -4.622825384140014648e-01 4.535721540451049805e-01 1.754149794578552246e-01 -1.404674291610717773e+00 -1.557044267654418945e+00 1.021854758262634277e+00 3.126084804534912109e-02 -1.178869605064392090e-01 -1.619821190834045410e-01 8.372489213943481445e-01 -9.025056362152099609e-01 -7.904562950134277344e-01 2.825176715850830078e-02 1.128378510475158691e-02 2.825176715850830078e-02 2.825176715850830078e-02 -1.333949089050292969e+00 1.806871891021728516e-01 -5.614497065544128418e-01 5.149893760681152344e-01 6.336344480514526367e-01
-8.838383838383838675e-01 3.631057565641374607e-01 -8.467172831296920776e-02 7.615773081779479980e-01 1.523154616355895996e+00 8.507159352302551270e-01 -2.766905426979064941e-01 2.755677700042724609e-02 -1.244314432144165039e+00 -1.444852828979492188e+00 6.355624794960021973e-01 -7.739281654357910156e-01 -1.276363849639892578e+00 2.990443110466003418e-01 -3.997681140899658203e-01 4.418571591377258301e-01 2.152772545814514160e-01 -1.364374637603759766e+00 -1.530125021934509277e+00 1.008951544761657715e+00 1.109592914581298828e-01 -7.106101512908935547e-02 -1.149191856384277344e-01 9.067704677581787109e-01 -9.144726395606994629e-01 -7.318841218948364258e-01 9.369516372680664062e-02 2.600786089897155762e-02 9.369516372680664062e-02 9.369516372680664062e-02 -1.299446105957031250e+00 2.389417886734008789e-01 -5.313493013381958008e-01 5.560936927795410156e-01 6.478254795074462891e-01
-8.333333333333332593e-01 2.936278292181070393e-01 -4.017034918069839478e-02 7.514087557792663574e-01 1.502817511558532715e+00 8.641326427459716797e-01 -2.428149580955505371e-01 9.037494659423828125e-02 -1.180763006210327148e+00 -1.375520825386047363e+00 6.788107156753540039e-01 -6.899321079254150391e-01 -1.202909111976623535e+00 3.307197690010070801e-01 -3.372538089752197266e-01 4.301421344280242920e-01 2.551395297050476074e-01 -1.324074983596801758e+00 -1.503205657005310059e+00 9.960482716560363770e-01 1.906576156616210938e-01 -2.423512935638427734e-02 -6.785631179809570312e-02 9.762920141220092773e-01 -9.264396429061889648e-01 -6.733120679855346680e-01 1.591384410858154297e-01 4.073190689086914062e-02 1.591384410858154297e-01 1.591384410858154297e-01 -1.264943361282348633e+00 2.971963286399841309e-01 -5.012488961219787598e-01 5.971978902816772461e-01 6.620163917541503906e-01
-7.828282828282828731e-01 2.203532247271585698e-01 4.330933094024658203e-03 7.419815063476562500e-01 1.483963012695312500e+00 8.775494098663330078e-01 -2.089393734931945801e-01 1.531930565834045410e-01 -1.117211461067199707e+00 -1.306188821792602539e+00 7.220590114593505859e-01 -6.059361696243286133e-01 -1.129454493522644043e+00 3.623952269554138184e-01 -2.747395634651184082e-01 4.184271097183227539e-01 2.950018048286437988e-01 -1.283775210380554199e+00 -1.476286411285400391e+00 9.831449985504150391e-01 2.703559398651123047e-01 2.259075641632080078e-02 -2.079343795776367188e-02 1.045813441276550293e+00 -9.384065866470336914e-01 -6.147398948669433594e-01 2.245817184448242188e-01 5.545596778392791748e-02 2.245817184448242188e-01 2.245817184448242188e-01 -1.230440616607666016e+00 3.554508686065673828e-01 -4.711485505104064941e-01 6.383021473884582520e-01 6.762073636054992676e-01
-7.323232323232322649e-01 1.447491311550853643e-01 4.883227497339248657e-02 7.333236932754516602e-01 1.466647386550903320e+00 8.909661769866943359e-01 -1.750637590885162354e-01 2.160112261772155762e-01 -1.053660035133361816e+00 -1.236856818199157715e+00 7.653073072433471680e-01 -5.219402313232421875e-01 -1.055999755859375000e+00 3.940706849098205566e-01 -2.122252583503723145e-01 4.067121148109436035e-01 3.348640203475952148e-01 -1.243475556373596191e+00 -1.449367046356201172e+00 9.702417850494384766e-01 3.500543832778930664e-01 6.941664218902587891e-02 2.626943588256835938e-02 1.115334987640380859e+00 -9.503735303878784180e-01 -5.561678409576416016e-01 2.900250554084777832e-01 7.018001377582550049e-02 2.900250554084777832e-01 2.900250554084777832e-01 -1.195937633514404297e+00 4.137054085731506348e-01 -4.410481452941894531e-01 6.794064044952392578e-01 6.903983354568481445e-01
-6.818181818181818787e-01 6.821116641622848586e-02 9.333354234695434570e-02 7.254639267921447754e-01 1.450927853584289551e+00 9.043828845024108887e-01 -1.411881744861602783e-01 2.788293361663818359e-01 -9.901085495948791504e-01 -1.167524814605712891e+00 8.085556030273437500e-01 -4.379441738128662109e-01 -9.825451374053955078e-01 4.257461428642272949e-01 -1.497110128402709961e-01 3.949971199035644531e-01 3.747262954711914062e-01 -1.203175902366638184e+00 -1.422447800636291504e+00 9.573385715484619141e-01 4.297527074813842773e-01 1.162425279617309570e-01 7.333230972290039062e-02 1.184856414794921875e+00 -9.623404741287231445e-01 -4.975956976413726807e-01 3.554683327674865723e-01 8.490407466888427734e-02 3.554683327674865723e-01 3.554683327674865723e-01 -1.161434888839721680e+00 4.719598889350891113e-01 -4.109477698802947998e-01 7.205106616020202637e-01 7.045893073081970215e-01
-6.313131313131312705e-01 -7.936621724525416699e-03 1.378349065780639648e-01 7.184281945228576660e-01 1.436856389045715332e+00 9.177996516227722168e-01 -1.073125898838043213e-01 3.416475057601928711e-01 -9.265570640563964844e-01 -1.098192811012268066e+00 8.518038392066955566e-01 -3.539482355117797852e-01 -9.090903997421264648e-01 4.574215710163116455e-01 -8.719670772552490234e-02 3.832821249961853027e-01 4.145885407924652100e-01 -1.162876129150390625e+00 -1.395528435707092285e+00 9.444352984428405762e-01 5.094510912895202637e-01 1.630684733390808105e-01 1.203951835632324219e-01 1.254378080368041992e+00 -9.743074774742126465e-01 -4.390235841274261475e-01 4.209116101264953613e-01 9.962812066078186035e-02 4.209116101264953613e-01 4.209116101264953613e-01 -1.126932024955749512e+00 5.302144289016723633e-01 -3.808473646640777588e-01 7.616149187088012695e-01 7.187802791595458984e-01
-5.808080808080808843e-01 -8.244175565174188813e-02 1.823360770940780640e-01 7.122395634651184082e-01 1.424479126930236816e+00 9.312163591384887695e-01 -7.343700528144836426e-02 4.044656753540039062e-01 -8.630055785179138184e-01 -1.028860688209533691e+00 8.950521349906921387e-01 -2.699522376060485840e-01 -8.356357812881469727e-01 4.890970289707183838e-01 -2.468240261077880859e-02 3.715671002864837646e-01 4.544508159160614014e-01 -1.122576475143432617e+00 -1.368609189987182617e+00 9.315320253372192383e-01 5.891494154930114746e-01 2.098943591117858887e-01 1.674580574035644531e-01 1.323899507522583008e+00 -9.862744212150573730e-01 -3.804514706134796143e-01 4.863548874855041504e-01 1.143521666526794434e-01 4.863548874855041504e-01 4.863548874855041504e-01 -1.092429161071777344e+00 5.884689688682556152e-01 -3.507469892501831055e-01 8.027191162109375000e-01 7.329711914062500000e-01
-5.303030303030302761e-01 -1.541233278994413314e-01 2.268376052379608154e-01 7.069216370582580566e-01 1.413843274116516113e+00 9.446331262588500977e-01 -3.956136107444763184e-02 4.672838449478149414e-01 -7.994540929794311523e-01 -9.595285654067993164e-01 9.383004903793334961e-01 -1.859561800956726074e-01 -7.621809244155883789e-01 5.207725167274475098e-01 3.783196210861206055e-02 3.598520755767822266e-01 4.943130910396575928e-01 -1.082276821136474609e+00 -1.341689825057983398e+00 9.186288118362426758e-01 6.688479185104370117e-01 2.567202746868133545e-01 2.145210206508636475e-01 1.393421053886413574e+00 -9.982414245605468750e-01 -3.218792974948883057e-01 5.517982840538024902e-01 1.290762424468994141e-01 5.517982840538024902e-01 5.517982840538024902e-01 -1.057926416397094727e+00 6.467235088348388672e-01 -3.206465542316436768e-01 8.438234329223632812e-01 7.471622228622436523e-01
-4.797979797979796679e-01 -2.218720011510962875e-01 2.713384628295898438e-01 7.024935483932495117e-01 1.404987096786499023e+00 9.580498933792114258e-01 -5.685806274414062500e-03 5.301019549369812012e-01 -7.359026074409484863e-01 -8.901966214179992676e-01 9.815486669540405273e-01 -1.019602417945861816e-01 -6.887263059616088867e-01 5.524479746818542480e-01 1.003462076187133789e-01 3.481370806694030762e-01 5.341753363609313965e-01 -1.041977167129516602e+00 -1.314770460128784180e+00 9.057255983352661133e-01 7.485462427139282227e-01 3.035461306571960449e-01 2.615838646888732910e-01 1.462942600250244141e+00 -1.010208368301391602e+00 -2.633071839809417725e-01 6.172415018081665039e-01 1.438002884387969971e-01 6.172415018081665039e-01 6.172415018081665039e-01 -1.023423552513122559e+00 7.049779891967773438e-01 -2.905462086200714111e-01 8.849276304244995117e-01 7.613531351089477539e-01
-4.292929292929295038e-01 -2.846500082396324904e-01 3.158400058746337891e-01 6.989726424217224121e-01 1.397945284843444824e+00 9.714666008949279785e-01 2.818980813026428223e-02 5.929201245307922363e-01 -6.723511219024658203e-01 -8.208645582199096680e-01 1.024796962738037109e+00 -1.796418428421020508e-02 -6.152715682983398438e-01 5.841234326362609863e-01 1.628605723381042480e-01 3.364220559597015381e-01 5.740376114845275879e-01 -1.001677513122558594e+00 -1.287851214408874512e+00 8.928223252296447754e-01 8.282446265220642090e-01 3.503720462322235107e-01 3.086467683315277100e-01 1.532464027404785156e+00 -1.022175312042236328e+00 -2.047350406646728516e-01 6.826848387718200684e-01 1.585243493318557739e-01 6.826848387718200684e-01 6.826848387718200684e-01 -9.889206886291503906e-01 7.632325887680053711e-01 -2.604457736015319824e-01 9.260319471359252930e-01 7.755441069602966309e-01
-3.787878787878788955e-01 -3.414911521474307543e-01 3.603416383266448975e-01 6.963723897933959961e-01 1.392744779586791992e+00 9.848833680152893066e-01 6.206539273262023926e-02 6.557382941246032715e-01 -6.087996959686279297e-01 -7.515324950218200684e-01 1.068045258522033691e+00 6.603181362152099609e-02 -5.418169498443603516e-01 6.157988905906677246e-01 2.253748476505279541e-01 3.247070610523223877e-01 6.138998270034790039e-01 -9.613777995109558105e-01 -1.260931968688964844e+00 8.799191117286682129e-01 9.079430103302001953e-01 3.971979320049285889e-01 3.557096421718597412e-01 1.601985573768615723e+00 -1.034142255783081055e+00 -1.461629271507263184e-01 7.481281757354736328e-01 1.732483953237533569e-01 7.481281757354736328e-01 7.481281757354736328e-01 -9.544178843498229980e-01 8.214870691299438477e-01 -2.303453981876373291e-01 9.671361446380615234e-01 7.897350788116455078e-01
-3.282828282828282873e-01 -3.915008060063234208e-01 4.048427641391754150e-01 6.947032213211059570e-01 1.389406442642211914e+00 9.983000755310058594e-01 9.594099223613739014e-02 7.185564041137695312e-01 -5.452481508255004883e-01 -6.822004914283752441e-01 1.111293554306030273e+00 1.500277519226074219e-01 -4.683622717857360840e-01 6.474743485450744629e-01 2.878891229629516602e-01 3.129920363426208496e-01 6.537621021270751953e-01 -9.210781455039978027e-01 -1.234012603759765625e+00 8.670158386230468750e-01 9.876413345336914062e-01 4.440238177776336670e-01 4.027725160121917725e-01 1.671507120132446289e+00 -1.046109318733215332e+00 -8.759081363677978516e-02 8.135714530944824219e-01 1.879724562168121338e-01 8.135714530944824219e-01 8.135714530944824219e-01 -9.199150800704956055e-01 8.797416090965270996e-01 -2.002449929714202881e-01 1.008240461349487305e+00 8.039260506629943848e-01
-2.777777777777776791e-01 -4.338559130975969680e-01 4.493437409400939941e-01 6.939722299575805664e-01 1.387944459915161133e+00 1.011716842651367188e+00 1.298165768384933472e-01 7.813745737075805664e-01 -4.816967248916625977e-01 -6.128684878349304199e-01 1.154541850090026855e+00 2.340237498283386230e-01 -3.949075937271118164e-01 6.791498064994812012e-01 3.504034280776977539e-01 3.012770414352416992e-01 6.936243772506713867e-01 -8.807784318923950195e-01 -1.207093238830566406e+00 8.541126251220703125e-01 1.067339658737182617e+00 4.908497333526611328e-01 4.498353898525238037e-01 1.741028547286987305e+00 -1.058076262474060059e+00 -2.901870012283325195e-02 8.790147304534912109e-01 2.026965022087097168e-01 8.790147304534912109e-01 8.790147304534912109e-01 -8.854122161865234375e-01 9.379961490631103516e-01 -1.701446175575256348e-01 1.049344658851623535e+00 8.181169629096984863e-01
-2.272727272727275150e-01 -4.678049868519908450e-01 4.938454926013946533e-01 6.941816806793212891e-01 1.388363361358642578e+00 1.025133609771728516e+00 1.636921763420104980e-01 8.441927433013916016e-01 -4.181452393531799316e-01 -5.435364246368408203e-01 1.197790145874023438e+00 3.180197775363922119e-01 -3.214529156684875488e-01 7.108252644538879395e-01 4.129177331924438477e-01 2.895620167255401611e-01 7.334866523742675781e-01 -8.404787778854370117e-01 -1.180173993110656738e+00 8.412093520164489746e-01 1.147038102149963379e+00 5.376756191253662109e-01 4.968982934951782227e-01 1.810550093650817871e+00 -1.070043206214904785e+00 2.955341339111328125e-02 9.444580078125000000e-01 2.174205482006072998e-01 9.444580078125000000e-01 9.444580078125000000e-01 -8.509094119071960449e-01 9.962506294250488281e-01 -1.400442123413085938e-01 1.090448856353759766e+00 8.323079347610473633e-01
-1.767676767676769067e-01 -4.926681108496986927e-01 5.383466482162475586e-01 6.953308582305908203e-01 1.390661716461181641e+00 1.038550376892089844e+00 1.975677907466888428e-01 9.070109128952026367e-01 -3.545937538146972656e-01 -4.742043614387512207e-01 1.241038441658020020e+00 4.020157754421234131e-01 -2.479982078075408936e-01 7.425007224082946777e-01 4.754320383071899414e-01 2.778470218181610107e-01 7.733489274978637695e-01 -8.001791238784790039e-01 -1.153254628181457520e+00 8.283061385154724121e-01 1.226736545562744141e+00 5.845015048980712891e-01 5.439611673355102539e-01 1.880071640014648438e+00 -1.082010149955749512e+00 8.812555670738220215e-02 1.009901285171508789e+00 2.321446090936660767e-01 1.009901285171508789e+00 1.009901285171508789e+00 -8.164065480232238770e-01 1.054505228996276855e+00 -1.099438220262527466e-01 1.131553173065185547e+00 8.464989066123962402e-01
-1.262626262626262985e-01 -5.078369388203666235e-01 5.828481912612915039e-01 6.974159479141235352e-01 1.394831895828247070e+00 1.051967144012451172e+00 2.314433753490447998e-01 9.698290824890136719e-01 -2.910422682762145996e-01 -4.048723280429840088e-01 1.284286737442016602e+00 4.860118031501770020e-01 -1.745435148477554321e-01 7.741761803627014160e-01 5.379463434219360352e-01 2.661319971084594727e-01 8.132112026214599609e-01 -7.598794102668762207e-01 -1.126335382461547852e+00 8.154028654098510742e-01 1.306434869766235352e+00 6.313274502754211426e-01 5.910241007804870605e-01 1.949593067169189453e+00 -1.093977212905883789e+00 1.466976851224899292e-01 1.075344681739807129e+00 2.468686699867248535e-01 1.075344681739807129e+00 1.075344681739807129e+00 -7.819037437438964844e-01 1.112759709358215332e+00 -7.984342426061630249e-02 1.172657370567321777e+00 8.606898784637451172e-01
-7.575757575757569029e-02 -5.127746946430945529e-01 6.273490786552429199e-01 7.004270553588867188e-01 1.400854110717773438e+00 1.065383791923522949e+00 2.653189599514007568e-01 1.032647252082824707e+00 -2.274908125400543213e-01 -3.355402946472167969e-01 1.327535033226013184e+00 5.700078010559082031e-01 -1.010888367891311646e-01 8.058516383171081543e-01 6.004606485366821289e-01 2.544170022010803223e-01 8.530734181404113770e-01 -7.195797562599182129e-01 -1.099416017532348633e+00 8.024996519088745117e-01 1.386133193969726562e+00 6.781533360481262207e-01 6.380869746208190918e-01 2.019114494323730469e+00 -1.105944156646728516e+00 2.052697986364364624e-01 1.140787959098815918e+00 2.615927159786224365e-01 1.140787959098815918e+00 1.140787959098815918e+00 -7.474008798599243164e-01 1.171014189720153809e+00 -4.974303394556045532e-02 1.213761687278747559e+00 8.748808503150939941e-01
-2.525252525252508207e-02 -5.070161723464354786e-01 6.718506217002868652e-01 7.043544054031372070e-01 1.408708810806274414e+00 1.078800559043884277e+00 2.991945743560791016e-01 1.095465421676635742e+00 -1.639393270015716553e-01 -2.662082612514495850e-01 1.370783329010009766e+00 6.540037393569946289e-01 -2.763414755463600159e-02 8.375270962715148926e-01 6.629749536514282227e-01 2.427019774913787842e-01 8.929356932640075684e-01 -6.792800426483154297e-01 -1.072496771812438965e+00 7.895963788032531738e-01 1.465831637382507324e+00 7.249792218208312988e-01 6.851498484611511230e-01 2.088636159896850586e+00 -1.117911100387573242e+00 2.638419270515441895e-01 1.206231236457824707e+00 2.763167619705200195e-01 1.206231236457824707e+00 1.206231236457824707e+00 -7.128980755805969238e-01 1.229268789291381836e+00 -1.964263804256916046e-02 1.254865884780883789e+00 8.890718221664428711e-01
2.525252525252508207e-02 -4.901677361083963125e-01 7.163518667221069336e-01 7.091804742813110352e-01 1.418360948562622070e+00 1.092217326164245605e+00 3.330701589584350586e-01 1.158283472061157227e+00 -1.003878414630889893e-01 -1.968762278556823730e-01 1.414031505584716797e+00 7.379997968673706055e-01 4.582053795456886292e-02 8.692025542259216309e-01 7.254892587661743164e-01 2.309869825839996338e-01 9.327979683876037598e-01 -6.389803886413574219e-01 -1.045577406883239746e+00 7.766931653022766113e-01 1.545529961585998535e+00 7.718051075935363770e-01 7.322127223014831543e-01 2.158157587051391602e+00 -1.129878044128417969e+00 3.224140405654907227e-01 1.271674513816833496e+00 2.910408377647399902e-01 1.271674513816833496e+00 1.271674513816833496e+00 -6.783952116966247559e-01 1.287523269653320312e+00 1.045775599777698517e-02 1.295970201492309570e+00 9.032627344131469727e-01
7.575757575757569029e-02 -4.619073202564364378e-01 7.608532309532165527e-01 7.148886322975158691e-01 1.429777264595031738e+00 1.105634093284606934e+00 3.669457733631134033e-01 1.221101641654968262e+00 -3.683636337518692017e-02 -1.275441944599151611e-01 1.457279801368713379e+00 8.219957351684570312e-01 1.192752271890640259e-01 9.008780121803283691e-01 7.880035638809204102e-01 2.192719578742980957e-01 9.726602435111999512e-01 -5.986806750297546387e-01 -1.018658161163330078e+00 7.637898921966552734e-01 1.625228404998779297e+00 8.186309933662414551e-01 7.792755961418151855e-01 2.227679252624511719e+00 -1.141844987869262695e+00 3.809861540794372559e-01 1.337117791175842285e+00 3.057648837566375732e-01 1.337117791175842285e+00 1.337117791175842285e+00 -6.438924074172973633e-01 1.345777869224548340e+00 4.055815190076828003e-02 1.337074398994445801e+00 9.174537062644958496e-01
