# X true mean std 2std sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9 sample_10 sample_11 sample_12 sample_13 sample_14 sample_15 sample_16 sample_17 sample_18 sample_19 sample_20 sample_21 sample_22 sample_23 sample_24 sample_25 sample_26 sample_27 sample_28 sample_29
-9.848484848484848619e-01 4.844449768190013383e-01 1.334584355354309082e-01 8.258376121520996094e-01 1.651675224304199219e+00 -2.898998260498046875e-01 -5.964815616607666016e-02 -7.652506828308105469e-01 7.035247087478637695e-01 3.432683944702148438e-01 6.060547828674316406e-01 -1.202748775482177734e+00 -1.550855636596679688e-01 1.345047235488891602e+00 -5.105524659156799316e-01 -2.171594619750976562e+00 -2.171594619750976562e+00 1.672236919403076172e-01 -4.582703113555908203e-02 1.391055345535278320e+00 1.391055345535278320e+00 -2.171594619750976562e+00 -1.841092109680175781e-02 6.060547828674316406e-01 1.305986881256103516e+00 2.867251634597778320e-01 -2.831065654754638672e-01 2.529842853546142578e-01 1.309455037117004395e-01 -2.898998260498046875e-01 2.867251634597778320e-01 3.933815956115722656e-01 -1.704625606536865234e+00 -2.898998260498046875e-01 -9.537220001220703125e-01
-9.343434343434344758e-01 4.272482485520023854e-01 2.011615037918090820e-01 8.091692924499511719e-01 1.618338584899902344e+00 -2.224470376968383789e-01 5.624651908874511719e-03 -7.166355848312377930e-01 8.013812303543090820e-01 4.146881103515625000e-01 6.682728528976440430e-01 -1.124653339385986328e+00 -8.491528034210205078e-02 1.376301169395446777e+00 -4.377996325492858887e-01 -2.011817455291748047e+00 -2.011817455291748047e+00 2.276494503021240234e-01 2.109324932098388672e-02 1.430668830871582031e+00 1.430668830871582031e+00 -2.011817455291748047e+00 1.577430963516235352e-02 6.682728528976440430e-01 1.349916219711303711e+00 3.367093205451965332e-01 -1.803104877471923828e-01 3.351014852523803711e-01 1.692003011703491211e-01 -2.224470376968383789e-01 3.367093205451965332e-01 4.608204364776611328e-01 -1.592940568923950195e+00 -2.224470376968383789e-01 -8.474377393722534180e-01
-8.838383838383838675e-01 3.631057565641374607e-01 2.688642442226409912e-01 7.929799556732177734e-01 1.585959911346435547e+00 -1.549941301345825195e-01 7.089745998382568359e-02 -6.680206060409545898e-01 8.992377519607543945e-01 4.861078262329101562e-01 7.304911613464355469e-01 -1.046557664871215820e+00 -1.474499702453613281e-02 1.407555103302001953e+00 -3.650467991828918457e-01 -1.852040290832519531e+00 -1.852040290832519531e+00 2.880752086639404297e-01 8.801352977752685547e-02 1.470282316207885742e+00 1.470282316207885742e+00 -1.852040290832519531e+00 4.995959997177124023e-02 7.304911613464355469e-01 1.393845796585083008e+00 3.866935968399047852e-01 -7.751441001892089844e-02 4.172188043594360352e-01 2.074550986289978027e-01 -1.549941301345825195e-01 3.866935968399047852e-01 5.282595157623291016e-01 -1.481255531311035156e+00 -1.549941301345825195e-01 -7.411534786224365234e-01
-8.333333333333332593e-01 2.936278292181070393e-01 3.365669548511505127e-01 7.772997021675109863e-01 1.554599404335021973e+00 -8.754146099090576172e-02 1.361702680587768555e-01 -6.194055080413818359e-01 9.970942735671997070e-01 5.575274229049682617e-01 7.927092313766479492e-01 -9.684622883796691895e-01 5.542528629302978516e-02 1.438808917999267578e+00 -2.922939658164978027e-01 -1.692263126373291016e+00 -1.692263126373291016e+00 3.485009670257568359e-01 1.549336910247802734e-01 1.509895682334899902e+00 1.509895682334899902e+00 -1.692263126373291016e+00 8.414483070373535156e-02 7.927092313766479492e-01 1.437775135040283203e+00 4.366778135299682617e-01 2.528166770935058594e-02 4.993360042572021484e-01 2.457098364830017090e-01 -8.754146099090576172e-02 4.366778135299682617e-01 5.956984758377075195e-01 -1.369570612907409668e+00 -8.754146099090576172e-02 -6.348693370819091797e-01
-7.828282828282828731e-01 2.203532247271585698e-01 4.042701721191406250e-01 7.621592283248901367e-01 1.524318456649780273e+00 -2.008867263793945312e-02 2.014430761337280273e-01 -5.707905292510986328e-01 1.094950795173645020e+00 6.289470195770263672e-01 8.549274206161499023e-01 -8.903667330741882324e-01 1.255954504013061523e-01 1.470062732696533203e+00 -2.195411324501037598e-01 -1.532485961914062500e+00 -1.532485961914062500e+00 4.089267253875732422e-01 2.218538522720336914e-01 1.549509048461914062e+00 1.549509048461914062e+00 -1.532485961914062500e+00 1.183300614356994629e-01 8.549274206161499023e-01 1.481704592704772949e+00 4.866620302200317383e-01 1.280776262283325195e-01 5.814532041549682617e-01 2.839645743370056152e-01 -2.008867263793945312e-02 4.866620302200317383e-01 6.631373167037963867e-01 -1.257885694503784180e+00 -2.008867263793945312e-02 -5.285851955413818359e-01
-7.323232323232322649e-01 1.447491311550853643e-01 4.719727337360382080e-01 7.475929260253906250e-01 1.495185852050781250e+00 4.736411571502685547e-02 2.667158246040344238e-01 -5.221755504608154297e-01 1.192807316780090332e+00 7.003667354583740234e-01 9.171455502510070801e-01 -8.122712969779968262e-01 1.957657337188720703e-01 1.501316666603088379e+00 -1.467882990837097168e-01 -1.372708797454833984e+00 -1.372708797454833984e+00 4.693524837493896484e-01 2.887741327285766602e-01 1.589122533798217773e+00 1.589122533798217773e+00 -1.372708797454833984e+00 1.525153219699859619e-01 9.171455502510070801e-01 1.525634050369262695e+00 5.366462469100952148e-01 2.308735847473144531e-01 6.635704040527343750e-01 3.222193121910095215e-01 4.736411571502685547e-02 5.366462469100952148e-01 7.305762767791748047e-01 -1.146200776100158691e+00 4.736411571502685547e-02 -4.223010540008544922e-01
-6.818181818181818787e-01 6.821116641622848586e-02 5.396760106086730957e-01 7.336329221725463867e-01 1.467265844345092773e+00 1.148169040679931641e-01 3.319886326789855957e-01 -4.735604822635650635e-01 1.290663838386535645e+00 7.717863321304321289e-01 9.793636798858642578e-01 -7.341758608818054199e-01 2.659359574317932129e-01 1.532570481300354004e+00 -7.403552532196044922e-02 -1.212931871414184570e+00 -1.212931871414184570e+00 5.297781825065612793e-01 3.556943535804748535e-01 1.628736019134521484e+00 1.628736019134521484e+00 -1.212931871414184570e+00 1.867005825042724609e-01 9.793636798858642578e-01 1.569563388824462891e+00 5.866304636001586914e-01 3.336696624755859375e-01 7.456876039505004883e-01 3.604741096496582031e-01 1.148169040679931641e-01 5.866304636001586914e-01 7.980152368545532227e-01 -1.034515857696533203e+00 1.148169040679931641e-01 -3.160169124603271484e-01
-6.313131313131312705e-01 -7.936621724525416699e-03 6.073786020278930664e-01 7.203156352043151855e-01 1.440631270408630371e+00 1.822696328163146973e-01 3.972613811492919922e-01 -4.249455034732818604e-01 1.388520240783691406e+00 8.432059884071350098e-01 1.041581869125366211e+00 -6.560803651809692383e-01 3.361061811447143555e-01 1.563824415206909180e+00 -1.282751560211181641e-03 -1.053154706954956055e+00 -1.053154706954956055e+00 5.902039408683776855e-01 4.226145744323730469e-01 1.668349385261535645e+00 1.668349385261535645e+00 -1.053154706954956055e+00 2.208858132362365723e-01 1.041581869125366211e+00 1.613492965698242188e+00 6.366146802902221680e-01 4.364656209945678711e-01 8.278046846389770508e-01 3.987288475036621094e-01 1.822696328163146973e-01 6.366146802902221680e-01 8.654541373252868652e-01 -9.228309392929077148e-01 1.822696328163146973e-01 -2.097327709197998047e-01
-5.808080808080808843e-01 -8.244175565174188813e-02 6.750823855400085449e-01 7.076778411865234375e-01 1.415355682373046875e+00 2.497224211692810059e-01 4.625341296195983887e-01 -3.763304650783538818e-01 1.486376762390136719e+00 9.146256446838378906e-01 1.103799939155578613e+00 -5.779848694801330566e-01 4.062764048576354980e-01 1.595078229904174805e+00 7.147008180618286133e-02 -8.933776021003723145e-01 -8.933776021003723145e-01 6.506296396255493164e-01 4.895347356796264648e-01 1.707962751388549805e+00 1.707962751388549805e+00 -8.933776021003723145e-01 2.550710737705230713e-01 1.103799939155578613e+00 1.657422304153442383e+00 6.865988969802856445e-01 5.392616987228393555e-01 9.099219441413879395e-01 4.369836151599884033e-01 2.497224211692810059e-01 6.865988969802856445e-01 9.328930974006652832e-01 -8.111460208892822266e-01 2.497224211692810059e-01 -1.034485101699829102e-01
-5.303030303030302761e-01 -1.541233278994413314e-01 7.427849173545837402e-01 6.957553625106811523e-01 1.391510725021362305e+00 3.171752691268920898e-01 5.278069972991943359e-01 -3.277153670787811279e-01 1.584233403205871582e+00 9.860453605651855469e-01 1.166018128395080566e+00 -4.998893141746520996e-01 4.764467477798461914e-01 1.626332044601440430e+00 1.442229747772216797e-01 -7.336003184318542480e-01 -7.336003184318542480e-01 7.110554575920104980e-01 5.564550757408142090e-01 1.747576236724853516e+00 1.747576236724853516e+00 -7.336003184318542480e-01 2.892563641071319580e-01 1.166018128395080566e+00 1.701351761817932129e+00 7.365831136703491211e-01 6.420577764511108398e-01 9.920392036437988281e-01 4.752384126186370850e-01 3.171752691268920898e-01 7.365831136703491211e-01 1.000332117080688477e+00 -6.994608640670776367e-01 3.171752691268920898e-01 2.835750579833984375e-03
-4.797979797979796679e-01 -2.218720011510962875e-01 8.104877471923828125e-01 6.845858693122863770e-01 1.369171738624572754e+00 3.846279978752136230e-01 5.930797457695007324e-01 -2.791004180908203125e-01 1.682089805603027344e+00 1.057464957237243652e+00 1.228236198425292969e+00 -4.217938780784606934e-01 5.466169118881225586e-01 1.657585978507995605e+00 2.169757485389709473e-01 -5.738232731819152832e-01 -5.738232731819152832e-01 7.714811563491821289e-01 6.233752369880676270e-01 1.787189722061157227e+00 1.787189722061157227e+00 -5.738232731819152832e-01 3.234415650367736816e-01 1.228236198425292969e+00 1.745281219482421875e+00 7.865673303604125977e-01 7.448537349700927734e-01 1.074156284332275391e+00 5.134931206703186035e-01 3.846279978752136230e-01 7.865673303604125977e-01 1.067770957946777344e+00 -5.877760648727416992e-01 3.846279978752136230e-01 1.091197729110717773e-01
-4.292929292929295038e-01 -2.846500082396324904e-01 8.781902790069580078e-01 6.742073297500610352e-01 1.348414659500122070e+00 4.520807862281799316e-01 6.583525538444519043e-01 -2.304853498935699463e-01 1.779946327209472656e+00 1.128884553909301758e+00 1.290454387664794922e+00 -3.436983823776245117e-01 6.167871952056884766e-01 1.688839793205261230e+00 2.897285819053649902e-01 -4.140461087226867676e-01 -4.140461087226867676e-01 8.319069147109985352e-01 6.902954578399658203e-01 1.826803088188171387e+00 1.826803088188171387e+00 -4.140461087226867676e-01 3.576268553733825684e-01 1.290454387664794922e+00 1.789210557937622070e+00 8.365515470504760742e-01 8.476498126983642578e-01 1.156273603439331055e+00 5.517479181289672852e-01 4.520807862281799316e-01 8.365515470504760742e-01 1.135210037231445312e+00 -4.760909974575042725e-01 4.520807862281799316e-01 2.154040336608886719e-01
-3.787878787878788955e-01 -3.414911521474307543e-01 9.458932876586914062e-01 6.646564006805419922e-01 1.329312801361083984e+00 5.195335745811462402e-01 7.236253023147583008e-01 -1.818703413009643555e-01 1.877802848815917969e+00 1.200304269790649414e+00 1.352672576904296875e+00 -2.656028866767883301e-01 6.869574189186096191e-01 1.720093727111816406e+00 3.624813556671142578e-01 -2.542689442634582520e-01 -2.542689442634582520e-01 8.923326730728149414e-01 7.572156786918640137e-01 1.866416573524475098e+00 1.866416573524475098e+00 -2.542689442634582520e-01 3.918120861053466797e-01 1.352672576904296875e+00 1.833140015602111816e+00 8.865357637405395508e-01 9.504458308219909668e-01 1.238390684127807617e+00 5.900026559829711914e-01 5.195335745811462402e-01 8.865357637405395508e-01 1.202648878097534180e+00 -3.644060790538787842e-01 5.195335745811462402e-01 3.216881752014160156e-01
-3.282828282828282873e-01 -3.915008060063234208e-01 1.013596773147583008e+00 6.559700965881347656e-01 1.311940193176269531e+00 5.869863033294677734e-01 7.888981103897094727e-01 -1.332553327083587646e-01 1.975659370422363281e+00 1.271723985671997070e+00 1.414890646934509277e+00 -1.875074505805969238e-01 7.571276426315307617e-01 1.751347541809082031e+00 4.352341890335083008e-01 -9.449189901351928711e-02 -9.449189901351928711e-02 9.527584314346313477e-01 8.241358995437622070e-01 1.906029939651489258e+00 1.906029939651489258e+00 -9.449189901351928711e-02 4.259973168373107910e-01 1.414890646934509277e+00 1.877069473266601562e+00 9.365199804306030273e-01 1.053241848945617676e+00 1.320508003234863281e+00 6.282573938369750977e-01 5.869863033294677734e-01 9.365199804306030273e-01 1.270087838172912598e+00 -2.527211010456085205e-01 5.869863033294677734e-01 4.279723167419433594e-01
-2.777777777777776791e-01 -4.338559130975969680e-01 1.081298112869262695e+00 6.481818556785583496e-01 1.296363711357116699e+00 6.544390916824340820e-01 8.541709184646606445e-01 -8.464032411575317383e-02 2.073515892028808594e+00 1.343143582344055176e+00 1.477108836174011230e+00 -1.094119548797607422e-01 8.272979259490966797e-01 1.782601356506347656e+00 5.079870223999023438e-01 6.528526544570922852e-02 6.528526544570922852e-02 1.013184070587158203e+00 8.910561203956604004e-01 1.945643424987792969e+00 1.945643424987792969e+00 6.528526544570922852e-02 4.601825773715972900e-01 1.477108836174011230e+00 1.920998930931091309e+00 9.865041971206665039e-01 1.156037807464599609e+00 1.402625083923339844e+00 6.665121912956237793e-01 6.544390916824340820e-01 9.865041971206665039e-01 1.337526798248291016e+00 -1.410361826419830322e-01 6.544390916824340820e-01 5.342565178871154785e-01
-2.272727272727275150e-01 -4.678049868519908450e-01 1.149001836776733398e+00 6.413252353668212891e-01 1.282650470733642578e+00 7.218918800354003906e-01 9.194437265396118164e-01 -3.602528572082519531e-02 2.171372413635253906e+00 1.414563179016113281e+00 1.539326906204223633e+00 -3.131645917892456055e-02 8.974682092666625977e-01 1.813855290412902832e+00 5.807397961616516113e-01 2.250624299049377441e-01 2.250624299049377441e-01 1.073609828948974609e+00 9.579763412475585938e-01 1.985256791114807129e+00 1.985256791114807129e+00 2.250624299049377441e-01 4.943678379058837891e-01 1.539326906204223633e+00 1.964928388595581055e+00 1.036488413810729980e+00 1.258833885192871094e+00 1.484742403030395508e+00 7.047669291496276855e-01 7.218918800354003906e-01 1.036488413810729980e+00 1.404965758323669434e+00 -2.935120463371276855e-02 7.218918800354003906e-01 6.405407190322875977e-01
-1.767676767676769067e-01 -4.926681108496986927e-01 1.216704368591308594e+00 6.354299187660217285e-01 1.270859837532043457e+00 7.893446683883666992e-01 9.847164750099182129e-01 1.258975267410278320e-02 2.269228935241699219e+00 1.485982894897460938e+00 1.601545095443725586e+00 4.677903652191162109e-02 9.676384329795837402e-01 1.845109105110168457e+00 6.534926295280456543e-01 3.848395943641662598e-01 3.848395943641662598e-01 1.134035587310791016e+00 1.024896621704101562e+00 2.024870157241821289e+00 2.024870157241821289e+00 3.848395943641662598e-01 5.285530686378479004e-01 1.601545095443725586e+00 2.008857727050781250e+00 1.086472630500793457e+00 1.361629962921142578e+00 1.566859483718872070e+00 7.430217266082763672e-01 7.893446683883666992e-01 1.086472630500793457e+00 1.472404718399047852e+00 8.233377337455749512e-02 7.893446683883666992e-01 7.468248605728149414e-01
-1.262626262626262985e-01 -5.078369388203666235e-01 1.284406661987304688e+00 6.305230855941772461e-01 1.261046171188354492e+00 8.567974567413330078e-01 1.049989223480224609e+00 6.120477616786956787e-02 2.367085456848144531e+00 1.557402491569519043e+00 1.663763284683227539e+00 1.248745322227478027e-01 1.037808656692504883e+00 1.876363039016723633e+00 7.262454628944396973e-01 5.446166992187500000e-01 5.446166992187500000e-01 1.194461345672607422e+00 1.091816782951354980e+00 2.064483642578125000e+00 2.064483642578125000e+00 5.446166992187500000e-01 5.627383589744567871e-01 1.663763284683227539e+00 2.052787303924560547e+00 1.136456847190856934e+00 1.464425921440124512e+00 1.648976802825927734e+00 7.812764644622802734e-01 8.567974567413330078e-01 1.136456847190856934e+00 1.539843678474426270e+00 1.940187215805053711e-01 8.567974567413330078e-01 8.531090617179870605e-01
-7.575757575757569029e-02 -5.127746946430945529e-01 1.352110266685485840e+00 6.266282796859741211e-01 1.253256559371948242e+00 9.242501854896545410e-01 1.115262031555175781e+00 1.098197922110557556e-01 2.464941978454589844e+00 1.628822207450866699e+00 1.725981473922729492e+00 2.029699981212615967e-01 1.107978940010070801e+00 1.907616853713989258e+00 7.989982366561889648e-01 7.043938636779785156e-01 7.043938636779785156e-01 1.254887104034423828e+00 1.158737063407897949e+00 2.104097127914428711e+00 2.104097127914428711e+00 7.043938636779785156e-01 5.969235897064208984e-01 1.725981473922729492e+00 2.096716642379760742e+00 1.186441063880920410e+00 1.567221999168395996e+00 1.731093883514404297e+00 8.195312023162841797e-01 9.242501854896545410e-01 1.186441063880920410e+00 1.607282638549804688e+00 3.057036697864532471e-01 9.242501854896545410e-01 9.593932032585144043e-01
-2.525252525252508207e-02 -5.070161723464354786e-01 1.419814944267272949e+00 6.237639188766479492e-01 1.247527837753295898e+00 9.917029738426208496e-01 1.180534839630126953e+00 1.584348082542419434e-01 2.562798500061035156e+00 1.700241804122924805e+00 1.788199543952941895e+00 2.810654938220977783e-01 1.178149223327636719e+00 1.938870787620544434e+00 8.717510700225830078e-01 8.641709685325622559e-01 8.641709685325622559e-01 1.315312862396240234e+00 1.225657224655151367e+00 2.143710613250732422e+00 2.143710613250732422e+00 8.641709685325622559e-01 6.311088204383850098e-01 1.788199543952941895e+00 2.140645980834960938e+00 1.236425280570983887e+00 1.670017957687377930e+00 1.813211202621459961e+00 8.577859997749328613e-01 9.917029738426208496e-01 1.236425280570983887e+00 1.674721598625183105e+00 4.173886179924011230e-01 9.917029738426208496e-01 1.065677404403686523e+00
2.525252525252508207e-02 -4.901677361083963125e-01 1.487515449523925781e+00 6.219441294670104980e-01 1.243888258934020996e+00 1.059155702590942383e+00 1.245807647705078125e+00 2.070498466491699219e-01 2.660655021667480469e+00 1.771661520004272461e+00 1.850417733192443848e+00 3.591609895229339600e-01 1.248319387435913086e+00 1.970124602317810059e+00 9.445039033889770508e-01 1.023948073387145996e+00 1.023948073387145996e+00 1.375738620758056641e+00 1.292577505111694336e+00 2.183323860168457031e+00 2.183323860168457031e+00 1.023948073387145996e+00 6.652941107749938965e-01 1.850417733192443848e+00 2.184575557708740234e+00 1.286409497261047363e+00 1.772814035415649414e+00 1.895328283309936523e+00 8.960407376289367676e-01 1.059155702590942383e+00 1.286409497261047363e+00 1.742160439491271973e+00 5.290735960006713867e-01 1.059155702590942383e+00 1.171961545944213867e+00
7.575757575757569029e-02 -4.619073202564364378e-01 1.555220007896423340e+00 6.211794018745422363e-01 1.242358803749084473e+00 1.126608490943908691e+00 1.311080455780029297e+00 2.556648552417755127e-01 2.758511543273925781e+00 1.843081116676330566e+00 1.912635803222656250e+00 4.372564852237701416e-01 1.318489670753479004e+00 2.001378536224365234e+00 1.017256736755371094e+00 1.183725237846374512e+00 1.183725237846374512e+00 1.436164379119873047e+00 1.359497666358947754e+00 2.222937345504760742e+00 2.222937345504760742e+00 1.183725237846374512e+00 6.994793415069580078e-01 1.912635803222656250e+00 2.228504896163940430e+00 1.336393713951110840e+00 1.875609993934631348e+00 1.977445602416992188e+00 9.342955350875854492e-01 1.126608490943908691e+00 1.336393713951110840e+00 1.809599399566650391e+00 6.407585144042968750e-01 1.126608490943908691e+00 1.278245687484741211e+00
1.262626262626262985e-01 -4.219844292674693742e-01 1.622922062873840332e+00 6.214719414710998535e-01 1.242943882942199707e+00 1.194061279296875000e+00 1.376353263854980469e+00 3.042798638343811035e-01 2.856368064880371094e+00 1.914500832557678223e+00 1.974853992462158203e+00 5.153519511222839355e-01 1.388659954071044922e+00 2.032632350921630859e+00 1.090009450912475586e+00 1.343502402305603027e+00 1.343502402305603027e+00 1.496590137481689453e+00 1.426417946815490723e+00 2.262550830841064453e+00 2.262550830841064453e+00 1.343502402305603027e+00 7.336645722389221191e-01 1.974853992462158203e+00 2.272434234619140625e+00 1.386377930641174316e+00 1.978406071662902832e+00 2.059562683105468750e+00 9.725502729415893555e-01 1.194061279296875000e+00 1.386377930641174316e+00 1.877038359642028809e+00 7.524434924125671387e-01 1.194061279296875000e+00 1.384529829025268555e+00
1.767676767676769067e-01 -3.702201377678616123e-01 1.690626144409179688e+00 6.228210330009460449e-01 1.245642066001892090e+00 1.261514067649841309e+00 1.441625952720642090e+00 3.528949022293090820e-01 2.954224586486816406e+00 1.985920429229736328e+00 2.037072181701660156e+00 5.934474468231201172e-01 1.458830118179321289e+00 2.063886165618896484e+00 1.162762403488159180e+00 1.503279447555541992e+00 1.503279447555541992e+00 1.557015895843505859e+00 1.493338108062744141e+00 2.302164316177368164e+00 2.302164316177368164e+00 1.503279447555541992e+00 7.678498625755310059e-01 2.037072181701660156e+00 2.316363811492919922e+00 1.436362147331237793e+00 2.081202030181884766e+00 2.141680002212524414e+00 1.010805010795593262e+00 1.261514067649841309e+00 1.436362147331237793e+00 1.944477319717407227e+00 8.641284704208374023e-01 1.261514067649841309e+00 1.490814089775085449e+00
2.272727272727270709e-01 -3.065070905334337792e-01 1.758327603340148926e+00 6.252200007438659668e-01 1.250440001487731934e+00 1.328966856002807617e+00 1.506898760795593262e+00 4.015099406242370605e-01 3.052081108093261719e+00 2.057340145111083984e+00 2.099290370941162109e+00 6.715429425239562988e-01 1.529000401496887207e+00 2.095139980316162109e+00 1.235515117645263672e+00 1.663056612014770508e+00 1.663056612014770508e+00 1.617441654205322266e+00 1.560258388519287109e+00 2.341777563095092773e+00 2.341777563095092773e+00 1.663056612014770508e+00 8.020350933074951172e-01 2.099290370941162109e+00 2.360293149948120117e+00 1.486346364021301270e+00 2.183998107910156250e+00 2.223797082901000977e+00 1.049059748649597168e+00 1.328966856002807617e+00 1.486346364021301270e+00 2.011916160583496094e+00 9.758133888244628906e-01 1.328966856002807617e+00 1.597098231315612793e+00
2.777777777777776791e-01 -2.308095024894580849e-01 1.826030731201171875e+00 6.286563277244567871e-01 1.257312655448913574e+00 1.396419644355773926e+00 1.572171568870544434e+00 4.501249790191650391e-01 3.149937629699707031e+00 2.128759860992431641e+00 2.161508560180664062e+00 7.496384382247924805e-01 1.599170684814453125e+00 2.126394033432006836e+00 1.308267951011657715e+00 1.822833776473999023e+00 1.822833776473999023e+00 1.677867412567138672e+00 1.627178668975830078e+00 2.381391048431396484e+00 2.381391048431396484e+00 1.822833776473999023e+00 8.362203836441040039e-01 2.161508560180664062e+00 2.404222726821899414e+00 1.536330580711364746e+00 2.286794185638427734e+00 2.305914402008056641e+00 1.087314605712890625e+00 1.396419644355773926e+00 1.536330580711364746e+00 2.079355239868164062e+00 1.087498426437377930e+00 1.396419644355773926e+00 1.703382492065429688e+00
3.282828282828282873e-01 -1.431631587106615977e-01 1.893733620643615723e+00 6.331135034561157227e-01 1.266227006912231445e+00 1.463872432708740234e+00 1.637444376945495605e+00 4.987399876117706299e-01 3.247794151306152344e+00 2.200179338455200195e+00 2.223726511001586914e+00 8.277339339256286621e-01 1.669340968132019043e+00 2.157647848129272461e+00 1.381020784378051758e+00 1.982610940933227539e+00 1.982610940933227539e+00 1.738293051719665527e+00 1.694098830223083496e+00 2.421004533767700195e+00 2.421004533767700195e+00 1.982610940933227539e+00 8.704056143760681152e-01 2.223726511001586914e+00 2.448152065277099609e+00 1.586314797401428223e+00 2.389590263366699219e+00 2.388031482696533203e+00 1.125569343566894531e+00 1.463872432708740234e+00 1.586314797401428223e+00 2.146794080734252930e+00 1.199183344841003418e+00 1.463872432708740234e+00 1.809666633605957031e+00
3.787878787878788955e-01 -4.367541442122452322e-02 1.961434841156005859e+00 6.385706067085266113e-01 1.277141213417053223e+00 1.531325101852416992e+00 1.702717185020446777e+00 5.473549962043762207e-01 3.345650672912597656e+00 2.271599054336547852e+00 2.285944700241088867e+00 9.058293700218200684e-01 1.739511251449584961e+00 2.188901662826538086e+00 1.453773617744445801e+00 2.142388105392456055e+00 2.142388105392456055e+00 1.798718810081481934e+00 1.761018991470336914e+00 2.460618019104003906e+00 2.460618019104003906e+00 2.142388105392456055e+00 9.045908451080322266e-01 2.285944700241088867e+00 2.492081403732299805e+00 1.636299014091491699e+00 2.492386102676391602e+00 2.470148801803588867e+00 1.163824081420898438e+00 1.531325101852416992e+00 1.636299014091491699e+00 2.214233160018920898e+00 1.310868263244628906e+00 1.531325101852416992e+00 1.915950775146484375e+00
4.292929292929290597e-01 6.747480500521874092e-02 2.029139280319213867e+00 6.450014114379882812e-01 1.290002822875976562e+00 1.598778009414672852e+00 1.767989873886108398e+00 5.959700345993041992e-01 3.443507194519042969e+00 2.343018770217895508e+00 2.348162889480590820e+00 9.839248657226562500e-01 1.809681415557861328e+00 2.220155477523803711e+00 1.526526451110839844e+00 2.302165269851684570e+00 2.302165269851684570e+00 1.859144568443298340e+00 1.827939271926879883e+00 2.500231266021728516e+00 2.500231266021728516e+00 2.302165269851684570e+00 9.387760758399963379e-01 2.348162889480590820e+00 2.536010980606079102e+00 1.686283230781555176e+00 2.595182180404663086e+00 2.552265882492065430e+00 1.202078819274902344e+00 1.598778009414672852e+00 1.686283230781555176e+00 2.281672000885009766e+00 1.422553181648254395e+00 1.598778009414672852e+00 2.022234916687011719e+00
4.797979797979796679e-01 1.900370040455835463e-01 2.096843004226684570e+00 6.523767709732055664e-01 1.304753541946411133e+00 1.666230678558349609e+00 1.833262681961059570e+00 6.445850729942321777e-01 3.541363716125488281e+00 2.414438247680664062e+00 2.410381078720092773e+00 1.062020301818847656e+00 1.879851698875427246e+00 2.251409530639648438e+00 1.599279165267944336e+00 2.461942434310913086e+00 2.461942434310913086e+00 1.919570326805114746e+00 1.894859552383422852e+00 2.539844751358032227e+00 2.539844751358032227e+00 2.461942434310913086e+00 9.729613661766052246e-01 2.410381078720092773e+00 2.579940319061279297e+00 1.736267447471618652e+00 2.697978258132934570e+00 2.634383201599121094e+00 1.240333557128906250e+00 1.666230678558349609e+00 1.736267447471618652e+00 2.349111080169677734e+00 1.534238219261169434e+00 1.666230678558349609e+00 2.128519058227539062e+00
5.303030303030302761e-01 3.236891170273287210e-01 2.164544105529785156e+00 6.606661677360534668e-01 1.321332335472106934e+00 1.733683466911315918e+00 1.898535490036010742e+00 6.931999921798706055e-01 3.639220237731933594e+00 2.485857963562011719e+00 2.472599029541015625e+00 1.140115737915039062e+00 1.950021862983703613e+00 2.282663345336914062e+00 1.672031998634338379e+00 2.621719360351562500e+00 2.621719360351562500e+00 1.979995965957641602e+00 1.961779594421386719e+00 2.579458236694335938e+00 2.579458236694335938e+00 2.621719360351562500e+00 1.007146596908569336e+00 2.472599029541015625e+00 2.623869657516479492e+00 1.786251664161682129e+00 2.800774097442626953e+00 2.716500282287597656e+00 1.278588294982910156e+00 1.733683466911315918e+00 1.786251664161682129e+00 2.416549921035766602e+00 1.645923018455505371e+00 1.733683466911315918e+00 2.234803199768066406e+00
5.808080808080808843e-01 4.680375081284606775e-01 2.232247352600097656e+00 6.698357462882995605e-01 1.339671492576599121e+00 1.801136255264282227e+00 1.963808298110961914e+00 7.418150901794433594e-01 3.737076759338378906e+00 2.557277679443359375e+00 2.534817218780517578e+00 1.218211412429809570e+00 2.020192146301269531e+00 2.313917160034179688e+00 1.744784832000732422e+00 2.781496763229370117e+00 2.781496763229370117e+00 2.040421962738037109e+00 2.028699874877929688e+00 2.619071722030639648e+00 2.619071722030639648e+00 2.781496763229370117e+00 1.041331887245178223e+00 2.534817218780517578e+00 2.667799234390258789e+00 1.836235880851745605e+00 2.903570175170898438e+00 2.798617601394653320e+00 1.316843152046203613e+00 1.801136255264282227e+00 1.836235880851745605e+00 2.483989000320434570e+00 1.757608175277709961e+00 1.801136255264282227e+00 2.341087341308593750e+00
