# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -3.642622803445185039e-04 8.942809733996591737e-01 1.788561946799318347e+00 7.751370492320651673e-01 1.550274098464130335e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.358021156951975950e-01
-1.493987975951903735e+01 -3.733600544485780686e-04 8.941939507984413282e-01 1.788387901596882656e+00 7.750500266308473218e-01 1.550100053261694644e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.336758403805660134e-01
-1.487975951903807648e+01 -3.825344181792113317e-04 8.941041100944161490e-01 1.788208220188832298e+00 7.749601859268221427e-01 1.549920371853644285e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.315178972163787430e-01
-1.481963927855711383e+01 -3.910514869983198788e-04 8.940188594566857994e-01 1.788037718913371599e+00 7.748749352890917930e-01 1.549749870578183586e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.293820929842042500e-01
-1.475951903807615295e+01 -3.997526342689432114e-04 8.939299659074083637e-01 1.787859931814816727e+00 7.747860417398143573e-01 1.549572083479628715e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.271574200942801047e-01
-1.469939879759519030e+01 -4.079637017691792908e-04 8.938444548124552247e-01 1.787688909624910449e+00 7.747005306448612183e-01 1.549401061289722437e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.249988643396808125e-01
-1.463927855711422765e+01 -4.158880895345572854e-04 8.937604876323133052e-01 1.787520975264626610e+00 7.746165634647192988e-01 1.549233126929438598e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.227596235340240732e-01
-1.457915831663326678e+01 -4.235550334228227703e-04 8.936779674797705741e-01 1.787355934959541148e+00 7.745340433121765678e-01 1.549068086624353136e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.205166393722007512e-01
-1.451903807615230413e+01 -4.310288951806776525e-04 8.935964002512063464e-01 1.787192800502412693e+00 7.744524760836123400e-01 1.548904952167224680e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.182709502136354007e-01
-1.445891783567134325e+01 -4.378441298718092206e-04 8.935211538845720947e-01 1.787042307769144189e+00 7.743772297169780883e-01 1.548754459433956177e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.160278186006446915e-01
-1.439879759519038060e+01 -4.444925028074792994e-04 8.934470808523256036e-01 1.786894161704651207e+00 7.743031566847315972e-01 1.548606313369463194e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.137594739381086462e-01
-1.433867735470941795e+01 -4.507390661780620762e-04 8.933770413198267590e-01 1.786754082639653518e+00 7.742331171522327526e-01 1.548466234304465505e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.114466053269881352e-01
-1.427855711422845708e+01 -4.566119828277429601e-04 8.933109992951767664e-01 1.786621998590353533e+00 7.741670751275827600e-01 1.548334150255165520e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.091827284803341541e-01
-1.421843687374749443e+01 -4.620514443319030835e-04 8.932499110207110515e-01 1.786499822041422103e+00 7.741059868531170451e-01 1.548211973706234090e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.068828664563331587e-01
-1.415831663326653356e+01 -4.671284061252102071e-04 8.931932724507312127e-01 1.786386544901462425e+00 7.740493482831372063e-01 1.548098696566274413e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.045675094490883944e-01
-1.409819639278557091e+01 -4.717228290249137618e-04 8.931427110621817933e-01 1.786285422124363587e+00 7.739987868945877869e-01 1.547997573789175574e+00 1.191439241675939786e-01 2.382878483351879573e-01 1.022965926753960086e-01
-1.403807615230461003e+01 -4.759139251380685377e-04 8.930976336097926627e-01 1.786195267219585325e+00 7.739537094421986563e-01 1.547907418884397313e+00 1.191439241675939786e-01 2.382878483351879573e-01 9.997212613848602270e-02
-1.397795591182364738e+01 -4.797697346504301778e-04 8.930576551977320587e-01 1.786115310395464117e+00 7.739137310301380523e-01 1.547827462060276105e+00 1.191439241675939786e-01 2.382878483351879573e-01 9.768321793428479116e-02
-1.391783567134268473e+01 -4.831522065381702318e-04 8.930245245369686780e-01 1.786049049073937356e+00 7.738806003693746716e-01 1.547761200738749343e+00 1.191439241675939786e-01 2.382878483351879573e-01 9.535575313659315488e-02
-1.385771543086172386e+01 -4.861188984493322487e-04 8.929979115867653361e-01 1.785995823173530672e+00 7.738539874191713297e-01 1.547707974838342659e+00 1.191439241675939786e-01 2.382878483351879573e-01 9.307462938435751010e-02
