# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -6.515798443236457960e-01 1.792147489691676143e-01 3.584294979383352286e-01 7.232183054068018480e-02 1.446436610813603696e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.031617707062999267e-01
-1.493987975951903735e+01 -6.487670478990132938e-01 1.797406817112402744e-01 3.594813634224805488e-01 7.284776328275283097e-02 1.456955265655056619e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.032734447816248180e-01
-1.487975951903807648e+01 -6.458362030844354562e-01 1.802997963444702700e-01 3.605995926889405401e-01 7.340687791598282663e-02 1.468137558319656533e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.033566496121448630e-01
-1.481963927855711383e+01 -6.427595410350178673e-01 1.808876263209653890e-01 3.617752526419307779e-01 7.399470789247795943e-02 1.479894157849559189e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.034526866928784428e-01
-1.475951903807615295e+01 -6.394846261428246414e-01 1.815027449372353940e-01 3.630054898744707881e-01 7.460982650874795064e-02 1.492196530174959013e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.035968735996083467e-01
-1.469939879759519030e+01 -6.360540696968931540e-01 1.821237957054831214e-01 3.642475914109662427e-01 7.523087727699567795e-02 1.504617545539913559e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.037115621047982661e-01
-1.463927855711422765e+01 -6.324763841136343823e-01 1.827472420693598276e-01 3.654944841387196552e-01 7.585432364087238422e-02 1.517086472817447684e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.038431951912292039e-01
-1.457915831663326678e+01 -6.287303481662893656e-01 1.833639379509761080e-01 3.667278759019522161e-01 7.647101952248865075e-02 1.529420390449773015e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.039736783817920340e-01
-1.451903807615230413e+01 -6.249261456972321493e-01 1.839498230402442924e-01 3.678996460804885849e-01 7.705690461175684902e-02 1.541138092235136980e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.041395730290908594e-01
-1.445891783567134325e+01 -6.211624324853218804e-01 1.845008071567121599e-01 3.690016143134243198e-01 7.760788872822471651e-02 1.552157774564494330e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.042966574402196311e-01
-1.439879759519038060e+01 -6.173148640212915428e-01 1.850171656155592537e-01 3.700343312311185073e-01 7.812424718707182414e-02 1.562484943741436483e-01 1.068929184284874434e-01 2.137858368569748868e-01 2.044767210138400682e-01
