# X mode_0 mode_1 mode_2 mode_3
-1.241482965931863802e+01 7.006513948731719899e-02 2.193790392430487457e-01 4.323693910919021444e-02 6.673188821604438825e-01
-1.235470941883767537e+01 6.803029683126207705e-02 2.201431600138807898e-01 4.153884595855027173e-02 6.702876971963067643e-01
-1.229458917835671272e+01 6.603315133320239450e-02 2.209707946963350711e-01 3.988067719313793252e-02 6.731153767773246921e-01
-1.223446893787575185e+01 6.407071807580350109e-02 2.217963629943122406e-01 3.826507091413320488e-02 6.758678480157509494e-01
-1.217434869739478920e+01 6.211063354824245680e-02 2.226369246618545295e-01 3.667987760461816765e-02 6.785725641852847767e-01
-1.211422845691382832e+01 6.017600460387666911e-02 2.235290244690182615e-01 3.514616722281736771e-02 6.811488037042876531e-01
-1.205410821643286567e+01 5.828771398286099886e-02 2.244275428392229210e-01 3.365293647521112874e-02 6.836318067027048473e-01
-1.199398797595190302e+01 5.640175052605014838e-02 2.253175179864756739e-01 3.219049723041756544e-02 6.860902342570566192e-01
-1.193386773547094215e+01 5.455954423352403493e-02 2.262438930181849273e-01 3.078482342528151075e-02 6.884117393230094750e-01
-1.187374749498997950e+01 5.273671281957349050e-02 2.272373905527410309e-01 2.941031934630746261e-02 6.906155772813781235e-01
-1.181362725450901863e+01 5.094573981393193257e-02 2.281751473405518316e-01 2.807941678833714497e-02 6.927996960571791707e-01
-1.175350701402805598e+01 4.919731117945844862e-02 2.291960628173955461e-01 2.679734719023027859e-02 6.948092788129157649e-01
-1.169338677354709333e+01 4.747961702504203962e-02 2.302534516102540951e-01 2.554710263274758558e-02 6.967198287319563699e-01
-1.163326653306613245e+01 4.578979740633024043e-02 2.312946151344194567e-01 2.434797615090690884e-02 6.985676113083433281e-01
-1.157314629258517158e+01 4.413619527004795234e-02 2.323790151029447859e-01 2.318775291854819134e-02 7.002970367084589975e-01
-1.151302605210420893e+01 4.252137530198592946e-02 2.334741404327302927e-01 2.206408586539833350e-02 7.019403983998855345e-01
-1.145290581162324628e+01 4.093331748292500932e-02 2.345778698093785308e-01 2.098962905363957465e-02 7.034991836540568366e-01
