# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-3.000000000000000000e+00 9.105144758079150580e-03 1.541398363215630563e-02 3.082796726431261125e-02 6.764620154842212671e-03 1.352924030968442534e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539917522197729e-01
-2.993993993993993907e+00 7.954975598823361971e-03 1.511123136107173776e-02 3.022246272214347551e-02 6.461867883757645668e-03 1.292373576751529134e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539861986750378e-01
-2.987987987987987815e+00 6.791414560138347989e-03 1.481974398654268069e-02 2.963948797308536137e-02 6.170380509228588599e-03 1.234076101845717720e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539937414133606e-01
-2.981981981981982166e+00 5.614314904621504898e-03 1.453976875472605401e-02 2.907953750945210802e-02 5.890405277411961925e-03 1.178081055482392385e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539905799372796e-01
-2.975975975975976073e+00 4.423530718238949389e-03 1.427156325770580561e-02 2.854312651541161122e-02 5.622199780391712656e-03 1.124439956078342531e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539900307109486e-01
-2.969969969969969981e+00 3.218916998291063147e-03 1.401539403563669892e-02 2.803078807127339783e-02 5.366030558322605962e-03 1.073206111664521192e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539842443998516e-01
-2.963963963963963888e+00 2.000329742501028019e-03 1.377153418611309563e-02 2.754306837222619125e-02 5.122170708799002672e-03 1.024434141759800534e-02 8.649363477314092954e-03 1.729872695462818591e-02 9.999539989339776280e-01
-2.957957957957957795e+00 7.676260392010109124e-04 1.354025970634853242e-02 2.708051941269706483e-02 4.890896229034439463e-03 9.781792458068878926e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539985396673769e-01
-2.951951951951952147e+00 -4.793358414208054308e-04 1.332184427175666860e-02 2.664368854351333721e-02 4.672480794442574782e-03 9.344961588885149564e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540000193487543e-01
-2.945945945945946054e+00 -1.740696355053195088e-03 1.311655215827687085e-02 2.623310431655374170e-02 4.467188680962777894e-03 8.934377361925555788e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540018661476903e-01
-2.939939939939939961e+00 -3.016594590010100718e-03 1.292462906125755283e-02 2.584925812251510566e-02 4.275265583943459874e-03 8.550531167886919748e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539959010105283e-01
-2.933933933933933869e+00 -4.307168173030700986e-03 1.274629066920719006e-02 2.549258133841438012e-02 4.096927191893097106e-03 8.193854383786194212e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539814308326946e-01
-2.927927927927927776e+00 -5.612553174176339310e-03 1.258170903264600390e-02 2.516341806529200781e-02 3.932345555331910950e-03 7.864691110663821899e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539984081273758e-01
-2.921921921921922127e+00 -6.932884010864281965e-03 1.243099703623922088e-02 2.486199407247844176e-02 3.781633558925128358e-03 7.563267117850256717e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539929245868652e-01
-2.915915915915916035e+00 -8.268293351075019226e-03 1.229419162815815342e-02 2.458838325631630684e-02 3.644828150844060029e-03 7.289656301688120059e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540001002827916e-01
-2.909909909909909942e+00 -9.618912015788898262e-03 1.217123684891071103e-02 2.434247369782142206e-02 3.521873371596617210e-03 7.043746743193234419e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539980913507708e-01
-2.903903903903903849e+00 -1.098486888067776862e-02 1.206196806999451122e-02 2.412393613998902245e-02 3.412604592680418703e-03 6.825209185360837406e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539969548816298e-01
-2.897897897897897757e+00 -1.236629077711692143e-02 1.196609910498871478e-02 2.393219820997742955e-02 3.316735627674622256e-03 6.633471255349244512e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539990882453377e-01
-2.891891891891892108e+00 -1.376330239254582727e-02 1.188321389664575255e-02 2.376642779329150509e-02 3.233850419331659159e-03 6.467700838663318318e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539815249542940e-01
-2.885885885885886015e+00 -1.517602617023911665e-02 1.181276423425397896e-02 2.362552846850795793e-02 3.163400756939886010e-03 6.326801513879772021e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540044686662243e-01
-2.879879879879879923e+00 -1.660458220852250449e-02 1.175407440593838684e-02 2.350814881187677369e-02 3.104710928624294323e-03 6.209421857248588646e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539933319033791e-01
-2.873873873873873830e+00 -1.804908815949209794e-02 1.170635290691633343e-02 2.341270581383266686e-02 3.056989429602240474e-03 6.113978859204480948e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540135153646148e-01
-2.867867867867867737e+00 -1.950965912728314794e-02 1.166871045708311495e-02 2.333742091416622991e-02 3.019346979769022433e-03 6.038693959538044866e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539892387901974e-01
-2.861861861861862089e+00 -2.098640756593583151e-02 1.164018281329980316e-02 2.328036562659960632e-02 2.990819335985709770e-03 5.981638671971419539e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539988009997771e-01
-2.855855855855855996e+00 -2.247944317691561583e-02 1.161975635621494835e-02 2.323951271242989669e-02 2.970392878900855824e-03 5.940785757801711649e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539970822848289e-01
-2.849849849849849903e+00 -2.398887280632974045e-02 1.160639427804179523e-02 2.321278855608359046e-02 2.957030800727702708e-03 5.914061601455405416e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539834666892890e-01
-2.843843843843843811e+00 -2.551480034190623664e-02 1.159906138783024787e-02 2.319812277566049574e-02 2.949697910516155350e-03 5.899395821032310701e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539914511166305e-01
-2.837837837837837718e+00 -2.705732660977250986e-02 1.159674599589378269e-02 2.319349199178756538e-02 2.947382518579690601e-03 5.894765037159381202e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539886751062090e-01
-2.831831831831832069e+00 -2.861654927110236085e-02 1.159847790758393796e-02 2.319695581516787591e-02 2.949114430269844135e-03 5.898228860539688270e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539981026314139e-01
-2.825825825825825977e+00 -3.019256271867331448e-02 1.160334212451130664e-02 2.320668424902261329e-02 2.953978647197213255e-03 5.907957294394426510e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540024820701145e-01
-2.819819819819819884e+00 -3.178545797339848294e-02 1.161048832386839778e-02 2.322097664773679557e-02 2.961124846554304395e-03 5.922249693108608791e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539931166535611e-01
-2.813813813813813791e+00 -3.339532258088161870e-02 1.161913652243501058e-02 2.323827304487002116e-02 2.969773045120918491e-03 5.939546090241836981e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540057964327877e-01
-2.807807807807807698e+00 -3.502224050805521210e-02 1.162857952291065575e-02 2.325715904582131149e-02 2.979216045596563226e-03 5.958432091193126452e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539924325508977e-01
-2.801801801801801606e+00 -3.666629203995921266e-02 1.163818281145361476e-02 2.327636562290722952e-02 2.988819334139521371e-03 5.977638668279042743e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539894937683471e-01
-2.795795795795795957e+00 -3.832755367670829388e-02 1.164738255805643392e-02 2.329476511611286785e-02 2.998019080742340536e-03 5.996038161484681071e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540012954833967e-01
-2.789789789789789864e+00 -4.000609803071975695e-02 1.165568230054185757e-02 2.331136460108371514e-02 3.006318823227764614e-03 6.012637646455529228e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539860085345788e-01
-2.783783783783783772e+00 -4.170199372424202716e-02 1.166264879719353109e-02 2.332529759438706218e-02 3.013285319879437704e-03 6.026570639758875407e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540012585962367e-01
-2.777777777777777679e+00 -4.341530528726007115e-02 1.166790743054039146e-02 2.333581486108078293e-02 3.018543953226298510e-03 6.037087906452597019e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540003482649819e-01
-2.771771771771771586e+00 -4.514609305581720328e-02 1.167113745069481984e-02 2.334227490138963967e-02 3.021773973380726449e-03 6.043547946761452898e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539962383736658e-01
-2.765765765765765938e+00 -4.689441307082619498e-02 1.167206726399059626e-02 2.334413452798119251e-02 3.022703786676503301e-03 6.045407573353006603e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540062083489556e-01
-2.759759759759759845e+00 -4.866031697742282530e-02 1.167046990682641013e-02 2.334093981365282025e-02 3.021106429512316737e-03 6.042212859024633474e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540068318112374e-01
-2.753753753753753752e+00 -5.044385192491542685e-02 1.166615879272134629e-02 2.333231758544269258e-02 3.016795315407252466e-03 6.033590630814504932e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539974878752790e-01
-2.747747747747747660e+00 -5.224506046740062110e-02 1.165898378216375167e-02 2.331796756432750334e-02 3.009620304849658715e-03 6.019240609699317429e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539948698221714e-01
-2.741741741741741567e+00 -5.406398046508931882e-02 1.164882759740641996e-02 2.329765519481283992e-02 2.999464120092327438e-03 5.998928240184654877e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539966951634939e-01
-2.735735735735735918e+00 -5.590064498641835605e-02 1.163560258539699313e-02 2.327120517079398626e-02 2.986239108082901043e-03 5.972478216165802087e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540037136990245e-01
-2.729729729729729826e+00 -5.775508221099124456e-02 1.161924781963299437e-02 2.323849563926598874e-02 2.969884342318900982e-03 5.939768684637801964e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539918143888206e-01
-2.723723723723723733e+00 -5.962731533341685680e-02 1.159972652467208300e-02 2.319945304934416599e-02 2.950363047357990043e-03 5.900726094715980086e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539922129550007e-01
-2.717717717717717640e+00 -6.151736246809934999e-02 1.157702380275176836e-02 2.315404760550353672e-02 2.927660325437675404e-03 5.855320650875350807e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539990945912615e-01
-2.711711711711711548e+00 -6.342523655504100910e-02 1.155114464081719722e-02 2.310228928163439444e-02 2.901781163503104697e-03 5.803562327006209394e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540004022510198e-01
-2.705705705705705899e+00 -6.535094526671525461e-02 1.152211217662053692e-02 2.304422435324107385e-02 2.872748699306443970e-03 5.745497398612887940e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540080813777987e-01
-2.699699699699699806e+00 -6.729449091606379274e-02 1.148996620374985976e-02 2.297993240749971952e-02 2.840602726435767240e-03 5.681205452871534479e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540078891245853e-01
-2.693693693693693714e+00 -6.925587036568356392e-02 1.145476189784621485e-02 2.290952379569242969e-02 2.805398420532121025e-03 5.610796841064242049e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999539921336648707e-01
-2.687687687687687621e+00 -7.123507493825514958e-02 1.141656874918372047e-02 2.283313749836744094e-02 2.767205271869627517e-03 5.534410543739255034e-03 8.649363477314092954e-03 1.729872695462818591e-02 9.999540010380054689e-01
