# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -3.277784517533044356e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.250278633401392447e-01
-1.493987975951903735e+01 -3.932925979870639359e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.271469936719823224e-01
-1.487975951903807648e+01 -4.701576152225701931e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.293246870183543173e-01
-1.481963927855711383e+01 -5.586792962097493099e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.315455835373106397e-01
-1.475951903807615295e+01 -6.777942233500071115e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.338101839290115391e-01
-1.469939879759519030e+01 -8.394835806102244803e-10 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.361269135265740560e-01
-1.463927855711422765e+01 -1.062698531101591088e-09 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.386005310279307456e-01
-1.457915831663326678e+01 -1.363943992192892755e-09 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.410948495841981620e-01
-1.451903807615230413e+01 -1.786030590231308677e-09 7.482186907588965763e-01 1.496437381517793153e+00 6.700043034838871758e-01 1.340008606967774352e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.437978294215164543e-01
-1.445891783567134325e+01 -2.381875129886608084e-09 7.482186907588964653e-01 1.496437381517792931e+00 6.700043034838870648e-01 1.340008606967774130e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.465250906990771596e-01
-1.439879759519038060e+01 -3.185777326144360650e-09 7.482186907588964653e-01 1.496437381517792931e+00 6.700043034838870648e-01 1.340008606967774130e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.493259846465927798e-01
-1.433867735470941795e+01 -4.272942093526742791e-09 7.482186907588964653e-01 1.496437381517792931e+00 6.700043034838870648e-01 1.340008606967774130e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.521401524641300740e-01
-1.427855711422845708e+01 -5.699990475789636153e-09 7.482186907588963543e-01 1.496437381517792709e+00 6.700043034838869538e-01 1.340008606967773908e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.550323125307558669e-01
-1.421843687374749443e+01 -7.604693559720525312e-09 7.482186907588963543e-01 1.496437381517792709e+00 6.700043034838869538e-01 1.340008606967773908e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.577475714213888769e-01
-1.415831663326653356e+01 -1.003430529790190147e-08 7.482186907588961322e-01 1.496437381517792264e+00 6.700043034838867317e-01 1.340008606967773463e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.603663611613709628e-01
-1.409819639278557091e+01 -1.319863265057932501e-08 7.482186907588959102e-01 1.496437381517791820e+00 6.700043034838865097e-01 1.340008606967773019e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.628014313762088716e-01
-1.403807615230461003e+01 -1.749745180674413211e-08 7.482186907588953551e-01 1.496437381517790710e+00 6.700043034838859546e-01 1.340008606967771909e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.648849092732435406e-01
-1.397795591182364738e+01 -2.366507952947325025e-08 7.482186907588945779e-01 1.496437381517789156e+00 6.700043034838851774e-01 1.340008606967770355e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.666063698818549321e-01
-1.391783567134268473e+01 -3.242688956230002035e-08 7.482186907588928015e-01 1.496437381517785603e+00 6.700043034838834011e-01 1.340008606967766802e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.678203426866916925e-01
-1.385771543086172386e+01 -4.505405232660743182e-08 7.482186907588890268e-01 1.496437381517778054e+00 6.700043034838796263e-01 1.340008606967759253e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.685127334281253719e-01
-1.379759519038076121e+01 -6.365120188893998823e-08 7.482186907588810332e-01 1.496437381517762066e+00 6.700043034838716327e-01 1.340008606967743265e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.685202944368508260e-01
-1.373747494989980034e+01 -9.056314931419505259e-08 7.482186907588649349e-01 1.496437381517729870e+00 6.700043034838555345e-01 1.340008606967711069e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.680093486978342154e-01
-1.367735470941883769e+01 -1.301000498587935491e-07 7.482186907588309621e-01 1.496437381517661924e+00 6.700043034838215616e-01 1.340008606967643123e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.667570166246739927e-01
-1.361723446893787504e+01 -1.868951621854959396e-07 7.482186907587602409e-01 1.496437381517520482e+00 6.700043034837508404e-01 1.340008606967501681e+00 7.821438727500935884e-02 1.564287745500187177e-01 2.648779897427832597e-01
