# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -4.160092733498389955e-14 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.906197277899128184e-01
-1.493987975951903735e+01 -6.439314750511953884e-14 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.918282665825826183e-01
-1.487975951903807648e+01 -1.006510601004156735e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.930593347616024746e-01
-1.481963927855711383e+01 -1.550434884515679553e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.943241865274195623e-01
-1.475951903807615295e+01 -2.393741673225301176e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.955405847840007150e-01
-1.469939879759519030e+01 -3.691612624781235729e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.966697902965822697e-01
-1.463927855711422765e+01 -5.673007887695025873e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.976841037781618404e-01
-1.457915831663326678e+01 -8.687919904441938023e-13 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.986295238673103369e-01
-1.451903807615230413e+01 -1.322217300106226723e-12 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 1.994576926806378714e-01
-1.445891783567134325e+01 -2.002346249670143658e-12 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.002404657332557958e-01
-1.439879759519038060e+01 -3.031729142250357656e-12 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.008840606973340548e-01
-1.433867735470941795e+01 -4.586722411536957241e-12 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.015211895444183610e-01
-1.427855711422845708e+01 -6.904532915009968830e-12 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.020983422863471546e-01
-1.421843687374749443e+01 -1.032454673325164985e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.026425103443955378e-01
-1.415831663326653356e+01 -1.538875116069103728e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.032559104331572997e-01
-1.409819639278557091e+01 -2.297271441222009982e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.038348175291705144e-01
-1.403807615230461003e+01 -3.419208029058489054e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.044698019920205001e-01
-1.397795591182364738e+01 -5.071292645614802601e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.051446890686825786e-01
-1.391783567134268473e+01 -7.492775306768486323e-11 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.059424551776663226e-01
-1.385771543086172386e+01 -1.107043921022300807e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.068451046790507342e-01
-1.379759519038076121e+01 -1.623231082421343501e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.078201605583876455e-01
-1.373747494989980034e+01 -2.369737996899253825e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.089696237888226671e-01
-1.367735470941883769e+01 -3.457983844431863973e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.101905091344773990e-01
-1.361723446893787504e+01 -5.036407172316633033e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.116355716744973692e-01
-1.355711422845691416e+01 -7.348678912182645505e-10 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.131859720439368555e-01
-1.349699398797595151e+01 -1.059908831350012395e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.149750336367013126e-01
-1.343687374749499064e+01 -1.535970705023019773e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.168446712686405431e-01
-1.337675350701402799e+01 -2.202710925263238672e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.189199426015522310e-01
-1.331663326653306711e+01 -3.162802773795043864e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.212092856212906355e-01
-1.325651302605210446e+01 -4.502870558600305140e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.235479802968466934e-01
-1.319639278557114181e+01 -6.398162629723760233e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.260859112712874097e-01
-1.313627254509018094e+01 -9.108508647985478129e-09 1.250311590161209852e+00 2.500623180322419703e+00 1.141258649952105353e+00 2.282517299904210706e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.286548605274868196e-01
-1.307615230460921829e+01 -1.293254345399065672e-08 1.250311590161209629e+00 2.500623180322419259e+00 1.141258649952105131e+00 2.282517299904210262e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.313391284633114220e-01
-1.301603206412825742e+01 -1.817927281037796460e-08 1.250311590161209629e+00 2.500623180322419259e+00 1.141258649952105131e+00 2.282517299904210262e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.340856326520132369e-01
-1.295591182364729477e+01 -2.565787767237358988e-08 1.250311590161209407e+00 2.500623180322418815e+00 1.141258649952104909e+00 2.282517299904209818e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.369118300050409021e-01
-1.289579158316633212e+01 -3.590337724725326995e-08 1.250311590161209407e+00 2.500623180322418815e+00 1.141258649952104909e+00 2.282517299904209818e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.396908517257283766e-01
-1.283567134268537124e+01 -5.012727906054051100e-08 1.250311590161208297e+00 2.500623180322416594e+00 1.141258649952103799e+00 2.282517299904207597e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.424849141088504800e-01
-1.277555110220440859e+01 -6.987876903273448398e-08 1.250311590161207631e+00 2.500623180322415262e+00 1.141258649952103132e+00 2.282517299904206265e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.452419481538612722e-01
-1.271543086172344772e+01 -9.758832964469612795e-08 1.250311590161205411e+00 2.500623180322410821e+00 1.141258649952100912e+00 2.282517299904201824e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.479840098019013006e-01
-1.265531062124248507e+01 -1.349187196621828346e-07 1.250311590161200970e+00 2.500623180322401939e+00 1.141258649952096471e+00 2.282517299904192942e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.506281909560397203e-01
-1.259519038076152242e+01 -1.854959655052389677e-07 1.250311590161193642e+00 2.500623180322387284e+00 1.141258649952089144e+00 2.282517299904178287e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.531476077544095316e-01
-1.253507014028056155e+01 -2.544801806890763945e-07 1.250311590161178987e+00 2.500623180322357975e+00 1.141258649952074489e+00 2.282517299904148977e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.555927034665625430e-01
-1.247494989979959890e+01 -3.497294902087536506e-07 1.250311590161152342e+00 2.500623180322304684e+00 1.141258649952047843e+00 2.282517299904095687e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.580284905063310874e-01
-1.241482965931863802e+01 -4.774974617434154950e-07 1.250311590161103048e+00 2.500623180322206096e+00 1.141258649951998549e+00 2.282517299903997099e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.603384211501292844e-01
-1.235470941883767537e+01 -6.529863291457938491e-07 1.250311590161010900e+00 2.500623180322021799e+00 1.141258649951906401e+00 2.282517299903812802e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.625917767621471222e-01
-1.229458917835671272e+01 -8.925183900850988960e-07 1.250311590160839481e+00 2.500623180321678962e+00 1.141258649951734983e+00 2.282517299903469965e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.647534773327359092e-01
-1.223446893787575185e+01 -1.206497191596743908e-06 1.250311590160535946e+00 2.500623180321071892e+00 1.141258649951431448e+00 2.282517299902862895e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.668520153781758220e-01
-1.217434869739478920e+01 -1.634846496962868620e-06 1.250311590159977282e+00 2.500623180319954564e+00 1.141258649950872783e+00 2.282517299901745567e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.689222778469256281e-01
-1.211422845691382832e+01 -2.200843221301488821e-06 1.250311590158985853e+00 2.500623180317971705e+00 1.141258649949881354e+00 2.282517299899762708e+00 1.090529402091044153e-01 2.181058804182088307e-01 2.707867403816784924e-01
