# X Y
-4.998135642257878208e-01 -3.714422699791606886e-01
-4.993364152384601184e-01 -3.780136063072832564e-01
-4.988592662511323605e-01 -3.830544506919494885e-01
-4.983821172638046582e-01 -3.876041363899634384e-01
-4.979049682764769558e-01 -3.921434091312849812e-01
-4.974278192891491979e-01 -3.966472821795273274e-01
-4.969506703018214955e-01 -3.999559636681718211e-01
-4.964735213144937931e-01 -4.028535627253331808e-01
-4.959963723271660352e-01 -4.051225229017199614e-01
-4.955192233398383328e-01 -4.070380004680758668e-01
-4.950420743525106304e-01 -4.078675507448144000e-01
-4.945649253651828725e-01 -4.082831683725477445e-01
-4.940877763778551701e-01 -4.087417486379662512e-01
-4.936106273905274677e-01 -4.091717765181191457e-01
-4.931334784031997098e-01 -4.093649272112181436e-01
-4.926563294158720074e-01 -4.099097047228534851e-01
-4.921791804285443050e-01 -4.103171381277292973e-01
-4.917020314412165471e-01 -4.104808512778020946e-01
-4.912248824538888448e-01 -4.106908295098677941e-01
-4.907477334665611424e-01 -4.115019471999813439e-01
-4.902705844792333845e-01 -4.128150302424572482e-01
-4.897934354919056821e-01 -4.139572258803037030e-01
-4.893162865045779797e-01 -4.139974399255716975e-01
-4.888391375172502218e-01 -4.149781848082660929e-01
-4.883619885299225194e-01 -4.162425776213625750e-01
-4.878848395425948170e-01 -4.177518765997712547e-01
-4.874076905552670591e-01 -4.186717587596764933e-01
-4.869305415679393567e-01 -4.195024230346926508e-01
-4.864533925806116543e-01 -4.205758873624731997e-01
-4.859762435932838964e-01 -4.212559854766452228e-01
-4.854990946059561940e-01 -4.211043176840578162e-01
-4.850219456186284916e-01 -4.200149619545624491e-01
-4.845447966313007337e-01 -4.174755386534537704e-01
-4.840676476439730314e-01 -4.134625796171581547e-01
-4.835904986566453290e-01 -4.064331397093419729e-01
-4.831133496693175711e-01 -3.967538760051715907e-01
-4.826362006819898687e-01 -3.853366871053640619e-01
-4.821590516946621108e-01 -3.731007601491129200e-01
-4.816819027073344084e-01 -3.592081276194715178e-01
-4.812047537200067060e-01 -3.443421059519716776e-01
-4.807276047326789481e-01 -3.284982595916094428e-01
-4.802504557453512457e-01 -3.119191114506043583e-01
-4.797733067580235433e-01 -2.932485079089268143e-01
-4.792961577706957854e-01 -2.736826030438907487e-01
-4.788190087833680830e-01 -2.537163105877950353e-01
