# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-3.000000000000000000e+00 2.414647020876348193e-03 1.922320661954606269e-01 3.844641323909212538e-01 4.382366685147507518e-02 8.764733370295015036e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419475428433200292e-01
-2.993993993993993907e+00 6.502648325037441168e-04 1.914342048298043331e-01 3.828684096596086661e-01 4.302580548581877440e-02 8.605161097163754880e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420255672365049682e-01
-2.987987987987987815e+00 -1.130097574909227909e-03 1.906526732323944873e-01 3.813053464647889745e-01 4.224427388840891473e-02 8.448854777681782946e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420758851089226837e-01
-2.981981981981982166e+00 -2.926445418756640215e-03 1.898875464933367230e-01 3.797750929866734459e-01 4.147914714935115044e-02 8.295829429870230087e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420382991967125363e-01
-2.975975975975976073e+00 -4.738781789547563683e-03 1.891388953640863180e-01 3.782777907281726359e-01 4.073049602010076625e-02 8.146099204020153250e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420654504139714724e-01
-2.969969969969969981e+00 -6.567107608472233515e-03 1.884067858522651961e-01 3.768135717045303923e-01 3.999838650827963055e-02 7.999677301655926109e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420586193679002296e-01
-2.963963963963963888e+00 -8.411421584904377191e-03 1.876912787847682951e-01 3.753825575695365901e-01 3.928287944078273641e-02 7.856575888156547283e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420342174821060066e-01
-2.957957957957957795e+00 -1.027172017360589162e-02 1.869924293386581171e-01 3.739848586773162342e-01 3.858402999467254457e-02 7.716805998934508914e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420470308587753694e-01
-2.951951951951952147e+00 -1.214799753191198040e-02 1.863102865404969721e-01 3.726205730809939443e-01 3.790188719651141347e-02 7.580377439302282694e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420172650629250244e-01
-2.945945945945946054e+00 -1.404024547673443646e-02 1.856448927344398481e-01 3.712897854688796961e-01 3.723649339045430329e-02 7.447298678090860657e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420218144994817244e-01
-2.939939939939939961e+00 -1.594845344140083387e-02 1.849962830205491016e-01 3.699925660410982031e-01 3.658788367656354984e-02 7.317576735312709968e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420444629834476613e-01
-2.933933933933933869e+00 -1.787260843255666920e-02 1.843644846651409652e-01 3.687289693302819304e-01 3.595608532115540656e-02 7.191217064231081313e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420293900180940261e-01
-2.927927927927927776e+00 -1.981269498677917795e-02 1.837495164853797380e-01 3.674990329707594761e-01 3.534111714139418631e-02 7.068223428278837261e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419703243783091651e-01
-2.921921921921922127e+00 -2.176869512725099209e-02 1.831513882116103387e-01 3.663027764232206773e-01 3.474298886762477306e-02 6.948597773524954613e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420481435833978123e-01
-2.915915915915916035e+00 -2.374058832039882549e-02 1.825700998311073353e-01 3.651401996622146706e-01 3.416170048712178359e-02 6.832340097424356717e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420347330479209358e-01
-2.909909909909909942e+00 -2.572835143236607003e-02 1.820056409179776902e-01 3.640112818359553803e-01 3.359724157399213845e-02 6.719448314798427691e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420609872027517540e-01
-2.903903903903903849e+00 -2.773195868562206012e-02 1.814579899547939801e-01 3.629159799095879602e-01 3.304959061080842142e-02 6.609918122161684284e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420358976153043518e-01
-2.897897897897897757e+00 -2.975138161548740445e-02 1.809271136521677092e-01 3.618542273043354185e-01 3.251871430818214365e-02 6.503742861636428729e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419901893604819332e-01
-2.891891891891892108e+00 -3.178658902662023777e-02 1.804129662733981176e-01 3.608259325467962353e-01 3.200456692941255205e-02 6.400913385882510409e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419846056860271322e-01
-2.885885885885886015e+00 -3.383754694970231292e-02 1.799154889721141237e-01 3.598309779442282474e-01 3.150708962812857200e-02 6.301417925625714400e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420837556700280890e-01
-2.879879879879879923e+00 -3.590421859796077975e-02 1.794346091514003871e-01 3.588692183028007743e-01 3.102620980741483195e-02 6.205241961482966390e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420632290276818921e-01
-2.873873873873873830e+00 -3.798656432393066051e-02 1.789702398535080730e-01 3.579404797070161459e-01 3.056184050952252818e-02 6.112368101904505635e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.421096548834878348e-01
-2.867867867867867737e+00 -4.008454157618079883e-02 1.785222791899503669e-01 3.570445583799007339e-01 3.011387984596481868e-02 6.022775969192963735e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420347837261292323e-01
-2.861861861861862089e+00 -4.219810485623698426e-02 1.780906098216776257e-01 3.561812196433552513e-01 2.968221047769208087e-02 5.936442095538416175e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419809892195133205e-01
-2.855855855855855996e+00 -4.432720567552583812e-02 1.776750984996119387e-01 3.553501969992238774e-01 2.926669915562636962e-02 5.853339831125273923e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420515826245997371e-01
-2.849849849849849903e+00 -4.647179251255695309e-02 1.772755956755962536e-01 3.545511913511925073e-01 2.886719633161070192e-02 5.773439266322140384e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420114608579617022e-01
-2.843843843843843811e+00 -4.863181077015443776e-02 1.768919351932295991e-01 3.537838703864591983e-01 2.848353584924404394e-02 5.696707169848808788e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420680573059757368e-01
-2.837837837837837718e+00 -5.080720273292993472e-02 1.765239340681646341e-01 3.530478681363292681e-01 2.811553472417908234e-02 5.623106944835816468e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420628531667945893e-01
-2.831831831831832069e+00 -5.299790752494393242e-02 1.761713923660375158e-01 3.523427847320750317e-01 2.776299302205194677e-02 5.552598604410389355e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419964375954309244e-01
-2.825825825825825977e+00 -5.520386106754038291e-02 1.758340931856023914e-01 3.516681863712047829e-01 2.742569384161683277e-02 5.485138768323366554e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.420351031924444118e-01
-2.819819819819819884e+00 -5.742499603743822512e-02 1.755118027531658575e-01 3.510236055063317151e-01 2.710340340918030583e-02 5.420680681836061166e-02 1.484083993439855587e-01 2.968167986879711173e-01 5.419497670357638075e-01
