# X mode_0 mode_1 mode_2 mode_3
-1.361723446893787504e+01 1.673572459359151388e-01 1.520607621256386266e-01 5.201920330767150213e-01 1.603899588617313243e-01
-1.355711422845691416e+01 1.647406764286813152e-01 1.511360329043522077e-01 5.241580791085965751e-01 1.599652115583699019e-01
-1.349699398797595151e+01 1.620448948969311909e-01 1.501420902255721779e-01 5.282604076554459072e-01 1.595526072220505576e-01
-1.343687374749499064e+01 1.593888794413200749e-01 1.490816744266631189e-01 5.323160291196940008e-01 1.592134170123228887e-01
-1.337675350701402799e+01 1.566930762291463830e-01 1.479858670161485479e-01 5.363997361671318798e-01 1.589213205875731616e-01
-1.331663326653306711e+01 1.539635316732989312e-01 1.468916011714744008e-01 5.404907367769211657e-01 1.586541303783054468e-01
-1.325651302605210446e+01 1.512446321206865063e-01 1.457655288267127591e-01 5.445502604982902506e-01 1.584395785543104285e-01
-1.319639278557114181e+01 1.484851045219025001e-01 1.445754634810029471e-01 5.486596407808749243e-01 1.582797912162195730e-01
-1.313627254509018094e+01 1.457397926664333043e-01 1.433309427568147665e-01 5.527681305338173479e-01 1.581611340429344981e-01
-1.307615230460921829e+01 1.429259073669661984e-01 1.420770331419001775e-01 5.569222665728693622e-01 1.580747929182642897e-01
-1.301603206412825742e+01 1.401689951154848901e-01 1.407480407312685922e-01 5.610309669620533457e-01 1.580519971911932553e-01
-1.295591182364729477e+01 1.373658646836827535e-01 1.394194735219774217e-01 5.651401989663260572e-01 1.580744628280138786e-01
-1.289579158316633212e+01 1.345422803808142831e-01 1.380376073275327020e-01 5.693013846700714087e-01 1.581187276215815785e-01
-1.283567134268537124e+01 1.317323720241407037e-01 1.366158820787504724e-01 5.734166325445336776e-01 1.582351133525752573e-01
-1.277555110220440859e+01 1.289410346183931522e-01 1.351279186559640744e-01 5.775437527242773816e-01 1.583872940013653363e-01
-1.271543086172344772e+01 1.261386036417427026e-01 1.336389339626755102e-01 5.816196803322920550e-01 1.586027820632897323e-01
-1.265531062124248507e+01 1.233313591216584765e-01 1.320575419133096229e-01 5.857759689411236037e-01 1.588351300239083108e-01
-1.259519038076152242e+01 1.205343002031040583e-01 1.304927562155893395e-01 5.898212264624719259e-01 1.591517171188346624e-01
-1.253507014028056155e+01 1.177581826616737187e-01 1.288479447696831426e-01 5.939234485531696972e-01 1.594704240154733721e-01
-1.247494989979959890e+01 1.149398691644355208e-01 1.272142849048727986e-01 5.979836252882567704e-01 1.598622206424348824e-01
-1.241482965931863802e+01 1.122034989765011703e-01 1.255225673413000453e-01 6.019546645493017989e-01 1.603192691328969854e-01
-1.235470941883767537e+01 1.094092194427082609e-01 1.237740193953878326e-01 6.060136788883643266e-01 1.608030822735396215e-01
-1.229458917835671272e+01 1.066761849582767291e-01 1.219699401422657120e-01 6.100186550726565127e-01 1.613352198268009907e-01
-1.223446893787575185e+01 1.039332524621869314e-01 1.201749373854316127e-01 6.139591941496758132e-01 1.619326160027056150e-01
-1.217434869739478920e+01 1.012103344321340498e-01 1.183256845047281486e-01 6.179182128717536360e-01 1.625457681913842212e-01
-1.211422845691382832e+01 9.850592422178945651e-02 1.164424705744181721e-01 6.218281135194227982e-01 1.632234916843694761e-01
-1.205410821643286567e+01 9.583047790324521198e-02 1.145769808512488164e-01 6.255971847423581478e-01 1.639953565031478100e-01
-1.199398797595190302e+01 9.319722608669415986e-02 1.126170579082048928e-01 6.294217544716557144e-01 1.647639615334451912e-01
-1.193386773547094215e+01 9.055497082105075368e-02 1.106459254673505116e-01 6.332477626417323258e-01 1.655513410698665200e-01
-1.187374749498997950e+01 8.796998099748849775e-02 1.086715890828545000e-01 6.369130194329103434e-01 1.664454104867467421e-01
-1.181362725450901863e+01 8.540498300539101084e-02 1.066622215120663492e-01 6.405892863629981671e-01 1.673435091195444591e-01
-1.175350701402805598e+01 8.282101336215731691e-02 1.046065780216657026e-01 6.442055694210752081e-01 1.683668391951017862e-01
-1.169338677354709333e+01 8.032907968676811228e-02 1.025563465729615875e-01 6.477642884632853759e-01 1.693502852769848688e-01
-1.163326653306613245e+01 7.784784264602502557e-02 1.004786020805526620e-01 6.512399915212515600e-01 1.704335637521706970e-01
-1.157314629258517158e+01 7.539255278180594100e-02 9.840592072143926339e-02 6.546834364189105804e-01 1.715180900778442152e-01
-1.151302605210420893e+01 7.298722876026045303e-02 9.629356194788141199e-02 6.579864207747441185e-01 1.727327885171140165e-01
-1.145290581162324628e+01 7.060851613687828265e-02 9.414764689822531507e-02 6.613487056005388220e-01 1.738951313643574415e-01
-1.139278557114228363e+01 6.826976990894913222e-02 9.204704398207234906e-02 6.645082571496094825e-01 1.751749289593690362e-01
-1.133266533066132276e+01 6.595425569872609417e-02 8.988656942656117477e-02 6.677095400841974726e-01 1.764496347905153417e-01
-1.127254509018036188e+01 6.368828414622672296e-02 8.777421213095772112e-02 6.706910872446613103e-01 1.778464164781542733e-01
-1.121242484969939923e+01 6.146125399449890725e-02 8.562714441946753241e-02 6.736888966752327956e-01 1.792227049108007786e-01
-1.115230460921843658e+01 5.928462716053589654e-02 8.348386840415526755e-02 6.765840479193558910e-01 1.806474565159528201e-01
-1.109218436873747571e+01 5.714632698946671419e-02 8.132972124497049593e-02 6.793782541980348810e-01 1.821456975675279644e-01
-1.103206412825651306e+01 5.504633689269002733e-02 7.920779450272999456e-02 6.820861022249331551e-01 1.836597663796469271e-01
-1.097194388777555218e+01 5.300715713915890581e-02 7.707260529036734364e-02 6.846442114698717551e-01 1.852760261006018982e-01
-1.091182364729458953e+01 5.098992068600422672e-02 7.494229899452625743e-02 6.871443278387711073e-01 1.869234524806983599e-01
-1.085170340681362688e+01 4.901692911382022483e-02 7.281966879348837629e-02 6.896058208789218602e-01 1.885575812137695872e-01
-1.079158316633266423e+01 4.711311963055578311e-02 7.072322270635808539e-02 6.918954408562344449e-01 1.902682168068517699e-01
-1.073146292585170336e+01 4.524052902193451131e-02 6.864337229188127720e-02 6.940970271814242976e-01 1.920190715047599972e-01
-1.067134268537074249e+01 4.343087098576686039e-02 6.658087373169692402e-02 6.961798013048481337e-01 1.938084539776881721e-01
-1.061122244488977984e+01 4.164346557676028293e-02 6.452188215611295852e-02 6.981906681129786962e-01 1.956439841541480762e-01
-1.055110220440881719e+01 3.991264854777105964e-02 6.250357168957185183e-02 7.000699373414492888e-01 1.975138424212077859e-01
-1.049098196392785631e+01 3.823930689109775877e-02 6.052889406266067501e-02 7.018204774422457382e-01 1.994113216039956893e-01
-1.043086172344689366e+01 3.660370429632157918e-02 5.854813468449227704e-02 7.034663147985573683e-01 2.013818462206287685e-01
