# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -4.695368472987892362e-08 6.844726057011932818e-01 1.368945211402386564e+00 5.968672539260772014e-01 1.193734507852154403e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.345587989825071551e-01
-1.493987975951903735e+01 -6.044973529898747003e-08 6.844726057011929488e-01 1.368945211402385898e+00 5.968672539260768684e-01 1.193734507852153737e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.379290628141518371e-01
-1.487975951903807648e+01 -7.729096895025568111e-08 6.844726057011919496e-01 1.368945211402383899e+00 5.968672539260758692e-01 1.193734507852151738e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.413644161668544008e-01
-1.481963927855711383e+01 -9.928366966761480677e-08 6.844726057011903952e-01 1.368945211402380790e+00 5.968672539260743148e-01 1.193734507852148630e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.448436509015737950e-01
-1.475951903807615295e+01 -1.265499959137886065e-07 6.844726057011877307e-01 1.368945211402375461e+00 5.968672539260716503e-01 1.193734507852143301e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.482957151009788199e-01
-1.469939879759519030e+01 -1.615696770241789027e-07 6.844726057011836229e-01 1.368945211402367246e+00 5.968672539260675425e-01 1.193734507852135085e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.517936905130859326e-01
-1.463927855711422765e+01 -2.053969387749737728e-07 6.844726057011770726e-01 1.368945211402354145e+00 5.968672539260609922e-01 1.193734507852121984e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.553721317990706563e-01
-1.457915831663326678e+01 -2.609569255700332066e-07 6.844726057011664144e-01 1.368945211402332829e+00 5.968672539260503340e-01 1.193734507852100668e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.589514159019684736e-01
-1.451903807615230413e+01 -3.320267857761318692e-07 6.844726057011494280e-01 1.368945211402298856e+00 5.968672539260333476e-01 1.193734507852066695e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.625253799321281667e-01
-1.445891783567134325e+01 -4.198912073684191716e-07 6.844726057011226716e-01 1.368945211402245343e+00 5.968672539260065912e-01 1.193734507852013182e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.662092768660397457e-01
-1.439879759519038060e+01 -5.285192716378504579e-07 6.844726057010810383e-01 1.368945211402162077e+00 5.968672539259649579e-01 1.193734507851929916e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.698661276689818922e-01
-1.433867735470941795e+01 -6.684661859140262467e-07 6.844726057010135367e-01 1.368945211402027073e+00 5.968672539258974563e-01 1.193734507851794913e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.735881426545030526e-01
-1.427855711422845708e+01 -8.434856612295908490e-07 6.844726057009071774e-01 1.368945211401814355e+00 5.968672539257910969e-01 1.193734507851582194e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.772577294325195396e-01
-1.421843687374749443e+01 -1.057992322803019387e-06 6.844726057007437525e-01 1.368945211401487505e+00 5.968672539256276721e-01 1.193734507851255344e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.810319023339839628e-01
-1.415831663326653356e+01 -1.328928561891349126e-06 6.844726057004852926e-01 1.368945211400970585e+00 5.968672539253692122e-01 1.193734507850738424e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.848251046821550614e-01
-1.409819639278557091e+01 -1.669135033309105574e-06 6.844726057000785069e-01 1.368945211400157014e+00 5.968672539249624265e-01 1.193734507849924853e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.886744433948422284e-01
-1.403807615230461003e+01 -2.083093038020196610e-06 6.844726056994610008e-01 1.368945211398922002e+00 5.968672539243449204e-01 1.193734507848689841e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.925539687902360519e-01
-1.397795591182364738e+01 -2.597850879741450659e-06 6.844726056985056539e-01 1.368945211397011308e+00 5.968672539233895735e-01 1.193734507846779147e+00 8.760535177511612204e-02 1.752107035502322441e-01 4.964301573179364935e-01
-1.391783567134268473e+01 -3.242063916506414979e-06 6.844726056970180661e-01 1.368945211394036132e+00 5.968672539219019857e-01 1.193734507843803971e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.003234565965999359e-01
-1.385771543086172386e+01 -4.025700092011514744e-06 6.844726056947724180e-01 1.368945211389544836e+00 5.968672539196563376e-01 1.193734507839312675e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.042604478766686826e-01
-1.379759519038076121e+01 -4.999448884254160520e-06 6.844726056913172929e-01 1.368945211382634586e+00 5.968672539162012125e-01 1.193734507832402425e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.081867199017184866e-01
-1.373747494989980034e+01 -6.199126413242988833e-06 6.844726056860507279e-01 1.368945211372101456e+00 5.968672539109346475e-01 1.193734507821869295e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.121677681419537498e-01
-1.367735470941883769e+01 -7.678551671639380463e-06 6.844726056780259249e-01 1.368945211356051850e+00 5.968672539029098445e-01 1.193734507805819689e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.161559218385408654e-01
-1.361723446893787504e+01 -9.472942675232988566e-06 6.844726056660328517e-01 1.368945211332065703e+00 5.968672538909167713e-01 1.193734507781833543e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.201920330767150213e-01
-1.355711422845691416e+01 -1.167132966438586119e-05 6.844726056479718546e-01 1.368945211295943709e+00 5.968672538728557742e-01 1.193734507745711548e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.241580791085965751e-01
-1.349699398797595151e+01 -1.436208520018421589e-05 6.844726056208395581e-01 1.368945211241679116e+00 5.968672538457234777e-01 1.193734507691446955e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.282604076554459072e-01
-1.343687374749499064e+01 -1.763206479304979432e-05 6.844726055804414289e-01 1.368945211160882858e+00 5.968672538053253485e-01 1.193734507610650697e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.323160291196940008e-01
-1.337675350701402799e+01 -2.159758744896794256e-05 6.844726055205582194e-01 1.368945211041116439e+00 5.968672537454421390e-01 1.193734507490884278e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.363997361671318798e-01
-1.331663326653306711e+01 -2.638962072269870576e-05 6.844726054323132525e-01 1.368945210864626505e+00 5.968672536571971721e-01 1.193734507314394344e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.404907367769211657e-01
-1.325651302605210446e+01 -3.221719008482513849e-05 6.844726053016769729e-01 1.368945210603353946e+00 5.968672535265608925e-01 1.193734507053121785e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.445502604982902506e-01
-1.319639278557114181e+01 -3.920166750968744350e-05 6.844726051114976562e-01 1.368945210222995312e+00 5.968672533363815758e-01 1.193734506672763152e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.486596407808749243e-01
-1.313627254509018094e+01 -4.781572691632307625e-05 6.844726048266553953e-01 1.368945209653310791e+00 5.968672530515393149e-01 1.193734506103078630e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.527681305338173479e-01
-1.307615230460921829e+01 -5.813122008529296323e-05 6.844726044127671383e-01 1.368945208825534277e+00 5.968672526376510579e-01 1.193734505275302116e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.569222665728693622e-01
-1.301603206412825742e+01 -7.043282810389917979e-05 6.844726038157958881e-01 1.368945207631591776e+00 5.968672520406798077e-01 1.193734504081359615e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.610309669620533457e-01
-1.295591182364729477e+01 -8.539109356900144714e-05 6.844726029390494348e-01 1.368945205878098870e+00 5.968672511639333544e-01 1.193734502327866709e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.651401989663260572e-01
-1.289579158316633212e+01 -1.028493057853484895e-04 6.844726017072035873e-01 1.368945203414407175e+00 5.968672499320875069e-01 1.193734499864175014e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.693013846700714087e-01
-1.283567134268537124e+01 -1.236687174011912775e-04 6.844725999454508436e-01 1.368945199890901687e+00 5.968672481703347632e-01 1.193734496340669526e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.734166325445336776e-01
-1.277555110220440859e+01 -1.489457573749245942e-04 6.844725973805130259e-01 1.368945194761026052e+00 5.968672456053969455e-01 1.193734491210793891e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.775437527242773816e-01
-1.271543086172344772e+01 -1.790320269655178479e-04 6.844725937207660760e-01 1.368945187441532152e+00 5.968672419456499956e-01 1.193734483891299991e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.816196803322920550e-01
-1.265531062124248507e+01 -2.148735439828789796e-04 6.844725885035087831e-01 1.368945177007017566e+00 5.968672367283927027e-01 1.193734473456785405e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.857759689411236037e-01
-1.259519038076152242e+01 -2.565783085306184074e-04 6.844725812646023089e-01 1.368945162529204618e+00 5.968672294894862285e-01 1.193734458978972457e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.898212264624719259e-01
-1.253507014028056155e+01 -3.067368715958664971e-04 6.844725709000288871e-01 1.368945141800057774e+00 5.968672191249128067e-01 1.193734438249825613e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.939234485531696972e-01
-1.247494989979959890e+01 -3.662141646124174072e-04 6.844725562740119340e-01 1.368945112548023868e+00 5.968672044988958536e-01 1.193734408997791707e+00 8.760535177511612204e-02 1.752107035502322441e-01 5.979836252882567704e-01
-1.241482965931863802e+01 -4.348124729678636284e-04 6.844725362704651150e-01 1.368945072540930230e+00 5.968671844953490346e-01 1.193734368990698069e+00 8.760535177511612204e-02 1.752107035502322441e-01 6.019546645493017989e-01
-1.235470941883767537e+01 -5.160921834138556142e-04 6.844725082419302886e-01 1.368945016483860577e+00 5.968671564668142082e-01 1.193734312933628416e+00 8.760535177511612204e-02 1.752107035502322441e-01 6.060136788883643266e-01
-1.229458917835671272e+01 -6.122111861187874661e-04 6.844724690668199107e-01 1.368944938133639821e+00 5.968671172917038303e-01 1.193734234583407661e+00 8.760535177511612204e-02 1.752107035502322441e-01 6.100186550726565127e-01
