# X mode_0 mode_1
-2.651651651651651509e+00 6.495890467159702863e-01 3.504109532840296026e-01
-2.645645645645645416e+00 6.495869524914317239e-01 3.504130475085682761e-01
-2.639639639639639768e+00 6.496578577597228454e-01 3.503421422402770435e-01
-2.633633633633633675e+00 6.495933979239749689e-01 3.504066020760249200e-01
-2.627627627627627582e+00 6.495738252958663805e-01 3.504261747041336195e-01
-2.621621621621621490e+00 6.495819835225775662e-01 3.504180164774224338e-01
-2.615615615615615397e+00 6.496021595503812529e-01 3.503978404496188026e-01
-2.609609609609609748e+00 6.496292851090886833e-01 3.503707148909113167e-01
-2.603603603603603656e+00 6.496365259983944984e-01 3.503634740016055016e-01
-2.597597597597597563e+00 6.496270961581824821e-01 3.503729038418174624e-01
-2.591591591591591470e+00 6.496580661399525836e-01 3.503419338600474719e-01
-2.585585585585585378e+00 6.496266930854733834e-01 3.503733069145266721e-01
-2.579579579579579729e+00 6.496069880878408975e-01 3.503930119121592135e-01
-2.573573573573573636e+00 6.496515606325121706e-01 3.503484393674878294e-01
-2.567567567567567544e+00 6.496743664115908201e-01 3.503256335884091244e-01
-2.561561561561561451e+00 6.496282475638412990e-01 3.503717524361587565e-01
-2.555555555555555358e+00 6.495565894836474730e-01 3.504434105163525270e-01
-2.549549549549549710e+00 6.496695625714534739e-01 3.503304374285465261e-01
-2.543543543543543617e+00 6.495758755211703539e-01 3.504241244788297016e-01
-2.537537537537537524e+00 6.496054713303642814e-01 3.503945286696357186e-01
-2.531531531531531432e+00 6.496142758836660480e-01 3.503857241163338965e-01
-2.525525525525525339e+00 6.496154081027312177e-01 3.503845918972687268e-01
-2.519519519519519690e+00 6.496089924446171171e-01 3.503910075553828829e-01
-2.513513513513513598e+00 6.496241548136144628e-01 3.503758451863854262e-01
-2.507507507507507505e+00 6.495835139908305855e-01 3.504164860091693590e-01
-2.501501501501501412e+00 6.496087516379914772e-01 3.503912483620085783e-01
-2.495495495495495319e+00 6.496295677420172998e-01 3.503704322579827002e-01
-2.489489489489489671e+00 6.496175714454703876e-01 3.503824285545296124e-01
-2.483483483483483578e+00 6.496283381381350308e-01 3.503716618618649137e-01
-2.477477477477477485e+00 6.495569290981799693e-01 3.504430709018200862e-01
-2.471471471471471393e+00 6.495916935583683216e-01 3.504083064416317894e-01
-2.465465465465465300e+00 6.496367142390824245e-01 3.503632857609176310e-01
-2.459459459459459651e+00 6.496405892589239839e-01 3.503594107410761271e-01
-2.453453453453453559e+00 6.496472454871208280e-01 3.503527545128792831e-01
-2.447447447447447466e+00 6.496386971714772640e-01 3.503613028285226805e-01
-2.441441441441441373e+00 6.496302579832469171e-01 3.503697420167530274e-01
-2.435435435435435281e+00 6.495970376248975109e-01 3.504029623751026001e-01
-2.429429429429429632e+00 6.495852648023747733e-01 3.504147351976251712e-01
-2.423423423423423539e+00 6.496493689973419361e-01 3.503506310026581194e-01
-2.417417417417417447e+00 6.496677669668396993e-01 3.503322330331603007e-01
-2.411411411411411354e+00 6.496425215819773280e-01 3.503574784180226720e-01
-2.405405405405405261e+00 6.496679169564619771e-01 3.503320830435380784e-01
-2.399399399399399613e+00 6.496114352568846950e-01 3.503885647431153605e-01
-2.393393393393393520e+00 6.495793797514429757e-01 3.504206202485570798e-01
-2.387387387387387427e+00 6.496232598344900966e-01 3.503767401655097924e-01
-2.381381381381381335e+00 6.496632156845276729e-01 3.503367843154722716e-01
-2.375375375375375242e+00 6.496250344154373968e-01 3.503749655845626032e-01
-2.369369369369369593e+00 6.495598080061947277e-01 3.504401919938053278e-01
-2.363363363363363501e+00 6.496549307409046348e-01 3.503450692590953097e-01
-2.357357357357357408e+00 6.496591426200409858e-01 3.503408573799589587e-01
-2.351351351351351315e+00 6.496350832466011305e-01 3.503649167533989250e-01
-2.345345345345345223e+00 6.496091096521494634e-01 3.503908903478506476e-01
-2.339339339339339574e+00 6.496095920803666157e-01 3.503904079196332733e-01
-2.333333333333333481e+00 6.496002789640280550e-01 3.503997210359718895e-01
-2.327327327327327389e+00 6.496566024592735911e-01 3.503433975407264089e-01
-2.321321321321321296e+00 6.496618160629853422e-01 3.503381839370146023e-01
-2.315315315315315203e+00 6.495993641088831927e-01 3.504006358911169183e-01
-2.309309309309309555e+00 6.496482258893038209e-01 3.503517741106962347e-01
-2.303303303303303462e+00 6.496277946923421087e-01 3.503722053076578358e-01
-2.297297297297297369e+00 6.496205772478712559e-01 3.503794227521287996e-01
-2.291291291291291277e+00 6.496120283759050373e-01 3.503879716240950182e-01
-2.285285285285285184e+00 6.495702515593611004e-01 3.504297484406388996e-01
-2.279279279279279535e+00 6.496432384510131275e-01 3.503567615489869280e-01
-2.273273273273273443e+00 6.496029636485530778e-01 3.503970363514469777e-01
-2.267267267267267350e+00 6.496367883768039420e-01 3.503632116231961136e-01
-2.261261261261261257e+00 6.496472558691220867e-01 3.503527441308779689e-01
-2.255255255255255165e+00 6.496619856273712079e-01 3.503380143726287921e-01
-2.249249249249249516e+00 6.496621613734480105e-01 3.503378386265519340e-01
-2.243243243243242979e+00 6.496842291960436278e-01 3.503157708039563167e-01
-2.237237237237237331e+00 6.496394855696923099e-01 3.503605144303076901e-01
-2.231231231231231238e+00 6.496362871444006926e-01 3.503637128555993629e-01
-2.225225225225225145e+00 6.496458940531757431e-01 3.503541059468242014e-01
-2.219219219219219497e+00 6.496364290528237051e-01 3.503635709471762949e-01
-2.213213213213212960e+00 6.496320921512565016e-01 3.503679078487434428e-01
-2.207207207207207311e+00 6.496267088670889533e-01 3.503732911329109911e-01
-2.201201201201201219e+00 6.495604881608809666e-01 3.504395118391189223e-01
-2.195195195195195126e+00 6.495872328338201385e-01 3.504127671661798615e-01
-2.189189189189189033e+00 6.495503433539545624e-01 3.504496566460454376e-01
-2.183183183183182940e+00 6.496415477004100492e-01 3.503584522995899508e-01
-2.177177177177177292e+00 6.496077344944748422e-01 3.503922655055251578e-01
-2.171171171171171199e+00 6.496679414102267680e-01 3.503320585897732320e-01
-2.165165165165165106e+00 6.495949021917036825e-01 3.504050978082963175e-01
-2.159159159159159014e+00 6.496001454619122484e-01 3.503998545380877516e-01
-2.153153153153152921e+00 6.496177558590902068e-01 3.503822441409099042e-01
-2.147147147147147273e+00 6.495975652072519813e-01 3.504024347927480187e-01
-2.141141141141141180e+00 6.496054379357897313e-01 3.503945620642102132e-01
-2.135135135135135087e+00 6.495996257074430069e-01 3.504003742925570486e-01
-2.129129129129128994e+00 6.496385802769010231e-01 3.503614197230989769e-01
-2.123123123123122902e+00 6.496020204098432727e-01 3.503979795901567273e-01
-2.117117117117117253e+00 6.496499964464671484e-01 3.503500035535329071e-01
-2.111111111111111160e+00 6.496320603058174381e-01 3.503679396941826729e-01
-2.105105105105105068e+00 6.495936163018023457e-01 3.504063836981976543e-01
-2.099099099099098975e+00 6.495969575757277736e-01 3.504030424242721153e-01
-2.093093093093092882e+00 6.496100106627100690e-01 3.503899893372899310e-01
-2.087087087087087234e+00 6.496395894175374108e-01 3.503604105824625337e-01
-2.081081081081081141e+00 6.496899964411478878e-01 3.503100035588520567e-01
-2.075075075075075048e+00 6.496373163533966100e-01 3.503626836466034455e-01
-2.069069069069068956e+00 6.495932889376239139e-01 3.504067110623761416e-01
-2.063063063063062863e+00 6.496166661105552409e-01 3.503833338894447036e-01
-2.057057057057057214e+00 6.496200042645373651e-01 3.503799957354626349e-01
-2.051051051051051122e+00 6.495776640359264276e-01 3.504223359640736279e-01
-2.045045045045045029e+00 6.496526368518493744e-01 3.503473631481505701e-01
-2.039039039039038936e+00 6.495845737344284609e-01 3.504154262655716501e-01
-2.033033033033032844e+00 6.496545044437579408e-01 3.503454955562420037e-01
-2.027027027027027195e+00 6.496635594421568127e-01 3.503364405578431318e-01
-2.021021021021021102e+00 6.496374751329665465e-01 3.503625248670335091e-01
-2.015015015015015010e+00 6.496123496141048559e-01 3.503876503858950886e-01
-2.009009009009008917e+00 6.496111187349217220e-01 3.503888812650781670e-01
-2.003003003003002824e+00 6.496517084133608400e-01 3.503482915866391600e-01
-1.996996996996996954e+00 6.496119237445829864e-01 3.503880762554170691e-01
-1.990990990990991083e+00 6.495908830826658820e-01 3.504091169173341180e-01
-1.984984984984984990e+00 6.496221642569823818e-01 3.503778357430176182e-01
-1.978978978978978898e+00 6.496547995962174138e-01 3.503452004037825307e-01
-1.972972972972973027e+00 6.496167011031797056e-01 3.503832988968201834e-01
-1.966966966966966934e+00 6.496220492447243311e-01 3.503779507552756134e-01
-1.960960960960961064e+00 6.496049212754406721e-01 3.503950787245593834e-01
-1.954954954954954971e+00 6.495937170260359661e-01 3.504062829739640339e-01
-1.948948948948948878e+00 6.496273005587422933e-01 3.503726994412577622e-01
-1.942942942942943008e+00 6.495941744471869228e-01 3.504058255528131327e-01
-1.936936936936936915e+00 6.495976851307085909e-01 3.504023148692914646e-01
-1.930930930930931044e+00 6.495777319030341390e-01 3.504222680969658610e-01
-1.924924924924924952e+00 6.496493551593480742e-01 3.503506448406518703e-01
-1.918918918918918859e+00 6.496513320912491452e-01 3.503486679087507993e-01
-1.912912912912912988e+00 6.496454190221335745e-01 3.503545809778664810e-01
-1.906906906906906896e+00 6.496242326593018035e-01 3.503757673406981410e-01
-1.900900900900900803e+00 6.496974182198484993e-01 3.503025817801515007e-01
-1.894894894894894932e+00 6.495929916279135075e-01 3.504070083720866036e-01
-1.888888888888888840e+00 6.496497130873135628e-01 3.503502869126863817e-01
-1.882882882882882969e+00 6.495737223441205854e-01 3.504262776558794146e-01
-1.876876876876876876e+00 6.496244804790790583e-01 3.503755195209210527e-01
-1.870870870870870784e+00 6.496030749114719560e-01 3.503969250885280440e-01
-1.864864864864864913e+00 6.495606782818966751e-01 3.504393217181032694e-01
-1.858858858858858820e+00 6.495937094581129001e-01 3.504062905418870444e-01
-1.852852852852852950e+00 6.495951764310564647e-01 3.504048235689435908e-01
-1.846846846846846857e+00 6.495687840591986006e-01 3.504312159408013994e-01
-1.840840840840840764e+00 6.495862628651153381e-01 3.504137371348846064e-01
-1.834834834834834894e+00 6.497035739740085747e-01 3.502964260259914253e-01
-1.828828828828828801e+00 6.495912262067797815e-01 3.504087737932203295e-01
-1.822822822822822930e+00 6.496242222438792790e-01 3.503757777561207765e-01
-1.816816816816816837e+00 6.495799285480510221e-01 3.504200714519490889e-01
-1.810810810810810745e+00 6.496431693387322293e-01 3.503568306612677152e-01
-1.804804804804804874e+00 6.495694983290332125e-01 3.504305016709667875e-01
-1.798798798798798781e+00 6.497025428806856295e-01 3.502974571193144260e-01
-1.792792792792792911e+00 6.496807264117675507e-01 3.503192735882325048e-01
-1.786786786786786818e+00 6.496812718578315327e-01 3.503187281421684673e-01
-1.780780780780780725e+00 6.496211962754206981e-01 3.503788037245793019e-01
-1.774774774774774855e+00 6.495916435661611699e-01 3.504083564338387746e-01
-1.768768768768768762e+00 6.496606726098885787e-01 3.503393273901113658e-01
-1.762762762762762669e+00 6.495862581434561633e-01 3.504137418565438367e-01
-1.756756756756756799e+00 6.496574669098187371e-01 3.503425330901812074e-01
-1.750750750750750706e+00 6.496353877690395073e-01 3.503646122309604372e-01
-1.744744744744744835e+00 6.496162703348667966e-01 3.503837296651331479e-01
-1.738738738738738743e+00 6.496325592651770453e-01 3.503674407348228437e-01
-1.732732732732732650e+00 6.496552189990311144e-01 3.503447810009688301e-01
-1.726726726726726779e+00 6.496288855358958170e-01 3.503711144641041830e-01
-1.720720720720720687e+00 6.495834971487293164e-01 3.504165028512707947e-01
-1.714714714714714816e+00 6.496156964012972379e-01 3.503843035987027621e-01
-1.708708708708708723e+00 6.496165022409152723e-01 3.503834977590847832e-01
-1.702702702702702631e+00 6.496718445025064792e-01 3.503281554974935763e-01
-1.696696696696696760e+00 6.496114846506028107e-01 3.503885153493971893e-01
-1.690690690690690667e+00 6.496576354911137718e-01 3.503423645088862837e-01
-1.684684684684684797e+00 6.496489104677559689e-01 3.503510895322440311e-01
-1.678678678678678704e+00 6.496023670413346718e-01 3.503976329586654392e-01
-1.672672672672672611e+00 6.496204152658174857e-01 3.503795847341824587e-01
-1.666666666666666741e+00 6.496561446116342342e-01 3.503438553883657658e-01
-1.660660660660660648e+00 6.496067604323119138e-01 3.503932395676881417e-01
-1.654654654654654777e+00 6.496250190745344044e-01 3.503749809254656511e-01
-1.648648648648648685e+00 6.495970677742836097e-01 3.504029322257163903e-01
-1.642642642642642592e+00 6.496208195215841252e-01 3.503791804784159858e-01
-1.636636636636636721e+00 6.496527543612657940e-01 3.503472456387342060e-01
-1.630630630630630629e+00 6.496432766121460478e-01 3.503567233878540077e-01
-1.624624624624624536e+00 6.496043479101134555e-01 3.503956520898866556e-01
-1.618618618618618665e+00 6.496250120030694353e-01 3.503749879969306757e-01
-1.612612612612612573e+00 6.495742829679241881e-01 3.504257170320758119e-01
-1.606606606606606702e+00 6.496011755447018698e-01 3.503988244552981302e-01
-1.600600600600600609e+00 6.496546571910212231e-01 3.503453428089788324e-01
-1.594594594594594517e+00 6.496551376853856308e-01 3.503448623146143692e-01
-1.588588588588588646e+00 6.495758860589613271e-01 3.504241139410386174e-01
-1.582582582582582553e+00 6.496371547108696909e-01 3.503628452891304201e-01
-1.576576576576576683e+00 6.496658444879290784e-01 3.503341555120708106e-01
-1.570570570570570590e+00 6.496302158302338370e-01 3.503697841697661630e-01
-1.564564564564564497e+00 6.496355280719787739e-01 3.503644719280212261e-01
-1.558558558558558627e+00 6.495481673255474320e-01 3.504518326744525680e-01
-1.552552552552552534e+00 6.495902832554633077e-01 3.504097167445366368e-01
-1.546546546546546663e+00 6.496514503627099923e-01 3.503485496372899521e-01
-1.540540540540540571e+00 6.496005279782182118e-01 3.503994720217817882e-01
-1.534534534534534478e+00 6.496474460304002552e-01 3.503525539695996338e-01
-1.528528528528528607e+00 6.496073250756940753e-01 3.503926749243059802e-01
-1.522522522522522515e+00 6.496062867436751542e-01 3.503937132563249013e-01
-1.516516516516516422e+00 6.496306750383378237e-01 3.503693249616621763e-01
-1.510510510510510551e+00 6.495506549361205195e-01 3.504493450638795360e-01
-1.504504504504504458e+00 6.496301900007551700e-01 3.503698099992449411e-01
-1.498498498498498588e+00 6.496370672384237377e-01 3.503629327615763178e-01
-1.492492492492492495e+00 6.496081073516455362e-01 3.503918926483544638e-01
-1.486486486486486402e+00 6.496219642741266620e-01 3.503780357258732825e-01
-1.480480480480480532e+00 6.496923415768565135e-01 3.503076584231435975e-01
-1.474474474474474439e+00 6.496274813285208838e-01 3.503725186714791717e-01
-1.468468468468468568e+00 6.496512354055085092e-01 3.503487645944916018e-01
-1.462462462462462476e+00 6.496333661369683155e-01 3.503666338630316290e-01
-1.456456456456456383e+00 6.496616101502721285e-01 3.503383898497279825e-01
-1.450450450450450512e+00 6.496576850466962982e-01 3.503423149533037018e-01
-1.444444444444444420e+00 6.496233943747747874e-01 3.503766056252252681e-01
-1.438438438438438549e+00 6.495553649720369194e-01 3.504446350279630251e-01
-1.432432432432432456e+00 6.496052437071165864e-01 3.503947562928834136e-01
-1.426426426426426364e+00 6.495816020171283345e-01 3.504183979828716100e-01
-1.420420420420420493e+00 6.496639665504169159e-01 3.503360334495830286e-01
-1.414414414414414400e+00 6.496368274609496396e-01 3.503631725390503049e-01
-1.408408408408408530e+00 6.496067820738046228e-01 3.503932179261953772e-01
-1.402402402402402437e+00 6.496724942678872017e-01 3.503275057321127983e-01
-1.396396396396396344e+00 6.496040509053893075e-01 3.503959490946106925e-01
-1.390390390390390474e+00 6.495840759024723576e-01 3.504159240975275869e-01
-1.384384384384384381e+00 6.496654177376556261e-01 3.503345822623443184e-01
-1.378378378378378288e+00 6.496328814607218449e-01 3.503671185392780441e-01
-1.372372372372372418e+00 6.496385741584519424e-01 3.503614258415480021e-01
-1.366366366366366325e+00 6.495836081125175854e-01 3.504163918874824146e-01
-1.360360360360360454e+00 6.495913298115697510e-01 3.504086701884303046e-01
-1.354354354354354362e+00 6.495847194252486467e-01 3.504152805747514088e-01
-1.348348348348348269e+00 6.496378799062529907e-01 3.503621200937471203e-01
-1.342342342342342398e+00 6.496439836710554694e-01 3.503560163289445861e-01
-1.336336336336336306e+00 6.496732064218769809e-01 3.503267935781230746e-01
-1.330330330330330435e+00 6.496070996687390853e-01 3.503929003312608592e-01
-1.324324324324324342e+00 6.496261510253124039e-01 3.503738489746875961e-01
-1.318318318318318250e+00 6.496413171442180223e-01 3.503586828557819777e-01
-1.312312312312312379e+00 6.496314905921937166e-01 3.503685094078062834e-01
-1.306306306306306286e+00 6.496182662925170659e-01 3.503817337074828786e-01
-1.300300300300300416e+00 6.496493461287723425e-01 3.503506538712276575e-01
-1.294294294294294323e+00 6.496795686203472586e-01 3.503204313796527414e-01
-1.288288288288288230e+00 6.496440457058937357e-01 3.503559542941063754e-01
-1.282282282282282360e+00 6.496663934632829207e-01 3.503336065367170793e-01
-1.276276276276276267e+00 6.496035102551068752e-01 3.503964897448932359e-01
-1.270270270270270174e+00 6.495688891045175994e-01 3.504311108954823450e-01
-1.264264264264264304e+00 6.496884220759331363e-01 3.503115779240668637e-01
-1.258258258258258211e+00 6.495723204473894397e-01 3.504276795526106159e-01
-1.252252252252252340e+00 6.497123455476362386e-01 3.502876544523637614e-01
-1.246246246246246248e+00 6.496292877366232066e-01 3.503707122633767934e-01
-1.240240240240240155e+00 6.496521557336237818e-01 3.503478442663762182e-01
-1.234234234234234284e+00 6.495976728549800461e-01 3.504023271450200094e-01
-1.228228228228228192e+00 6.496061808388554626e-01 3.503938191611445374e-01
-1.222222222222222321e+00 6.496266417644755986e-01 3.503733582355244569e-01
-1.216216216216216228e+00 6.496435775074160812e-01 3.503564224925838078e-01
-1.210210210210210136e+00 6.496540495138936055e-01 3.503459504861063389e-01
-1.204204204204204265e+00 6.496357481955314928e-01 3.503642518044684517e-01
-1.198198198198198172e+00 6.495832219267266838e-01 3.504167780732732052e-01
-1.192192192192192302e+00 6.496229914833734354e-01 3.503770085166265646e-01
-1.186186186186186209e+00 6.496487636477322747e-01 3.503512363522677808e-01
-1.180180180180180116e+00 6.496460253161601139e-01 3.503539746838399416e-01
-1.174174174174174246e+00 6.495772755477199345e-01 3.504227244522801210e-01
-1.168168168168168153e+00 6.496494414755924485e-01 3.503505585244076626e-01
-1.162162162162162282e+00 6.496802766568184895e-01 3.503197233431815105e-01
-1.156156156156156189e+00 6.496436979833282166e-01 3.503563020166718944e-01
-1.150150150150150097e+00 6.495476607226632337e-01 3.504523392773367108e-01
-1.144144144144144226e+00 6.495918523813388745e-01 3.504081476186612365e-01
-1.138138138138138133e+00 6.496437999675263031e-01 3.503562000324736414e-01
-1.132132132132132041e+00 6.496982588125631564e-01 3.503017411874367881e-01
-1.126126126126126170e+00 6.496155362786215637e-01 3.503844637213783808e-01
-1.120120120120120077e+00 6.495551461407456095e-01 3.504448538592543905e-01
-1.114114114114114207e+00 6.496222022929962758e-01 3.503777977070036687e-01
-1.108108108108108114e+00 6.496613540568926259e-01 3.503386459431074296e-01
-1.102102102102102021e+00 6.495852744694079473e-01 3.504147255305919972e-01
-1.096096096096096151e+00 6.496061883255636049e-01 3.503938116744363396e-01
-1.090090090090090058e+00 6.496609750549026119e-01 3.503390249450973326e-01
-1.084084084084084187e+00 6.496250890933653599e-01 3.503749109066346956e-01
-1.078078078078078095e+00 6.496084803192345714e-01 3.503915196807654842e-01
-1.072072072072072002e+00 6.496013480112979854e-01 3.503986519887021256e-01
-1.066066066066066131e+00 6.495935577173619357e-01 3.504064422826380643e-01
-1.060060060060060039e+00 6.496816456916832960e-01 3.503183543083166485e-01
-1.054054054054054168e+00 6.496753620753499270e-01 3.503246379246501285e-01
-1.048048048048048075e+00 6.495854164742594916e-01 3.504145835257405084e-01
-1.042042042042041983e+00 6.496071858135009647e-01 3.503928141864990353e-01
-1.036036036036036112e+00 6.496747434862419901e-01 3.503252565137579544e-01
-1.030030030030030019e+00 6.496507553347011799e-01 3.503492446652987646e-01
-1.024024024024024149e+00 6.495895598532697157e-01 3.504104401467303953e-01
-1.018018018018018056e+00 6.496098555680577258e-01 3.503901444319423297e-01
-1.012012012012011963e+00 6.496270847458872622e-01 3.503729152541127378e-01
-1.006006006006006093e+00 6.496800496887226162e-01 3.503199503112773283e-01
-1.000000000000000000e+00 6.495666616217979916e-01 3.504333383782020639e-01
-9.939939939939939073e-01 6.496389529813051400e-01 3.503610470186948045e-01
-9.879879879879878146e-01 6.496298754991425284e-01 3.503701245008574716e-01
-9.819819819819821660e-01 6.496229530244139738e-01 3.503770469755860262e-01
-9.759759759759760733e-01 6.496671730296734726e-01 3.503328269703264719e-01
-9.699699699699699806e-01 6.497755616139267998e-01 3.502244383860733112e-01
-9.639639639639638879e-01 6.495696823887432414e-01 3.504303176112568141e-01
-9.579579579579577953e-01 6.496191466026983719e-01 3.503808533973016837e-01
-9.519519519519521467e-01 6.496388229999324748e-01 3.503611770000675252e-01
-9.459459459459460540e-01 6.496631849106819789e-01 3.503368150893180211e-01
-9.399399399399399613e-01 6.496459076005673960e-01 3.503540923994326040e-01
-9.339339339339338686e-01 6.496429805872349084e-01 3.503570194127651471e-01
-9.279279279279277759e-01 6.495964098484154903e-01 3.504035901515844542e-01
-9.219219219219221273e-01 6.496047957541484230e-01 3.503952042458515215e-01
-9.159159159159160346e-01 6.496004624995235233e-01 3.503995375004763657e-01
-9.099099099099099419e-01 6.495855706756445969e-01 3.504144293243553476e-01
-9.039039039039038492e-01 6.495500928719398770e-01 3.504499071280601785e-01
-8.978978978978977565e-01 6.496370166581093564e-01 3.503629833418906436e-01
-8.918918918918921079e-01 6.495984280976069281e-01 3.504015719023930164e-01
-8.858858858858860152e-01 6.497232500307789094e-01 3.502767499692210906e-01
-8.798798798798799226e-01 6.496147420419458030e-01 3.503852579580541415e-01
-8.738738738738738299e-01 6.495887285872273820e-01 3.504112714127726735e-01
-8.678678678678677372e-01 6.496162463547378030e-01 3.503837536452620860e-01
-8.618618618618620886e-01 6.496424414937779224e-01 3.503575585062220221e-01
-8.558558558558559959e-01 6.496163480135661583e-01 3.503836519864337862e-01
-8.498498498498499032e-01 6.496393519203333966e-01 3.503606480796666589e-01
-8.438438438438438105e-01 6.496409590665987999e-01 3.503590409334012556e-01
-8.378378378378377178e-01 6.495989012022539422e-01 3.504010987977460578e-01
-8.318318318318320692e-01 6.496468321386295042e-01 3.503531678613704958e-01
-8.258258258258259765e-01 6.495980342021069331e-01 3.504019657978930113e-01
-8.198198198198198838e-01 6.496162088071903984e-01 3.503837911928094906e-01
-8.138138138138137911e-01 6.496155552974847147e-01 3.503844447025152853e-01
-8.078078078078076985e-01 6.496219257005158010e-01 3.503780742994842545e-01
-8.018018018018016058e-01 6.496357461668748057e-01 3.503642538331251943e-01
-7.957957957957959572e-01 6.496404215929094672e-01 3.503595784070905328e-01
-7.897897897897898645e-01 6.495861375840259466e-01 3.504138624159739979e-01
-7.837837837837837718e-01 6.496201085135953068e-01 3.503798914864046377e-01
-7.777777777777776791e-01 6.496215632387637440e-01 3.503784367612362005e-01
-7.717717717717715864e-01 6.496333139162220327e-01 3.503666860837779673e-01
-7.657657657657659378e-01 6.496660049194104003e-01 3.503339950805897107e-01
-7.597597597597598451e-01 6.496531771290563473e-01 3.503468228709437082e-01
-7.537537537537537524e-01 6.496112884346512129e-01 3.503887115653487316e-01
-7.477477477477476597e-01 6.496016688852435106e-01 3.503983311147564894e-01
-7.417417417417415670e-01 6.495534267318137100e-01 3.504465732681864010e-01
