# X mode_0 mode_1 mode_2 mode_3
-1.181362725450901863e+01 3.127239504774910750e-01 2.125223651438178096e-01 2.949763484914333933e-01 1.797773358872576388e-01
-1.175350701402805598e+01 3.153137130951799150e-01 2.106577746739666801e-01 2.931312099098759560e-01 1.808973023209774489e-01
-1.169338677354709333e+01 3.177034521581850179e-01 2.086989706105236986e-01 2.913940920393592870e-01 1.822034851919319964e-01
-1.163326653306613245e+01 3.197268795972343924e-01 2.067779510211013583e-01 2.897665001353350589e-01 1.837286692463291349e-01
-1.157314629258517158e+01 3.215736527533532008e-01 2.047189842556048911e-01 2.883308776755932334e-01 1.853764853154488135e-01
-1.151302605210420893e+01 3.229503550242446841e-01 2.026898461933362428e-01 2.871673032849751950e-01 1.871924954974439059e-01
-1.145290581162324628e+01 3.240271047722305120e-01 2.006583731818636918e-01 2.861489683542270401e-01 1.891655536916787284e-01
-1.139278557114228363e+01 3.248374054226683127e-01 1.986051346810242257e-01 2.853651806812551595e-01 1.911922792150521633e-01
-1.133266533066132276e+01 3.252583426760263796e-01 1.965711504691495248e-01 2.848149555561189095e-01 1.933555512987052416e-01
-1.127254509018036188e+01 3.253632493443393003e-01 1.946003428650023570e-01 2.845378733430278251e-01 1.954985344476305453e-01
-1.121242484969939923e+01 3.252591375370652571e-01 1.926646530018938930e-01 2.844113660839194813e-01 1.976648433771213409e-01
-1.115230460921843658e+01 3.247040771221436639e-01 1.908165755241842121e-01 2.846158033796152842e-01 1.998635439740569508e-01
-1.109218436873747571e+01 3.239452867858073626e-01 1.889920484267523793e-01 2.850355168825384755e-01 2.020271479049017549e-01
-1.103206412825651306e+01 3.228860465983789396e-01 1.872938689925375544e-01 2.856740970053839312e-01 2.041459874036995192e-01
-1.097194388777555218e+01 3.214945708966689408e-01 1.857215102625143222e-01 2.864848776087078330e-01 2.062990412321088207e-01
-1.091182364729458953e+01 3.199195853533383649e-01 1.842335585798496045e-01 2.875469486093664706e-01 2.082999074574456433e-01
-1.085170340681362688e+01 3.180976918112945473e-01 1.828380116322080029e-01 2.887744086041825198e-01 2.102898879523148468e-01
-1.079158316633266423e+01 3.161051188211763119e-01 1.816120114145904352e-01 2.901143348986739423e-01 2.121685348655592551e-01
-1.073146292585170336e+01 3.138185693984760216e-01 1.805499885317445874e-01 2.916939393025400062e-01 2.139375027672393292e-01
-1.067134268537074249e+01 3.114620746792618466e-01 1.795526464241581632e-01 2.933162280548148870e-01 2.156690508417650753e-01
-1.061122244488977984e+01 3.088204352477910142e-01 1.787560050230238562e-01 2.951734575658843673e-01 2.172501021633005958e-01
-1.055110220440881719e+01 3.060797112961610722e-01 1.780822047080392601e-01 2.970494006060601100e-01 2.187886833897396133e-01
-1.049098196392785631e+01 3.032075105267037496e-01 1.775083314196045370e-01 2.990451509408791342e-01 2.202390071128125792e-01
-1.043086172344689366e+01 3.002174727227034379e-01 1.771124522951393609e-01 3.010383244704519234e-01 2.216317505117052500e-01
-1.037074148296593279e+01 2.971652605790801593e-01 1.767910210445444719e-01 3.030855996489656978e-01 2.229581187274095877e-01
-1.031062124248497014e+01 2.938830168221286954e-01 1.766286809789622825e-01 3.052341620265521804e-01 2.242541401723567862e-01
-1.025050100200400749e+01 2.906709965007370222e-01 1.765306357408210347e-01 3.073622562337733344e-01 2.254361115246685532e-01
-1.019038076152304662e+01 2.872942187119178481e-01 1.765888951868411494e-01 3.095061380715494193e-01 2.266107480296915000e-01
-1.013026052104208397e+01 2.838973451967515826e-01 1.767260425823485026e-01 3.115829027994120870e-01 2.277937094214877445e-01
-1.007014028056112309e+01 2.804776321225789792e-01 1.769570893124417232e-01 3.136523399184186212e-01 2.289129386465605931e-01
-1.001002004008016044e+01 2.769181938502924267e-01 1.772962713781469080e-01 3.157082583291791478e-01 2.300772764423814620e-01
-9.949899799599197792e+00 2.734184207465887306e-01 1.777028999577018042e-01 3.176527332623134137e-01 2.312259460333960515e-01
-9.889779559118236918e+00 2.699258587827935152e-01 1.782073734099288709e-01 3.195541714052451132e-01 2.323125964020325007e-01
-9.829659318637276044e+00 2.663537052373757263e-01 1.788559250274864565e-01 3.212809309431060023e-01 2.335094387920317871e-01
-9.769539078156313394e+00 2.627093177583352257e-01 1.795874541406832225e-01 3.229196476460873266e-01 2.347835804548941974e-01
-9.709418837675350744e+00 2.591088697596811707e-01 1.803749384862748661e-01 3.244912981619771375e-01 2.360248935920667979e-01
-9.649298597194388094e+00 2.554854974142247714e-01 1.813036253058360747e-01 3.258564124615216939e-01 2.373544648184173766e-01
-9.589178356713427220e+00 2.518097875206690150e-01 1.824378221610448436e-01 3.270353549315923591e-01 2.387170353866938100e-01
-9.529058116232466347e+00 2.481638202404948534e-01 1.836315582723172801e-01 3.280287235927787926e-01 2.401758978944090739e-01
-9.468937875751503697e+00 2.444396227032811786e-01 1.849759224776837963e-01 3.288074533595852778e-01 2.417770014594497752e-01
