# X mu std 2std fstd 2fstd noisestd 2noisestd attrib
-1.500000000000000000e+01 -6.314780639680970284e-06 1.517681059300607149e+00 3.035362118601214299e+00 1.346196560077411064e+00 2.692393120154822128e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.911833091687638042e-01
-1.493987975951903735e+01 -7.310890072631127793e-06 1.517681059324011983e+00 3.035362118648023966e+00 1.346196560100815676e+00 2.692393120201631351e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.896565474895489101e-01
-1.487975951903807648e+01 -8.452773462743449570e-06 1.517681059351671635e+00 3.035362118703343270e+00 1.346196560128475328e+00 2.692393120256950656e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.882506711353304774e-01
-1.481963927855711383e+01 -9.770502522923900688e-06 1.517681059384143882e+00 3.035362118768287765e+00 1.346196560160947797e+00 2.692393120321895594e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.869921695037846110e-01
-1.475951903807615295e+01 -1.127730373743009867e-05 1.517681059421301271e+00 3.035362118842602541e+00 1.346196560198104963e+00 2.692393120396209927e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.857675164128388678e-01
-1.469939879759519030e+01 -1.304798629152524321e-05 1.517681059464054627e+00 3.035362118928109254e+00 1.346196560240858542e+00 2.692393120481717084e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.847467253423378253e-01
-1.463927855711422765e+01 -1.503080723220098495e-05 1.517681059509583541e+00 3.035362119019167082e+00 1.346196560286387234e+00 2.692393120572774468e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.837707373183645465e-01
-1.457915831663326678e+01 -1.730773266700239406e-05 1.517681059557303591e+00 3.035362119114607182e+00 1.346196560334107284e+00 2.692393120668214568e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.829490742852209195e-01
-1.451903807615230413e+01 -1.991787957573232991e-05 1.517681059604089722e+00 3.035362119208179443e+00 1.346196560380893636e+00 2.692393120761787273e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.823018313194346707e-01
-1.445891783567134325e+01 -2.293052548303359448e-05 1.517681059645083153e+00 3.035362119290166305e+00 1.346196560421887067e+00 2.692393120843774135e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.817846513146270937e-01
-1.439879759519038060e+01 -2.631118847273674531e-05 1.517681059671371901e+00 3.035362119342743803e+00 1.346196560448175816e+00 2.692393120896351633e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.814310115670122181e-01
-1.433867735470941795e+01 -3.016465315242328153e-05 1.517681059672051358e+00 3.035362119344102716e+00 1.346196560448855051e+00 2.692393120897710102e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.811932312761848629e-01
-1.427855711422845708e+01 -3.456112598134156633e-05 1.517681059629815365e+00 3.035362119259630731e+00 1.346196560406619058e+00 2.692393120813238117e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.811464324147361860e-01
-1.421843687374749443e+01 -3.951758619202860087e-05 1.517681059521098330e+00 3.035362119042196660e+00 1.346196560297902023e+00 2.692393120595804046e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.812839371655158849e-01
-1.415831663326653356e+01 -4.517682724529609780e-05 1.517681059310144853e+00 3.035362118620289706e+00 1.346196560086948768e+00 2.692393120173897536e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.816273694589072285e-01
-1.409819639278557091e+01 -5.165040116245591713e-05 1.517681058945498762e+00 3.035362117890997524e+00 1.346196559722302677e+00 2.692393119444605354e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.821542190832622088e-01
-1.403807615230461003e+01 -5.911179886215617161e-05 1.517681058349205081e+00 3.035362116698410162e+00 1.346196559126008774e+00 2.692393118252017548e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.828726321917777398e-01
-1.397795591182364738e+01 -6.746931138801446801e-05 1.517681057441805592e+00 3.035362114883611184e+00 1.346196558218609507e+00 2.692393116437219014e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.838752538077957355e-01
-1.391783567134268473e+01 -7.675205103968959141e-05 1.517681056118317606e+00 3.035362112236635213e+00 1.346196556895121299e+00 2.692393113790242598e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.850180581720402284e-01
-1.385771543086172386e+01 -8.733494766399380114e-05 1.517681054181228006e+00 3.035362108362456013e+00 1.346196554958031699e+00 2.692393109916063398e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.864521424817608131e-01
-1.379759519038076121e+01 -9.928156947826352336e-05 1.517681051417266502e+00 3.035362102834533005e+00 1.346196552194070417e+00 2.692393104388140834e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.880518581513446197e-01
-1.373747494989980034e+01 -1.127832824237423321e-04 1.517681047520404114e+00 3.035362095040808228e+00 1.346196548297208029e+00 2.692393096594416058e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.898891135866813684e-01
-1.367735470941883769e+01 -1.278700159069198045e-04 1.517681042152613902e+00 3.035362084305227803e+00 1.346196542929417594e+00 2.692393085858835189e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.919424852159434536e-01
-1.361723446893787504e+01 -1.450166731350905638e-04 1.517681034698344700e+00 3.035362069396689400e+00 1.346196535475148393e+00 2.692393070950296785e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.942129248015291021e-01
-1.355711422845691416e+01 -1.643183229695218892e-04 1.517681024518370503e+00 3.035362049036741006e+00 1.346196525295174196e+00 2.692393050590348391e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.967681059582561121e-01
-1.349699398797595151e+01 -1.857976736333608405e-04 1.517681010882637960e+00 3.035362021765275919e+00 1.346196511659441652e+00 2.692393023318883305e+00 1.714844992231961962e-01 3.429689984463923924e-01 1.994873559924436046e-01
-1.343687374749499064e+01 -2.100955067741211890e-04 1.517680992427949072e+00 3.035361984855898143e+00 1.346196493204752764e+00 2.692392986409505529e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.023983275316093566e-01
-1.337675350701402799e+01 -2.374490154420380388e-04 1.517680967683619819e+00 3.035361935367239639e+00 1.346196468460423734e+00 2.692392936920847468e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.054918613890674428e-01
-1.331663326653306711e+01 -2.682144519617217547e-04 1.517680934681898908e+00 3.035361869363797815e+00 1.346196435458702823e+00 2.692392870917405645e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.088784530457117039e-01
-1.325651302605210446e+01 -3.017682834914545424e-04 1.517680892273628679e+00 3.035361784547257358e+00 1.346196393050432372e+00 2.692392786100864743e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.124561993923254899e-01
-1.319639278557114181e+01 -3.401241896848538411e-04 1.517680835390601057e+00 3.035361670781202115e+00 1.346196336167404750e+00 2.692392672334809500e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.160769137826051012e-01
-1.313627254509018094e+01 -3.823009755423390985e-04 1.517680762231974345e+00 3.035361524463948690e+00 1.346196263008778260e+00 2.692392526017556520e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.198929415310660329e-01
-1.307615230460921829e+01 -4.297221124133167769e-04 1.517680666413316004e+00 3.035361332826632008e+00 1.346196167190119919e+00 2.692392334380239838e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.239324836605282032e-01
-1.301603206412825742e+01 -4.819598260440388464e-04 1.517680543879432076e+00 3.035361087758864151e+00 1.346196044656235768e+00 2.692392089312471537e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.280708312547090333e-01
-1.295591182364729477e+01 -5.412798450585144631e-04 1.517680382705161257e+00 3.035360765410322514e+00 1.346195883481964950e+00 2.692391766963929900e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.323677057546655877e-01
-1.289579158316633212e+01 -6.062091707101498151e-04 1.517680178937593993e+00 3.035360357875187987e+00 1.346195679714397686e+00 2.692391359428795372e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.367960318610621007e-01
-1.283567134268537124e+01 -6.783022184984194292e-04 1.517679918606079426e+00 3.035359837212158851e+00 1.346195419382883118e+00 2.692390838765766237e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.412334507578834664e-01
-1.277555110220440859e+01 -7.574385261831106811e-04 1.517679590836030101e+00 3.035359181672060203e+00 1.346195091612834016e+00 2.692390183225668032e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.458815770924170641e-01
-1.271543086172344772e+01 -8.475426583044807626e-04 1.517679163270633680e+00 3.035358326541267360e+00 1.346194664047437595e+00 2.692389328094875189e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.504570131804531585e-01
-1.265531062124248507e+01 -9.450146945581622748e-04 1.517678634581427488e+00 3.035357269162854976e+00 1.346194135358231403e+00 2.692388270716462806e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.550905002013689193e-01
-1.259519038076152242e+01 -1.054124998634284023e-03 1.517677960084655275e+00 3.035355920169310551e+00 1.346193460861459190e+00 2.692386921722918380e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.598262343697075871e-01
-1.253507014028056155e+01 -1.174935936261166033e-03 1.517677109937550561e+00 3.035354219875101123e+00 1.346192610714354254e+00 2.692385221428708508e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.644472936846509747e-01
-1.247494989979959890e+01 -1.307151133127826357e-03 1.517676053592247776e+00 3.035352107184495551e+00 1.346191554369051691e+00 2.692383108738103381e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.691590963612331966e-01
-1.241482965931863802e+01 -1.453653068160608080e-03 1.517674727485469610e+00 3.035349454970939220e+00 1.346190228262273525e+00 2.692380456524547050e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.738034163868095505e-01
-1.235470941883767537e+01 -1.612658045255702501e-03 1.517673101069891839e+00 3.035346202139783678e+00 1.346188601846695754e+00 2.692377203693391507e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.783584788986646075e-01
-1.229458917835671272e+01 -1.786088857665874430e-03 1.517671102580275821e+00 3.035342205160551643e+00 1.346186603357079514e+00 2.692373206714159029e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.828430460935075774e-01
-1.223446893787575185e+01 -1.977252145058393338e-03 1.517668625828732853e+00 3.035337251657465707e+00 1.346184126605536768e+00 2.692368253211073537e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.871570300234767559e-01
-1.217434869739478920e+01 -2.187328200474636559e-03 1.517665569557555827e+00 3.035331139115111654e+00 1.346181070334359742e+00 2.692362140668719483e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.913796620711918695e-01
-1.211422845691382832e+01 -2.418272290881629937e-03 1.517661801851164061e+00 3.035323603702328121e+00 1.346177302627967975e+00 2.692354605255935951e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.954993474192899039e-01
-1.205410821643286567e+01 -2.673300138741096718e-03 1.517657140681373029e+00 3.035314281362746058e+00 1.346172641458176944e+00 2.692345282916353888e+00 1.714844992231961962e-01 3.429689984463923924e-01 2.993438686352338785e-01
-1.199398797595190302e+01 -2.948941527835159324e-03 1.517651507782387998e+00 3.035303015564775997e+00 1.346167008559191913e+00 2.692334017118383827e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.030385023998274918e-01
-1.193386773547094215e+01 -3.246798628636664817e-03 1.517644720266942748e+00 3.035289440533885497e+00 1.346160221043746663e+00 2.692320442087493326e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.064945895846696855e-01
-1.187374749498997950e+01 -3.577953903983402493e-03 1.517636313604683984e+00 3.035272627209367968e+00 1.346151814381487677e+00 2.692303628762975354e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.097796467398769016e-01
-1.181362725450901863e+01 -3.940875874412439958e-03 1.517626052959720973e+00 3.035252105919441945e+00 1.346141553736524665e+00 2.692283107473049331e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.127239504774910750e-01
-1.175350701402805598e+01 -4.329791786232444102e-03 1.517613833422295055e+00 3.035227666844590111e+00 1.346129334199098970e+00 2.692258668398197941e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.153137130951799150e-01
-1.169338677354709333e+01 -4.755391238496584766e-03 1.517599001243520540e+00 3.035198002487041080e+00 1.346114502020324233e+00 2.692229004040648466e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.177034521581850179e-01
-1.163326653306613245e+01 -5.211512027482221102e-03 1.517581401357593673e+00 3.035162802715187347e+00 1.346096902134397588e+00 2.692193804268795176e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.197268795972343924e-01
-1.157314629258517158e+01 -5.703791449759259939e-03 1.517560415847632793e+00 3.035120831695265586e+00 1.346075916624436708e+00 2.692151833248873416e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.215736527533532008e-01
-1.151302605210420893e+01 -6.234362270953149911e-03 1.517535472508781513e+00 3.035070945017563027e+00 1.346050973285585206e+00 2.692101946571170412e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.229503550242446841e-01
-1.145290581162324628e+01 -6.812824103027199929e-03 1.517505513189419730e+00 3.035011026378839460e+00 1.346021013966223423e+00 2.692042027932446846e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.240271047722305120e-01
-1.139278557114228363e+01 -7.443608465817204249e-03 1.517469540711172460e+00 3.034939081422344920e+00 1.345985041487976375e+00 2.691970082975952749e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.248374054226683127e-01
-1.133266533066132276e+01 -8.116788400855891664e-03 1.517427327657722813e+00 3.034854655315445626e+00 1.345942828434526728e+00 2.691885656869053456e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.252583426760263796e-01
-1.127254509018036188e+01 -8.843444702111753070e-03 1.517377309328167723e+00 3.034754618656335445e+00 1.345892810104971637e+00 2.691785620209943275e+00 1.714844992231961962e-01 3.429689984463923924e-01 3.253632493443393003e-01
