# X mu var std 2std fstd 2fstd
0.000000000000000000e+00 2.076985465543255416e-01 2.954631580249662548e-01 6.435652288593948223e-01 1.287130457718789645e+00 5.435652288593948445e-01 1.087130457718789689e+00
3.344481605351170509e-03 2.091112497338817322e-01 2.743239463159181657e-01 6.237594355387959810e-01 1.247518871077591962e+00 5.237594355387960032e-01 1.047518871077592006e+00
6.688963210702341018e-03 2.094149938709651548e-01 2.524483940894135525e-01 6.024424286317920929e-01 1.204884857263584186e+00 5.024424286317921151e-01 1.004884857263584230e+00
1.003344481605351196e-02 2.085579552634892475e-01 2.300297411546388671e-01 5.796141586261177592e-01 1.159228317252235518e+00 4.796141586261177814e-01 9.592283172522355628e-01
1.337792642140468204e-02 2.065003784478102178e-01 2.072887428391241293e-01 5.552897350469524484e-01 1.110579470093904897e+00 4.552897350469524151e-01 9.105794700939048303e-01
1.672240802675585211e-02 2.032157287212038588e-01 1.844708302828376167e-01 5.295006755324578318e-01 1.059001351064915664e+00 4.295006755324577985e-01 8.590013510649155970e-01
2.006688963210702392e-02 1.986916456707233380e-01 1.618423013794454968e-01 5.022962855650614511e-01 1.004592571130122902e+00 4.022962855650614733e-01 8.045925711301229466e-01
2.341137123745819226e-02 1.929306684070845046e-01 1.396855990394537672e-01 4.737453665792443758e-01 9.474907331584887515e-01 3.737453665792443980e-01 7.474907331584887960e-01
2.675585284280936407e-02 1.859507077486120818e-01 1.182937750657494513e-01 4.439386210732221283e-01 8.878772421464442566e-01 3.439386210732220950e-01 6.878772421464441900e-01
3.010033444816053588e-02 1.777852460248393329e-01 9.796427798280044064e-02 4.129924567506386701e-01 8.259849135012773402e-01 3.129924567506386923e-01 6.259849135012773846e-01
3.344481605351170422e-02 1.684832513352834682e-01 7.899223946272648789e-02 3.810555807357799418e-01 7.621111614715598837e-01 2.810555807357799085e-01 5.621111614715598170e-01
3.678929765886287256e-02 1.581087998382519899e-01 6.166346443443831982e-02 3.483212927528333003e-01 6.966425855056666006e-01 2.483212927528332670e-01 4.966425855056665339e-01
4.013377926421404784e-02 1.467404067645622368e-01 4.624735264469170826e-02 3.150519766119151965e-01 6.301039532238303931e-01 2.150519766119151632e-01 4.301039532238303265e-01
4.347826086956521618e-02 1.344700741396615828e-01 3.298999279886327685e-02 2.816314752427653278e-01 5.632629504855306557e-01 1.816314752427653223e-01 3.632629504855306446e-01
4.682274247491638453e-02 1.214020704317664984e-01 2.210767333183716321e-02 2.486864934411904260e-01 4.973729868823808520e-01 1.486864934411904204e-01 2.973729868823808409e-01
5.016722408026755980e-02 1.076514642962449753e-01 1.378104577157890365e-02 2.173926989705020074e-01 4.347853979410040148e-01 1.173926989705020157e-01 2.347853979410040315e-01
5.351170568561872815e-02 9.334244103620267796e-02 8.150157580026740067e-03 1.902782231771690258e-01 3.805564463543380516e-01 9.027822317716903411e-02 1.805564463543380682e-01
5.685618729096989649e-02 7.860643613743836799e-02 5.310541920739597632e-03 1.728734651347086648e-01 3.457469302694173297e-01 7.287346513470865927e-02 1.457469302694173185e-01
6.020066889632107177e-02 6.358012507601464025e-02 5.310513234621061507e-03 1.728732683130176362e-01 3.457465366260352724e-01 7.287326831301764452e-02 1.457465366260352890e-01
6.354515050167224011e-02 4.840331238009408510e-02 8.149771559030294377e-03 1.902760851999591996e-01 3.805521703999183991e-01 9.027608519995920788e-02 1.805521703999184158e-01
6.688963210702340845e-02 3.321676553105222529e-02 1.377936739153429180e-02 2.173855501820147196e-01 4.347711003640294392e-01 1.173855501820147001e-01 2.347711003640294003e-01
7.023411371237457679e-02 1.816004062828426718e-02 2.210302507616140888e-02 2.486708615572043035e-01 4.973417231144086070e-01 1.486708615572042980e-01 2.973417231144085959e-01
7.357859531772574513e-02 3.369346776502396730e-03 3.297976883847025809e-02 2.816033282692534945e-01 5.632066565385069890e-01 1.816033282692535167e-01 3.632066565385070334e-01
7.692307692307692735e-02 -1.102450511293037901e-02 4.622774438199689362e-02 3.150063821889873550e-01 6.300127643779747100e-01 2.150063821889873494e-01 4.300127643779746989e-01
8.026755852842809569e-02 -2.489802593637087044e-02 6.162908289618723723e-02 3.482520551701178690e-01 6.965041103402357381e-01 2.482520551701178635e-01 4.965041103402357270e-01
8.361204013377926403e-02 -3.813680494348899858e-02 7.893561562926360020e-02 3.809548284498125437e-01 7.619096568996250873e-01 2.809548284498125659e-01 5.619096568996251317e-01
8.695652173913043237e-02 -5.063706445141118173e-02 9.787521763892897964e-02 4.128501520519511914e-01 8.257003041039023827e-01 3.128501520519512136e-01 6.257003041039024271e-01
9.030100334448160071e-02 -6.230698356139943717e-02 1.181585402194235135e-01 4.437419674980398465e-01 8.874839349960796930e-01 3.437419674980398687e-01 6.874839349960797374e-01
9.364548494983276905e-02 -7.306776799482912754e-02 1.394858835045661438e-01 4.734780897249075693e-01 9.469561794498151386e-01 3.734780897249075915e-01 7.469561794498151830e-01
9.698996655518395127e-02 -8.285444992644713791e-02 1.615539639496060831e-01 5.019377612884936557e-01 1.003875522576987311e+00 4.019377612884936224e-01 8.038755225769872448e-01
1.003344481605351196e-01 -9.161640871294161881e-02 1.840623453008375932e-01 5.290248772517015530e-01 1.058049754503403106e+00 4.290248772517015752e-01 8.580497545034031504e-01
1.036789297658862880e-01 -9.931761047135236053e-02 2.067193252390544522e-01 5.546639695852910723e-01 1.109327939170582145e+00 4.546639695852910390e-01 9.093279391705820780e-01
1.070234113712374563e-01 -1.059365713369886525e-01 2.292471016504356585e-01 5.787975581082631660e-01 1.157595116216526332e+00 4.787975581082631882e-01 9.575951162165263764e-01
1.103678929765886246e-01 -1.114660557196530816e-01 2.513860806141857696e-01 6.013841647022627468e-01 1.202768329404525494e+00 5.013841647022627690e-01 1.002768329404525538e+00
1.137123745819397930e-01 -1.159125267951988253e-01 2.728982306582911077e-01 6.223966219820827872e-01 1.244793243964165574e+00 5.223966219820828094e-01 1.044793243964165619e+00
1.170568561872909613e-01 -1.192953716575904377e-01 2.935694324881725770e-01 6.418204799453159914e-01 1.283640959890631983e+00 5.418204799453160136e-01 1.083640959890632027e+00
1.204013377926421435e-01 -1.216459278863473159e-01 3.132108181318999929e-01 6.596524083142142336e-01 1.319304816628428467e+00 5.596524083142142558e-01 1.119304816628428512e+00
1.237458193979933119e-01 -1.230063416613431798e-01 3.316591363024481431e-01 6.758985468834316501e-01 1.351797093766863300e+00 5.758985468834316723e-01 1.151797093766863345e+00
1.270903010033444802e-01 -1.234282899227301250e-01 3.487762200127768608e-01 6.905727897666610327e-01 1.381145579533322065e+00 5.905727897666610549e-01 1.181145579533322110e+00
1.304347826086956486e-01 -1.229716004068363150e-01 3.644476666470523041e-01 7.036950112822304426e-01 1.407390022564460885e+00 6.036950112822304648e-01 1.207390022564460930e+00
1.337792642140468169e-01 -1.217028037024840970e-01 3.785808686773197151e-01 7.152892561042486497e-01 1.430578512208497299e+00 6.152892561042486719e-01 1.230578512208497344e+00
1.371237458193979852e-01 -1.196936508134240768e-01 3.911025542506325614e-01 7.253819267060989118e-01 1.450763853412197824e+00 6.253819267060989340e-01 1.250763853412197868e+00
1.404682274247491536e-01 -1.170196281578920472e-01 4.019560105229820768e-01 7.340000082988816787e-01 1.468000016597763357e+00 6.340000082988817010e-01 1.268000016597763402e+00
1.438127090301003219e-01 -1.137584995880525918e-01 4.110981687545788854e-01 7.411693760267865638e-01 1.482338752053573128e+00 6.411693760267865860e-01 1.282338752053573172e+00
1.471571906354514903e-01 -1.099889019923300237e-01 4.184967289406484880e-01 7.469132313847417493e-01 1.493826462769483499e+00 6.469132313847417715e-01 1.293826462769483543e+00
1.505016722408026864e-01 -1.057890174902805930e-01 4.241274934822687470e-01 7.512507147652651707e-01 1.502501429530530341e+00 6.512507147652651929e-01 1.302501429530530386e+00
1.538461538461538547e-01 -1.012353412888079424e-01 4.279720646195550038e-01 7.541957387659713463e-01 1.508391477531942693e+00 6.541957387659713685e-01 1.308391477531942737e+00
1.571906354515050230e-01 -9.640156009076895904e-02 4.300160396965524434e-01 7.557560824701151647e-01 1.511512164940230329e+00 6.557560824701151869e-01 1.311512164940230374e+00
1.605351170568561914e-01 -9.135755168060935572e-02 4.302478125396867470e-01 7.559327805039832704e-01 1.511865561007966541e+00 6.559327805039832926e-01 1.311865561007966585e+00
