# X mu var std 2std fstd 2fstd
5.016722408026755980e-02 7.471692716620934593e-01 8.722876870303630792e-02 3.953451687484261790e-01 7.906903374968523579e-01 2.953451687484261456e-01 5.906903374968522913e-01
5.351170568561872815e-02 6.974114391620739317e-01 1.038418896479826325e-01 4.222450769957279970e-01 8.444901539914559940e-01 3.222450769957279637e-01 6.444901539914559274e-01
5.685618729096989649e-02 6.441081757598599022e-01 1.207011768272000518e-01 4.474207489877368715e-01 8.948414979754737431e-01 3.474207489877368382e-01 6.948414979754736764e-01
6.020066889632107177e-02 5.875558735681221112e-01 1.373744292509690434e-01 4.706405661162429421e-01 9.412811322324858843e-01 3.706405661162429088e-01 7.412811322324858176e-01
6.354515050167224011e-02 5.280805174295762905e-01 1.534400574437737030e-01 4.917142548386179701e-01 9.834285096772359402e-01 3.917142548386179368e-01 7.834285096772358736e-01
6.688963210702340845e-02 4.660347507563378788e-01 1.684981043778508991e-01 5.104852060401823266e-01 1.020970412080364653e+00 4.104852060401822933e-01 8.209704120803645866e-01
7.023411371237457679e-02 4.017946205229257495e-01 1.821805665620729320e-01 5.268261549648438624e-01 1.053652309929687725e+00 4.268261549648438846e-01 8.536523099296877692e-01
7.357859531772574513e-02 3.357560323579535377e-01 1.941607081615437380e-01 5.406367076873461741e-01 1.081273415374692348e+00 4.406367076873461408e-01 8.812734153746922816e-01
7.692307692307692735e-02 2.683309499397205644e-01 2.041610973744064084e-01 5.518418942223113355e-01 1.103683788444622671e+00 4.518418942223113577e-01 9.036837884446227154e-01
8.026755852842809569e-02 1.999433763209530479e-01 2.119601374114707948e-01 5.603912872888352492e-01 1.120782574577670498e+00 4.603912872888352159e-01 9.207825745776704318e-01
8.361204013377926403e-02 1.310251584267470293e-01 2.173969127382357480e-01 5.662584184100440954e-01 1.132516836820088191e+00 4.662584184100441176e-01 9.325168368200882352e-01
8.695652173913043237e-02 6.201165978598003475e-02 2.203742233159617370e-01 5.694403298779960876e-01 1.138880659755992175e+00 4.694403298779960543e-01 9.388806597559921086e-01
9.030100334448160071e-02 -6.662649478880645730e-03 2.208597341502692712e-01 5.699571620374236369e-01 1.139914324074847274e+00 4.699571620374236591e-01 9.399143240748473183e-01
9.364548494983276905e-02 -7.456863236479921442e-02 2.188852233985718598e-01 5.678517109069622926e-01 1.135703421813924585e+00 4.678517109069623148e-01 9.357034218139246295e-01
9.698996655518395127e-02 -1.412868974532922317e-01 2.145439685687309250e-01 5.631889123983118139e-01 1.126377824796623628e+00 4.631889123983117806e-01 9.263778247966235613e-01
1.003344481605351196e-01 -2.064121235655478059e-01 2.079863659450235103e-01 5.560552224731380999e-01 1.112110444946276200e+00 4.560552224731381221e-01 9.121104449462762442e-01
1.036789297658862880e-01 -2.695572329751466101e-01 1.994139322241091916e-01 5.465578710806799911e-01 1.093115742161359982e+00 4.465578710806799578e-01 8.931157421613599157e-01
1.070234113712374563e-01 -3.303573472875473427e-01 1.890718882193699324e-01 5.348239738323657955e-01 1.069647947664731591e+00 4.348239738323658177e-01 8.696479476647316353e-01
1.103678929765886246e-01 -3.884734589371641733e-01 1.772405710032198822e-01 5.209994905023281886e-01 1.041998981004656377e+00 4.209994905023281553e-01 8.419989810046563106e-01
1.137123745819397930e-01 -4.435957514832149506e-01 1.642259614224952369e-01 5.052480245756852950e-01 1.010496049151370590e+00 4.052480245756853172e-01 8.104960491513706344e-01
1.170568561872909613e-01 -4.954465037755456103e-01 1.503496468093339922e-01 4.877494639704018642e-01 9.754989279408037284e-01 3.877494639704018864e-01 7.754989279408037728e-01
1.204013377926421435e-01 -5.437825168449736957e-01 1.359385621181958825e-01 4.686984704581724781e-01 9.373969409163449562e-01 3.686984704581725003e-01 7.373969409163450006e-01
1.237458193979933119e-01 -5.883970082264855517e-01 1.213148649045746041e-01 4.483028350510150917e-01 8.966056701020301833e-01 3.483028350510150584e-01 6.966056701020301167e-01
1.270903010033444802e-01 -6.291209264502679588e-01 1.067862989920774219e-01 4.267817298933301862e-01 8.535634597866603723e-01 3.267817298933302084e-01 6.535634597866604167e-01
1.304347826086956486e-01 -6.658236486467913329e-01 9.263738721011460786e-02 4.043639058924606289e-01 8.087278117849212578e-01 3.043639058924605956e-01 6.087278117849211911e-01
1.337792642140468169e-01 -6.984130365170230226e-01 7.912176464555298327e-02 3.812859126325970349e-01 7.625718252651940698e-01 2.812859126325970016e-01 5.625718252651940032e-01
1.371237458193979852e-01 -7.268348401155260152e-01 6.645592057694799104e-02 3.577904586615804350e-01 7.155809173231608700e-01 2.577904586615804017e-01 5.155809173231608034e-01
1.404682274247491536e-01 -7.510714546678110004e-01 5.481456062095219073e-02 3.341250960938451087e-01 6.682501921876902173e-01 2.341250960938450754e-01 4.682501921876901507e-01
1.438127090301003219e-01 -7.711400525691695096e-01 4.432773248128424326e-02 3.105415219886192846e-01 6.210830439772385692e-01 2.105415219886192513e-01 4.210830439772385025e-01
1.471571906354514903e-01 -7.870901302652492104e-01 3.507978179951065645e-02 2.872959737941813141e-01 5.745919475883626282e-01 1.872959737941813085e-01 3.745919475883626171e-01
1.505016722408026864e-01 -7.990005272865691177e-01 2.711012251083178004e-02 2.646515183981968944e-01 5.293030367963937888e-01 1.646515183981969166e-01 3.293030367963938332e-01
1.538461538461538547e-01 -8.069759916270264899e-01 2.041572299264393653e-02 2.428835994529950915e-01 4.857671989059901829e-01 1.428835994529950859e-01 2.857671989059901718e-01
1.571906354515050230e-01 -8.111433812142838651e-01 1.495512974864171563e-02 2.222911679093863002e-01 4.445823358187726004e-01 1.222911679093863085e-01 2.445823358187726171e-01
1.605351170568561914e-01 -8.116476047043683639e-01 1.065377910165626885e-02 2.032171453861046917e-01 4.064342907722093834e-01 1.032171453861046723e-01 2.064342907722093445e-01
1.638795986622073597e-01 -8.086474155611659276e-01 7.410288862444380786e-03 1.860830346958352866e-01 3.721660693916705731e-01 8.608303469583528100e-02 1.721660693916705620e-01
1.672240802675585281e-01 -8.023111807333977996e-01 5.103380125680401225e-03 1.714379459788731852e-01 3.428758919577463704e-01 7.143794597887316578e-02 1.428758919577463316e-01
1.705685618729096964e-01 -7.928127486966207726e-01 3.599057249143111648e-03 1.599921432284521217e-01 3.199842864569042433e-01 5.999214322845210223e-02 1.199842864569042045e-01
1.739130434782608647e-01 -7.803275407928248475e-01 2.757673541161465014e-03 1.525135557847825118e-01 3.050271115695650237e-01 5.251355578478251324e-02 1.050271115695650265e-01
1.772575250836120331e-01 -7.650289844429265518e-01 2.440531650193700219e-03 1.494017373195892784e-01 2.988034746391785568e-01 4.940173731958927977e-02 9.880347463917855955e-02
1.806020066889632014e-01 -7.470853968737487527e-01 2.515710022304884497e-03 1.501568541906775356e-01 3.003137083813550712e-01 5.015685419067751616e-02 1.003137083813550323e-01
1.839464882943143698e-01 -7.266574136315709920e-01 2.862867430541760072e-03 1.535057700677390502e-01 3.070115401354781004e-01 5.350577006773905159e-02 1.070115401354781032e-01
1.872909698996655381e-01 -7.038960376910865513e-01 3.376852428238652504e-03 1.581106911698583473e-01 3.162213823397166945e-01 5.811069116985834171e-02 1.162213823397166834e-01
1.906354515050167064e-01 -6.789413629507687897e-01 3.970028409188419705e-03 1.630081614490410113e-01 3.260163228980820227e-01 6.300816144904101967e-02 1.260163228980820393e-01
1.939799331103679025e-01 -6.519220010564908963e-01 4.573311740978414086e-03 1.676262651710000440e-01 3.352525303420000879e-01 6.762626517100005230e-02 1.352525303420001046e-01
1.973244147157190709e-01 -6.229552137009961577e-01 5.136003802169442078e-03 1.716659179957212567e-01 3.433318359914425133e-01 7.166591799572125110e-02 1.433318359914425022e-01
2.006688963210702392e-01 -5.921477248238637969e-01 5.624571508046516399e-03 1.749971433325731296e-01 3.499942866651462592e-01 7.499714333257312404e-02 1.499942866651462481e-01
2.040133779264214076e-01 -5.595971595913942220e-01 6.020589579489865617e-03 1.775924582642531280e-01 3.551849165285062560e-01 7.759245826425313630e-02 1.551849165285062726e-01
2.073578595317725759e-01 -5.253940308219836597e-01 6.318097140607881190e-03 1.794864588505984404e-01 3.589729177011968808e-01 7.948645885059844873e-02 1.589729177011968975e-01
2.107023411371237442e-01 -4.896241697867048659e-01 6.520638602805606254e-03 1.807504712234275779e-01 3.615009424468551558e-01 8.075047122342758621e-02 1.615009424468551724e-01
2.140468227424749126e-01 -4.523714781467019219e-01 6.638253501462187955e-03 1.814754779149050923e-01 3.629509558298101846e-01 8.147547791490510061e-02 1.629509558298102012e-01
2.173913043478260809e-01 -4.137208621698923450e-01 6.684653316098854159e-03 1.817597291831306028e-01 3.635194583662612056e-01 8.175972918313058335e-02 1.635194583662611667e-01
2.207357859531772493e-01 -3.737612001200094070e-01 6.674778585011975629e-03 1.816993181428827875e-01 3.633986362857655750e-01 8.169931814288278193e-02 1.633986362857655639e-01
2.240802675585284176e-01 -3.325881894507313197e-01 6.622871734633828389e-03 1.813810281001280444e-01 3.627620562002560889e-01 8.138102810012803889e-02 1.627620562002560778e-01
2.274247491638795859e-01 -2.903069225468221659e-01 6.541136087699517265e-03 1.808772903088346484e-01 3.617545806176692968e-01 8.087729030883464287e-02 1.617545806176692857e-01
2.307692307692307543e-01 -2.470340483480462923e-01 6.438986182960348970e-03 1.802432936946156694e-01 3.604865873892313388e-01 8.024329369461567774e-02 1.604865873892313555e-01
2.341137123745819226e-01 -2.028993921058016570e-01 6.322835419598882289e-03 1.795162588380444513e-01 3.590325176760889025e-01 7.951625883804444572e-02 1.590325176760888914e-01
2.374581939799331187e-01 -1.580469263107421307e-01 6.196319914225867365e-03 1.787167067033794687e-01 3.574334134067589375e-01 7.871670670337947706e-02 1.574334134067589541e-01
2.408026755852842871e-01 -1.126350117728399103e-01 6.060826671875352289e-03 1.778513113047902050e-01 3.557026226095804100e-01 7.785131130479018557e-02 1.557026226095803711e-01
2.441471571906354554e-01 -6.683585796986810101e-02 5.916182137193637391e-03 1.769167220908018090e-01 3.538334441816036180e-01 7.691672209080180345e-02 1.538334441816036069e-01
2.474916387959866237e-01 -2.083418492600217636e-02 5.761364104556632171e-03 1.759036501398755781e-01 3.518073002797511561e-01 7.590365013987557252e-02 1.518073002797511450e-01
2.508361204013377921e-01 2.517489630062046471e-02 5.595123767948073645e-03 1.748005599440811131e-01 3.496011198881622262e-01 7.480055994408112141e-02 1.496011198881622428e-01
2.541806020066889604e-01 7.098873240798790618e-02 5.416441301397845187e-03 1.735964761479640850e-01 3.471929522959281700e-01 7.359647614796407944e-02 1.471929522959281589e-01
2.575250836120401288e-01 1.164006200486966541e-01 5.224782155026919117e-03 1.722826545931105124e-01 3.445653091862210249e-01 7.228265459311050689e-02 1.445653091862210138e-01
2.608695652173912971e-01 1.612038245720754381e-01 5.020165751071503646e-03 1.708531280260194574e-01 3.417062560520389147e-01 7.085312802601945181e-02 1.417062560520389036e-01
2.642140468227424654e-01 2.051959816028192107e-01 4.803096950745378013e-03 1.693043790156537054e-01 3.386087580313074108e-01 6.930437901565368597e-02 1.386087580313073719e-01
2.675585284280936338e-01 2.481837163035913174e-01 4.574437830713651287e-03 1.676345904897312833e-01 3.352691809794625666e-01 6.763459048973129162e-02 1.352691809794625832e-01
2.709030100334448021e-01 2.899873001589072241e-01 4.335308841610707731e-03 1.658430622131953081e-01 3.316861244263906161e-01 6.584306221319530250e-02 1.316861244263906050e-01
2.742474916387959705e-01 3.304451573167168088e-01 4.087102396945430094e-03 1.639304496851494986e-01 3.278608993702989971e-01 6.393044968514949300e-02 1.278608993702989860e-01
2.775919732441471388e-01 3.694180324180800778e-01 3.831668964925094567e-03 1.619004762899696470e-01 3.238009525799392940e-01 6.190047628996964840e-02 1.238009525799392968e-01
