# X mu var std 2std fstd 2fstd
9.698996655518395127e-02 -7.485756735794875105e-01 8.593802820715968488e-04 1.384129738445322999e-01 2.768259476890645998e-01 2.931518859007386374e-02 5.863037718014772748e-02
1.003344481605351196e-01 -7.914276219481493069e-01 8.573110536282560565e-04 1.383776598038525263e-01 2.767553196077050526e-01 2.927987454939409359e-02 5.855974909878818718e-02
1.036789297658862880e-01 -8.296658528195571813e-01 8.560267097678841888e-04 1.383557193880893266e-01 2.767114387761786531e-01 2.925793413363090081e-02 5.851586826726180163e-02
1.070234113712374563e-01 -8.635864622903371979e-01 8.553378690765701085e-04 1.383439451575391999e-01 2.766878903150783997e-01 2.924615990308078103e-02 5.849231980616156207e-02
1.103678929765886246e-01 -8.934872673996459014e-01 8.549988895420519317e-04 1.383381493004489093e-01 2.766762986008978187e-01 2.924036404599046624e-02 5.848072809198093247e-02
1.137123745819397930e-01 -9.196519756504193399e-01 8.547685841661206404e-04 1.383342108938234449e-01 2.766684217876468899e-01 2.923642563936502611e-02 5.847285127873005223e-02
1.170568561872909613e-01 -9.423373882514773925e-01 8.544588710641144984e-04 1.383289137147850067e-01 2.766578274295700135e-01 2.923112846032657752e-02 5.846225692065315505e-02
1.204013377926421435e-01 -9.617639357962612934e-01 8.539634933029454852e-04 1.383204390234600567e-01 2.766408780469201134e-01 2.922265376900163442e-02 5.844530753800326883e-02
1.237458193979933119e-01 -9.781096678255266630e-01 8.532642361382913833e-04 1.383084722737377148e-01 2.766169445474754296e-01 2.921068701927928557e-02 5.842137403855857114e-02
1.270903010033444802e-01 -9.915076460254469426e-01 8.524169979293685266e-04 1.382939664761416720e-01 2.765879329522833441e-01 2.919618122168323240e-02 5.839236244336646481e-02
1.304347826086956486e-01 -1.002046532551379432e+00 8.515237718217081881e-04 1.382786654985790342e-01 2.765573309971580684e-01 2.918088024412060499e-02 5.836176048824120999e-02
1.337792642140468169e-01 -1.009774026940525982e+00 8.506985592205645961e-04 1.382645224600589917e-01 2.765290449201179834e-01 2.916673720560056943e-02 5.833347441120113885e-02
1.371237458193979852e-01 -1.014702692777700310e+00 8.500353424717443929e-04 1.382531508407745247e-01 2.765063016815490493e-01 2.915536558631608849e-02 5.831073117263217698e-02
1.404682274247491536e-01 -1.016817632614401390e+00 8.495847324614735430e-04 1.382454220791046740e-01 2.764908441582093479e-01 2.914763682464624125e-02 5.829527364929248251e-02
1.438127090301003219e-01 -1.016085418875939617e+00 8.493432827193157482e-04 1.382412799439996232e-01 2.764825598879992463e-01 2.914349468954119393e-02 5.828698937908238786e-02
1.471571906354514903e-01 -1.012463670212681910e+00 8.492563730691959261e-04 1.382397888415352050e-01 2.764795776830704099e-01 2.914200358707677921e-02 5.828400717415355842e-02
1.505016722408026864e-01 -1.005910675863384451e+00 8.492326656521847431e-04 1.382393820818833829e-01 2.764787641637667659e-01 2.914159682742496413e-02 5.828319365484992826e-02
1.538461538461538547e-01 -9.963945125991506835e-01 8.491659650455749518e-04 1.382382376367666810e-01 2.764764752735333619e-01 2.914045238230825521e-02 5.828090476461651043e-02
1.571906354515050230e-01 -9.839011658202361232e-01 8.489592078517657885e-04 1.382346898232654220e-01 2.764693796465308440e-01 2.913690456880699275e-02 5.827380913761398551e-02
1.605351170568561914e-01 -9.684412535984183723e-01 8.485453665122305329e-04 1.382275872879812628e-01 2.764551745759625256e-01 2.912980203352282665e-02 5.825960406704565331e-02
1.638795986622073597e-01 -9.500550542536402299e-01 8.479011389674356207e-04 1.382165273112066217e-01 2.764330546224132434e-01 2.911874205674818555e-02 5.823748411349637111e-02
1.672240802675585281e-01 -9.288156485249680072e-01 8.470510953351411809e-04 1.382019274911769346e-01 2.764038549823538693e-01 2.910414223671849154e-02 5.820828447343698309e-02
1.705685618729096964e-01 -9.048301004222049082e-01 8.460620425955792633e-04 1.381849309135907422e-01 2.763698618271814844e-01 2.908714565913230604e-02 5.817429131826461208e-02
1.739130434782608647e-01 -8.782387106433549029e-01 8.450293168712467605e-04 1.381671732230972949e-01 2.763343464461945898e-01 2.906938796863887953e-02 5.813877593727775905e-02
1.772575250836120331e-01 -8.492124776440632683e-01 8.440581567831634529e-04 1.381504642494007506e-01 2.763009284988015013e-01 2.905267899494233183e-02 5.810535798988466366e-02
1.806020066889632014e-01 -8.179489894913470893e-01 8.432440233140244771e-04 1.381364495369977463e-01 2.762728990739954926e-01 2.903866428253931362e-02 5.807732856507862723e-02
1.839464882943143698e-01 -7.846670407961755522e-01 8.426556440040700036e-04 1.381263168054010226e-01 2.762526336108020453e-01 2.902853155094260035e-02 5.805706310188520070e-02
1.872909698996655381e-01 -7.496003207351579212e-01 8.423237659187013653e-04 1.381205998305587435e-01 2.762411996611174869e-01 2.902281457610032117e-02 5.804562915220064234e-02
1.906354515050167064e-01 -7.129905488703133232e-01 8.422373191507124971e-04 1.381191105024672239e-01 2.762382210049344478e-01 2.902132524800879118e-02 5.804265049601758236e-02
1.939799331103679025e-01 -6.750804448326714891e-01 8.423472071760796948e-04 1.381210036696528254e-01 2.762420073393056508e-01 2.902321841519440657e-02 5.804643683038881313e-02
1.973244147157190709e-01 -6.361069066347618817e-01 8.425765467476221569e-04 1.381249543680254932e-01 2.762499087360509864e-01 2.902716911356707091e-02 5.805433822713414183e-02
2.006688963210702392e-01 -5.962947421056219444e-01 8.428351216291536923e-04 1.381294080411569758e-01 2.762588160823139516e-01 2.903162278669853616e-02 5.806324557339707232e-02
2.040133779264214076e-01 -5.558512513022844104e-01 8.430352499518706244e-04 1.381328545664451124e-01 2.762657091328902248e-01 2.903506931198667970e-02 5.807013862397335940e-02
2.073578595317725759e-01 -5.149618979109116257e-01 8.431062409888329893e-04 1.381340770457466782e-01 2.762681540914933565e-01 2.903629179128824206e-02 5.807258358257648412e-02
2.107023411371237442e-01 -4.737872384058257613e-01 8.430050823790952684e-04 1.381323350594596266e-01 2.762646701189192533e-01 2.903454980500120089e-02 5.806909961000240178e-02
2.140468227424749126e-01 -4.324612030381157490e-01 8.427218196516471707e-04 1.381274566210386467e-01 2.762549132420772935e-01 2.902967136658021405e-02 5.805934273316042810e-02
2.173913043478260809e-01 -3.910907466889351758e-01 8.422790900427150687e-04 1.381198301521343041e-01 2.762396603042686083e-01 2.902204489767588880e-02 5.804408979535177759e-02
2.207357859531772493e-01 -3.497568142041232453e-01 8.417262685026934924e-04 1.381103044229603782e-01 2.762206088459207565e-01 2.901251916850195595e-02 5.802503833700391189e-02
2.240802675585284176e-01 -3.085164976449047414e-01 8.411295163590463714e-04 1.381000182091646211e-01 2.762000364183292422e-01 2.900223295470620230e-02 5.800446590941240460e-02
2.274247491638795859e-01 -2.674062051470147416e-01 8.405595803533506090e-04 1.380901908178702175e-01 2.761803816357404351e-01 2.899240556341178485e-02 5.798481112682356969e-02
2.307692307692307543e-01 -2.264456153087401058e-01 8.400794186945528558e-04 1.380819088171013620e-01 2.761638176342027240e-01 2.898412356264292583e-02 5.796824712528585166e-02
2.341137123745819226e-01 -1.856421591045226971e-01 8.397336307521637748e-04 1.380759430763794648e-01 2.761518861527589297e-01 2.897815782192104256e-02 5.795631564384208512e-02
2.374581939799331187e-01 -1.449957543230458723e-01 8.395412841108725955e-04 1.380726240652417058e-01 2.761452481304834117e-01 2.897483881078327314e-02 5.794967762156654628e-02
2.408026755852842871e-01 -1.045035158067127434e-01 8.394931465851786408e-04 1.380717933752755866e-01 2.761435867505511732e-01 2.897400812081715737e-02 5.794801624163431475e-02
2.441471571906354554e-01 -6.416417774349028602e-02 8.395536318574192951e-04 1.380728371415115285e-01 2.761456742830230571e-01 2.897505188705309931e-02 5.795010377410619862e-02
2.474916387959866237e-01 -2.398199090147938584e-02 8.396670570901132316e-04 1.380747943666858768e-01 2.761495887333717536e-01 2.897700911222745798e-02 5.795401822445491596e-02
2.508361204013377921e-01 1.603010398007268661e-02 8.397671798273260426e-04 1.380765219389194498e-01 2.761530438778388996e-01 2.897873668446100670e-02 5.795747336892201340e-02
2.541806020066889604e-01 5.584817773105274497e-02 8.397885069514014885e-04 1.380768899154275475e-01 2.761537798308550951e-01 2.897910466096910789e-02 5.795820932193821579e-02
2.575250836120401288e-01 9.543598597450633769e-02 8.396776152044309544e-04 1.380749765469979906e-01 2.761499530939959812e-01 2.897719129253956832e-02 5.795438258507913665e-02
2.608695652173912971e-01 1.347446528956189882e-01 8.394027176801017055e-04 1.380702328155482828e-01 2.761404656310965655e-01 2.897244756108986047e-02 5.794489512217972094e-02
2.642140468227424654e-01 1.737133461247238886e-01 8.389599665834243181e-04 1.380625909086212744e-01 2.761251818172425487e-01 2.896480565416285208e-02 5.792961130832570416e-02
2.675585284280936338e-01 2.122708675092139785e-01 8.383754644179680941e-04 1.380524992820216790e-01 2.761049985640433579e-01 2.895471402756324975e-02 5.790942805512649949e-02
2.709030100334448021e-01 2.503380344222676523e-01 8.377026036515410360e-04 1.380408777577059043e-01 2.760817555154118086e-01 2.894309250324748894e-02 5.788618500649497789e-02
2.742474916387959705e-01 2.878306839511544646e-01 8.370150759217418563e-04 1.380289980863073918e-01 2.760579961726147835e-01 2.893121283184895906e-02 5.786242566369791812e-02
2.775919732441471388e-01 3.246631002683608158e-01 8.363965733550430149e-04 1.380183069191006917e-01 2.760366138382013834e-01 2.892052166464227289e-02 5.784104332928454578e-02
2.809364548494983072e-01 3.607516448574937251e-01 8.359287376547089050e-04 1.380102174879234700e-01 2.760204349758469400e-01 2.891243223346505117e-02 5.782486446693010235e-02
2.842809364548494755e-01 3.960183611882143184e-01 8.356791994165311188e-04 1.380059017516730435e-01 2.760118035033460870e-01 2.890811649721460388e-02 5.781623299442920777e-02
2.876254180602006438e-01 4.303943300133398764e-01 8.356915390318270459e-04 1.380061151790982765e-01 2.760122303581965530e-01 2.890832992463983689e-02 5.781665984927967378e-02
2.909698996655518122e-01 4.638225682337069333e-01 8.359786843207869106e-04 1.380110812326202363e-01 2.760221624652404726e-01 2.891329597816179320e-02 5.782659195632358640e-02
2.943143812709029805e-01 4.962602922113459880e-01 8.365206984032861519e-04 1.380204528078374793e-01 2.760409056156749585e-01 2.892266755337906392e-02 5.784533510675812784e-02
2.976588628762541489e-01 5.276804039087702458e-01 8.372671973566813905e-04 1.380333550148188093e-01 2.760667100296376186e-01 2.893556976036036968e-02 5.787113952072073936e-02
3.010033444816053727e-01 5.580721030320063836e-01 8.381439140014548860e-04 1.380485005133506582e-01 2.760970010267013164e-01 2.895071525889222203e-02 5.790143051778444405e-02
3.043478260869565410e-01 5.874405781339487875e-01 8.390623135176663748e-04 1.380643576011767459e-01 2.761287152023534919e-01 2.896657234671831671e-02 5.793314469343663342e-02
3.076923076923077094e-01 6.158057816128464923e-01 8.399307831612560235e-04 1.380793446183238571e-01 2.761586892366477142e-01 2.898155936386543133e-02 5.796311872773086266e-02
3.110367892976588777e-01 6.432003448626752995e-01 8.406658098472865508e-04 1.380920227827550917e-01 2.761840455655101834e-01 2.899423752829666245e-02 5.798847505659332491e-02
3.143812709030100461e-01 6.696667379314631408e-01 8.412017234427577109e-04 1.381012630363168958e-01 2.762025260726337916e-01 2.900347778185846659e-02 5.800695556371693318e-02
3.177257525083612144e-01 6.952538201683150509e-01 8.414979507603529037e-04 1.381063693419376515e-01 2.762127386838753029e-01 2.900858408747922570e-02 5.801716817495845141e-02
3.210702341137123828e-01 7.200129625331237460e-01 8.415431922452100292e-04 1.381071491262362838e-01 2.762142982524725676e-01 2.900936387177785111e-02 5.801872774355570223e-02
3.244147157190635511e-01 7.439939465392173545e-01 8.413563891458905597e-04 1.381039292440667532e-01 2.762078584881335064e-01 2.900614398960831355e-02 5.801228797921662711e-02
3.277591973244147194e-01 7.672408581902591118e-01 8.409846983465806740e-04 1.380975214316477184e-01 2.761950428632954369e-01 2.899973617718927879e-02 5.799947235437855758e-02
3.311036789297658878e-01 7.897881969569544580e-01 8.404988952943898009e-04 1.380891442307877193e-01 2.761782884615754385e-01 2.899135897632930392e-02 5.798271795265860784e-02
3.344481605351170561e-01 8.116574099896324279e-01 8.399866886784290937e-04 1.380803091038133867e-01 2.761606182076267735e-01 2.898252384935496098e-02 5.796504769870992196e-02
3.377926421404682245e-01 8.328540409037352710e-01 8.395444185331347011e-04 1.380726781538831882e-01 2.761453563077663764e-01 2.897489289942474858e-02 5.794978579884949715e-02
3.411371237458193928e-01 8.533656517639901518e-01 8.392675952990726095e-04 1.380679008099592875e-01 2.761358016199185750e-01 2.897011555550085479e-02 5.794023111100170959e-02
3.444816053511705611e-01 8.731606381828108665e-01 8.392408039555168458e-04 1.380674384100541441e-01 2.761348768201082882e-01 2.896965315559571486e-02 5.793930631119142971e-02
3.478260869565217295e-01 8.921880126270042011e-01 8.395276656695821330e-04 1.380723890596803893e-01 2.761447781193607787e-01 2.897460380522194623e-02 5.794920761044389246e-02
3.511705685618728978e-01 9.103781826194144999e-01 8.401617978987626538e-04 1.380833298913763663e-01 2.761666597827527325e-01 2.898554463691794397e-02 5.797108927383588795e-02
3.545150501672240662e-01 9.276447010099312385e-01 8.411399556106311784e-04 1.381001981818448521e-01 2.762003963636897041e-01 2.900241292738642285e-02 5.800482585477284569e-02
3.578595317725752345e-01 9.438869174565390763e-01 8.424186486416688569e-04 1.381222344075719033e-01 2.762444688151438066e-01 2.902444915311346366e-02 5.804889830622692731e-02
3.612040133779264028e-01 9.589934160250070949e-01 8.439153961978268113e-04 1.381480072191496322e-01 2.762960144382992644e-01 2.905022196469119605e-02 5.810044392938239211e-02
3.645484949832775712e-01 9.728460857707897924e-01 8.455153275219685557e-04 1.381755315137882245e-01 2.763510630275764490e-01 2.907774625932980569e-02 5.815549251865961139e-02
